;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
схватка;1.1709207e-06;5.664925e-06;1.2938187e-06;1.036362e-06;1.0080261e-06;3.69076e-06;9.3433334e-07;0.00027014108;3.4793073e-05;1.9373772e-06;5.6325564e-07;9.547543e-07;9.920768e-06;1.6311619e-06;9.575143e-07;9.208952e-06;3.9048837e-06;3.1579766e-06;1.6089938e-06
втрое;0.0001842491;5.002033e-06;9.6720854e-05;1.8213614e-05;1.7797573e-05;2.875935e-06;0.00027148158;1.0559967e-06;3.3985439e-06;3.5133228e-06;5.0724277e-05;2.013337e-05;2.0786118e-05;5.296792e-06;2.0808704e-05;3.101525e-06;2.3666748e-06;3.9590714e-06;2.7377284e-05
острый;1.766161e-05;5.508408e-05;1.5204678e-06;1.7589413e-06;6.0610186e-05;3.723471e-05;4.476636e-05;2.1403346e-06;1.3050476e-05;2.631159e-06;2.7482074e-05;7.63838e-05;0.00028650058;8.2131206e-05;5.178513e-05;4.479665e-05;0.00015602839;0.00036473348;5.4239003e-06
пенсильвания;0.00026516037;1.9512285e-05;8.689735e-07;8.249308e-07;3.2869525e-06;7.495424e-07;2.0251102e-06;1.083455e-06;4.8870214e-05;4.2130496e-06;5.991481e-07;3.4259904e-06;5.811138e-05;7.6575365e-05;2.9146931e-06;2.1645712e-06;1.8326448e-06;3.171283e-06;1.9210672e-06
причинение;3.1079896e-06;0.0011248013;5.21952e-07;3.2586547e-07;3.3223077e-07;8.073863e-08;1.8300469e-07;8.5933175e-07;3.6116398e-06;2.4464503e-06;2.3333741e-06;4.748605e-07;2.8851841e-06;4.8220875e-07;2.6090675e-07;8.475088e-07;1.9472714e-06;2.3654973e-06;5.5434084e-05
джон;0.00096011185;2.5533052e-06;2.444797e-06;8.1710505e-06;9.345983e-05;6.895744e-05;0.00019958771;4.224756e-06;3.754335e-05;0.00014781835;4.6558152e-06;9.184218e-05;5.629692e-05;0.0018197187;8.4470375e-05;0.0017686693;0.00032624547;0.00020376027;3.3817669e-06
консультация;7.748109e-05;1.6282459e-06;8.906053e-05;0.000104150444;1.49051275e-05;1.3917828e-05;0.0003929045;6.58253e-05;1.9051726e-06;4.313296e-06;8.196451e-06;1.5637577e-05;2.2670768e-06;4.1328794e-06;1.507059e-05;1.7124655e-06;8.939906e-07;1.9761388e-05;6.856446e-05
ведомство;0.001432943;0.0011907987;0.0001388218;0.00059499167;0.000842672;3.8756043e-05;0.001639237;2.0349705e-06;9.598337e-06;0.0019827299;0.004538906;0.0012917223;4.4947406e-06;4.6362904e-05;0.0009219134;2.2176932e-06;2.373544e-06;0.00012193654;0.0042734826
посягательство;3.595859e-05;0.00016301686;8.106138e-07;4.3808362e-07;1.7510495e-06;1.6671737e-06;1.7990777e-06;1.0566866e-06;5.6250024e-05;7.053673e-06;1.4572197e-06;2.084701e-06;3.9155516e-06;1.737292e-06;1.3748893e-06;1.8014714e-06;2.2894258e-06;5.7519555e-06;4.1941104e-05
фитнес;8.834688e-07;1.540089e-06;2.9607165e-06;4.4693883e-07;9.690136e-07;4.116009e-06;4.8054966e-07;1.4184303e-06;0.00022303825;1.5021274e-06;1.0015391e-06;8.30115e-07;2.732927e-06;1.6376772e-06;8.9459695e-07;0.0003091063;1.9022293e-05;1.9782988e-06;7.3105645e-07
mobile;6.331383e-07;6.73971e-07;0.00016660847;1.338118e-06;4.4493186e-07;9.850322e-07;7.042233e-07;8.9370934e-07;2.4701458e-06;2.0272175e-06;1.6607551e-06;4.867612e-07;1.9966417e-06;6.5051665e-07;5.985969e-07;0.00013596354;4.7161986e-05;4.4659927e-07;9.463001e-07
рецепт;1.6481602e-06;1.4791369e-06;2.7588663e-05;1.340812e-06;7.702738e-06;3.7669686e-06;6.163443e-05;1.661403e-06;0.00021390567;2.3573032e-06;1.6307173e-06;8.1088165e-06;0.00011757111;2.1255644e-06;8.713483e-06;5.9312933e-05;2.8898552e-05;7.0756473e-06;7.773584e-07
мельдонья;1.0308171e-06;1.4862522e-06;9.175424e-07;6.2857697e-07;1.8194312e-07;3.3508522e-06;4.3693663e-07;0.00055926;7.919025e-07;1.0968114e-06;7.3720577e-07;1.8959862e-07;1.2140553e-06;1.2943868e-06;1.5840287e-07;1.6745919e-06;7.912383e-07;2.6693829e-06;1.3714853e-06
проявлять;0.00011354203;4.8636484e-05;5.4068423e-06;2.5987683e-06;0.00016075678;0.00043005613;0.0004989555;8.4723106e-05;0.00015250621;2.174753e-05;6.552922e-06;0.0001682737;0.0003432774;0.0001691788;0.00014263923;4.549565e-06;7.3476217e-06;0.00058399414;4.491326e-06
ценность;4.121977e-05;1.2932908e-05;3.2363196e-06;1.6870271e-06;8.03159e-05;0.00012920263;0.000109458895;5.9755976e-06;1.8841793e-05;2.7716678e-06;2.3762836e-05;7.999044e-05;1.3866718e-05;0.00026710916;6.424387e-05;0.00025237474;0.00021473627;0.00050307123;0.00038092694
критерий;2.6973444e-06;7.271931e-07;0.00020098226;1.3438883e-05;7.716222e-05;1.5313006e-05;0.00014060411;2.7134352e-06;3.5675207e-06;4.562475e-06;0.00014581888;8.1222286e-05;0.000108880675;0.0002153256;9.627179e-05;6.9975677e-06;0.0001850182;6.3610416e-05;2.4077297e-06
примерно;0.00012124572;6.070088e-05;0.0006180953;0.0006866323;0.00063955487;2.0820303e-06;7.84223e-06;5.404076e-06;0.0008860742;0.00095236674;1.2506226e-05;0.0005181898;0.0020658267;1.7531192e-05;0.00070026366;1.8221095e-05;3.5984336e-05;2.1159869e-05;7.4021477e-06
проходить;1.9663163e-05;0.0005873834;6.531252e-05;8.630913e-06;0.0023530321;0.001890373;1.7366428e-05;0.0024044886;0.0008509539;0.0006669229;0.00021273574;0.001762456;0.00042121686;0.0013412079;0.002176795;0.0005795554;3.5596593e-05;0.00034737645;0.0006572124
анджелес;2.9462358e-06;1.1205615e-05;5.3622543e-06;9.135455e-07;1.7762779e-05;3.5417172e-06;5.0433937e-07;3.511689e-05;0.0013757095;8.196017e-05;1.9242756e-07;1.3359785e-05;6.405076e-05;1.9734021e-05;1.3622151e-05;0.0004308063;6.5688735e-05;1.3231158e-05;1.1644908e-06
наблюдательный;8.171538e-06;9.883565e-07;1.8607481e-06;2.0342522e-06;1.2723979e-06;4.1947733e-06;0.00011074811;6.390233e-07;8.1794684e-07;2.5545858e-06;0.00013483944;1.6563058e-06;1.6175498e-05;1.0729626e-05;1.5050704e-06;1.5449855e-06;1.7754472e-06;2.1743363e-06;1.3920724e-06
недвижимость;1.5725985e-06;4.9598984e-06;8.0654e-05;4.1292533e-05;4.848207e-06;4.6683704e-06;1.8323635e-06;6.864977e-07;7.2934586e-06;1.5447766e-06;0.00018696125;5.460742e-06;1.2936634e-06;4.9647556e-06;4.9646796e-06;2.8752338e-06;3.225641e-06;3.926595e-06;0.0012079586
туфля;6.525289e-07;1.959265e-06;1.6391003e-06;7.078141e-07;7.55617e-07;2.012392e-06;7.1030934e-07;1.1587738e-06;1.5952011e-05;1.2461616e-06;7.039802e-07;7.798098e-07;2.6426771e-06;8.4072633e-07;6.8114616e-07;0.00027419388;6.848074e-05;5.006225e-06;1.4866292e-06
подготовительный;3.2448137e-05;2.5885743e-06;2.7324918e-06;8.151048e-07;2.393563e-06;3.2904215e-06;1.3655945e-06;0.00010077126;4.4638968e-05;4.4279284e-05;1.0122264e-06;2.5002698e-06;2.4945173e-06;1.9855245e-06;2.2396928e-06;2.4643796e-06;1.5037721e-06;3.7743475e-06;1.0255693e-06
баррель;4.5301654e-06;5.061094e-07;9.640724e-06;0.005880355;1.224368e-07;7.1534686e-08;1.8624388e-06;8.542714e-07;3.7923928e-07;6.7953613e-07;4.227807e-06;1.4074207e-07;1.4888924e-06;1.2604979e-06;1.416822e-07;8.346105e-07;9.134767e-07;1.69751e-07;2.349426e-06
льготный;5.2796105e-07;7.061397e-07;7.3179726e-05;0.00011690015;1.1329932e-06;8.460791e-07;2.8156337e-06;8.3012304e-07;1.5735501e-06;2.0160332e-06;0.00065368187;1.2256365e-06;2.0632936e-06;1.5837561e-06;1.5045595e-06;1.1769637e-06;1.7113354e-06;2.2004376e-07;4.92953e-06
поясняться;1.4896847e-06;1.3452202e-06;0.00011450685;1.7147432e-06;1.1716873e-05;1.6740501e-05;2.8400156e-05;8.378066e-07;4.977164e-05;2.2392778e-06;6.558564e-05;1.2802797e-05;3.2761584e-06;3.4003565e-06;1.267883e-05;3.3107817e-06;0.00010876935;2.3385393e-05;3.2703051e-06
рияда;0.0007291573;3.6233068e-06;2.7068108e-05;0.00012302739;1.5639513e-06;2.8511565e-07;5.1904954e-06;6.801531e-07;3.1498216e-06;2.5550537e-06;2.8530624e-06;2.0382024e-06;1.5786378e-06;1.972086e-06;1.9031025e-06;1.734437e-06;1.4114714e-06;7.178492e-07;2.6654798e-06
скончаться;0.0001843791;0.0027068409;2.579931e-06;6.7560194e-07;1.6213886e-05;6.7004803e-06;1.0264786e-06;9.665151e-06;0.0010106644;3.9944575e-06;3.5582337e-07;1.4906483e-05;9.624469e-06;0.00026263145;1.1248461e-05;0.00044798094;2.4842548e-05;2.8395847e-05;0.00011116503
обязанность;4.385096e-06;3.2788903e-05;4.140465e-06;2.0345803e-06;0.00011372064;0.00011081307;3.6124193e-06;3.0569012e-05;0.00055404735;6.4137234e-06;0.0007915188;0.00011367031;2.8353327e-06;0.001725683;8.547611e-05;5.1264997e-06;6.097565e-06;0.00017322728;0.0006326175
разбирать;1.4805706e-06;4.2407577e-05;3.930408e-05;1.2786908e-06;9.495873e-06;3.8897175e-05;2.7717276e-06;4.2493786e-05;5.7645548e-06;2.4796782e-06;4.9251853e-06;9.853894e-06;1.6146445e-06;0.000110778834;8.979098e-06;2.4723504e-06;7.576668e-06;6.3979285e-05;5.511682e-06
раскопка;1.1342893e-06;2.0043242e-06;1.2203769e-06;7.8833096e-07;1.2906838e-06;6.3283125e-07;7.0121763e-07;8.063019e-07;5.902569e-05;2.005664e-06;1.3630898e-06;1.4320782e-06;0.00041970986;1.1768982e-06;1.4809538e-06;2.7654337e-06;3.0702176e-06;1.5036818e-06;7.604271e-07
личный;3.0022687e-05;0.0002913231;1.0063984e-05;1.3564838e-06;0.00086011214;0.000224889;5.1381767e-06;0.00016665907;0.0006560704;0.00033882284;0.0004131964;0.00095248944;9.6069125e-06;0.0007366541;0.00068719924;0.0002745433;0.0004361834;0.0010743333;0.00044324793
воронежский;1.0635447e-06;4.6879795e-05;4.454585e-06;1.1246643e-06;1.1761284e-06;4.89347e-06;1.6032626e-06;9.2995526e-07;3.7503933e-06;1.8641314e-05;0.00034451377;1.6887963e-06;1.6321e-06;2.4015064e-06;1.3537684e-06;1.4289652e-06;1.3290564e-06;1.3511013e-06;7.9851496e-05
предсказывать;2.3418781e-06;1.1301571e-06;4.6302066e-06;0.0006261259;2.0535786e-06;2.8177071e-06;8.079918e-06;6.864513e-05;3.0700503e-06;1.0644985e-06;3.6698384e-06;2.0151635e-06;0.00031150252;6.6849643e-06;2.1699486e-06;3.1552438e-06;7.541633e-06;4.4806743e-06;6.419213e-07
регулировать;9.1204697e-07;3.9162514e-05;6.8928193e-06;2.8486373e-05;1.0175602e-05;1.9434403e-06;5.5160194e-06;9.015585e-07;3.5306891e-06;6.100494e-06;0.00047010143;1.1691421e-05;0.00048327388;9.3130775e-06;1.2865639e-05;7.475588e-05;5.0174904e-06;3.197375e-06;7.5686494e-06
мистический;1.0938178e-06;1.2565813e-06;2.826631e-06;3.0302627e-07;1.4379955e-06;3.1038085e-06;8.2226114e-07;9.4703717e-07;4.269157e-05;2.409344e-06;9.762507e-07;1.4408648e-06;3.1976213e-06;1.0178505e-06;1.318291e-06;2.5248006e-05;0.0003799839;1.16111005e-05;1.642474e-06
лейтенант;0.0003324814;9.678669e-06;1.9316803e-06;1.3306403e-06;6.0903317e-06;1.3367149e-05;2.8169457e-05;1.9893134e-06;9.4918205e-06;4.189752e-05;1.3841349e-05;7.5252133e-06;2.6730838e-06;4.987725e-06;6.007183e-06;5.8496735e-05;5.835172e-05;1.2935701e-05;3.6659752e-05
этаж;2.6376813e-06;0.0010387297;3.7145232e-06;3.4474397e-07;1.3828501e-06;1.1676693e-06;8.835643e-07;2.441939e-06;2.8058814e-05;1.767058e-05;1.5324958e-06;1.4211695e-06;2.819564e-06;1.9784738e-06;1.3665583e-06;6.363716e-05;6.453014e-06;1.7455543e-06;7.924158e-06
судостроительный;1.2040592e-06;1.4476257e-06;3.5220155e-06;5.150601e-07;1.4350712e-07;9.008458e-07;9.874223e-07;5.7347495e-07;2.6552352e-06;0.00035216776;1.9874246e-06;1.9468918e-07;1.4409454e-06;7.748732e-07;1.7926575e-07;2.2242891e-06;5.896167e-07;3.3866655e-07;1.1584275e-06
вероятно;0.00026942324;5.9204507e-05;9.567601e-06;7.7063356e-05;0.00036702226;7.89972e-05;0.00029578604;6.8724876e-06;3.220567e-05;0.00010770323;0.00012706939;0.00042666367;0.0004853367;1.338931e-05;0.00038521425;3.175922e-05;1.4178345e-05;0.00014241897;6.8327776e-05
карикатура;3.2767798e-06;1.5447564e-06;1.0291836e-06;7.762201e-07;1.3773393e-06;4.1407857e-06;1.9278125e-06;1.144851e-06;3.5502726e-06;1.0438048e-06;1.8482008e-06;1.7519753e-06;1.4234071e-06;1.9191705e-06;1.2452448e-06;2.3376067e-06;0.00018643723;4.5988076e-05;4.8859958e-05
ясно;4.1499934e-05;4.0835685e-06;2.264203e-06;1.8513805e-05;2.8784498e-05;0.00012665796;1.9787714e-05;1.6013139e-05;8.033018e-06;2.7291137e-05;4.7833005e-06;2.9687206e-05;6.405259e-05;5.6966765e-06;2.543645e-05;2.6556593e-06;3.9864562e-06;0.00019180228;3.3218083e-05
авто;1.0987033e-06;0.000121881625;0.00014246117;7.0982236e-07;3.0683645e-06;1.4483179e-06;6.1546524e-07;1.4215586e-06;3.353734e-05;2.660725e-06;1.8867627e-06;3.4820366e-06;2.095166e-06;1.3911836e-06;3.4652373e-06;6.9453476e-05;4.025234e-05;4.959626e-06;2.3868429e-06
строка;1.5511365e-06;8.769273e-07;9.630418e-07;7.6659325e-07;1.1795172e-06;7.5787634e-06;1.1708453e-05;1.2389929e-06;3.6035547e-06;1.2417661e-06;1.7364343e-06;1.4085548e-06;1.6440852e-06;2.0021412e-06;1.1517457e-06;2.1287683e-06;0.0003026426;5.28828e-05;2.3238665e-06
колония;2.9560977e-06;4.055772e-05;9.283209e-07;1.4622087e-06;6.1316746e-07;7.8542e-07;3.0633157e-06;1.6497809e-06;1.06389e-05;1.849605e-06;5.9393833e-06;8.7247975e-07;3.0026258e-05;3.4529064e-06;6.101488e-07;1.0383736e-06;7.263103e-07;1.2540485e-06;0.0029300868
просить;0.00018825634;0.000115449904;1.5181162e-06;2.5926392e-06;0.0002273024;6.0451213e-05;5.8241807e-05;2.735275e-06;0.00041021378;2.8138231e-06;2.4407993e-05;0.0002777454;3.1797374e-06;5.171384e-05;0.00016961854;4.3315026e-06;0.0003919885;0.002814258;0.0010252632
конгрессмен;0.00012968392;6.3886314e-06;1.0213068e-06;1.320963e-06;3.4568864e-06;1.0485048e-05;9.9533376e-05;1.3545902e-06;4.6287064e-06;9.557851e-06;2.0120506e-06;3.6569888e-06;1.9071613e-06;0.00017766499;2.9616522e-06;2.5568615e-06;1.4076818e-06;1.2368312e-05;5.426824e-06
могила;2.5023344e-06;0.00015542663;8.0854153e-07;3.1100026e-07;1.354542e-06;2.2057143e-06;6.2143044e-07;1.0642414e-06;0.00077155745;2.0117925e-06;7.3789937e-07;1.4526921e-06;6.92126e-05;1.9219417e-06;1.1644844e-06;2.5188783e-06;2.107005e-06;2.8210577e-06;2.7536762e-06
нежелание;2.0854318e-06;1.2347271e-05;9.108185e-05;2.955583e-06;8.280871e-06;1.4275135e-05;0.00013240366;0.00022976767;4.838091e-06;1.278961e-05;3.8065234e-06;8.560759e-06;2.0833588e-06;3.495431e-05;7.957807e-06;1.9189204e-06;8.746724e-07;1.8864876e-05;4.6862366e-05
звук;0.0002544486;3.0574643e-05;1.1613345e-06;1.3145298e-06;5.3201957e-06;1.0229302e-06;3.2956036e-06;1.4163244e-06;2.6534633e-05;1.0485824e-05;8.009348e-07;5.785148e-06;0.00029614088;1.8612207e-06;4.9735554e-06;0.00014274658;0.00017171013;7.5072066e-06;1.3131587e-06
спать;1.0015023e-06;7.9645964e-05;3.5176938e-05;1.492111e-06;6.69695e-06;7.7450824e-07;1.0193145e-06;1.080302e-06;0.00039322398;3.5595438e-06;3.2733112e-06;7.6345605e-06;0.00012002305;2.1264382e-06;8.1282415e-06;4.493093e-06;2.0429408e-05;5.1044985e-06;1.7893187e-06
современный;9.968423e-06;1.6003918e-06;3.4670116e-05;1.8633501e-06;0.000118311116;1.7927081e-05;1.5578797e-05;2.3802154e-06;4.7181118e-05;0.00052833365;0.00021348151;0.00010196418;0.0014378707;0.00038575302;0.0001114335;0.0016627396;0.0001706124;1.1465342e-05;2.4924982e-06
ребёнок;0.00096397026;0.0029759454;3.7531656e-06;2.6732555e-06;0.00014700281;3.690308e-05;6.3673536e-07;3.794838e-06;0.012437103;1.4978109e-05;1.7538217e-05;0.00013542316;0.0009056744;1.2892409e-05;0.00012092232;0.00029682083;2.542476e-06;7.35389e-05;6.6436325e-05
договор;4.7465946e-06;2.5225886e-06;0.0005400921;0.00024007121;2.0742553e-05;2.1331198e-05;0.00058837375;5.402721e-06;2.7846324e-06;0.0004641044;0.00095042057;2.3635377e-05;2.74466e-06;3.3745446e-06;2.9237428e-05;5.085877e-06;1.1261723e-06;5.529371e-06;0.0008907183
тегеран;0.00018229768;1.402077e-06;1.821267e-05;0.00014848048;5.6750596e-06;4.250182e-06;1.1572646e-05;1.6899918e-06;2.2239465e-06;6.566162e-05;3.7651373e-06;5.6382264e-06;2.5062086e-06;1.8194357e-06;5.93955e-06;2.5645836e-06;2.2581914e-06;3.2603352e-06;2.1927835e-06
космодром;2.6023113e-06;2.936805e-06;4.0738364e-06;5.899458e-07;1.7105182e-07;1.009038e-06;1.0094943e-06;9.906046e-07;3.952533e-06;0.0032252797;4.158051e-06;1.9024885e-07;5.233634e-06;1.8057883e-06;2.3315155e-07;1.099961e-06;6.5770536e-07;8.3710496e-08;4.645065e-07
жилец;1.5027952e-06;0.0003405175;1.1186587e-06;1.0394077e-06;1.7755976e-06;2.4057265e-06;1.1402669e-06;4.663901e-07;8.3028826e-05;2.1560404e-06;5.829165e-05;2.2185773e-06;2.3897994e-06;6.7850324e-06;1.635213e-06;1.7569718e-06;2.4674835e-06;2.976532e-06;3.0944768e-05
раненый;0.0011464633;0.0009772145;3.3104436e-07;8.806251e-07;1.1330516e-06;1.2018307e-06;3.368841e-06;1.4347987e-06;2.8540726e-05;3.330445e-06;1.532889e-06;1.5680002e-06;2.221352e-06;3.1029147e-06;9.004035e-07;1.196009e-06;1.1914198e-06;2.4717392e-06;0.00010613898
таганрог;1.2576049e-06;6.039066e-06;1.7902935e-06;6.094969e-07;2.833853e-07;2.0245425e-06;1.303273e-06;9.891801e-07;2.8108761e-06;0.00012338207;1.9640831e-06;3.560338e-07;9.0564015e-07;1.2777667e-06;2.8899856e-07;1.3381132e-06;7.9901525e-07;8.4186087e-07;0.00013495544
особенно;5.894408e-05;2.639365e-06;1.19119395e-05;0.00023071181;0.0004728362;5.1514067e-05;9.67804e-05;1.8936129e-05;1.5564408e-05;3.2779046e-06;0.0002787899;0.00051473343;0.00020034188;0.00016499293;0.00046257846;2.9218775e-06;3.826918e-05;0.00085514766;7.64322e-06
эгида;6.7739005e-05;8.1211874e-07;1.5481351e-06;1.3590671e-06;7.250327e-07;6.981611e-06;3.9225586e-05;0.00020024645;2.2005265e-06;2.0757586e-06;1.1785584e-06;7.767044e-07;2.4720428e-06;2.3434964e-06;7.3478634e-07;9.446442e-05;2.7993335e-06;1.8726029e-06;1.1739576e-06
отчёт;0.00033682788;9.4950104e-07;0.00049587025;0.0005385182;0.00050951337;9.456223e-06;3.894901e-06;4.5148786e-06;7.9633555e-06;0.0002709941;0.00019543301;0.0007584257;4.6373883e-05;0.00013875478;0.00068235747;2.9169298e-06;9.922673e-06;5.7184414e-05;0.0001853431
раскаиваться;1.0689993e-06;2.6828343e-06;8.1109937e-07;1.1466025e-06;4.1428055e-07;2.638276e-06;1.144911e-06;1.2362569e-06;3.5802852e-06;9.245543e-07;1.929733e-06;4.982669e-07;1.1284081e-06;1.0928735e-06;3.5355433e-07;2.3433788e-06;1.9965642e-06;6.0379743e-06;0.00021151631
пенальти;6.293097e-07;1.4752417e-06;1.2231922e-06;9.532567e-07;1.5700775e-07;1.7570718e-06;8.221294e-07;0.00057091244;9.75652e-07;1.2608617e-06;4.4680672e-07;1.4956805e-07;1.2418303e-06;1.6824753e-06;1.5673011e-07;2.402492e-06;1.9137865e-06;1.092937e-06;1.3254839e-06
отличие;3.9540744e-05;2.2645334e-06;5.387535e-06;6.678758e-06;0.00013810414;0.0005887975;1.3926923e-05;2.248738e-06;0.00019457062;0.00018614276;7.993797e-05;0.00012776032;0.00076763995;0.00015850163;0.00013326164;9.48816e-06;0.00019437927;0.00016361158;3.3869471e-06
позиционировать;2.6497457e-05;2.6809419e-06;4.6139594e-05;1.642321e-06;8.7068165e-06;5.0099734e-05;2.095007e-06;1.3775998e-06;9.969994e-05;3.0056747e-06;1.4146984e-05;8.04856e-06;1.8813538e-06;2.7495728e-06;7.3739807e-06;0.0001343004;1.0514263e-05;1.03905895e-05;0.00015807507
высмеивать;1.425079e-06;1.024875e-06;9.714535e-07;6.8330826e-07;1.0952209e-06;2.6543269e-06;9.661007e-07;1.275376e-06;3.6192703e-06;7.435665e-07;1.7652313e-06;1.2124023e-06;2.5239146e-06;2.7157892e-05;9.830829e-07;4.2296147e-06;0.00038367754;2.9721525e-05;1.4061478e-06
редкий;2.4610877e-06;7.5011503e-06;2.523279e-06;1.0606676e-06;2.0248503e-05;5.725854e-06;1.740775e-06;2.6732428e-06;0.00014928366;4.061341e-06;4.92256e-06;2.0182764e-05;0.0005914527;8.022263e-06;1.8392306e-05;0.00044107361;0.00039871407;4.013313e-05;2.3239463e-06
подрядчик;1.5029528e-06;2.2164045e-06;8.5167376e-05;1.8266528e-06;1.8768202e-06;3.2690027e-06;1.3525247e-06;6.913767e-07;1.3517042e-06;0.0002650112;5.7784684e-05;2.362296e-06;1.3774916e-06;1.8364746e-06;2.5355532e-06;2.3306347e-06;1.6560514e-06;1.3780043e-06;0.00016256749
говядина;2.0029674e-06;1.2830808e-06;0.00020515015;2.2505076e-06;1.7294069e-06;3.8865596e-06;8.336125e-05;1.0584073e-06;1.3223838e-05;2.2069464e-06;2.388071e-06;1.8422406e-06;2.0187329e-06;1.6827382e-06;1.8334138e-06;9.827811e-06;2.0113216e-06;2.1124051e-06;8.649041e-07
хотеть;0.00010314903;4.547513e-05;2.1976803e-05;0.00011653833;0.0019392124;0.0007285177;0.0015176057;0.00049842044;0.0011871296;8.455368e-06;7.679341e-06;0.0016059248;4.0130897e-05;0.0013946708;0.0013068158;0.0002987382;0.000117358584;0.008963833;1.0878284e-05
наряд;5.4921125e-06;0.00034890143;0.0001774059;0.000106117855;0.00017469106;1.4073503e-05;3.762822e-05;2.903901e-06;0.00031606268;2.1389571e-05;4.3991236e-05;0.00016426602;1.871991e-05;1.0459236e-05;0.0001507911;0.0010443204;0.00020698275;6.3971784e-05;2.049969e-05
проанализировать;2.3318205e-06;7.351913e-07;0.0002136718;1.9009098e-05;5.6767503e-06;1.6946153e-06;9.707324e-05;7.606653e-07;7.6889944e-07;3.3791196e-06;7.542313e-05;6.8858476e-06;0.00088233943;5.773691e-06;8.326239e-06;2.7773192e-06;4.8486745e-06;1.9344518e-06;1.4560259e-06
залив;9.582329e-06;2.8261002e-06;7.627248e-05;0.00022791197;3.6374747e-06;7.809938e-07;3.4003763e-06;1.194789e-06;1.15247885e-05;0.00042760847;5.5250753e-06;3.826239e-06;0.00015839642;1.4091055e-06;4.6677114e-06;4.0287578e-06;1.6912493e-06;4.4507198e-07;2.0467487e-06
представитель;0.0038027794;0.0015576726;0.00020108138;0.0035293049;0.009199736;0.0036244278;0.0030397582;3.2309967e-05;0.0004844939;0.0031186903;0.00014007985;0.0069058537;2.0172723e-05;0.0038104767;0.005874903;0.0005467944;9.782606e-05;0.007688949;0.00090825185
консульство;0.000119528486;1.9060064e-06;0.00031879495;2.3527743e-06;4.270012e-06;5.2624932e-06;4.0976625e-05;2.1237422e-05;2.8536738e-06;4.539576e-06;1.9197585e-06;4.5359e-06;1.1070863e-06;3.1906463e-06;4.2702445e-06;2.0901023e-06;1.6380118e-06;2.9796875e-06;8.1150565e-06
окрестность;0.00047123953;1.6321823e-05;2.0828104e-06;1.32774e-06;5.416339e-06;1.9407917e-06;4.841097e-06;5.733147e-07;0.00028614516;0.00010875031;1.3750874e-06;5.626565e-06;0.00033386593;9.96807e-07;5.900248e-06;3.007119e-06;6.651388e-06;1.5412413e-06;1.5131569e-06
хищник;1.3587165e-06;3.6699525e-06;7.256863e-07;3.0668977e-07;1.0997497e-06;7.5798727e-07;5.3738023e-07;6.94325e-07;0.00058483606;1.7980391e-06;5.286702e-07;1.1263668e-06;0.00016081058;1.2891807e-06;1.1338137e-06;2.7707924e-06;4.6549003e-06;1.790569e-06;5.7662635e-07
