;0;1;2;3;4;5;6;7;8;9;10;11;12
reardon;2.198673e-06;5.615833e-07;1.2223904e-06;1.3916094e-06;9.148034e-07;7.5806247e-07;8.949296e-07;0.0001869807;1.263682e-06;1.6365818e-06;1.848558e-06;1.0125119e-06;1.0427704e-06
exceed;9.023357e-06;9.505031e-06;0.00012310747;8.9906454e-05;8.969111e-05;8.273286e-05;1.2884301e-05;3.871593e-05;9.822147e-06;0.00010147586;0.00011621933;6.3135394e-06;1.5628391e-05
reside;1.4417964e-05;1.0398153e-06;9.914975e-06;2.643522e-06;3.641885e-05;7.146954e-06;4.146677e-06;1.1246704e-05;2.7441734e-05;3.0665273e-05;2.0089987e-05;1.4044735e-05;2.635301e-06
denver;0.00038595826;1.997711e-06;3.3959568e-06;7.193322e-06;2.4390827e-06;1.7281046e-06;1.4899349e-06;0.00023773957;1.7013712e-05;0.00010904222;4.6426144e-06;3.2590597e-06;3.430292e-06
sanjeev;2.671943e-06;5.900184e-07;1.4691423e-06;1.4892533e-06;1.5884633e-06;9.0467955e-07;9.835263e-07;0.00010787892;1.2853227e-06;1.5102241e-06;1.767441e-06;1.1424806e-06;1.0446416e-06
ascertain;2.1724256e-06;2.6871169e-06;1.3056756e-06;1.5406137e-06;1.3188442e-06;4.316938e-05;1.5132184e-05;3.6415368e-05;3.5068967e-06;2.4398282e-06;2.453074e-06;2.5094325e-06;1.3803163e-06
hypercard;6.345993e-05;6.680641e-07;4.008223e-05;2.2642446e-06;5.2038504e-05;1.1837036e-06;1.1422965e-06;1.9724484e-06;1.1972073e-06;1.8024717e-06;2.5301927e-06;1.7841526e-06;8.614847e-07
elevator;3.2590644e-06;9.782764e-06;2.2394352e-06;5.417494e-06;2.160316e-06;7.4198256e-06;4.2470615e-06;3.676731e-06;0.00015493129;3.1321501e-06;1.4847053e-05;5.034092e-06;1.4681872e-05
sank;1.8706007e-06;6.951088e-07;1.1316148e-06;1.3103992e-06;1.0983211e-06;4.20988e-06;0.00014200974;1.559633e-06;1.8023393e-06;2.2167376e-06;1.9123372e-06;1.3851148e-06;1.2368192e-06
agora;2.5225465e-06;3.157728e-07;1.5086838e-06;1.7316102e-06;3.2283026e-06;1.6313438e-06;1.2406798e-06;1.5689644e-06;1.7636735e-06;2.1568874e-06;3.2811517e-06;0.00021558416;1.62519e-06
mckissock;2.064696e-06;2.2755307e-07;1.1716118e-06;1.6260644e-06;1.2691743e-06;1.1629218e-06;1.0136065e-06;1.5796542e-06;1.1301524e-06;2.1052922e-06;0.00011466258;1.4421004e-06;1.1075564e-06
slippery;2.2698082e-06;1.3824772e-06;2.2561535e-06;4.608973e-05;1.4564025e-06;2.9139178e-06;2.1357859e-05;1.986505e-06;4.0589703e-06;2.1403189e-06;5.1993825e-06;1.8224068e-06;1.5793668e-06
africa;5.6049455e-05;4.249875e-06;2.757383e-06;8.927369e-06;2.4105514e-06;5.4401235e-06;0.00013666585;3.7226941e-06;0.00011197278;2.6398515e-05;6.84866e-05;3.230329e-06;5.0118346e-05
profitable;2.2859442e-06;1.2524363e-06;1.6806588e-06;1.580145e-05;1.4926017e-06;6.386604e-06;1.3930547e-05;3.687895e-06;7.303569e-06;1.2630959e-05;2.7072927e-05;2.213555e-06;2.9223304e-06
platform;7.848523e-06;9.291831e-07;6.7203924e-05;3.7770984e-05;0.0009804787;3.0962665e-06;1.8442862e-06;3.0888982e-06;2.5505637e-06;5.125913e-06;0.00024209556;1.3299392e-05;2.4863142e-05
tommy;7.686443e-05;7.203181e-05;9.261228e-06;0.00027567093;1.953424e-05;0.000115652365;2.571582e-06;0.00018764834;2.2175664e-06;2.736473e-06;8.64856e-05;3.0812048e-06;2.8738073e-06
reporting;3.0579658e-06;1.1928876e-06;1.3749421e-06;2.0118587e-06;2.003222e-06;7.178862e-06;1.1372796e-05;5.6337763e-06;9.386312e-05;2.0583362e-05;1.8691537e-05;1.706214e-05;3.5784524e-06
velasco;2.5466895e-06;1.055755e-06;1.804749e-06;1.5919575e-05;1.3545291e-06;2.308872e-06;0.0001762456;1.9592555e-06;1.9648048e-06;2.2402985e-06;2.3333314e-06;1.4665882e-06;1.6612443e-06
finland;1.1328743e-05;3.234337e-06;2.7861015e-05;2.0041834e-05;4.0480863e-05;8.128737e-05;4.842756e-06;9.926999e-05;2.641119e-06;0.00024634157;2.9723416e-05;9.865988e-06;4.0445134e-06
oriolefan;2.2269803e-06;1.4993359e-06;2.7012977e-06;0.00032252012;1.4652405e-06;9.454181e-07;9.763287e-07;5.831034e-05;1.3529275e-06;1.8797355e-06;2.6878872e-06;1.4047714e-06;1.419652e-06
whitmore;1.0633062e-05;1.0523352e-06;1.0597604e-05;8.330827e-05;2.0664504e-06;1.365339e-06;1.2074079e-06;2.1289943e-06;2.565019e-06;1.8189908e-06;2.7274165e-05;1.762089e-06;1.2714786e-06
mainframe;3.145465e-05;1.04968e-06;0.00018056761;7.790381e-06;3.938763e-05;1.2690012e-06;1.1939604e-06;2.3529665e-06;1.2106808e-06;1.8101529e-06;2.8883114e-06;3.6515755e-06;1.0741308e-06
metabolic;2.4538826e-06;2.5651323e-07;1.349595e-06;1.6548387e-06;5.0597464e-06;5.162007e-06;1.5864329e-06;1.5734221e-06;1.7327144e-06;0.00014289457;6.5607956e-06;3.5583193e-06;1.6532044e-06
metaphysical;1.4046997e-06;1.4166675e-06;1.0223346e-06;1.3444688e-06;1.0990201e-06;1.5656742e-05;2.9876966e-05;1.493366e-06;1.6082845e-06;2.6623873e-06;2.114815e-06;1.5207522e-06;4.957918e-06
fairly;2.5600215e-05;0.00034350727;0.00013398672;0.0004019723;0.00018661348;0.00047345212;7.492943e-05;0.00014413343;8.485849e-06;1.6559201e-05;0.00015397572;0.00014270438;0.000118404976
bozo;3.422921e-06;5.2956866e-06;1.6650706e-06;2.2211213e-06;1.3455282e-06;1.576177e-05;3.1263855e-06;7.116916e-05;1.0473719e-05;2.3876844e-06;3.6042177e-06;7.784546e-06;3.1697798e-06
existance;2.8506774e-06;3.712301e-06;1.250218e-06;1.8598047e-06;1.8383931e-06;0.00011228499;2.944735e-05;2.8261297e-06;5.544892e-05;3.2866405e-06;1.8795543e-05;6.2032514e-06;1.8626339e-06
choose;0.00011181032;0.0006528776;0.00011100016;0.00014702;0.0002098225;0.0010469176;0.001205555;0.00018028436;0.0006232572;0.00014613668;1.9296607e-05;0.0007902141;0.00014934191
ulkyvx;9.726698e-06;2.8176482e-06;2.9266464e-06;8.654262e-06;1.6919475e-06;4.6898476e-06;1.849222e-05;0.0001293804;1.9781842e-06;2.2572233e-06;3.0134765e-06;2.2989252e-06;1.883045e-06
mris;3.028176e-06;4.3762475e-07;1.5480149e-06;2.1388446e-06;1.4089414e-06;2.30351e-06;1.297548e-06;7.3295664e-06;1.4445374e-06;2.6582708e-05;3.727588e-05;1.6600025e-06;2.0166378e-06
echoinggourd;1.7805244e-06;6.3155017e-07;1.8094936e-06;8.685193e-05;1.1958421e-06;9.259515e-07;9.2948676e-07;1.5922865e-06;1.1483022e-06;1.4766474e-06;1.9027702e-06;1.1821556e-06;9.535875e-07
decompress;4.132755e-06;2.0812098e-07;1.1829757e-05;2.1369626e-06;0.00014934134;9.706869e-07;1.0918336e-06;1.3507491e-06;1.1012427e-06;1.9882366e-06;2.5096526e-06;1.7435243e-06;9.826236e-07
researcher;5.759741e-06;3.1149628e-07;3.1947393e-06;4.372192e-06;4.583882e-05;2.5156845e-05;5.0016565e-06;2.9229122e-06;3.4733944e-06;0.0007509304;0.00016675281;2.4592548e-05;9.064604e-06
reagan;2.301374e-06;2.27561e-06;1.54036e-06;2.272114e-06;1.5192954e-06;2.9845985e-06;4.8473553e-06;3.6046506e-06;2.9795263e-05;4.5776087e-05;5.3881367e-06;4.8435804e-06;0.0002883768
ruthlessly;2.0589212e-06;2.953719e-07;1.1592869e-06;1.4053732e-06;1.268666e-06;1.9858103e-06;1.3961383e-06;1.528805e-06;2.9022278e-06;6.509936e-05;2.0416742e-06;9.894869e-06;2.069168e-06
overweight;2.5259023e-06;2.4663943e-06;1.9021634e-06;1.4184863e-05;1.3496704e-06;7.7642435e-06;1.4595253e-06;4.7783335e-05;1.6687841e-06;4.271293e-06;1.103526e-05;1.618582e-06;2.1765932e-06
spinner;2.8765667e-06;7.286373e-07;3.108721e-06;4.8246864e-05;3.7180575e-06;1.155051e-06;1.0573153e-06;3.5116352e-06;1.332416e-06;2.2922272e-06;2.4143749e-06;1.4759524e-06;1.2817394e-06
jeff;0.0018765464;4.1240746e-05;0.00024929142;0.0005385723;6.1393985e-05;5.8914707e-06;4.3705927e-06;0.0007982538;3.832825e-06;6.742848e-06;0.00035019597;0.000117389;2.2874123e-05
technological;4.8336362e-05;7.896079e-07;1.1899973e-05;7.756084e-06;2.9836906e-06;2.6203847e-06;1.7505935e-06;2.2236131e-06;1.6161874e-06;4.751789e-06;0.00019527608;0.00013825006;1.8472613e-06
read;0.0055588223;0.00555289;0.0020018776;0.0008389003;0.002193485;0.0021281294;0.0021712154;7.1585724e-05;0.0008326517;0.00020649997;0.00021395247;0.0014013468;0.00023137631
flock;2.8349098e-06;3.661796e-07;1.8520689e-06;4.134671e-06;8.712985e-06;2.746941e-06;6.582936e-05;1.5854481e-06;2.296693e-06;8.385839e-05;3.138206e-06;1.7289682e-06;2.418016e-06
expo;4.956237e-06;3.027276e-07;4.559512e-06;2.07248e-06;0.00017920021;1.2083816e-06;1.2728578e-06;1.5918744e-05;2.1792691e-06;2.2320198e-06;2.6840246e-06;1.7831524e-06;1.1587194e-06
analogue;2.57842e-06;8.3146836e-07;1.9701806e-06;2.4610357e-05;1.4722468e-06;1.9658858e-06;2.2317918e-05;1.4902673e-06;1.3449759e-06;1.8144514e-06;2.1744706e-06;9.454816e-06;1.1772449e-06
basic;5.9329566e-05;0.000119324955;8.17184e-05;0.00017007589;0.00051005493;0.00022518345;0.00024029128;4.864121e-05;0.000280507;0.0003429822;0.0004147217;0.00041998675;0.00021376334
chronic;1.7798707e-06;1.7360112e-07;1.2142735e-06;1.992081e-06;1.613164e-06;4.362552e-06;1.8030139e-06;7.218565e-06;2.237817e-06;0.00080816785;2.969749e-06;1.7064635e-06;3.2515534e-06
overcome;3.8107735e-06;1.910629e-05;5.9813774e-06;2.0970636e-05;2.7896217e-06;0.00011021453;6.544167e-05;4.3469587e-05;1.7713272e-05;4.634871e-06;4.0497584e-05;4.1283843e-06;1.1843196e-05
module;2.360612e-05;6.323843e-07;0.0001669905;9.630417e-05;0.00030645;2.8420686e-06;1.5924203e-06;2.57802e-06;1.2948145e-06;4.058746e-06;0.000689597;1.8424395e-05;1.9661218e-06
develop;1.544252e-05;3.7172995e-06;2.2019896e-05;5.0018265e-05;0.0005607667;0.0001519394;9.039541e-05;0.0001602938;6.3898174e-06;0.0008406133;0.0010846979;0.0011819378;7.025191e-05
directed;5.8555224e-06;3.2464678e-07;6.2081403e-06;1.9352947e-06;3.537609e-05;1.0528952e-06;1.0263589e-06;1.52402e-06;1.1777496e-06;1.7163226e-06;2.1053572e-06;2.4357096e-06;8.8816176e-07
sunysb;0.00032823163;7.749668e-06;6.061773e-05;2.6571354e-06;6.2125587e-06;4.14031e-05;1.7545916e-06;1.4349095e-05;1.4653557e-06;4.907562e-06;4.5323573e-06;2.3485525e-06;1.3328781e-06
telecom;0.00014218462;1.3358688e-06;5.559702e-06;3.905988e-06;5.838104e-06;1.9774573e-06;1.3317039e-06;4.304304e-05;2.1258022e-06;2.6818052e-06;3.6018162e-05;0.0002005647;2.672536e-06
replicate;1.7394196e-06;2.2662389e-06;1.5979144e-06;1.6399779e-06;1.1557159e-05;0.00010285937;2.2536515e-06;1.5378389e-06;1.5482408e-06;5.178369e-06;7.0955152e-06;1.8319174e-06;5.3419353e-06
spite;3.5660291e-06;2.0806176e-06;1.8178669e-06;4.9324613e-06;2.081026e-06;2.1915557e-05;6.0447168e-05;1.8999694e-05;3.2434018e-05;5.4495664e-05;5.4082942e-05;3.1694093e-05;4.7859326e-06
once;4.887464e-05;0.002467644;0.00047321804;0.00057115714;0.00035584017;0.0005214596;0.00068741804;0.00038580608;0.00065364654;0.0006166605;0.00049424346;0.0019362068;0.0012218627
lack;2.8985378e-05;0.00035297207;7.518576e-05;0.00011010422;5.364877e-05;0.00072407787;0.00044966876;0.00017168272;0.00046557275;0.00018350432;0.00011145229;7.433016e-05;1.9192428e-05
dictatorship;2.0046198e-06;3.0738522e-07;9.944004e-07;1.3519867e-06;1.326363e-06;1.952286e-06;3.4825534e-06;1.6794752e-06;4.259476e-05;0.00016078062;2.2099082e-06;3.753302e-06;2.541557e-06
proclaim;2.728811e-06;2.5938712e-06;1.7002202e-06;5.465793e-06;2.0131943e-06;2.9889454e-05;0.00019829941;2.3181997e-06;0.00013324471;4.7847803e-05;5.7881402e-06;6.384223e-05;4.2061215e-06
condom;2.6114994e-06;4.3644422e-06;1.5648828e-06;2.0117186e-06;1.2817491e-06;1.598163e-05;7.8366875e-06;2.4939056e-06;3.8801854e-06;8.077867e-06;2.5855102e-06;1.8887804e-06;2.8907134e-05
thelaw;2.1980502e-06;7.8593416e-07;1.0921736e-06;1.5010683e-06;1.1982622e-06;2.4885678e-06;3.602096e-05;1.8195653e-06;2.9952942e-05;2.6124287e-06;1.9238962e-06;2.161739e-05;2.1383896e-06
ethernet;1.053974e-05;7.2489246e-07;0.0011335537;3.5652154e-06;4.10713e-05;5.686187e-07;1.4744653e-06;2.076547e-06;9.975737e-07;1.9625447e-06;2.5785268e-06;1.4640643e-06;8.930012e-07
dewey;2.722788e-06;1.0463314e-07;1.1881137e-06;2.6715577e-06;1.8068234e-06;2.027253e-06;1.2224154e-06;1.6626656e-06;1.5496959e-06;8.474337e-05;0.0003339924;1.9324432e-06;1.8188962e-06
deaf;6.246102e-06;3.8073367e-06;6.488134e-06;3.4340337e-06;2.031228e-06;2.3335742e-06;2.4860742e-06;5.554423e-05;3.0810506e-06;3.0116007e-05;4.8679062e-06;2.33654e-06;0.0001613054
springer;3.3085187e-06;2.2843628e-07;1.8976391e-06;1.6780909e-06;2.7984095e-05;1.3242965e-06;1.6722803e-06;1.455501e-06;1.4452319e-06;2.196238e-06;2.9495932e-06;5.0638664e-05;1.0976343e-06
difficult;1.1146027e-05;0.00033539187;4.335115e-05;0.00017243663;0.00012845594;0.00038047953;0.00024042865;1.598203e-05;0.00016270773;0.000109317996;0.00014743663;0.00046279826;0.00052866235
clinton;5.0039635e-06;1.6443264e-05;2.3330988e-06;4.1264284e-06;2.995617e-06;3.742126e-06;5.0388035e-06;6.501248e-06;0.0011359676;2.3771287e-05;5.3592435e-06;0.001365384;0.005185026
invite;7.351065e-06;3.5421838e-06;2.707862e-06;4.6333375e-06;2.1943266e-05;2.5833959e-05;0.00010732961;4.216965e-06;6.2990344e-05;8.3079445e-05;4.0852614e-05;0.00022390242;6.931433e-05
generate;3.9155257e-05;2.5049156e-05;0.00024021155;0.00025902802;0.00066985574;0.0003176801;4.2176875e-06;2.8976903e-05;1.0070624e-05;3.1446416e-05;0.00025639174;0.0010372801;1.9742283e-05
imaging;1.91474e-05;8.2040873e-07;1.49971165e-05;4.4169137e-06;0.00020974096;6.6357284e-06;1.9650774e-06;2.8209138e-06;7.162407e-06;1.3533612e-05;0.00024432788;3.863381e-06;3.7964442e-06
favorable;2.390929e-06;5.0282924e-06;2.079731e-06;3.6912246e-05;2.6123853e-06;4.7606343e-05;4.084663e-06;3.6987822e-06;2.4340496e-05;2.2088916e-05;5.7639963e-06;6.629917e-06;1.3221159e-05
injection;4.4847793e-06;4.4449366e-06;3.227251e-06;0.0002288079;5.4503043e-06;1.744699e-05;2.27858e-06;2.9860669e-06;2.3832607e-05;0.00010317159;2.4195671e-05;3.027776e-06;3.084101e-05
thorough;3.0723565e-06;4.5223937e-06;4.793044e-06;3.0412684e-06;2.7342624e-06;2.3764533e-05;6.656101e-05;2.3192567e-06;9.298264e-06;1.6429929e-05;8.4651e-06;1.6906393e-05;6.97786e-05
village;1.3363507e-06;3.002804e-07;6.8674996e-07;2.6243738e-06;2.25016e-06;2.3552927e-06;3.1521504e-06;2.9994872e-06;0.0009870878;0.0021815517;4.1393005e-06;3.990324e-06;8.404926e-05
wedge;2.5301479e-06;6.196155e-07;1.7702253e-06;1.4923734e-05;1.7584883e-06;2.4792132e-06;2.387756e-06;2.071693e-06;1.8491444e-06;7.460991e-06;2.4360314e-05;1.9024917e-05;1.9417819e-06
curse;4.088523e-06;2.1049966e-06;3.919962e-06;6.7266474e-06;5.8210313e-05;5.0386147e-06;0.00010698777;4.0619438e-05;6.004733e-06;1.8891147e-05;4.5484953e-06;2.8833715e-06;4.897314e-05
infinite;1.0477085e-05;9.178877e-05;3.6436984e-05;8.824216e-06;2.6933456e-05;0.00016684725;0.00010016301;8.329561e-06;2.3751547e-05;2.9747366e-06;1.0176412e-05;0.00012926078;6.0627876e-06
boulder;0.00016731457;4.1989206e-06;5.3214235e-06;2.8502294e-05;0.00015558617;6.3361235e-06;4.478962e-06;1.0658798e-05;0.00017003204;7.1275817e-06;5.8471247e-05;3.6233591e-06;4.0568516e-06
armond;3.5542241e-06;1.3614736e-06;2.1488431e-06;0.00010284951;1.6055744e-06;1.692916e-06;1.7909972e-06;2.4120916e-06;3.5741206e-05;2.7645162e-06;2.552906e-05;2.0974674e-06;2.3255075e-06
activity;8.120886e-06;4.3570726e-06;5.8099968e-06;8.1466715e-06;2.9724042e-05;0.00026942705;0.00068626716;3.4276065e-06;0.00017477271;0.0006265385;0.001036314;0.0005411137;0.0001309368
paste;9.131664e-06;2.7024038e-07;1.2820615e-05;4.6430137e-06;0.0003634661;1.8494452e-06;2.2440006e-06;2.0418843e-06;1.5082104e-06;3.5259432e-06;4.0311584e-06;2.745558e-06;1.445642e-06
arguably;3.0158756e-06;4.007918e-06;3.714901e-06;1.8689293e-06;1.9273748e-06;5.616226e-05;2.4423922e-05;3.4593922e-05;1.2656153e-05;5.152711e-06;2.916745e-06;2.7499815e-05;1.985725e-06
ellisun;2.1295498e-06;2.828629e-07;1.1616785e-06;1.4502957e-06;1.4349694e-06;1.242206e-06;1.0865092e-06;1.3156606e-06;1.5416592e-06;1.8231345e-06;1.9549761e-06;0.00020412209;1.3081428e-06
guidance;3.1992793e-06;9.1015755e-07;7.8503435e-06;2.5365255e-06;2.770501e-06;6.822068e-06;3.7023223e-05;2.272642e-06;1.1598427e-05;3.83199e-05;0.000117663934;8.010255e-06;9.94685e-06
chaos;2.0013294e-05;1.0748077e-05;2.9831328e-05;0.00010857823;3.0879712e-06;5.89723e-05;8.355311e-06;5.7685716e-05;2.9396704e-06;2.6542011e-06;6.360015e-06;2.3902962e-06;2.0169148e-06
templeton;2.1252974e-06;2.2738689e-07;1.2120232e-06;1.4940274e-06;1.4410763e-06;1.2411627e-06;1.1232577e-06;1.2744889e-06;1.4935763e-06;1.9807856e-06;2.0551201e-06;0.00037609754;1.0789345e-06
jonathan;0.0007042413;5.459248e-06;7.3831e-05;0.00016086764;2.64122e-05;7.7857685e-06;2.952717e-06;0.00015793124;2.956648e-06;0.00010454221;0.000112939924;4.9091253e-05;4.5611323e-06
sand;0.00014769149;5.671103e-06;5.2282985e-06;5.9365037e-05;2.8385637e-06;1.6029055e-05;1.5733196e-05;1.3793233e-05;2.2707197e-06;3.068404e-06;0.00016390506;5.5219185e-05;2.6796156e-06
propose;0.00045854598;3.0369953e-05;4.662052e-06;3.8595226e-06;1.0653668e-05;0.00040098542;5.7582965e-05;2.7746728e-05;0.00015290582;2.1381287e-05;0.0006347772;0.0009601487;0.00025327774
distraction;2.2399477e-06;8.4746904e-07;1.8668459e-06;4.235012e-05;2.4509443e-06;1.8814044e-06;2.7617502e-06;1.6740177e-06;6.650688e-06;2.6868431e-06;5.618957e-06;5.174301e-06;1.6284464e-06
leap;2.408831e-06;1.23152e-05;1.7581201e-06;3.1953539e-06;1.7778581e-06;0.00018324524;4.2128737e-05;1.1280428e-05;4.0081195e-06;1.4369914e-05;5.053017e-05;3.9321067e-06;4.0170133e-05
slider;4.509216e-06;4.1223404e-07;4.5281777e-06;2.4203464e-06;9.2324364e-05;1.0248997e-06;1.1915183e-06;7.658202e-05;1.2993182e-06;2.004796e-06;2.7420044e-06;1.5482459e-06;1.3123877e-06
hoene;2.6458938e-06;5.963611e-07;1.175298e-06;1.4331205e-06;1.0635371e-06;1.1697591e-06;1.2851468e-06;1.9639044e-06;5.294322e-05;1.962236e-06;1.5220304e-06;1.538379e-06;1.5235408e-06
flush;3.4285795e-06;1.2311696e-05;6.070627e-06;7.248558e-05;5.0701146e-05;0.0001095289;2.4541578e-06;6.0477146e-06;3.300615e-05;6.188518e-06;1.2613497e-05;3.178158e-06;4.8483594e-06
reason;4.321693e-05;0.0036669457;0.0001770314;0.00068266306;0.00021205067;0.0034767836;0.0016986894;0.00088713947;0.0015864875;0.00015488967;0.0003278495;0.00070753595;0.00047098604
qualitative;2.6565865e-06;1.5406581e-06;1.7746893e-06;4.1730236e-06;6.130821e-06;1.1056136e-05;1.3666871e-06;1.7369413e-05;6.5850704e-06;1.9701188e-06;2.8466038e-06;1.5802043e-06;1.1887593e-06
capacitor;3.750123e-06;8.4606717e-07;5.7521574e-06;0.00030589773;1.8845037e-06;1.3509053e-06;1.3153572e-06;2.074985e-06;1.1891894e-06;2.0776042e-06;5.7400277e-05;1.6851678e-06;1.4016615e-06
notify;5.9793038e-06;1.3790207e-06;5.0012177e-06;2.0533957e-05;0.00015867631;3.0082135e-06;2.1309547e-06;2.4442736e-05;2.4458888e-05;6.239057e-05;2.5486283e-05;1.1089307e-05;7.9348065e-05
stall;7.4413633e-06;2.5506754e-06;1.9848008e-05;0.00015819493;2.5328075e-06;1.6476076e-06;2.0299476e-06;2.8166558e-06;1.6401951e-05;2.7924418e-06;1.3977522e-05;2.2397269e-06;7.2123385e-06
barbarism;1.9244956e-06;2.2720741e-07;9.720453e-07;1.2748928e-06;1.0919066e-06;1.3539648e-06;1.3921721e-06;1.3824911e-06;1.054787e-05;0.00010620588;1.8866344e-06;1.319998e-06;1.8405193e-06
wingate;1.8845044e-06;7.5832367e-07;1.1201582e-06;1.427118e-06;1.1641978e-06;5.0397944e-06;0.00017141174;1.6791871e-06;1.7538263e-06;2.0255823e-06;1.9638017e-06;1.4863515e-06;1.2223434e-06
advantage;1.4991439e-05;3.463487e-05;0.0004105348;0.0005507572;0.00026428013;0.0001091939;3.773053e-05;0.00029415736;4.198851e-05;0.0001284824;0.000165586;0.0001133858;7.7709774e-05
interactively;2.6853904e-06;2.085215e-07;3.1898958e-06;1.715605e-06;7.2274146e-05;9.875464e-07;1.0495996e-06;1.3914313e-06;1.1142258e-06;1.6951494e-06;1.9539307e-06;1.5019115e-06;7.852844e-07
implicit;2.4014132e-06;1.5426178e-06;1.8777628e-06;6.747924e-06;4.8742286e-06;3.6808508e-06;5.4456177e-05;2.195761e-06;1.0591814e-05;3.1235863e-06;5.4017196e-06;2.1188276e-05;1.13721135e-05
suppose;2.4517904e-05;0.0025717632;0.00025626976;0.00038280635;0.00010739597;0.0011626291;0.0008897882;0.00025258758;0.00040889147;1.4904083e-05;3.385715e-05;0.0009416419;0.0002509671
immaturity;3.910295e-06;3.936721e-05;1.837216e-06;2.354491e-06;8.771892e-07;4.163767e-06;2.9133478e-06;8.630572e-06;1.441833e-05;1.3556902e-06;1.3818229e-06;2.425795e-06;2.3638663e-06
gummint;1.8731286e-06;1.3777246e-06;1.2948688e-06;2.0825926e-06;1.272682e-06;1.9435422e-06;1.773653e-06;2.5170734e-06;1.3937139e-05;3.0224696e-06;2.4091494e-05;1.8874875e-06;4.604806e-05
athlete;2.7996812e-06;6.9548213e-07;1.4185767e-06;1.980745e-06;1.3024342e-06;1.953169e-06;1.5714908e-06;5.2782594e-05;4.053653e-05;9.1780385e-05;2.4378126e-06;1.7156474e-06;2.4864612e-06
campbell;0.00012543089;1.5432727e-06;5.241886e-06;2.7958995e-06;6.960759e-05;2.3800924e-06;9.071953e-06;0.00018321253;3.8932735e-06;5.1012835e-06;3.8632375e-06;4.033314e-05;2.0264295e-06
remarkable;1.1120607e-05;1.0792413e-06;2.4512374e-06;2.1086712e-06;1.9698642e-05;5.222444e-06;3.095299e-05;2.4827523e-06;1.3387355e-05;5.7543828e-05;2.2038836e-05;2.5181107e-06;2.2980956e-05
edge;1.5492702e-05;7.334391e-06;0.00016727461;0.00028868404;0.0007273684;1.5146783e-05;3.601191e-05;0.00036505845;5.5568773e-05;1.1151912e-05;0.000552613;0.00010021828;3.8176655e-05
newspaper;2.3318544e-05;5.0372296e-06;2.6311734e-06;6.719777e-06;2.9364276e-06;6.8049753e-06;3.5168923e-05;0.00020888637;0.00041190308;0.00042359202;7.879031e-05;8.498828e-05;0.00014313408
thex;3.7144403e-06;1.5267796e-07;3.1689679e-06;1.8903899e-06;0.00020447475;1.2879062e-06;1.2273157e-06;1.1348758e-06;1.0850353e-06;1.9039095e-06;9.277236e-06;1.835345e-06;4.8224274e-07
regiment;1.6544085e-06;2.6883404e-07;1.00191e-06;1.2187502e-06;1.0539811e-06;1.2997739e-06;1.2800656e-06;1.4497754e-06;1.0698547e-05;5.5317487e-05;1.7889146e-06;1.3345594e-06;1.7016534e-06
charley;2.1021563e-06;1.0134232e-06;1.1645047e-06;1.514965e-06;1.1965232e-06;1.0146145e-05;0.00016698198;1.57278e-06;1.7791003e-06;2.390391e-06;2.063026e-06;1.5424467e-06;1.1836257e-06
mound;1.9845027e-06;4.646569e-07;1.1616198e-06;1.2520659e-06;8.997442e-07;7.377824e-07;8.652994e-07;5.9846912e-05;1.1891555e-06;1.3634619e-06;1.5483641e-06;9.539585e-07;9.362072e-07
mucho;8.1141125e-06;1.1295165e-06;2.4155577e-06;2.8646587e-05;2.8017316e-06;1.8308068e-06;1.118806e-06;1.8512253e-06;1.2737266e-06;1.6808962e-06;4.820355e-06;1.4712355e-05;1.2404705e-06
hacker;1.0276669e-05;6.833845e-07;1.5114848e-05;5.5772857e-06;1.5382728e-05;3.6117606e-06;2.2640563e-06;2.2431657e-06;2.741755e-06;3.910281e-06;4.812854e-06;0.0015839455;2.4032224e-06
inconvenience;3.731792e-06;1.1714942e-06;2.8431325e-06;2.3216032e-06;3.7300972e-06;9.483968e-06;5.790956e-06;1.9778547e-06;1.4739937e-06;2.5715688e-06;3.6947247e-06;1.2240856e-05;1.3784248e-06
russia;3.5335436e-06;1.9944575e-06;2.2251018e-06;5.024167e-06;2.9827972e-06;5.1989814e-06;5.1322713e-06;3.1309417e-05;1.5677817e-05;0.00067438843;0.00027324166;3.5223047e-06;0.0007999634
munition;2.0440266e-06;5.12834e-07;1.1436902e-06;1.5849618e-06;1.2564844e-06;1.3979196e-06;1.380964e-06;1.622984e-06;3.0264457e-05;2.1760316e-06;1.7847226e-06;4.461326e-05;2.0372943e-06
ilsubject;1.2560758e-05;9.5048983e-07;1.6471794e-06;1.6111532e-06;1.2732453e-06;1.489948e-06;1.4827582e-06;6.1485375e-06;1.1034052e-05;1.804633e-05;2.0752723e-06;1.6447925e-06;4.712601e-06
perez;3.016753e-06;4.521197e-07;2.053362e-06;1.8655317e-06;1.1610966e-05;1.0784324e-06;1.0039897e-06;0.00010924022;1.2852099e-06;1.9570218e-06;5.9443287e-06;1.4595893e-06;1.1988154e-06
belief;1.8894568e-06;1.4576548e-05;1.6218571e-06;4.1209187e-06;2.5848522e-06;0.00063275255;0.002985757;3.8753105e-06;0.00012952888;4.6475743e-05;8.7090175e-06;1.0709781e-05;3.3404394e-05
husc;0.00018625094;1.6768322e-06;2.481918e-06;1.7638159e-06;1.730689e-06;1.7390624e-06;1.3670142e-06;2.4000312e-06;1.3314062e-05;2.5907962e-06;2.2722197e-06;2.9766563e-06;1.4069113e-06
