;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
confident;9.2543494e-05;1.3529755e-06;1.9722738e-05;2.3346627e-05;3.6359324e-05;3.076395e-05;2.0255084e-06;2.2029026e-06;5.28556e-06;1.6814017e-06;9.685238e-06;4.668283e-05;6.6378784e-06;1.955026e-06;4.8407244e-05
shipping;6.999944e-07;1.4210008e-06;1.3758754e-06;8.941952e-07;1.5175596e-06;1.984264e-06;0.0006376972;0.0005193915;8.508062e-07;2.4083404e-06;2.0281373e-06;0.000101999496;2.9259496e-05;3.2099568e-05;8.598979e-07
unacceptable;1.4550037e-06;1.0264419e-06;1.18077605e-05;5.8086014e-05;3.3437133e-05;1.2472501e-06;1.0635281e-06;1.3582774e-06;3.2974178e-05;1.0019294e-06;6.0541202e-05;1.4410006e-05;1.4174689e-06;4.3702184e-06;3.5571557e-06
lunatic;0.00010699119;1.7829359e-06;2.485233e-06;3.9981937e-06;1.3737912e-06;5.191251e-05;1.1996335e-06;1.4899033e-06;0.00016424237;4.6975794e-05;1.1274739e-06;9.579476e-07;8.1619385e-07;1.7600478e-06;3.574202e-06
scrape;1.0505245e-06;9.805826e-06;1.2161098e-06;1.33898275e-05;1.2509489e-05;1.2636118e-06;1.3401646e-05;2.0656694e-06;1.0254737e-06;1.5222973e-06;1.2889068e-06;8.204582e-07;9.403978e-07;2.1191989e-05;2.8269442e-05
supply;1.9721451e-06;9.796554e-06;0.00043353383;0.00020789591;0.00015362602;0.00044524955;0.0021352225;0.00010726624;4.4069507e-06;3.161901e-05;0.00024108954;0.0003667726;0.00028359535;2.7330347e-05;5.7414977e-06
directly;0.0003860041;3.404346e-06;0.00015958236;9.7385804e-05;0.00041343452;4.5109384e-05;0.00048213275;0.0005595494;0.00022739434;0.00015740586;0.00010515859;0.00049036136;0.00028705678;1.6712467e-05;1.8545114e-05
debate;0.00066315016;9.0997055e-06;0.00035694372;0.00010643163;1.2679111e-05;2.0681662e-05;1.1557652e-06;1.8495134e-06;0.00022002296;3.2326027e-06;0.00014970308;1.6412592e-05;1.4194507e-06;6.0609476e-05;0.00018552244
latech;8.4194144e-05;7.7929343e-07;9.3108196e-07;5.7813355e-07;1.3842636e-06;1.2486271e-06;1.1635532e-06;1.273297e-06;1.374622e-06;9.380739e-07;8.8051684e-07;6.80736e-07;7.876645e-07;0.00016275633;7.257687e-07
glance;1.1741934e-05;2.6432854e-05;1.6314557e-06;6.6191305e-06;3.4225795e-06;1.149992e-05;3.0887936e-06;2.839743e-06;6.145811e-06;2.7766991e-05;1.9141096e-06;1.4349822e-06;4.997605e-06;7.992615e-05;2.4832996e-06
knife;1.926883e-06;1.2596009e-06;0.00061871926;4.8752398e-05;2.3067705e-06;1.5609327e-06;1.9172592e-06;9.406628e-07;2.9778823e-06;0.00061850337;1.6351698e-06;1.2969525e-06;9.835679e-07;1.4886392e-06;2.0806544e-06
ticket;1.0339861e-06;0.0011414703;2.8001632e-06;1.7940283e-06;2.3121027e-06;2.5269862e-06;2.4642407e-06;0.000529267;1.031566e-06;0.0001250107;7.203446e-05;7.9324076e-05;1.5234555e-06;0.00054930133;2.1937187e-06
hesitate;3.426009e-05;2.8815455e-05;1.8205083e-05;2.8846616e-06;2.8316751e-06;1.396967e-06;2.4177214e-06;3.0055558e-05;6.249384e-06;6.0870293e-06;1.4028415e-06;3.2125852e-05;1.26319e-06;9.671972e-06;2.4795547e-05
award;1.9166308e-05;0.00037879858;3.766176e-05;1.1449332e-05;2.7628526e-05;7.148066e-06;2.3838181e-06;3.193156e-06;1.6782352e-06;2.1762585e-06;9.510244e-06;0.0006676958;4.971984e-05;4.519296e-05;2.3327084e-06
orbit;1.486012e-06;1.0398891e-06;1.1053867e-06;2.6320558e-06;1.578518e-06;0.0046487413;1.5914688e-06;2.3377654e-06;1.1627035e-06;9.0868105e-07;1.9048136e-06;1.3053457e-06;1.6227217e-06;2.2638744e-06;6.031288e-07
inbaseball;5.3535933e-07;9.8540906e-05;6.21515e-07;6.7544653e-07;1.0435198e-06;6.1571126e-07;6.9682187e-07;1.1128327e-06;6.2481416e-07;5.5613134e-07;6.697923e-07;5.3091566e-07;5.3965437e-07;1.0464281e-06;4.0499913e-07
edudept;3.3852248e-05;7.8137117e-07;7.0212154e-05;9.3865043e-07;1.5617325e-06;9.4853664e-07;2.3615548e-06;2.5423282e-05;2.650396e-06;9.370528e-07;1.1215424e-06;1.0002565e-06;4.676731e-06;1.2154659e-06;9.5147357e-07
goingto;1.4227442e-06;7.2176175e-05;7.427694e-06;1.5626803e-05;5.2617295e-05;0.000104395236;2.6371521e-05;3.2987841e-06;2.5621628e-06;2.430011e-05;6.9751404e-06;1.254111e-06;3.374085e-06;3.1173429e-06;0.00014249815
hyper;1.2290465e-06;1.0522042e-06;2.3785027e-05;1.075092e-06;1.70606e-05;1.0363657e-05;1.4995376e-06;2.68607e-05;6.291426e-06;8.7149226e-07;1.4925481e-06;1.1441364e-06;2.3984283e-06;1.6876152e-06;1.0484941e-06
rockefeller;6.5121077e-07;1.4958559e-06;1.7624704e-06;7.6669885e-06;1.345897e-06;5.0345693e-06;6.153579e-05;2.1348494e-06;1.5944161e-06;1.8463098e-06;2.0660707e-06;0.00047246926;1.4798458e-06;2.1146977e-06;4.0843884e-07
sarcasm;0.00012305308;5.825497e-05;0.000116056624;1.3270297e-06;2.0578118e-06;9.358771e-07;8.6964957e-07;2.063838e-06;1.6631166e-05;1.2957463e-06;1.6372936e-06;8.593647e-07;7.228402e-07;1.6232468e-06;1.8273615e-06
merlin;1.357073e-06;1.0026845e-06;1.0294665e-06;1.1223414e-06;1.5360046e-06;1.1616961e-06;5.5395925e-05;0.0001007577;8.907767e-05;1.5188199e-06;3.0035606e-05;1.6594588e-06;2.0802912e-05;1.8347529e-06;9.679109e-07
boxer;7.2525154e-07;8.6588113e-07;3.3677395e-06;5.599846e-07;1.181507e-06;1.5260161e-06;6.615043e-06;1.2193566e-06;7.0416223e-07;9.581361e-07;8.3484287e-07;9.996776e-07;7.7266765e-07;0.0003641005;6.711169e-07
neglect;3.5164494e-06;2.3209736e-06;6.288314e-05;5.8897996e-05;1.0167859e-05;2.3273118e-05;1.9480387e-06;1.715839e-05;6.477162e-05;1.7265393e-06;1.50068945e-05;1.3689851e-05;2.336427e-06;4.8234992e-06;2.4383951e-05
norton;6.372701e-07;8.5280413e-07;1.3398313e-06;9.760308e-07;1.0681357e-06;7.091729e-06;0.00043687923;3.7301102e-06;7.3357717e-07;1.6036627e-06;2.874721e-06;1.5742996e-06;3.411713e-05;1.6631283e-06;5.0010385e-07
artificial;1.6514418e-06;2.666565e-06;6.5115273e-06;6.192864e-05;0.0001826101;3.0767926e-05;1.6648369e-06;1.0050578e-05;1.4979709e-06;1.6108714e-06;2.3188068e-06;0.00088332576;2.799323e-06;2.3165264e-06;1.3216027e-06
integral;1.5082479e-05;5.174159e-06;1.1951715e-06;2.2044871e-05;1.8293902e-06;1.8314438e-05;4.248248e-05;2.1461025e-05;1.2804627e-06;1.51073e-06;2.3097955e-05;1.3792664e-05;2.347577e-05;1.681852e-06;2.102105e-06
canada;1.5891715e-06;0.00028394943;0.0006084166;2.6552318e-05;5.1804847e-05;8.956902e-06;0.0003128054;0.0009239017;4.0291166e-06;4.396008e-06;0.00026475624;0.0021550318;0.00015423457;0.00029980662;4.783628e-06
consistent;0.00042742756;0.00013189582;6.6990096e-06;6.475262e-05;4.7949452e-05;0.00011580437;5.7215784e-06;3.7095845e-06;0.0001061209;0.000114096445;0.00013001115;0.0002664493;2.1158196e-05;1.643134e-05;6.299385e-05
muenchen;6.966413e-07;1.1593646e-06;8.4030773e-07;7.5349925e-07;1.2746331e-06;1.4907229e-06;0.0001158217;0.00019378797;8.0130536e-07;1.4424028e-06;1.3498844e-06;1.0933566e-06;5.428019e-05;6.575355e-05;8.9829e-07
download;7.0357635e-07;1.2149712e-06;2.3008968e-06;1.3109278e-06;1.3745972e-06;1.6754415e-06;0.00015749136;0.00017815661;8.6995226e-07;1.4123852e-06;2.9525072e-06;2.0648024e-06;0.00035049068;1.6111646e-06;7.150273e-07
passover;1.2899682e-06;7.213364e-07;1.4857661e-06;3.917754e-05;1.0147133e-06;9.695952e-07;8.3304224e-07;1.0704173e-06;0.00013751478;1.4853474e-05;1.1039607e-06;9.182152e-07;7.287117e-07;9.192571e-07;7.874877e-07
conceive;3.411575e-05;5.4615257e-06;1.8341594e-05;1.5421585e-06;1.4884982e-06;1.1837773e-05;1.0690569e-06;1.3487087e-06;0.0001545706;1.2593855e-05;4.2999345e-06;1.9893555e-06;8.5106427e-07;1.7264022e-06;1.3236612e-06
jennifer;1.0264102e-06;1.4228572e-06;8.114763e-07;7.611404e-07;5.1360883e-05;1.7883932e-06;1.7516346e-06;0.00010784984;9.239722e-06;8.177588e-07;8.8181434e-07;4.3160626e-06;8.4965967e-07;1.4023135e-06;9.3357335e-07
gigantic;7.804899e-07;5.7877796e-06;1.1673195e-06;1.214214e-06;1.4736098e-06;9.368066e-07;1.090788e-06;2.190039e-06;2.469727e-06;1.005756e-05;1.6397046e-06;6.621103e-05;7.426174e-07;1.3206914e-06;7.168489e-07
remove;0.00019923759;7.3399184e-05;0.000115878676;0.00016902438;0.0003854828;0.00012649664;0.00071266835;3.59325e-05;0.00015310555;7.7743854e-05;2.6871092e-05;9.619547e-05;0.00036630098;0.00075718213;1.3704852e-05
olerud;5.670923e-07;0.00020956204;6.273109e-07;7.3624244e-07;1.0043751e-06;6.707741e-07;6.730649e-07;1.1641142e-06;6.4200117e-07;6.320072e-07;7.017e-07;5.1888117e-07;5.9453197e-07;1.1043264e-06;4.331486e-07
severe;1.3669766e-05;6.833301e-05;2.1378695e-05;9.022524e-05;0.0010499781;4.163895e-05;3.649686e-06;2.1446938e-06;1.6763564e-05;4.8491056e-05;7.628197e-06;3.271237e-05;1.8107085e-06;0.00011740884;4.0577565e-06
approx;2.0792909e-06;1.2201267e-06;1.0265429e-05;1.3819971e-06;1.209292e-05;6.380843e-05;0.00012372874;1.3043573e-05;3.5675764e-06;2.087798e-06;1.5794058e-05;8.9470095e-06;1.7421287e-06;8.3345854e-05;1.3098568e-06
compatibility;6.2514744e-07;8.2077526e-07;7.65985e-07;1.0054713e-06;4.153454e-06;3.0585607e-06;0.00020391388;1.7628482e-06;7.240827e-07;1.3262564e-06;1.448857e-06;8.5723156e-07;7.380909e-05;1.5563713e-06;4.8422294e-07
arena;8.6035857e-07;0.00024192159;1.97554e-06;6.1038477e-06;8.503909e-06;1.3420147e-06;9.86802e-07;1.8544409e-06;9.2885966e-07;1.0351686e-06;2.1366639e-06;8.144193e-05;1.3006954e-06;2.9347718e-06;1.0732786e-06
problematic;2.868993e-05;7.003638e-07;3.797733e-06;1.0567067e-06;9.095697e-06;8.550612e-07;9.355772e-07;1.3260513e-06;2.8483468e-05;7.4960076e-07;4.2191758e-05;1.5576481e-06;8.7060545e-07;1.974144e-06;1.1049187e-06
examiner;6.541363e-07;8.4625066e-07;4.766919e-06;1.0880273e-06;1.1112226e-06;9.680551e-07;1.8282843e-06;1.3964907e-06;8.3892917e-07;0.00028567927;9.60225e-07;2.0689093e-05;6.545318e-07;2.2212284e-06;5.4812375e-07
kane;1.2769875e-06;6.7422155e-07;1.6358836e-05;1.1336678e-06;1.1035776e-06;7.986642e-07;7.2569003e-07;9.984382e-07;0.00014468306;1.4000434e-06;9.792823e-07;6.826903e-07;6.11266e-07;1.1411302e-06;8.4703004e-07
break;0.00012267068;0.00048134342;0.00033204327;0.00012540005;0.0002475106;5.4344884e-05;0.00010836556;8.288145e-06;0.00033415775;0.0019309705;0.0012729616;0.00017815403;0.00042874328;0.00073889404;0.0007954505
ahhh;9.2470225e-07;7.673569e-06;8.0869395e-06;1.2528559e-05;1.4901245e-06;1.018073e-05;1.1076147e-06;1.2028851e-06;1.0129111e-06;9.787207e-06;1.1460692e-06;1.334074e-06;7.8428764e-07;2.755663e-05;1.1512776e-06
ifdef;5.7770995e-07;5.5576066e-07;6.5446415e-07;9.0893343e-07;8.182998e-07;8.778271e-07;1.0448301e-06;1.4190329e-06;6.478249e-07;4.5576158e-07;1.0341182e-06;7.142064e-07;0.000104183826;1.0108251e-06;2.9916242e-07
comet;8.7714517e-07;9.366417e-07;9.42263e-07;1.6332181e-06;1.3361581e-06;0.0013869066;1.3223759e-06;3.830202e-06;9.467761e-07;7.687673e-07;1.294839e-06;1.3424232e-06;1.2715443e-06;9.624292e-06;4.9321847e-07
indicative;8.031087e-06;1.0744151e-06;1.1988863e-06;1.0457142e-06;2.0684336e-05;4.6740333e-06;1.0136132e-05;1.5764139e-06;2.9720179e-05;1.2726114e-06;2.364141e-05;1.0057096e-06;9.076534e-07;9.28981e-06;2.7616318e-06
appropriate;0.0001699254;6.565664e-05;0.00010893334;0.00014523123;0.00013115304;0.00010420181;2.9431918e-05;0.00025718255;0.00015227706;3.797472e-06;0.0004484499;0.00074381643;0.000323206;5.13536e-05;0.00052286556
netherland;9.978563e-07;1.2832787e-06;1.2887982e-06;3.429095e-06;1.7488805e-06;5.228079e-06;4.0178875e-06;1.256771e-05;1.7189708e-06;1.0724181e-06;3.589709e-06;0.00016126387;0.00014859722;1.8967457e-05;1.3564589e-06
sickness;1.1920861e-06;7.642606e-07;1.48473355e-05;2.2316801e-06;4.523785e-05;1.3012029e-05;7.879755e-07;1.3014553e-06;2.7909968e-05;8.582045e-07;9.039752e-07;1.4232489e-06;6.9663247e-07;1.5548642e-06;1.1406331e-06
prosecution;8.2777365e-07;6.946386e-07;0.00018531179;2.9488256e-06;1.623796e-06;9.29918e-07;1.1486503e-06;9.905748e-07;1.2977724e-06;4.7597754e-05;1.5413062e-06;3.251392e-05;7.6478597e-07;1.2245002e-06;7.764272e-07
compassion;1.8252733e-05;7.4703297e-07;1.1935302e-06;8.90986e-05;1.0125848e-06;1.0383526e-06;9.715113e-07;7.937335e-07;0.00011960761;1.8533408e-05;1.1109016e-06;8.3766616e-07;7.971331e-07;8.699899e-07;1.2287071e-06
circulate;1.2846082e-06;1.1035448e-05;3.939159e-06;5.9842136e-05;2.7617818e-05;4.1934723e-05;1.9862196e-06;2.594691e-06;2.9945436e-06;1.4288248e-05;6.8813943e-06;2.4571987e-06;1.5388329e-06;1.6889227e-06;1.8993601e-06
configurable;6.0138996e-07;6.681529e-07;6.738213e-07;8.7544754e-07;9.298054e-07;9.2085554e-07;2.1328353e-05;1.8491995e-06;7.02549e-07;7.949616e-07;1.0967525e-06;6.9551413e-07;5.9515234e-05;1.2237367e-06;3.9391944e-07
lessthan;6.9877586e-07;8.648058e-07;1.16176825e-05;1.0096462e-06;1.2762338e-06;2.2152304e-05;1.4351524e-05;2.6933845e-05;8.369481e-07;3.386973e-06;1.1694872e-06;1.2203463e-06;2.4156023e-05;1.4903006e-05;7.945925e-07
troop;1.0680064e-06;9.810783e-07;0.00012422794;0.0015241171;1.488555e-06;1.667325e-06;1.2494764e-06;8.918009e-07;1.410325e-06;0.00082575204;1.6102703e-06;2.0610833e-05;1.0141202e-06;1.2031892e-06;2.5634968e-06
tobe;0.00020383894;3.6786491e-06;4.8433747e-05;2.6164631e-05;0.00011816941;5.0662347e-05;3.776125e-05;3.5894532e-06;0.00018542123;7.1766044e-05;6.4700995e-05;8.776883e-06;4.3032054e-05;5.1959432e-05;0.00022160655
vermont;6.292063e-07;8.240577e-07;2.383856e-06;7.122791e-07;1.0891207e-06;8.80113e-07;8.987033e-07;1.2933633e-06;7.202947e-07;6.6300333e-07;8.3728906e-07;9.638855e-05;6.8799994e-07;2.1709278e-05;4.651511e-07
aged;8.339207e-07;4.074834e-06;3.2509084e-05;5.2653495e-06;5.6567867e-05;1.054483e-06;2.0207754e-06;1.6093097e-06;9.867566e-07;1.3101003e-06;1.2392152e-06;7.153762e-05;7.652237e-07;1.4467724e-06;9.4796303e-07
initial;5.24753e-06;8.310802e-06;0.0003067116;2.8688852e-05;5.913369e-05;0.0001802743;9.310086e-06;3.5510707e-06;4.4826043e-06;0.00039724325;6.404413e-05;0.00019876665;0.00014332704;0.00013129017;9.098935e-06
baube;7.7078363e-07;6.996088e-07;7.9432203e-07;9.4204563e-07;9.929806e-07;0.00014589712;8.575249e-07;1.1948532e-06;7.742557e-07;6.865341e-07;7.525192e-07;8.0294944e-07;8.2765905e-07;1.3975659e-06;3.749261e-07
prototype;1.1770973e-06;2.3375112e-06;1.134111e-06;1.4651692e-06;5.2542755e-06;0.00018306449;4.1621297e-06;3.5384107e-06;2.8024615e-06;1.0080423e-06;2.1770961e-06;3.7536222e-06;6.369049e-05;5.495861e-05;1.0359458e-06
upper;1.6684293e-06;3.269385e-06;9.8383e-06;8.163549e-05;9.244579e-05;0.0003265663;9.033021e-05;5.4600205e-06;2.1411666e-05;2.7428935e-06;3.868574e-06;8.509655e-05;8.8404406e-05;2.281095e-05;2.2938464e-06
tack;1.2290006e-06;1.3831873e-06;3.385838e-06;1.1664105e-06;4.1184544e-06;1.4154183e-06;1.7505383e-05;2.8134205e-06;2.1587698e-06;2.9028655e-05;1.8649326e-06;1.4623222e-06;9.162434e-07;5.6050645e-05;3.395772e-05
allegedly;1.6537065e-06;1.148079e-06;3.3070977e-05;1.2302251e-05;1.594737e-06;1.779117e-06;1.462492e-06;1.2748669e-06;2.291817e-05;8.654702e-05;1.5515212e-05;7.5877164e-05;8.9394376e-07;7.734727e-06;1.2174235e-06
mercury;1.525731e-06;1.2278986e-06;3.100051e-06;1.9181641e-06;1.7300375e-06;0.000785163;1.6771713e-06;3.5823198e-06;9.948583e-05;1.3222744e-06;1.8745043e-06;2.429973e-06;2.4609903e-06;0.0003379716;1.0253101e-06
large;0.0003305534;0.00026163537;0.000401541;0.00036758135;0.00084466283;0.002791937;0.00076574355;1.3509229e-05;0.0002920991;0.0007657458;0.00043388348;0.0006283159;0.0011530565;0.0010064016;0.00033191868
viewer;1.1582823e-06;1.3967059e-05;1.327179e-06;3.8409025e-06;1.9341053e-06;2.1148715e-05;2.850881e-06;2.8438395e-05;1.0961887e-06;9.772182e-07;2.2700158e-06;2.8379234e-06;0.0010130726;2.122869e-06;6.6262413e-07
thirty;1.5849517e-06;2.2378921e-05;4.354313e-06;4.8219586e-05;1.3060584e-05;0.0001250355;1.7637018e-06;6.099138e-06;3.613432e-05;7.0356655e-05;1.369935e-05;3.4448018e-05;1.1803513e-06;8.637858e-06;1.6985306e-06
drand;6.1955654e-07;9.409311e-07;7.9287804e-07;7.5008364e-07;2.0711734e-05;9.128837e-07;4.9798433e-05;1.971745e-06;7.2496783e-07;1.2009401e-06;1.1915358e-06;7.5041595e-07;4.929894e-06;1.6004907e-06;6.2762683e-07
trend;0.00020246801;0.00010981318;0.00015096387;2.0253283e-06;4.6496257e-06;3.5128676e-05;4.0512464e-06;2.5390486e-06;6.115324e-06;1.6886523e-06;6.6337714e-05;0.00019220196;1.3554803e-06;0.000101561214;1.9135205e-05
brock;7.6062554e-07;0.00015977869;6.4797828e-06;9.0422924e-07;1.4128547e-06;8.546707e-07;8.1690325e-07;5.0617423e-06;8.156546e-07;9.716953e-07;9.2913e-07;3.3996557e-06;7.169852e-07;1.39225e-06;6.652747e-07
biden;7.1287263e-07;8.704157e-07;3.1421262e-06;0.00023550076;1.1263701e-06;1.0841547e-06;7.452836e-07;1.1841931e-06;9.66675e-07;8.098951e-07;1.2155456e-06;1.2921943e-05;1.0154209e-06;7.1450285e-07;8.650337e-07
anglican;4.598863e-06;5.1640507e-07;6.7671283e-07;7.337345e-07;7.7269124e-07;6.368132e-07;6.508115e-07;9.54885e-07;4.2617605e-05;5.4393496e-07;7.302917e-07;5.513362e-07;5.5549816e-07;8.855134e-07;4.5196782e-07
philippine;1.0239211e-06;7.612113e-07;1.5911688e-05;2.9171292e-06;1.3618048e-06;1.336543e-06;8.457316e-07;1.7237486e-06;4.839606e-06;1.2804097e-06;1.6321784e-06;8.381929e-05;7.810535e-07;1.3035246e-06;6.475535e-07
incredibly;5.150006e-05;1.4781764e-05;4.439335e-05;2.6255077e-06;8.392013e-06;4.839032e-05;5.0812805e-06;3.7160496e-06;0.0001903825;2.1919031e-06;3.9827464e-05;1.4559504e-06;7.1851505e-06;6.57702e-05;0.00020669628
theme;1.7203012e-05;8.637323e-06;1.7009752e-05;4.094109e-06;1.657295e-05;1.058951e-05;1.5262156e-06;2.3126458e-06;0.00011253468;3.500531e-05;2.9143466e-06;9.680419e-05;1.3132468e-06;2.3682678e-06;2.2375855e-06
practise;0.000108615546;1.0172038e-06;1.1332526e-06;8.203468e-05;1.4060947e-06;3.6459535e-06;9.136493e-06;1.6979149e-06;1.5220264e-06;1.4386318e-06;1.2449304e-06;7.861536e-06;1.0662925e-06;1.5735449e-06;8.536245e-07
werealso;1.3991526e-06;6.6725823e-07;8.579582e-07;6.0660033e-05;9.029843e-07;8.016112e-07;6.7525923e-07;8.818684e-07;1.30925955e-05;8.1024353e-07;9.0427005e-07;8.10765e-07;7.216031e-07;6.8359986e-07;6.656123e-07
banana;7.618059e-07;1.1644372e-06;1.155118e-06;8.134455e-06;6.0703806e-05;1.078151e-06;1.7443997e-06;8.5411535e-05;8.3881633e-07;1.9628933e-06;1.1355444e-06;1.1711068e-06;1.2367889e-06;2.45603e-06;1.1803689e-06
utoronto;1.1666534e-06;0.0003706953;2.767564e-06;3.115429e-05;2.243152e-06;5.449204e-06;0.000106672174;5.1406496e-06;1.057359e-06;1.8821021e-06;7.906366e-06;2.940729e-05;1.3788111e-05;2.0007108e-06;9.006489e-07
voyage;5.883592e-07;6.4000125e-07;6.7395627e-07;8.093008e-07;9.238277e-07;0.00014725584;7.84171e-07;1.0471199e-06;6.730508e-07;5.7204517e-07;7.173997e-07;7.039025e-07;6.671351e-07;1.2186939e-06;3.364093e-07
smith;5.0942825e-05;0.0016797467;0.00042081517;1.0184558e-05;0.00012421932;6.5618464e-05;0.00044631428;0.00070028804;0.000290635;6.907441e-06;4.210144e-06;0.0006326076;3.7185902e-05;0.0006179372;7.308038e-06
viable;1.7799583e-05;5.588478e-06;6.532258e-05;4.2061238e-05;3.154556e-06;2.1486583e-05;2.903826e-06;1.6149844e-06;2.5871464e-06;1.7588955e-06;3.2267799e-06;3.3020633e-06;1.3941842e-06;1.1737391e-05;3.8648202e-05
footage;6.6999365e-07;6.6904494e-07;1.7454833e-05;3.14987e-06;9.930203e-07;1.156729e-06;9.204104e-06;1.0898088e-06;8.109945e-07;0.00018316065;9.680052e-07;8.1737096e-07;6.7851016e-07;1.2297032e-06;7.188623e-07
engle;5.1864566e-07;5.7009265e-07;1.0357434e-06;7.1172366e-07;6.9170454e-07;6.045093e-07;1.137043e-06;9.598434e-07;6.6812265e-07;0.0001384572;6.6123937e-07;5.313543e-07;4.7882503e-07;1.0686007e-06;3.980155e-07
occur;0.00042828405;7.993191e-05;0.0004038173;0.0004161121;0.0017352005;0.00030304122;0.0002532197;4.261293e-06;0.00040460922;0.0001633562;0.00013820267;1.1482471e-05;0.0002846931;8.299643e-05;0.00017465465
essential;0.00011835573;1.5169971e-06;0.0002244568;3.8686027e-05;0.00019498849;3.6555034e-06;2.2033075e-05;4.4814924e-06;6.328627e-05;1.51096e-05;6.5547792e-06;0.00015463545;9.0145055e-05;5.6419023e-05;3.7722202e-06
theirown;2.047358e-05;1.087782e-06;3.9275325e-05;1.0763646e-05;1.9332385e-06;1.1976296e-06;1.4782364e-06;1.3798789e-06;2.5488236e-05;2.2998403e-05;9.6094545e-06;9.386715e-06;1.0047956e-06;3.4670738e-06;8.840644e-06
reseller;8.2269975e-07;9.712504e-07;1.0023424e-06;9.022627e-07;1.7725444e-06;8.1509006e-07;4.4396733e-05;7.2150747e-06;9.191621e-07;1.2446735e-06;1.4084717e-06;7.286972e-07;3.794447e-06;1.5221387e-06;2.3648245e-05
between;0.0014301495;0.0012027281;0.0007316515;0.002038096;0.0009894378;0.0012601238;0.0013965017;9.775951e-06;0.0017165137;0.00010792368;0.00095891603;0.0017055243;0.0008980347;0.0011686889;0.0005167819
heavy;2.1282842e-05;3.085509e-06;0.0002507758;0.00019873201;0.000212039;0.0007106736;6.836505e-05;1.0979915e-05;1.009503e-05;0.00030922203;1.126157e-05;3.8775e-05;2.1033402e-05;0.0003285665;8.294675e-05
expose;4.859448e-05;3.1913296e-06;1.8130519e-05;0.00012850697;0.00031303542;7.559622e-05;5.691869e-05;6.437902e-06;7.788652e-05;5.039469e-05;1.3983308e-05;8.248084e-05;0.000523615;9.554492e-06;5.2313335e-06
provider;8.050381e-07;1.198176e-06;5.2729365e-06;1.4730938e-06;4.266702e-06;9.192743e-07;4.559833e-06;1.7047796e-06;9.600719e-07;1.0231163e-06;0.00021712191;0.00032128;1.0767903e-06;1.8516682e-06;6.7918705e-07
myfriend;6.0036194e-07;9.029639e-07;7.478201e-07;5.2196305e-07;1.1424103e-06;1.0429915e-06;1.0910554e-06;4.07349e-05;6.9892025e-07;8.093685e-07;7.2014984e-07;1.1383864e-06;7.798663e-07;9.166021e-05;5.721942e-07
detail;0.00014339085;5.9180984e-06;4.393077e-05;0.00014542569;3.983217e-05;0.00040449423;0.00023010821;0.00049128145;0.000254184;0.00023957861;0.0009406159;0.0008864157;0.00071829825;0.00036433773;7.083541e-05
rampant;1.0038965e-06;9.495974e-06;2.0463489e-05;1.7789105e-05;1.1035375e-05;1.1312434e-06;9.1538834e-07;1.0869172e-06;1.1577829e-06;1.0962302e-06;4.6648247e-06;1.3597987e-06;8.062211e-07;1.2655913e-06;1.169817e-06
replacement;3.2573028e-06;0.000118904354;1.8158507e-06;1.8541517e-06;3.1499552e-05;8.765117e-05;0.0003289423;2.6815256e-05;3.0156307e-06;2.4941294e-06;8.141354e-05;4.381339e-06;0.00011538787;0.0003132828;3.850935e-05
jrutledg;6.8037957e-07;6.0861373e-07;0.00014366576;7.987836e-07;1.126702e-06;6.6620566e-07;6.6841073e-07;7.40958e-07;7.2962257e-07;6.3106825e-07;8.7675045e-07;6.2873244e-07;5.58074e-07;1.015343e-06;5.3833264e-07
ftpmail;6.852596e-07;6.693072e-07;7.921389e-07;1.1901001e-06;9.3752794e-07;1.0628995e-06;1.1020493e-06;1.7566656e-06;7.803223e-07;5.2278295e-07;1.1640128e-06;7.734013e-07;0.0001294934;1.168345e-06;3.918792e-07
acooper;0.00016936596;5.967692e-07;7.1403105e-07;6.835917e-07;9.0542375e-07;6.32969e-07;6.872982e-07;1.14967e-06;2.10537e-06;5.333502e-07;8.1920007e-07;5.428584e-07;5.799643e-07;8.951675e-07;6.792007e-07
barrier;1.0295288e-06;3.0431993e-06;1.8462353e-05;4.977926e-05;0.0003018962;1.3158582e-06;1.1357414e-06;1.7238308e-06;1.0146262e-06;9.952764e-07;1.0173175e-05;6.0088263e-05;7.112085e-06;1.4332564e-06;1.7211815e-06
junior;3.1261875e-06;6.104131e-05;3.1555974e-06;2.4844749e-05;1.9945546e-06;1.3436872e-06;5.4356136e-05;2.4570327e-06;8.350327e-06;4.9228543e-06;5.0631147e-06;3.165682e-05;1.9592005e-06;1.8288778e-06;1.3605387e-06
conveniently;9.620189e-05;7.43973e-07;8.956353e-05;1.624746e-05;1.4676352e-06;1.2522046e-06;1.6789204e-06;1.3981818e-06;1.5394888e-06;6.824575e-06;8.752032e-06;1.0860954e-06;2.1985963e-05;1.2261982e-06;1.2597418e-06
dissemination;1.0781243e-06;9.2130915e-07;1.2166283e-06;5.4882945e-05;3.2817872e-05;3.4980145e-05;1.0000178e-06;1.5860331e-06;3.895808e-06;7.6595427e-07;6.3466023e-06;2.1776134e-06;6.3048774e-06;1.3453162e-06;8.8717036e-07
