;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
distributable;1.6873322e-06;3.6798324e-06;1.5659607e-06;1.3487221e-06;1.9911502e-06;1.1720953e-06;3.0088466e-07;9.3331187e-07;4.996075e-05;7.3666466e-05;1.4489468e-06;1.6713831e-06;2.5669863e-07;1.2540734e-06;1.7773384e-05;2.5440872e-07;1.1689168e-06;1.2433067e-06
evaporate;2.7379163e-05;1.8922924e-06;1.5931624e-06;7.7125e-06;3.2210478e-06;1.9907402e-06;8.0742984e-07;1.0862266e-06;1.4457656e-06;2.6247708e-05;1.4179462e-06;1.8241147e-06;6.6090365e-07;6.67375e-06;1.0867899e-06;6.632501e-07;4.4112592e-05;7.2524444e-06
bunchof;1.7041688e-06;1.12643675e-05;3.896556e-06;1.5013945e-06;3.313677e-06;3.963113e-06;3.759323e-05;1.5959068e-06;1.0281896e-06;1.0440697e-05;6.564219e-06;3.0649521e-06;2.9360404e-05;2.2129075e-06;3.782876e-06;3.0181287e-05;2.7726267e-06;1.9115183e-05
pakistan;1.5564326e-06;1.1565332e-06;3.904633e-06;1.1766601e-06;1.6950484e-06;1.8363011e-06;5.201127e-07;2.0081056e-06;1.345443e-06;6.3087055e-06;5.0463685e-05;1.0792814e-06;4.3861903e-07;1.7304727e-06;1.0264979e-06;4.050463e-07;1.1904835e-06;1.2306243e-06
ointment;2.288027e-05;1.977751e-06;2.1846881e-06;4.1799896e-05;1.8747004e-06;2.1189137e-06;5.235475e-07;3.3540705e-06;1.4457656e-06;1.1699724e-06;5.2859036e-06;1.3258851e-06;4.6236784e-07;1.6677112e-06;1.082073e-06;4.447253e-07;1.7983978e-06;7.9673755e-06
todo;4.46722e-05;3.9676353e-05;2.5660358e-05;3.1286738e-05;0.00013270335;1.9987587e-05;0.00016167451;2.7552715e-06;4.335417e-06;2.9014634e-05;6.093715e-06;5.6007713e-05;0.00014506585;0.0001283065;3.7874444e-05;0.00015077661;8.436794e-06;5.8357873e-05
compatable;1.7229387e-06;7.196844e-06;1.3669838e-06;1.3643146e-06;1.3946492e-06;1.0293006e-06;6.395891e-07;1.0550614e-06;2.7002318e-06;6.246923e-06;1.2656778e-06;3.6399306e-05;5.922054e-07;1.0702411e-06;4.4742574e-05;6.132516e-07;1.9366644e-06;1.5115486e-06
commission;1.283285e-05;2.7155747e-06;6.9703638e-06;4.0257783e-05;2.9296527e-05;5.104863e-05;1.0378309e-06;4.213566e-05;9.72761e-05;3.0338556e-06;0.00017178331;1.3855895e-06;1.0495996e-06;4.9880717e-05;1.5292338e-06;9.446501e-07;5.4423176e-06;2.6439345e-06
eighth;2.2974477e-06;3.4561936e-06;3.13801e-06;0.00010482194;3.7455427e-06;9.424802e-06;7.3794087e-07;1.3661578e-05;3.2169668e-05;2.8442735e-06;2.5766892e-06;1.0767061e-06;6.4618393e-07;2.6744205e-05;1.5026893e-06;5.848798e-07;2.1858577e-06;0.00012720494
havethe;1.6760394e-05;1.5792204e-05;3.8926337e-05;1.2531857e-05;3.412615e-05;4.1138155e-06;2.1288977e-05;1.3957019e-05;3.200003e-06;1.2062274e-05;2.0993994e-06;2.6662397e-05;1.8450988e-05;2.963001e-05;2.3333925e-05;1.8403236e-05;6.1917875e-05;7.802952e-05
peterson;2.3762975e-06;2.0511014e-05;2.7953326e-06;3.866542e-06;1.7745126e-06;1.6189867e-06;1.475608e-06;2.0716314e-05;5.575999e-06;1.3668388e-06;1.5400956e-06;1.4712527e-05;1.3413116e-06;2.4400038e-06;2.2133312e-05;1.3565353e-06;0.00011982633;5.971177e-05
eugenic;1.6674913e-06;1.1746631e-06;1.7103454e-06;4.4212247e-05;1.970033e-06;1.7257593e-06;3.1667994e-07;1.3084563e-06;1.4190681e-06;1.3194156e-06;4.46106e-05;1.1029103e-06;2.728228e-07;1.4847154e-06;9.569399e-07;2.6193612e-07;1.1372073e-06;1.0190361e-06
finance;2.0958934e-05;3.6235695e-06;1.8404656e-06;2.438392e-06;4.002539e-06;0.00011497252;2.2052266e-06;1.374268e-06;7.62885e-06;4.0061027e-06;7.0103255e-05;4.357908e-06;2.3110897e-06;2.4156582e-06;1.4935598e-06;2.046179e-06;1.1422762e-05;2.7327262e-05
handshake;1.5827305e-06;3.7867346e-06;9.620932e-07;1.1603648e-06;1.1148928e-06;9.2673594e-07;5.2106145e-07;9.672236e-07;1.1184504e-06;1.2709173e-06;1.2088279e-06;0.00016038278;4.7419374e-07;1.0143358e-06;1.4050808e-06;4.7358458e-07;1.9980512e-06;1.2831503e-06
liner;1.917158e-06;3.0214878e-06;1.7802037e-06;1.5808165e-06;2.5379795e-06;2.6276568e-06;8.4972527e-07;2.1034973e-06;2.3078646e-06;1.565284e-06;2.5971673e-05;1.6624601e-06;7.574357e-07;1.10419105e-05;9.35073e-06;7.3279944e-07;2.2003447e-05;2.0148369e-05
redeem;1.724229e-06;2.0234763e-06;4.28911e-06;3.5238438e-06;4.394831e-06;1.4385483e-06;6.010974e-07;9.024397e-05;3.4403452e-06;1.8058797e-06;1.859988e-06;1.2258024e-06;4.9972766e-07;1.5967684e-06;1.118071e-06;4.907707e-07;1.4252734e-06;1.4831539e-06
decipher;1.7009587e-06;1.8022695e-06;1.3350662e-05;1.2947559e-06;2.242976e-06;1.3080231e-06;1.091354e-06;2.304066e-06;1.4028484e-06;0.00023309505;2.8650243e-06;5.215927e-06;8.548448e-07;1.500945e-06;1.363348e-06;8.037236e-07;1.437159e-06;1.1632342e-06
begotten;1.2039836e-06;1.5510138e-06;2.9890405e-06;1.1309778e-06;9.1435595e-07;7.755991e-07;3.6386498e-07;6.2630024e-05;9.195973e-07;8.373816e-07;1.4636294e-06;9.3402775e-07;2.948708e-07;1.127179e-06;8.323852e-07;2.8272123e-07;1.1368386e-06;1.1289053e-06
thinkyou;1.6072364e-06;6.8585064e-06;8.814845e-06;1.3768614e-06;2.2756876e-06;2.596016e-06;1.8663372e-05;1.8166306e-06;8.2403716e-07;1.5881575e-06;6.324124e-06;1.4120181e-05;1.487981e-05;2.6972475e-06;1.2643563e-06;1.3860207e-05;2.5210468e-06;8.0795835e-06
disclosure;1.6354356e-06;1.7758379e-06;1.5274899e-06;1.319633e-06;1.9929798e-06;1.370211e-06;6.314616e-07;8.9333946e-07;1.5499651e-06;0.00030000776;1.4583571e-06;1.6857068e-06;4.7401426e-07;1.689371e-06;1.1326939e-06;4.7382719e-07;2.4293437e-05;1.4006149e-06
wager;1.4247136e-06;2.3919677e-06;5.01416e-05;1.1885949e-06;1.4227802e-06;9.0499196e-07;1.4839923e-06;4.6705063e-06;1.079882e-06;1.0369662e-06;1.299732e-06;8.1974315e-07;1.1308492e-06;1.1760499e-06;1.0999615e-06;9.578256e-07;1.6251571e-06;4.119627e-05
commercial;0.0012415007;6.876989e-06;1.4614342e-05;0.000110402834;0.00026461427;6.4692217e-06;1.5136351e-06;4.065584e-06;0.000780406;0.00047298308;1.8835808e-05;2.4909023e-05;1.6805952e-06;4.4352246e-06;0.00072052336;1.8138137e-06;4.3263153e-06;4.4934182e-05
laughable;2.3831944e-06;4.701176e-06;4.2840597e-06;2.5918848e-06;5.4634916e-06;9.917288e-06;3.922392e-06;1.1405584e-05;2.9490436e-06;2.2821428e-06;8.033367e-06;1.7476816e-06;3.4008353e-06;1.9483421e-05;2.661827e-06;3.2002054e-06;3.6106544e-06;2.057421e-05
maturity;2.759986e-06;1.681251e-06;3.931788e-06;1.7477729e-06;2.1819136e-05;1.6401467e-06;8.587459e-07;2.3767867e-05;3.591905e-06;1.4528333e-06;7.258628e-06;1.316959e-06;7.3364896e-07;1.5598818e-06;1.3799279e-06;7.3807513e-07;1.82691e-06;1.5524729e-05
graham;3.873e-06;3.8877268e-05;1.9410652e-05;4.3944683e-06;1.2968536e-05;1.0360078e-05;0.00026968765;2.8449736e-06;1.2641486e-05;0.00066301343;2.490715e-06;1.46321745e-05;0.00018740603;9.080667e-05;5.6583194e-06;0.00019442344;0.00018675829;4.1531315e-05
persia;1.4313936e-06;1.9828312e-06;3.4512286e-06;1.235116e-06;1.241403e-06;1.9625588e-06;4.6768665e-07;5.6971716e-05;1.5798075e-06;1.1166637e-06;0.00011767852;1.3236779e-06;4.1162065e-07;1.6584077e-06;1.0567669e-06;3.89488e-07;1.3262552e-06;1.7757072e-06
royal;0.00018899268;9.007585e-06;5.2132054e-06;2.2015572e-06;2.9357664e-06;4.3672308e-06;1.0866348e-06;3.077881e-05;1.3292977e-05;2.137817e-06;2.5509762e-05;1.9504569e-06;1.0306363e-06;3.0197311e-06;1.8131373e-06;9.986699e-07;4.5827246e-06;0.00054006063
adjust;1.7496688e-05;1.1143024e-05;3.7063603e-06;0.00011020481;1.8242416e-05;1.8452762e-05;6.3398356e-06;1.1054013e-05;4.5394113e-06;2.6014093e-06;2.2302854e-06;0.00013042081;6.7082533e-06;2.5347913e-06;9.2717215e-05;6.8402624e-06;0.0002701592;0.0002137163
philosopher;1.8416005e-06;2.6197147e-06;0.00016073814;2.0125801e-06;2.276571e-06;1.1546754e-06;1.9721783e-06;8.796184e-05;1.4091653e-06;1.1424396e-06;2.2099111e-06;9.0035377e-07;1.4724938e-06;1.6323758e-06;1.0809364e-06;1.3014779e-06;1.5466356e-06;1.3294361e-06
talon;1.3957375e-06;4.3478358e-05;9.655253e-07;9.2737866e-07;7.322043e-07;8.789343e-07;1.0093962e-06;8.6790624e-07;3.3398182e-06;6.5218023e-07;9.103331e-07;1.5822466e-06;7.9887104e-07;1.0680601e-06;8.130449e-07;7.9294915e-07;0.0001461105;4.0035648e-06
possible;0.0010716355;0.0014697588;0.0011096116;0.00091920496;0.0002613048;0.001118872;0.0013939588;0.0005325664;0.00062079425;0.0014684051;0.00036919018;0.0011502991;0.0015073648;0.0012538643;0.00095358747;0.001480521;0.00016291968;0.00015530526
amoss;1.2881861e-06;9.4048806e-07;1.1147966e-06;9.0382315e-07;1.0762922e-06;1.5703973e-06;2.4866262e-07;1.0791579e-06;1.1645471e-06;8.7831273e-07;7.117579e-05;9.37628e-07;2.193412e-07;1.3334159e-06;9.981289e-07;2.052569e-07;9.807558e-07;9.549387e-07
karl;3.3264892e-05;0.00013180048;6.5493937e-06;3.300088e-06;5.925199e-06;4.1628914e-06;2.3797113e-06;2.085055e-05;0.00025425936;0.00021525213;3.906918e-06;1.2792667e-05;2.1549163e-06;4.6817528e-05;2.2799852e-05;2.233784e-06;0.00022125557;3.1382147e-06
duplicate;6.941212e-05;4.0394784e-06;1.9871882e-06;1.3978777e-05;2.2025451e-05;2.2696038e-06;6.97093e-07;1.2476474e-06;4.0343475e-05;4.381622e-05;2.2558565e-06;4.3062722e-05;7.057176e-07;1.668575e-06;4.3647633e-05;7.608617e-07;2.800219e-06;1.1641887e-05
swhat;3.7357302e-06;3.189158e-06;2.7990434e-06;2.6979521e-06;3.2203875e-06;2.1991293e-06;1.6952378e-06;1.2098692e-06;1.5232714e-06;2.932258e-06;1.4958341e-06;1.7983281e-06;1.3373891e-06;3.748697e-05;1.1465978e-06;1.287291e-06;2.8143024e-05;2.0515324e-06
sandvik;1.7737594e-06;2.1186263e-06;1.7759585e-05;1.9857532e-06;2.481446e-06;7.930959e-07;1.0587565e-06;0.0020723795;7.890872e-07;7.242567e-07;2.6380806e-06;8.146532e-07;7.689932e-07;4.851033e-06;8.656699e-07;9.1890684e-07;1.9055974e-06;1.2034624e-06
judiciary;1.4837652e-06;1.3896876e-06;1.474251e-06;1.3829701e-06;1.8017714e-06;2.8483612e-06;4.7886795e-07;1.1652198e-06;1.2229877e-06;3.2463518e-06;8.115002e-06;8.939795e-07;3.9392128e-07;0.00011422335;8.2372003e-07;3.7134345e-07;1.3202231e-06;1.280886e-06
oort;0.00047913846;1.6729421e-06;1.2877447e-06;1.1607921e-06;1.7486682e-06;9.997486e-07;2.2702503e-07;9.788826e-07;1.4323095e-06;1.2235996e-06;1.2516149e-06;1.1521171e-06;1.9733845e-07;1.2218178e-06;9.034163e-07;1.9212625e-07;1.7473093e-06;1.2187439e-06
telnet;2.5835702e-06;0.00036990648;1.8431161e-06;2.0029145e-06;1.6059113e-06;1.4688811e-06;8.327785e-07;1.4611063e-06;0.0004000355;5.8156555e-05;1.9424106e-06;7.475872e-05;7.77076e-07;1.4461109e-06;0.00017755249;8.259099e-07;2.8875359e-06;2.0361654e-06
produce;0.00065863016;5.910564e-06;0.00035829676;0.0008206312;0.0009746561;0.00011318508;3.3241373e-05;8.482858e-05;6.218368e-05;0.0010424217;5.8253256e-05;0.00032713672;3.8649672e-05;2.6582646e-05;0.00066642;3.821217e-05;0.00017458815;0.00012006029
analogous;5.779951e-06;1.8589478e-06;8.999124e-05;1.0224161e-05;2.8009687e-05;3.0398126e-06;3.2415226e-06;6.0278802e-05;2.8003092e-06;1.3975467e-05;4.6211e-06;1.6061521e-06;2.5967188e-06;4.1478976e-05;1.4186165e-06;2.3721927e-06;1.9395459e-06;1.6211493e-06
supergas;1.2382517e-06;9.984193e-07;1.3855291e-06;9.688621e-07;1.2588364e-06;1.4678756e-06;3.3597496e-07;1.1701944e-06;9.727428e-07;1.0771641e-06;8.2315186e-05;8.7667837e-07;2.8749565e-07;1.4916541e-06;8.692371e-07;2.7227463e-07;1.1836684e-06;1.1546982e-06
vince;1.5120548e-06;2.3517036e-06;1.2342052e-06;1.2974097e-06;1.4050154e-06;6.844129e-06;9.301281e-07;9.020899e-07;1.22493e-06;6.6522953e-06;1.5417664e-06;1.1574164e-06;7.897898e-07;1.9269705e-06;1.1562003e-06;7.229475e-07;2.225272e-06;0.000100826044
youknow;2.7641836e-05;2.2731103e-06;3.4305028e-06;1.8893426e-06;2.376069e-06;2.6992984e-06;8.3751104e-07;1.2353023e-05;1.8115536e-06;1.5540408e-06;1.4565266e-05;4.2438114e-06;7.8540637e-07;7.813089e-06;8.4272215e-06;7.680339e-07;2.5782401e-05;2.0546693e-06
afford;6.532616e-05;2.7088769e-05;1.1949853e-05;9.696164e-06;0.00058803003;8.758714e-06;9.141565e-05;1.6804323e-06;4.3721716e-06;0.00017345756;3.0670988e-06;7.549214e-05;8.124841e-05;4.1317426e-06;3.2484568e-06;8.820673e-05;0.00018833436;0.00013217349
collaboration;1.7030266e-05;8.909688e-07;2.9257674e-06;4.278342e-05;2.8013785e-06;3.1238558e-06;3.6182476e-07;2.6796388e-06;3.0245028e-06;1.3762248e-06;0.0003890711;1.1590081e-06;3.2745416e-07;1.9922825e-06;1.1330948e-06;3.1838658e-07;1.5291214e-06;1.3275459e-06
malpractice;1.7620451e-06;1.1801865e-06;1.4591906e-06;0.00014844054;3.0773201e-06;1.3045387e-06;3.1442775e-07;1.0213579e-06;1.3946021e-06;9.910335e-07;1.3064179e-06;1.0949454e-06;2.5312048e-07;1.2994404e-06;9.838875e-07;2.4902852e-07;1.335178e-06;1.1894133e-06
assault;2.7440053e-06;1.2670469e-06;2.6275402e-06;6.3657135e-06;7.305485e-06;9.939094e-06;8.01446e-07;2.1137773e-06;2.5133884e-06;1.0099407e-05;2.997803e-05;1.23354e-06;6.7717946e-07;0.0020159187;1.0725296e-06;6.92392e-07;2.1971039e-06;2.0536602e-06
mercede;2.3566045e-06;3.6312322e-06;7.412816e-06;1.5768414e-06;1.6259185e-06;1.4523995e-06;1.7483817e-06;4.1865907e-05;1.0601593e-06;1.2476438e-06;1.5812013e-06;1.8886656e-06;1.3931907e-06;2.4984267e-06;1.0297766e-06;1.3071389e-06;0.00050466665;8.974246e-06
amateur;0.0010490853;0.00036299494;3.987965e-06;0.00014671877;4.943485e-06;4.0332775e-06;3.3673955e-06;2.6245893e-06;1.867203e-05;3.354339e-05;2.038636e-06;3.014002e-05;3.1522043e-06;4.6883764e-05;2.5560096e-06;3.4106645e-06;1.0997406e-05;2.83297e-06
thetwo;1.3678821e-05;2.39467e-06;7.179727e-06;2.9428024e-06;3.7111142e-05;1.4946465e-05;2.6184018e-06;1.3423723e-05;9.788199e-06;3.0116587e-05;7.1605323e-06;2.3527205e-06;2.386499e-06;6.204142e-06;2.3870841e-06;2.2850127e-06;1.5091837e-05;2.8887836e-05
apocrypha;1.2350462e-06;1.6308848e-06;4.120537e-06;1.1977206e-06;9.645134e-07;8.3922185e-07;4.1866303e-07;9.502189e-05;9.353572e-07;8.808258e-07;1.575952e-06;9.3403577e-07;3.3796792e-07;1.1991082e-06;8.307554e-07;3.241174e-07;1.1746384e-06;1.1703914e-06
mustang;2.159611e-06;5.333708e-06;1.1993317e-06;1.3608983e-06;1.2429276e-06;9.71765e-07;1.0028925e-06;1.1039226e-06;1.5252585e-06;7.5796424e-07;1.2389021e-06;2.4933977e-06;8.211614e-07;2.068582e-06;1.2632595e-06;8.1936463e-07;0.0018249076;5.6292915e-06
fidonet;0.0001805853;0.0009447559;1.4034926e-05;6.480454e-05;3.3377435e-06;2.804121e-06;3.5544945e-06;0.00017288838;0.00034149483;2.5220097e-06;5.845254e-06;0.00019491174;3.6212825e-06;2.2304653e-06;1.6164819e-05;3.7814448e-06;4.1863436e-06;2.1309861e-05
bottom;0.00010004868;5.9029703e-06;4.89008e-05;7.372599e-05;0.0002397561;1.4456332e-05;1.6602025e-05;0.00012584969;6.544128e-06;6.184955e-06;9.3690105e-06;0.00019744725;1.7646862e-05;1.7724671e-05;7.856552e-05;1.827889e-05;0.00033068482;0.00025546897
randy;7.0370784e-06;0.000109029366;3.8733606e-06;3.4138147e-06;2.0314428e-06;3.4040258e-06;2.801171e-06;5.470127e-05;2.0637102e-05;1.8979337e-06;2.3919347e-06;5.339013e-05;2.5699267e-06;9.810698e-05;2.785684e-06;2.556719e-06;6.5685585e-05;0.00068990636
interpolation;2.1620615e-06;4.0740965e-06;2.9050952e-06;1.8986575e-06;8.4541694e-05;1.2827617e-06;1.2985189e-06;1.6517045e-06;3.510198e-06;1.8966092e-06;1.4724692e-06;6.0766843e-06;1.1635672e-06;1.306167e-06;6.0995935e-05;1.2984369e-06;1.8748574e-06;1.659904e-06
anxiety;1.7349869e-06;1.3955444e-06;2.878356e-06;0.0001495562;2.0749262e-06;2.5338995e-06;5.229357e-07;1.3279155e-05;1.2815028e-06;1.0111661e-06;5.634467e-06;1.0899561e-06;4.3717282e-07;1.6045091e-06;9.047018e-07;4.1290122e-07;1.3905664e-06;1.3393469e-06
safely;6.408955e-05;2.213901e-06;1.1956932e-05;7.75523e-05;6.541691e-05;5.354493e-06;3.1098323e-06;8.883517e-06;2.668254e-06;4.7861613e-06;3.3851633e-05;3.2973e-05;3.0755357e-06;9.755563e-05;1.1205049e-05;3.145853e-06;7.549398e-06;4.6227302e-05
critter;2.342153e-06;2.8997817e-06;2.2092306e-06;1.6791282e-05;3.5554397e-06;2.8208958e-06;1.2538691e-06;1.2832769e-06;2.0538853e-06;9.819358e-05;1.7045516e-06;3.2395972e-06;9.917915e-07;2.877632e-05;1.2767676e-06;9.741115e-07;8.1487715e-06;1.8972488e-06
distant;0.00013110896;4.885746e-06;1.6632273e-05;3.304037e-06;1.6730133e-05;2.2644929e-06;1.0844423e-06;7.4719405e-06;7.28201e-05;2.5306916e-05;2.9082967e-06;4.4165117e-06;9.614726e-07;4.5955844e-06;2.4803883e-06;9.3269324e-07;4.9267946e-06;1.7860691e-06
ninety;2.3432345e-05;1.8807008e-06;2.4545895e-06;3.9069262e-05;2.850282e-06;2.5617055e-06;5.338618e-07;1.6398702e-06;2.7228275e-06;1.5315709e-06;2.8388731e-06;1.2128486e-06;4.592779e-07;2.4065055e-05;1.0451976e-06;4.4098377e-07;1.932021e-06;1.619848e-06
wale;0.00019079226;2.1791955e-06;3.3750512e-06;1.9219435e-06;2.9109901e-06;2.0751577e-06;6.2352956e-07;7.754809e-06;3.6317335e-06;3.155603e-05;1.7811765e-06;1.8491704e-06;5.644551e-07;6.987376e-06;5.4526436e-06;5.76179e-07;2.2860845e-06;5.5382585e-05
controller;2.1504184e-05;8.055311e-06;1.0065098e-06;1.8648112e-06;1.6781051e-06;1.1009408e-06;4.7237316e-07;1.4042292e-06;3.488526e-06;2.363222e-06;1.5979571e-06;0.0021965234;5.161703e-07;1.2452116e-06;1.1415788e-05;5.5179885e-07;3.0643414e-06;1.9112995e-06
truelove;1.3417517e-06;1.0601586e-06;2.2591423e-06;1.1186332e-06;1.4242491e-06;1.7759941e-06;4.1408472e-07;5.212995e-06;1.1208209e-06;1.1775584e-06;0.00014033093;9.72121e-07;3.5731912e-07;1.7093728e-06;9.941723e-07;3.3876566e-07;1.2625006e-06;1.2786476e-06
rscharfy;1.9796437e-06;2.2549607e-06;3.1191223e-06;0.00022077313;3.0271644e-06;2.6241557e-06;6.5043173e-07;2.0651643e-05;1.4877593e-06;1.0831295e-06;1.7273454e-06;1.2048433e-06;5.355148e-07;8.393099e-06;9.354038e-07;5.1388156e-07;1.8059498e-06;1.5522123e-06
accurately;6.278127e-05;2.5265924e-06;7.3226365e-05;2.7556155e-06;5.7652836e-05;2.8276481e-06;4.212919e-06;3.1301486e-05;2.5858817e-06;3.6250344e-06;2.8205497e-05;1.736403e-05;3.9318547e-06;3.6820093e-06;1.1419567e-05;3.8671856e-06;1.7296597e-05;2.7262759e-06
krumin;0.00027798364;1.7685351e-06;1.6478848e-06;1.3704566e-06;1.344924e-06;1.1632523e-06;3.747228e-07;1.0029518e-06;1.2118027e-06;1.1436233e-06;1.2624797e-06;1.1695663e-06;3.2995035e-07;1.2819411e-06;8.7497085e-07;3.2051977e-07;1.7422675e-06;1.3619702e-06
aircraft;0.0007611872;3.4021364e-06;2.2085294e-06;2.2387767e-06;4.8572033e-06;1.6796399e-05;4.4439636e-07;1.8527785e-06;3.572305e-05;2.7886751e-06;0.000102710306;2.1005746e-06;4.6952502e-07;7.007365e-06;2.5308466e-06;4.4127157e-07;3.0401293e-06;1.8838077e-06
theuniversity;9.113663e-06;8.96435e-06;2.4685455e-06;2.3344332e-06;2.0457555e-06;4.23675e-06;8.90428e-07;3.4611373e-06;4.8877237e-06;2.1795347e-06;2.2355398e-05;1.4229936e-06;8.005199e-07;1.5204042e-05;1.6666139e-06;7.666742e-07;1.9893125e-06;1.907099e-06
basically;0.0004513721;1.414741e-05;0.00015400937;0.0001550629;0.00047216655;0.00024691675;0.0005194856;0.00020069149;1.5936148e-05;1.2739937e-05;5.012044e-05;0.00014345572;0.00057738385;5.5005665e-05;0.00017859443;0.00057052146;0.00020653222;0.00021111555
maintenance;3.0833668e-05;5.8902783e-06;1.7883475e-06;4.178483e-06;8.552204e-06;3.3288968e-06;7.687779e-07;1.2419835e-06;6.6914516e-05;2.8921713e-06;4.0451587e-06;4.29654e-06;7.464114e-07;6.690774e-06;3.844125e-05;7.501122e-07;0.00036928037;2.705266e-06
donna;2.2787472e-06;3.4588545e-06;2.6343473e-06;7.2908275e-05;3.053448e-06;3.67686e-05;9.3984556e-07;1.5314306e-06;4.171625e-05;1.6296336e-06;2.1115454e-06;2.4773842e-06;9.3121594e-07;1.836562e-06;2.7805232e-05;8.288997e-07;1.9107949e-05;1.9575637e-06
boss;5.410288e-06;2.1029942e-05;6.61577e-05;3.334535e-06;7.5900753e-06;0.00021514426;7.168819e-05;2.4398485e-05;3.7492368e-06;6.343447e-05;3.7668508e-06;2.6832922e-05;6.686104e-05;3.695872e-05;2.2074699e-05;5.8021644e-05;8.646984e-06;1.2464581e-05
rectangular;1.7380008e-06;3.093332e-06;1.316869e-06;1.8103576e-05;1.4794912e-06;1.1668433e-06;4.6784234e-07;1.1262465e-06;2.0086406e-06;1.3470243e-06;1.3633071e-06;3.2119824e-05;4.442165e-07;1.1706541e-06;6.760948e-05;4.5453282e-07;1.954575e-06;1.6474781e-06
inthis;5.0039557e-06;3.338472e-06;4.4434142e-05;2.843872e-06;4.048781e-06;3.1631423e-06;2.7242445e-06;8.082527e-05;2.0331709e-06;1.98328e-06;3.485918e-06;2.4762505e-06;2.3849632e-06;7.506011e-05;3.205054e-05;2.1841931e-06;2.396268e-06;4.5927918e-05
saviour;1.2272163e-06;1.6191517e-06;3.059092e-06;1.1622798e-06;9.383551e-07;8.330826e-07;3.76899e-07;8.266458e-05;9.4075517e-07;8.5721996e-07;1.5531401e-06;9.645007e-07;3.0665575e-07;1.1833243e-06;8.585107e-07;2.957115e-07;1.1652384e-06;1.1633551e-06
bulk;1.0363756e-05;6.7633177e-06;2.3919326e-06;1.8930012e-05;5.9501344e-05;2.5907779e-05;3.5670114e-06;1.5926197e-06;2.592681e-05;2.84413e-06;1.8998257e-05;7.045656e-06;3.4665056e-06;7.501928e-05;2.6668047e-06;3.3838191e-06;1.8112974e-05;9.313571e-05
disagree;9.328252e-06;3.0016363e-06;0.0011135913;7.7599056e-05;7.415967e-05;2.7792405e-05;6.795002e-05;0.00019486998;3.6900224e-06;0.00012769715;0.00011811567;2.2864626e-06;5.443836e-05;0.00018507801;2.4716537e-06;4.6350833e-05;7.192165e-05;0.00012511523
argic;1.0501062e-06;2.060339e-07;2.017404e-06;7.787907e-07;2.0574207e-06;2.714247e-06;3.0164085e-07;1.727289e-06;1.1987521e-06;1.6897774e-06;0.0022647951;5.368839e-07;2.1959487e-07;1.7993109e-06;9.492793e-07;2.2705376e-07;6.6017543e-07;1.2863899e-06
spreadsheet;2.1996366e-06;5.9382996e-06;1.3878897e-06;1.3940761e-06;1.292773e-06;1.0228666e-06;4.182221e-07;1.085156e-06;8.11745e-06;1.4032225e-06;1.3532707e-06;1.5564221e-05;3.9746962e-07;1.0471413e-06;0.00010113298;4.074033e-07;1.7858836e-06;1.5967861e-06
evening;0.00019803396;7.530017e-06;3.0649442e-06;5.424851e-05;9.477122e-06;0.0004389491;1.7936795e-06;2.9723308e-06;0.00024257283;8.403905e-06;3.5137477e-05;2.918148e-06;2.0709483e-06;2.4859004e-05;7.139932e-06;1.7793643e-06;3.3074677e-05;8.108384e-06
coventry;4.7023488e-05;0.00030486583;7.736858e-06;1.6202255e-06;1.1797513e-06;1.1467773e-06;3.0085698e-06;1.7889953e-06;5.5919827e-06;1.347172e-06;1.1013665e-06;1.5518519e-05;2.5742834e-06;1.1957508e-06;1.5287787e-06;2.625903e-06;2.3675104e-06;1.8620332e-06
waikato;1.485256e-06;4.4091034e-06;7.6186046e-07;1.2622902e-06;1.3025384e-06;6.623633e-07;4.4415103e-07;9.2878963e-07;1.1915203e-06;1.3227188e-06;1.2093988e-06;0.00029834808;4.158591e-07;7.802076e-07;2.2657086e-06;4.0728594e-07;2.2218453e-06;1.2765106e-06
winqvt;1.1986768e-06;0.00023556531;1.1572909e-06;8.682372e-07;5.156262e-07;6.681175e-07;1.0567552e-06;8.5670996e-07;3.8376825e-06;6.893588e-07;7.868612e-07;4.176906e-06;8.922315e-07;8.270221e-07;1.3701199e-05;9.357162e-07;1.5607936e-06;1.5633723e-06
persistent;3.9474075e-06;1.0068097e-06;1.2124471e-05;0.00047832337;3.8282747e-06;2.7775775e-06;6.293604e-07;3.128385e-05;1.8107522e-06;1.3529568e-06;4.8170194e-05;1.2293145e-06;5.3578657e-07;2.1291614e-06;1.1325513e-06;5.0150857e-07;1.6846213e-06;1.8095803e-06
sizeof;7.427729e-06;3.3130668e-06;1.6768613e-06;1.4224275e-06;1.1543076e-06;1.2025909e-06;3.3903785e-07;1.1814043e-06;2.5561453e-06;1.2734009e-06;4.4425005e-06;2.5619233e-06;3.1823748e-07;1.2442395e-06;0.0001629105;3.265573e-07;1.386144e-06;1.5620816e-06
webb;9.554371e-05;3.2080247e-06;9.096558e-06;3.6770807e-06;0.0001016535;0.000105920786;4.540925e-06;3.0907381e-06;1.3228122e-05;4.646609e-06;2.913138e-06;2.439832e-06;4.6525865e-06;2.4387734e-06;7.828851e-06;4.2969978e-06;3.671232e-06;4.9600876e-06
