;0;1;2;3;4;5;6;7;8;9;10;11
ninety;1.958666e-06;2.2026875e-06;1.7684482e-06;3.1715538e-06;1.3063175e-06;1.7729564e-06;1.7524326e-06;1.8731429e-06;1.333197e-06;4.0350587e-05;2.0937388e-05;1.9359054e-06
wale;3.6786787e-06;2.5002507e-06;4.0597693e-05;2.3569526e-06;1.9367935e-06;1.6043101e-06;7.3646464e-05;8.097489e-06;6.5196264e-06;0.0001754305;1.6217014e-05;3.3530152e-06
controller;8.025672e-07;2.1954165e-06;2.495601e-06;8.6900735e-07;0.0014646795;2.7117349e-06;1.8056295e-06;1.4285279e-06;2.7254848e-05;1.0594841e-05;2.0401615e-06;1.0478114e-05
truelove;9.4278994e-07;1.7013633e-06;1.1970279e-06;0.00011562486;8.9914613e-07;1.9140489e-06;1.5111366e-06;4.316361e-06;1.071163e-06;1.5693507e-06;1.6730169e-06;1.2823675e-06
rscharfy;1.8746166e-06;3.148276e-06;1.6289115e-06;2.1801718e-06;1.0543348e-06;1.4493666e-06;1.8687186e-06;1.7272583e-05;1.0064592e-06;1.9508789e-06;0.00017922417;1.9658214e-06
accurately;2.1501597e-05;2.4747208e-06;1.6751173e-05;2.4673283e-05;2.3284996e-05;2.808856e-06;3.531615e-06;3.5903362e-05;6.8991594e-06;2.0842632e-05;6.5957756e-06;4.0519135e-06
krumin;1.921546e-06;1.88355e-06;1.5750038e-06;1.8760089e-06;1.2509842e-06;1.9512047e-06;1.7443191e-06;1.4532827e-06;1.1617886e-06;0.000106825515;6.152273e-05;2.297222e-06
aircraft;1.5959569e-06;8.140689e-05;2.818401e-06;0.0001441135;2.5967436e-06;6.189442e-06;3.449338e-06;2.5646302e-06;4.204204e-06;0.00030540655;1.0007495e-05;2.6742334e-06
theuniversity;1.900607e-06;5.6382905e-06;2.1884746e-06;2.6344685e-05;1.4397544e-06;5.6135477e-06;2.1995884e-06;5.1418374e-06;2.5727518e-06;6.5549643e-06;6.0469006e-06;5.44217e-06
basically;0.0003203533;0.000113696326;1.8325594e-05;7.9863945e-05;0.00024067717;0.00056535634;0.00015645091;0.00018739783;0.00018114256;0.0002952578;0.0002542917;1.4867179e-05
maintenance;3.6812582e-06;2.6958824e-06;7.576363e-06;3.890144e-06;0.00023561675;4.41673e-06;2.4195658e-06;1.598239e-06;7.010998e-05;2.1738477e-05;1.9332687e-05;6.993358e-06
donna;3.0270548e-06;4.180927e-05;2.19111e-06;2.7193425e-06;3.1671595e-06;2.1946636e-05;2.0802438e-06;2.2151885e-06;3.5303943e-05;4.9297683e-05;5.4431243e-06;4.0779446e-06
boss;1.4736012e-05;5.5743196e-05;2.5034518e-05;3.8346498e-06;1.903468e-05;0.00024256784;8.563993e-06;5.0871e-05;1.0496741e-05;3.6189388e-06;2.244637e-05;8.750401e-06
rectangular;1.0663716e-06;1.4373446e-06;1.5466336e-06;1.3856774e-06;1.7076234e-05;1.2652189e-06;1.4348789e-06;1.1644205e-06;6.1451465e-05;4.407286e-06;1.403685e-06;4.2088773e-06
inthis;4.1553616e-05;5.53094e-05;2.4437447e-06;3.7965115e-06;2.7363017e-06;9.355575e-06;3.1000982e-05;5.7409863e-05;2.2043807e-05;3.7696634e-06;5.5111686e-06;3.8238336e-06
saviour;1.5247459e-06;1.2052433e-06;9.9743e-07;1.8779458e-06;9.4439054e-07;1.0836211e-06;1.209885e-06;7.3676296e-05;9.902378e-07;1.472025e-06;1.3918267e-06;1.5348413e-06
bulk;1.7268452e-05;2.70084e-05;3.7193442e-06;1.5685326e-05;1.4028321e-05;9.941004e-06;0.000114199705;2.1141286e-06;7.59414e-06;2.5413836e-05;5.2588468e-05;8.918814e-06
disagree;0.00079497666;0.00014327312;0.00016777874;0.0001357529;4.8762595e-06;4.4285334e-05;9.870171e-05;0.0004812926;2.688764e-06;1.393185e-05;0.0001891981;5.084938e-06
argic;1.5120314e-07;1.364298e-06;1.3120452e-06;0.0020293524;3.697465e-07;1.2675353e-06;1.970138e-06;1.369608e-06;6.066795e-07;1.6502997e-06;2.507267e-06;2.3629993e-07
spreadsheet;9.560736e-07;1.015422e-06;1.5177621e-06;1.416672e-06;2.740569e-06;8.13858e-07;1.266955e-06;1.1944737e-06;7.3153e-05;1.9739052e-06;1.2873177e-06;3.6283898e-06
evening;5.5504343e-06;0.00015486628;8.571363e-06;4.4334975e-05;7.2678126e-06;0.00047597196;7.3566052e-06;3.7793177e-06;2.8708992e-05;0.00021213054;2.5123201e-05;1.3003967e-05
coventry;2.6547523e-06;1.3169755e-06;1.9047736e-06;1.3627459e-06;1.4118795e-05;2.7336705e-06;2.4015196e-06;3.6185766e-06;2.3224973e-06;1.7117243e-05;2.0342748e-06;0.00014104154
waikato;8.629723e-07;9.451297e-07;1.4139451e-06;9.080114e-07;0.00025019964;1.6084465e-06;1.4579809e-06;1.2241907e-06;4.3812215e-06;1.6423363e-06;1.3469196e-06;5.186664e-06
winqvt;9.146125e-07;7.7192004e-07;1.1374519e-06;1.0436305e-06;2.7588833e-06;7.873233e-07;1.4701351e-06;1.0614896e-06;1.71055e-05;1.655222e-06;1.1283971e-06;0.00014758341
persistent;2.8253976e-06;2.0711307e-06;1.6000537e-06;2.899722e-05;1.6867336e-06;1.985225e-06;1.795589e-06;3.1055017e-05;1.6326509e-06;0.00019598972;2.492398e-06;1.5910753e-06
sizeof;9.065987e-07;1.1536783e-06;1.508111e-06;4.5634015e-06;2.3344505e-06;8.297508e-07;1.3922611e-06;1.294001e-06;0.00012145984;5.10132e-06;1.458313e-06;5.30097e-06
webb;5.922793e-06;0.00010616443;3.7164473e-06;2.811213e-06;4.9138576e-05;9.891162e-06;7.5852954e-06;8.003388e-06;9.346116e-06;4.719662e-05;2.8912625e-06;4.6690842e-05
parameter;6.8773384e-06;1.31121515e-05;3.8308455e-05;2.4386864e-06;5.9537974e-06;1.6706656e-06;1.9041662e-06;3.777251e-06;0.00042085047;9.267607e-05;4.89183e-06;6.1372457e-06
theproper;1.7419391e-06;1.3574441e-06;4.3932946e-06;1.3052065e-06;4.6388323e-05;1.839498e-06;1.5261611e-06;1.2722105e-06;2.646662e-06;2.125169e-06;8.744515e-06;3.24666e-06
prediction;0.00016485776;3.509825e-06;4.7880135e-06;4.166212e-06;2.9197308e-06;5.833104e-06;0.00065703446;3.5066914e-05;2.7774472e-06;0.00013454039;2.3639446e-05;5.2667847e-06
meaningless;0.0003347901;3.083334e-06;2.6059165e-06;4.499644e-06;1.0956736e-05;1.4702384e-05;2.1308542e-05;5.893527e-05;3.426391e-06;3.2487699e-06;1.2543075e-05;4.44837e-06
gupta;8.7068594e-07;9.644934e-07;1.1290255e-06;1.2661407e-06;1.5778942e-06;1.0185661e-06;5.581137e-06;1.1010169e-06;8.478211e-06;1.573589e-06;1.2507574e-06;2.4562989e-05
opinion;0.003327131;0.00096494064;0.00063551066;0.0011081932;0.0009527679;0.0005074205;0.00046280047;0.0012382396;1.7565664e-05;0.0001475567;0.0013596643;0.001621067
poor;0.0003657937;9.42568e-05;2.1301988e-05;0.00023741799;0.00011490497;0.0005307072;6.5825654e-05;0.00010080199;5.8672114e-05;5.7045945e-05;0.00067150063;9.724281e-06
foam;6.7381534e-06;2.4683804e-06;2.9302682e-06;1.0230664e-05;1.4533692e-05;4.28493e-06;2.0322468e-06;4.239367e-06;1.7260602e-06;1.7131943e-05;3.4181367e-06;3.061016e-06
prerequisite;8.692854e-06;2.1274996e-06;1.624721e-06;7.1565505e-06;1.8924304e-05;8.725317e-06;2.018604e-06;1.668738e-06;1.4937378e-06;4.1283547e-06;7.159657e-06;3.755296e-06
immunization;1.5517156e-06;8.008165e-06;2.0997757e-06;2.5128566e-06;1.2989e-06;2.053745e-06;2.6480332e-06;1.8605292e-06;9.928439e-07;5.758074e-06;0.0002584955;2.1533037e-06
nsmca;1.2354424e-06;1.3236136e-06;1.355681e-06;1.9694485e-06;1.4264415e-06;1.4784658e-06;1.714643e-06;9.925187e-07;1.5013658e-06;0.0007816115;1.8967061e-06;1.7636592e-06
student;7.551619e-05;0.00032595178;1.4450119e-05;4.8861486e-05;1.0750297e-05;0.00016056297;1.8943545e-05;0.00012244511;1.3579908e-05;0.00058289635;0.00043289675;0.003520159
hank;1.9165843e-06;1.6390666e-06;1.9875558e-06;1.652772e-06;1.8382123e-06;2.2441293e-06;0.00018899696;5.7532247e-06;1.3401597e-06;1.9560448e-06;2.935567e-06;3.0056137e-05
scrollbar;9.316692e-07;1.1602921e-06;1.2709783e-06;1.4025891e-06;2.5760883e-06;8.970779e-07;5.4940674e-06;1.1846471e-06;6.465076e-05;1.7322476e-06;1.2245447e-06;2.8735958e-06
daryl;1.0915454e-06;2.004153e-06;1.4921097e-06;2.0298194e-06;2.6053783e-06;1.8599216e-06;0.0004209707;1.592286e-06;1.7773442e-06;1.9494616e-06;9.2873925e-06;3.4435793e-06
nicely;9.174867e-06;3.325794e-05;2.6406856e-06;6.4567257e-06;6.890342e-05;7.833468e-06;0.00018683642;4.1614858e-05;1.728251e-05;4.358636e-06;4.4903145e-06;9.945705e-06
export;2.7195097e-06;2.33479e-06;0.0008484537;2.0559999e-05;5.68254e-06;3.130836e-07;1.808104e-06;2.8878985e-06;0.0012884351;7.832339e-06;7.381197e-06;7.1599516e-06
qemm;1.2498516e-06;1.1912301e-06;1.4538703e-06;1.162501e-06;5.7437835e-05;1.4078804e-06;1.4819467e-06;1.1114231e-06;2.2332139e-05;1.8610713e-06;1.5180985e-06;4.4820663e-06
george;1.0163252e-05;0.0016890034;2.8039256e-05;0.0004576455;0.0001142594;0.00015564938;0.00046046427;4.8507177e-06;0.00012910622;0.0002951103;0.0001228062;0.0010498905
championship;6.070958e-07;1.464337e-06;5.344151e-07;1.8859863e-06;1.1058947e-06;1.5698613e-06;0.0005107327;1.2067974e-06;7.86791e-07;1.3306502e-06;1.5986815e-06;2.810672e-06
nathaniel;1.4240061e-06;1.39854e-06;0.0001463748;1.3778e-06;1.753317e-05;1.2068912e-06;2.1655283e-06;1.0980326e-06;2.384245e-06;3.8629228e-06;2.3149364e-06;6.461794e-05
ncsu;2.5395777e-06;0.00010681785;0.00011304099;0.0003236371;3.257588e-05;8.385019e-06;6.650152e-06;1.9740512e-06;3.5453308e-05;3.980863e-06;7.2056405e-06;0.00034482262
master;6.7096604e-05;7.5494154e-06;0.00014671008;0.00019418602;0.00042286684;5.2559353e-05;6.689341e-06;0.0005680347;2.703001e-05;1.5499318e-05;3.316435e-05;5.9594124e-05
snyder;1.9154625e-06;1.5030939e-06;2.033795e-06;1.7018135e-06;1.1214958e-05;2.5748166e-06;2.9076993e-05;1.3694042e-06;2.240528e-06;5.772045e-06;1.6304817e-05;0.00018483977
tank;1.6416257e-06;0.002203191;3.064932e-06;0.00017477242;1.72042e-05;5.5985493e-05;3.454269e-06;3.508673e-06;2.3626558e-06;0.00023824973;2.5950636e-05;1.4669139e-06
bobb;6.046182e-07;1.3690957e-06;9.633077e-07;7.51956e-05;8.117579e-07;1.3825073e-06;1.2370007e-06;1.2463443e-06;9.3142114e-07;1.3444084e-06;1.4882703e-06;1.116903e-06
dale;5.7363977e-06;7.0105048e-06;3.3375059e-06;2.831163e-06;0.00026815519;4.8421675e-06;0.0011512997;6.157455e-05;7.0905335e-05;3.710086e-05;7.623324e-05;4.187616e-05
rough;9.102963e-06;9.263474e-06;6.257532e-05;8.08583e-06;8.927826e-05;1.3376986e-05;8.526003e-05;8.79377e-06;6.29973e-06;6.667967e-05;3.1367377e-05;8.768056e-06
cape;1.0675144e-06;4.1442887e-05;1.8878789e-06;7.8200486e-05;2.4896806e-06;4.4489266e-06;3.1914595e-05;1.7805195e-06;1.9451736e-06;7.291936e-05;2.5408024e-06;5.7949387e-06
muchmore;1.0647037e-05;6.2280305e-06;4.4847575e-06;2.1527264e-06;3.2237485e-06;2.1333096e-06;1.7020102e-06;3.9181273e-06;1.9382165e-05;9.735914e-06;2.0922436e-05;2.9246692e-06
hulman;4.1667126e-06;1.9840936e-06;3.3122376e-06;2.0817993e-06;4.3719306e-06;2.6822722e-06;0.00026290177;9.681693e-05;1.648559e-05;2.7440583e-06;2.0280336e-06;1.3525203e-05
opposite;0.00023160616;2.0647873e-05;7.9396e-06;0.00012740989;3.873242e-06;0.000119152086;5.711115e-05;0.000117384814;6.1741657e-06;3.9945655e-05;9.674824e-05;1.1079005e-05
thecompound;5.444899e-07;0.00012158916;1.0923735e-06;1.8848771e-06;1.0269765e-06;2.2810566e-06;1.2595124e-06;1.3114461e-06;8.7498915e-07;1.4328278e-06;1.6120562e-06;1.1284393e-06
ssdc;1.8455339e-06;1.719548e-06;1.4726602e-06;1.0537783e-05;1.4457947e-06;1.4462639e-06;1.7174857e-06;2.1903237e-05;1.6738542e-05;2.0778846e-06;1.7673057e-06;2.9817902e-06
euclid;2.272801e-06;1.4542154e-06;1.4303777e-06;2.5167633e-06;1.849937e-06;1.7763024e-06;1.7081536e-06;3.7507077e-06;1.9810564e-06;0.00012166099;2.4688807e-06;7.513196e-06
propagation;1.9314266e-06;1.4105955e-06;2.8442268e-05;1.569732e-06;1.8002527e-06;1.2489651e-06;2.6598198e-06;1.7112966e-06;3.2526573e-06;4.3064316e-05;1.9477627e-06;3.6224883e-05
resort;2.2990604e-05;7.13033e-05;9.17615e-06;9.479782e-05;1.35938935e-05;1.0674345e-05;6.471288e-06;0.00010684712;2.462418e-05;3.8790906e-05;7.0204806e-05;1.3877201e-05
someoneelse;9.60375e-06;3.2077198e-06;1.4025665e-05;4.9768914e-06;1.4049252e-06;2.1777467e-05;1.983408e-06;8.562757e-06;1.264765e-06;3.4697823e-06;1.4981274e-05;2.2087113e-06
pierre;1.0506324e-06;1.1955811e-06;1.4070566e-06;3.6786878e-06;2.125566e-06;1.25426e-06;4.4593817e-05;1.2385088e-06;3.4306304e-05;1.9797646e-06;1.4372795e-06;1.0164384e-05
brent;1.2374518e-06;0.00081495993;2.4004698e-06;2.2474503e-06;5.1806357e-05;1.1750365e-05;7.3422825e-06;2.89143e-06;2.440824e-05;2.9019193e-06;3.5711896e-06;0.00010322254
operator;4.9762934e-06;9.388915e-06;0.00023709102;5.4440923e-05;0.0001442925;5.8838455e-06;4.3756304e-06;2.1249207e-06;0.00010187399;7.916473e-05;1.958951e-05;0.00034080356
instantly;2.608161e-06;5.642349e-06;1.4406424e-06;3.0055571e-06;4.3276086e-06;9.374616e-05;2.132797e-06;3.7864843e-06;2.4595208e-06;2.0218295e-05;8.120935e-06;3.7026575e-06
trip;2.8928469e-05;5.948181e-05;3.0975166e-06;1.4128189e-05;0.00031177184;0.00023223272;0.0001523867;4.3618445e-05;8.052058e-06;0.00021341674;1.796153e-05;3.1247982e-05
mozumder;2.67515e-06;1.3514455e-06;1.0318307e-06;1.8998849e-06;9.801778e-07;1.2212271e-06;1.3484081e-06;0.00018887139;1.0249698e-06;1.7531164e-06;1.5641327e-06;1.8914101e-06
rose;2.6273462e-06;1.3726642e-05;1.3592164e-06;3.8565845e-06;2.2363179e-06;4.837679e-05;2.4565247e-06;9.462009e-06;1.3225886e-06;1.4040382e-05;3.3877511e-06;7.171651e-06
shout;2.0453404e-06;0.00011941768;1.4186116e-06;2.3531087e-05;2.1380222e-06;0.001164002;1.4741714e-05;5.456816e-06;1.1427966e-06;3.1576717e-06;5.894124e-06;1.3251628e-06
lindbergh;9.882125e-07;1.189668e-06;1.1479999e-06;1.6592787e-06;1.8421345e-06;1.3070405e-06;1.5080528e-06;1.2487643e-06;1.4665866e-06;0.000107992986;1.5449182e-06;2.2213815e-06
fastball;7.5051014e-07;1.0399214e-06;8.88173e-07;1.3471893e-06;1.250575e-06;1.2627827e-06;0.00012148447;1.0858893e-06;8.905747e-07;1.3774759e-06;1.2651547e-06;3.3451997e-06
pathology;2.5196127e-06;2.793954e-06;1.6662142e-06;1.6335337e-06;2.0396385e-06;1.8076163e-06;1.8262726e-06;1.5220892e-06;7.361258e-06;8.9895e-05;1.8268872e-06;2.2474906e-05
phillip;1.7354987e-06;0.00012845162;4.009264e-06;2.116118e-06;6.9206195e-05;4.458768e-06;6.0233244e-05;5.5145583e-06;2.4713934e-05;6.8979825e-06;2.679533e-06;2.918627e-05
streak;1.1160718e-06;2.4849137e-06;1.4012836e-06;7.3211754e-06;4.0701934e-06;3.7550244e-06;0.00030663723;1.4180749e-06;1.3915509e-06;2.8482049e-05;2.379456e-06;3.0479603e-06
reasonably;0.00013113319;4.006017e-05;0.00014360309;3.747135e-06;6.2528365e-05;2.3612856e-05;6.911448e-05;3.476949e-05;5.1882824e-05;2.417776e-05;7.187436e-05;0.00011325049
rsilver;1.8235824e-06;1.5350863e-06;2.0508548e-06;1.5821431e-06;2.0325006e-06;4.654718e-06;5.128891e-05;1.3263054e-06;1.4064751e-06;7.0224773e-06;3.9305423e-06;3.8061862e-05
ceiling;1.2697179e-06;4.9702896e-05;1.6076074e-05;3.3619003e-06;5.7092035e-05;4.155117e-06;1.8921409e-06;1.8181651e-06;2.171685e-06;1.0056679e-05;3.2058986e-06;2.3087305e-06
padre;6.234451e-07;1.011196e-06;9.287774e-07;1.5600197e-06;1.3599846e-06;1.2391959e-06;0.00023273088;1.121057e-06;8.291542e-07;1.4534469e-06;1.2118376e-06;2.5481384e-06
limited;7.240723e-05;2.3304643e-05;0.00025417356;3.9638035e-06;0.00024912684;4.5431075e-06;3.6976114e-06;9.046757e-05;0.00023246447;0.00022687107;0.0004746447;1.1173153e-05
thinkthey;4.347565e-05;5.9433128e-06;2.7029544e-06;2.3909934e-06;3.7520774e-06;3.2956125e-06;7.6837705e-06;2.9069438e-06;1.6483585e-06;4.7984545e-06;5.659589e-06;3.7684945e-06
survive;0.00019806206;0.00031177016;5.170808e-06;0.00017808442;3.2409584e-06;0.0004486836;1.3535908e-05;5.0532122e-05;2.4376568e-06;0.00018285977;6.8095665e-05;4.176992e-06
pmafire;1.5955202e-06;1.8884189e-06;1.7247775e-06;1.9936103e-06;2.0344496e-06;1.810753e-06;1.5093708e-05;1.6108172e-06;1.1103641e-06;6.346298e-06;6.2213316e-05;2.5020815e-06
royalty;1.3449807e-06;1.2491915e-06;1.6818349e-05;1.3730045e-06;1.20072145e-05;9.065537e-07;1.479817e-06;1.2261594e-06;2.3098482e-05;5.513005e-06;1.7087922e-06;4.473235e-06
immensely;1.8813381e-06;1.4161095e-06;1.3448398e-06;1.5646922e-06;5.6606855e-06;3.2136963e-06;2.4264207e-05;3.1917946e-06;3.156136e-06;1.0304468e-05;1.5833946e-06;1.6519536e-05
hussein;1.2079184e-06;0.00012575697;2.2139295e-06;0.00012869464;1.0560777e-06;5.0742237e-06;1.7630235e-06;1.3549431e-05;1.2109424e-06;2.5357776e-06;6.913062e-06;1.063628e-06
prescription;3.2507618e-05;2.2254367e-06;2.015158e-06;3.5569105e-06;1.7559857e-06;7.730364e-06;3.851745e-06;1.8150519e-06;1.5049295e-06;6.763515e-05;3.4652065e-05;4.377947e-06
accuse;2.7002203e-05;0.00016877941;5.39399e-05;0.00018512641;1.5696843e-06;1.8561945e-05;8.8442954e-05;0.0002882182;1.6034442e-06;1.0400754e-05;7.642268e-05;2.2257286e-06
eligible;2.558844e-06;2.857877e-06;1.919854e-06;9.391359e-06;3.3559104e-06;3.0720596e-06;6.50928e-05;8.161442e-06;1.4483466e-06;1.3620356e-05;2.4284112e-05;4.3671466e-06
foreign;4.069244e-06;0.0005752434;0.00040742056;0.0009560363;3.3374658e-06;1.0028884e-05;7.3365322e-06;1.7645383e-05;9.96542e-06;1.8371777e-05;8.100071e-05;1.3797331e-06
lady;0.0004284457;1.3627122e-05;2.415977e-06;1.5072769e-05;6.258244e-06;0.00029193392;2.4735615e-05;4.0579933e-05;2.264404e-06;7.448084e-05;5.4227617e-06;1.2082545e-05
bring;0.00023377243;0.00095658033;0.00016721821;0.0007807154;3.1722877e-05;0.0018460102;0.000908949;0.0008656148;3.72943e-05;0.0003382515;0.00038832074;3.984526e-05
deviant;2.1211438e-06;7.0800215e-06;1.2254989e-06;2.2877114e-06;1.1360463e-06;1.9245058e-06;1.3517879e-06;0.00010384158;1.1074378e-06;2.3369837e-06;1.948218e-06;1.5457481e-06
legitimacy;2.4334624e-06;2.4705046e-06;1.5852207e-06;4.516058e-05;9.909132e-07;2.2241886e-06;1.5532001e-06;1.3594266e-05;1.0917065e-06;1.9180413e-06;2.511903e-05;1.3832957e-06
credit;4.6507095e-05;1.8460341e-05;5.7580823e-05;7.431327e-05;2.6052556e-05;4.2230637e-05;0.0004807127;5.1838906e-05;7.189624e-05;0.0001740656;0.00015385562;5.35816e-05
wantedi;8.79004e-07;9.435789e-07;1.178717e-06;1.0124122e-06;1.4688716e-05;1.1625126e-06;1.7684441e-06;1.0600309e-06;1.9492218e-06;1.5405592e-06;1.2953805e-06;9.806281e-05
provine;2.1212652e-06;1.2100643e-06;1.0510676e-06;1.5615111e-06;9.42431e-07;1.0334475e-06;1.2289249e-06;2.83783e-05;1.0069105e-06;1.4825857e-06;1.4368176e-06;1.6009993e-06
xenix;9.174306e-07;1.0788554e-05;1.2462265e-06;1.476107e-06;1.8442861e-06;1.5301472e-06;1.5259704e-06;1.2049538e-06;1.2929523e-05;1.8174309e-06;2.6104194e-06;7.398993e-05
facility;9.591124e-06;1.1274975e-05;0.00024425928;2.7267879e-05;7.3376796e-06;5.2769715e-06;6.3922093e-06;2.1643082e-05;0.00012542814;0.0007530902;5.9144117e-05;2.6758738e-05
wouldlike;1.4079302e-06;1.2850736e-06;1.9712347e-06;1.2931537e-06;8.353322e-06;1.2237477e-06;1.8449864e-06;1.4720608e-06;1.2180865e-05;3.1002623e-06;4.140875e-06;0.0001181183
sepinwal;7.981067e-07;1.1535398e-06;9.1868463e-07;1.4162074e-06;1.2685811e-06;1.3585459e-06;0.00014775715;1.1965407e-06;9.18891e-07;1.432321e-06;1.3537189e-06;2.2294207e-06
fraering;1.787803e-06;2.09638e-06;1.5468984e-05;1.792198e-06;1.4569606e-06;1.4576947e-06;1.4944945e-06;1.7494897e-06;1.6129269e-06;0.00026167298;2.3296489e-06;2.7677063e-06
bchm;7.430749e-07;1.0216463e-06;7.55969e-07;1.3059586e-06;1.2905751e-06;1.2709112e-06;0.00030756815;1.0939458e-06;8.4158603e-07;1.3279071e-06;1.3340107e-06;2.456855e-06
weaponry;9.133355e-07;0.00014713068;1.8485235e-06;1.0134817e-05;1.1748501e-06;3.365279e-06;1.5634783e-06;1.8256223e-06;9.853213e-07;2.0079558e-06;6.456667e-05;1.246529e-06
possess;6.4500723e-06;3.8276645e-05;1.3690633e-05;9.831446e-05;2.3304844e-06;6.073549e-06;2.169071e-06;7.197092e-05;2.3079776e-06;7.888227e-06;0.0003195894;1.5212335e-06
brag;5.671486e-06;8.652461e-06;2.1437136e-06;2.112942e-06;2.3394274e-05;3.2950973e-06;1.8550604e-06;3.0964698e-06;8.900139e-06;2.3708176e-06;2.4332992e-06;3.1203358e-06
venu;1.0020913e-06;1.1244124e-06;1.2315489e-06;1.326398e-06;1.0816974e-06;9.839694e-07;1.2711389e-06;1.1094259e-06;1.2225496e-06;9.8985554e-05;1.4439014e-06;1.7532968e-06
might;0.0038578985;0.0011610741;0.001959002;0.0017767933;0.0009566466;0.0011481015;0.001729811;0.0010810464;0.00054767786;0.0009972106;0.001461374;0.00023033688
bosco;9.814718e-07;1.1335275e-06;1.2884483e-06;1.1914249e-06;4.104729e-05;1.3769258e-06;1.8266679e-06;1.1046033e-06;3.0571043e-06;1.7285016e-06;1.4713468e-06;9.074232e-06
purse;3.1479603e-06;3.0667854e-06;1.4579496e-06;2.5888085e-06;1.9530025e-06;2.630761e-05;2.4817016e-06;4.8358656e-06;1.4162388e-06;1.5184118e-05;2.751829e-05;1.1859316e-05
archimede;2.2034279e-05;1.235769e-06;3.6490878e-06;1.7994423e-06;1.9321187e-06;1.6537358e-06;1.6791039e-06;1.9695005e-06;3.227728e-05;1.3339767e-05;1.846903e-06;4.5892393e-06
favour;1.0468843e-05;3.3589504e-06;6.8496324e-06;2.6815667e-05;7.90006e-06;3.879875e-06;1.6930506e-05;4.8575093e-05;1.5740632e-06;3.1444179e-06;3.866932e-05;2.4920419e-06
gentle;2.1049661e-06;1.8483788e-06;1.5164919e-06;1.7851784e-06;7.2821954e-06;1.425986e-06;1.5395017e-06;2.695932e-05;1.2669876e-06;1.8646955e-06;2.4287574e-05;2.6634166e-06
patent;3.3252163e-06;2.6864454e-06;0.0012356136;2.173757e-06;3.826909e-06;5.864968e-07;2.0942953e-06;1.0903421e-05;2.8268969e-05;6.5109257e-06;5.77253e-06;3.7886348e-06
alien;2.0789164e-05;8.574583e-06;4.6549878e-05;0.00010190934;3.3669317e-06;4.9904556e-06;4.7237454e-06;6.703478e-05;2.8326301e-06;0.00016169477;6.2130224e-05;8.098901e-06
zinc;1.8973743e-06;1.4372678e-06;1.7548751e-06;1.6521906e-06;5.3411117e-05;1.7632608e-06;1.7069437e-06;1.231434e-06;1.0398928e-05;0.00015505271;1.6823735e-06;3.784121e-06
dental;4.5348056e-06;1.8483031e-06;1.842622e-06;1.9764195e-06;1.846949e-06;2.5995762e-06;5.75001e-06;2.3834095e-06;2.0744192e-06;8.126857e-05;3.1429994e-05;8.181804e-06
convey;4.2837128e-06;1.859358e-05;3.5536561e-06;3.851061e-06;1.2548388e-06;2.605908e-06;1.6893306e-06;8.515492e-05;1.3654351e-06;6.761084e-06;2.6824235e-05;1.9080562e-06
wantto;1.145142e-05;4.267355e-06;3.3281804e-06;3.2411592e-06;0.00015051656;7.0857413e-06;7.611788e-05;1.73236e-05;1.7513734e-05;1.303087e-05;6.380524e-05;3.1813222e-05
oppress;4.1991843e-06;3.9125684e-05;2.1543317e-06;6.21144e-05;1.132481e-06;7.839252e-06;1.8106405e-06;8.490261e-05;1.2208252e-06;2.2320014e-06;5.961973e-06;1.3065493e-06
serpent;2.3217426e-06;1.6531511e-06;1.499519e-06;1.9656131e-06;1.673159e-06;1.1922834e-06;1.5002379e-06;3.7447e-05;3.0265046e-05;5.940368e-06;3.4909726e-06;2.9690295e-06
perversion;2.1412714e-06;3.7511809e-06;1.4877007e-06;1.5289528e-05;1.0377572e-06;1.8570539e-06;1.6078328e-06;3.3527424e-05;1.1056344e-06;1.8520115e-06;1.4374734e-05;1.9302495e-06
pencil;2.057676e-06;2.1173303e-06;1.1058121e-05;1.9214463e-06;2.7586834e-06;8.311645e-06;2.1177982e-05;1.3472675e-06;1.5552612e-05;9.477592e-06;1.8603752e-06;4.11125e-06
cancel;4.915748e-06;6.686422e-06;6.2017925e-06;2.2407015e-05;5.660891e-05;3.5858946e-05;2.011516e-05;3.0652277e-06;8.159088e-05;4.2248375e-05;4.4719553e-05;4.1610747e-05
interstellar;1.0757598e-06;1.2810357e-06;1.4113814e-06;1.961718e-06;1.381226e-06;1.1533031e-06;1.4184109e-06;1.3454288e-06;1.3965923e-06;0.0002461653;1.7109526e-06;1.7258099e-06
combine;2.7367892e-05;4.0418458e-05;2.7220647e-05;4.2355452e-05;0.0001101347;3.4890847e-05;0.0001142375;4.997945e-05;0.00011652474;0.0001778455;0.00011437347;7.136896e-06
stiff;2.5657646e-06;5.642139e-06;2.2619336e-06;3.0475501e-05;0.00014760016;1.1660891e-05;6.680556e-05;2.6312114e-06;2.1395867e-06;6.5167496e-06;3.1536492e-05;5.1638817e-06
could;0.0030935914;0.0030240088;0.004004694;0.0017628316;0.0020453273;0.005597113;0.0022462062;0.0017273597;0.0007395297;0.0017460071;0.0016771986;0.004193803
macc;9.550665e-07;1.2542458e-06;1.4350246e-06;1.2596238e-06;2.4696474e-05;1.2851249e-06;6.6874654e-06;1.0438454e-06;2.5125802e-05;4.2365077e-06;1.3358286e-06;1.8958093e-05
