;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
inne;1.2242618e-06;6.348332e-07;7.0565085e-07;9.873468e-07;6.960005e-07;3.4946086e-07;7.614955e-07;1.92324e-06;7.7285415e-07;3.9480813e-07;8.6681507e-07;9.0899954e-07;1.1475901e-06;3.140166e-07;9.1711047e-07;0.0004144431;9.2109065e-07;6.3564335e-07;9.1630443e-07;8.9126144e-07;8.670473e-07;6.5723117e-07;9.2115476e-07;3.834262e-07
lighting;2.5308698e-06;2.183075e-06;1.4137945e-06;3.970611e-06;8.759111e-06;4.7206854e-07;1.5566258e-06;3.5318008e-06;0.00011112115;5.4839455e-07;1.3264799e-05;7.189911e-06;2.7334267e-05;4.7681814e-07;1.343992e-06;1.5265917e-06;9.168488e-07;1.6998081e-06;2.6538635e-06;1.8566186e-06;1.881362e-05;3.2550122e-06;8.492419e-06;5.569255e-07
lineup;4.6816945e-06;1.5537573e-06;7.4352397e-07;1.4371236e-06;8.8525326e-07;4.1829696e-07;8.80635e-07;2.8826516e-06;1.3477003e-06;4.7377245e-07;5.369271e-05;1.2186933e-06;1.1862077e-06;5.363736e-07;7.755216e-07;0.00053539965;1.9495305e-06;1.0900601e-06;1.8840761e-06;1.3429441e-06;1.5077466e-06;1.010859e-06;1.5339327e-05;4.6354901e-07
forth;0.0001457959;5.3364744e-05;0.00019674754;0.00014728999;8.713554e-06;7.1477974e-05;5.4493197e-05;5.621423e-06;1.2801352e-05;7.9905774e-05;8.878332e-05;2.3054256e-05;1.6402882e-05;5.461172e-05;2.5592166e-05;7.401364e-05;1.8530158e-05;5.463152e-05;6.1068467e-06;0.00018225847;4.9410526e-05;0.00012553218;2.4821573e-05;7.049255e-05
punishable;1.2603434e-06;8.68065e-07;0.00012897863;1.57572e-06;2.4850613e-06;3.8763292e-07;1.0110338e-06;1.9211118e-06;1.5855578e-06;4.5548828e-07;7.14108e-07;4.1612448e-06;2.215984e-06;2.7384993e-07;6.260168e-06;1.1795653e-06;4.0479063e-07;6.9719147e-07;7.2363116e-07;1.3557312e-06;7.889456e-06;6.398811e-07;1.1309237e-06;4.0503787e-07
spurious;1.9822767e-06;1.3406583e-06;3.667863e-05;2.482585e-06;5.6663557e-05;7.488256e-07;1.312961e-06;2.5364625e-06;2.0611487e-06;8.4137577e-07;4.394102e-06;7.783001e-06;2.88264e-06;6.4615887e-07;2.8243712e-06;1.7228029e-05;1.1683954e-06;5.7172774e-06;1.5672944e-06;2.7280455e-06;6.900752e-06;1.5727996e-06;3.1852248e-06;7.873955e-07
thebook;1.7109523e-06;1.2094929e-06;3.534746e-05;1.2177962e-06;9.4967197e-07;1.0811549e-06;9.567831e-07;1.442463e-05;8.961389e-06;1.1345609e-06;1.8773233e-06;1.1704053e-06;7.20646e-06;1.692703e-06;3.945988e-06;1.115368e-05;2.472775e-05;1.3041384e-06;9.028847e-06;1.2503465e-06;8.773765e-07;1.005355e-06;1.3080368e-06;1.1621912e-06
feast;1.3145616e-06;7.027224e-07;0.00017416028;1.0398409e-06;9.337359e-07;4.05093e-07;8.147238e-07;2.0129892e-06;1.3191892e-06;4.7127818e-07;8.453024e-07;1.2805007e-06;1.770925e-06;3.1678474e-07;1.7765448e-06;1.132428e-06;6.2345686e-07;6.5919556e-07;1.0731724e-06;1.2578646e-06;1.088079e-06;7.356773e-07;1.2346059e-06;4.1489423e-07
mine;0.00069899554;9.39176e-05;0.0006516676;1.43450425e-05;6.6098546e-05;0.000864724;4.7545136e-06;0.0016570553;3.236781e-05;0.0008972498;0.00038248266;1.12522175e-05;0.0012579921;0.0016432024;4.0906012e-05;2.0167758e-05;0.008609607;1.2458492e-05;6.181019e-05;0.00011692324;5.0953367e-06;8.522802e-06;0.00013368033;0.00087693887
brendan;2.5673146e-06;5.7892856e-07;1.7183207e-06;2.8985687e-06;1.7837809e-06;1.9976264e-06;1.5809914e-06;5.889805e-05;8.875156e-06;1.9735044e-06;1.8539235e-06;0.000218064;9.907537e-05;2.1632748e-06;3.090779e-06;2.12004e-05;8.778448e-06;4.2459374e-06;0.00023063028;1.4202706e-05;1.9755248e-06;2.088497e-06;1.6862916e-06;1.9413617e-06
environment;0.00012557297;7.086691e-05;4.633205e-06;0.00019893453;2.3384387e-06;4.3338637e-06;3.7221303e-06;8.138266e-06;0.0012797543;4.743627e-06;7.449065e-06;5.0036833e-06;1.1997796e-05;4.224018e-06;0.00018093883;1.9580452e-06;1.7933901e-06;0.001970078;3.1528773e-05;2.4426936e-06;0.00022802071;0.00022231936;0.0007982147;4.696279e-06
sunnyt;1.084369e-06;6.467568e-07;5.997892e-07;6.688991e-07;6.771567e-07;2.600435e-07;7.7814775e-07;1.5897879e-06;8.184551e-07;2.995115e-07;0.00015416573;8.3276734e-07;9.05724e-07;3.0035312e-07;4.1069183e-07;1.0826633e-06;7.8790845e-07;1.0243488e-06;1.6661962e-06;7.3911923e-07;8.3713144e-07;7.64852e-07;1.0920825e-06;2.746885e-07
deduce;7.1105947e-06;1.1472799e-05;1.2526057e-05;1.597382e-06;1.014818e-06;1.383177e-06;2.8238392e-05;1.3296888e-06;1.8144009e-06;1.480311e-06;1.0829796e-06;1.0848446e-06;5.267835e-06;1.348447e-06;4.4038625e-05;1.3340565e-06;1.2443259e-06;1.1874396e-06;1.0672954e-06;1.1399723e-06;1.8570908e-06;5.3435087e-06;1.8247564e-06;1.4233233e-06
mutlu;8.970364e-07;3.1091392e-07;9.54751e-07;1.2584127e-06;8.7513166e-07;3.9434943e-07;1.0292918e-06;1.60169e-06;1.2583483e-06;4.2945535e-07;8.825048e-07;0.00023953356;1.052356e-05;2.8566188e-07;1.0257427e-06;1.6592804e-06;4.852899e-07;9.659101e-07;1.0941561e-06;1.6792502e-06;1.596937e-06;8.8059284e-07;1.1784828e-06;4.031722e-07
notan;3.2904056e-06;4.197102e-06;7.880837e-06;1.8952221e-06;1.0880495e-06;1.5437004e-06;3.306808e-06;3.9419872e-05;5.112021e-06;1.6384845e-06;4.7651056e-06;1.2929903e-06;6.897515e-06;1.7836953e-06;4.36603e-05;2.6158585e-05;4.0739765e-06;2.7825467e-06;1.1816031e-05;1.4414284e-06;1.5576057e-06;4.572311e-06;3.2530886e-06;1.5815267e-06
atheismin;1.0952444e-06;1.0246133e-06;1.4355273e-06;7.845733e-07;8.315074e-07;4.1007416e-07;8.0313066e-07;1.2172969e-06;8.347187e-07;4.6256497e-07;5.485804e-07;8.854336e-07;1.5580723e-06;2.9674408e-07;0.00013360434;9.894352e-07;3.6816277e-07;7.6526095e-07;9.782106e-07;7.936915e-07;1.012707e-06;8.077446e-07;1.1701037e-06;4.1671595e-07
undisputed;1.9228703e-06;4.0859377e-06;1.0547405e-05;7.800956e-06;1.1845342e-06;1.1156309e-06;1.1894023e-06;2.9132175e-06;1.7946517e-06;1.2651873e-06;8.038915e-07;6.7395486e-06;3.7684986e-06;8.703231e-07;3.511782e-05;8.8933375e-06;9.315145e-07;1.014575e-06;1.2106343e-06;1.9356107e-06;5.7971447e-06;1.2997859e-06;6.921138e-05;1.2011765e-06
leviticus;1.2222006e-06;5.2972285e-07;0.00025647873;7.167532e-07;7.641796e-07;3.1997916e-07;6.784401e-07;1.8134559e-06;1.1463052e-06;3.690472e-07;6.861238e-07;1.2218762e-06;1.3907987e-06;2.4426595e-07;1.698539e-06;1.035917e-06;5.3769844e-07;5.4303644e-07;8.0758537e-07;9.74778e-07;7.917288e-07;5.048002e-07;1.0167996e-06;3.2476223e-07
itisn;1.4880416e-06;2.0073564e-06;1.7581046e-05;3.1792497e-06;1.1304338e-06;9.630327e-07;1.647057e-05;2.1472866e-05;1.6434336e-06;1.0997957e-06;1.2015602e-05;9.177974e-06;2.8448671e-06;9.4879346e-07;2.6063683e-06;1.51755e-06;1.2974676e-06;1.2098809e-06;1.8956687e-06;1.4833357e-06;7.4263626e-06;1.2156423e-06;1.4652306e-06;1.0186953e-06
italian;4.7576024e-05;4.7120748e-06;1.9722442e-05;2.849781e-05;1.9601616e-06;1.5416599e-06;1.6990929e-06;3.92538e-05;2.9701596e-05;1.7298553e-06;1.1732403e-06;1.8423758e-05;3.3982392e-06;1.4263098e-06;5.246113e-06;8.352072e-06;1.7306573e-06;1.5536999e-06;3.0601764e-06;1.6552376e-05;2.4587527e-05;1.7002176e-06;0.00011906813;1.6250258e-06
heather;2.1948604e-06;2.4350918e-06;2.2361662e-06;1.5864498e-06;1.105226e-06;6.543792e-07;9.3728187e-07;1.1812966e-05;1.5618933e-06;7.489063e-07;5.41684e-06;1.0484614e-06;2.4881642e-06;7.3517396e-07;2.254097e-06;1.2044108e-06;1.4923326e-06;1.166016e-06;2.4761675e-06;1.3298476e-06;1.4555692e-06;1.1947919e-06;6.466397e-05;6.9153685e-07
cunixa;5.0821636e-06;9.985108e-07;1.1685366e-06;1.4897064e-06;1.4711079e-06;1.2153108e-06;1.3931206e-06;2.2517593e-06;1.5619917e-06;1.3242254e-06;6.5182074e-05;5.4888453e-05;0.00037409627;1.3070107e-06;1.1985469e-06;1.6564471e-06;3.9924894e-06;2.4908263e-06;4.1877825e-06;1.9080057e-06;2.7411286e-06;1.5689509e-06;1.6353032e-06;1.31876e-06
columbia;3.7997765e-05;5.158734e-06;1.4485521e-06;3.8638664e-05;7.021584e-06;2.161146e-06;6.1328356e-06;0.0011684297;0.00017707147;2.2515933e-06;0.0003424866;0.00021316293;0.0010270112;4.5233724e-06;1.8331516e-06;2.8001667e-05;2.4235334e-05;0.00019273174;0.00047796205;4.213558e-06;0.0009170177;8.657612e-06;4.5546574e-05;2.4721398e-06
incentive;3.141957e-05;6.8351505e-06;1.383422e-06;9.7828095e-05;1.4248599e-06;3.463033e-06;9.122143e-05;1.9671365e-06;2.173126e-06;3.7733998e-06;1.1687238e-05;0.00010738227;2.6979212e-06;2.9256296e-06;1.9897836e-06;2.0520627e-06;1.5177818e-06;1.8009164e-06;1.7973626e-06;3.190893e-06;2.620503e-05;1.8900289e-06;8.580912e-06;3.8775006e-06
translator;1.6551568e-06;1.947659e-06;6.114382e-05;2.7938283e-06;1.1245306e-06;5.4387635e-07;1.4654837e-06;1.5411713e-05;6.235487e-05;5.789605e-07;1.3940415e-06;7.671139e-06;3.5908445e-06;5.194965e-07;1.6278394e-05;1.5178164e-06;8.592266e-07;8.8764e-06;2.451937e-05;1.2947364e-06;5.374729e-06;6.9832015e-05;1.839333e-06;5.291877e-07
substance;1.9512503e-05;1.7190418e-05;0.0001213713;1.1207994e-05;1.4615722e-05;6.5123313e-06;2.6404555e-06;6.4774604e-06;2.8671861e-06;7.6569395e-06;1.1407518e-06;1.4600039e-05;0.00037425634;5.610578e-06;0.00014147138;1.0027314e-05;7.3185206e-06;1.368006e-06;2.3166424e-06;5.077347e-06;9.3274124e-05;1.9290421e-06;0.0004877714;7.3962856e-06
organizer;1.7654523e-06;2.1653757e-06;1.2250434e-06;5.2064784e-06;1.4055736e-06;5.673576e-07;1.9143447e-06;1.2541135e-05;8.178286e-06;6.0077394e-07;2.489624e-06;3.0133699e-05;3.3549893e-06;6.168573e-07;1.8611407e-06;1.6546504e-06;8.4483327e-07;3.3074823e-05;6.104404e-05;1.6180809e-06;2.7835782e-05;0.00019322516;3.9623606e-06;5.49263e-07
capacity;5.4248587e-05;0.0002057457;2.6620728e-05;0.00017606246;1.3938136e-05;9.498512e-06;6.561535e-05;1.7877431e-06;4.0500436e-06;1.0271407e-05;0.0002918782;2.4266656e-06;6.1082906e-06;1.1716411e-05;3.0189238e-05;8.443688e-06;5.862628e-06;2.550549e-06;2.0336277e-06;3.5388916e-06;5.390771e-05;2.666901e-06;5.3209238e-05;1.1138776e-05
shine;9.126759e-05;3.0636188e-06;6.3739884e-05;1.2676206e-05;1.3808825e-05;4.483738e-06;5.2934033e-06;2.692534e-06;1.7636179e-06;4.89881e-06;1.1437508e-06;1.9744782e-06;4.7413114e-06;3.100291e-06;6.56789e-05;1.3036522e-05;2.6839607e-06;7.4621994e-06;2.2351758e-06;2.4914618e-05;3.0414128e-06;1.8085074e-06;1.9545064e-06;4.420886e-06
carol;1.4016889e-06;1.8183982e-06;1.4342171e-05;2.1372623e-06;1.1498014e-06;5.431134e-07;1.0999972e-06;5.553601e-05;1.6422337e-05;6.1052407e-07;7.290312e-07;1.5001395e-06;2.8337597e-06;4.6204397e-07;0.00021401465;2.2643162e-05;7.421031e-07;6.1817277e-06;3.3587417e-06;1.071758e-06;8.692173e-06;1.7608658e-06;1.9127715e-06;5.6435135e-07
hour;0.0004033603;3.2482632e-05;6.738028e-06;0.00042836802;0.0010487488;0.00011140181;8.075522e-06;0.0005210013;0.0005943011;0.00011608329;0.00084803085;0.000112632115;2.3785558e-05;0.00013289056;2.6032358e-06;0.0003611362;9.5023766e-05;5.3516765e-06;1.6445505e-05;0.002681783;3.3703196e-05;6.0340926e-06;0.0007632652;0.00011665974
terrorist;5.9964384e-07;1.1960336e-06;2.0195894e-06;2.2443273e-05;0.00036264744;1.616051e-06;0.0007583626;1.2798095e-06;1.8893702e-06;1.6163144e-06;8.138626e-07;0.0010351073;4.419165e-06;1.0395713e-06;7.47421e-05;2.436664e-06;4.780438e-07;1.6322266e-06;7.7695097e-07;5.910989e-06;1.4494644e-05;1.7572909e-06;1.4563955e-06;1.6590342e-06
whatis;1.8966983e-06;3.5163575e-06;3.9214738e-05;1.5889406e-06;6.025801e-06;2.5675213e-06;4.0676914e-06;2.195722e-06;2.3154612e-06;2.7897888e-06;2.1099535e-05;5.138689e-06;5.0254916e-05;2.2290408e-06;0.00017521315;1.5060634e-06;3.1428094e-06;2.653343e-05;2.6599496e-06;1.8444258e-06;2.0392029e-06;1.470677e-05;1.7150193e-06;2.5435356e-06
apparently;0.00026413662;0.00011298669;0.00026988424;0.0003256985;0.0005749342;9.72668e-05;0.00014536406;6.455488e-05;0.00011074796;9.465853e-05;0.00013639095;0.00012605595;0.00062503427;0.00014511163;0.0001582124;9.065431e-05;0.00026627083;0.00016460924;1.75456e-05;0.0006484842;0.00014002946;3.8338258e-05;0.00043302777;9.95873e-05
ongoing;9.129619e-06;4.277189e-06;1.8219875e-05;0.00020066008;2.429167e-06;1.8448648e-06;2.30787e-06;2.6266723e-06;4.425301e-06;2.1630678e-06;1.1300635e-06;5.9964026e-05;2.7961898e-06;1.2663863e-06;2.0793398e-06;1.6706939e-06;7.223761e-07;6.7596966e-06;1.4360878e-06;2.767235e-06;0.00013437233;1.7960188e-06;4.8007798e-05;2.1319188e-06
stortek;7.458331e-06;1.2959516e-06;2.7407163e-05;3.941722e-06;3.9894927e-05;3.7831632e-07;1.0001816e-06;1.9396425e-06;1.5168722e-06;4.6094974e-07;9.3214373e-07;1.4220927e-06;2.3372156e-06;3.0031444e-07;1.6075479e-06;1.3612158e-06;4.5886333e-07;9.123824e-07;8.4491717e-07;1.957753e-06;5.4283173e-05;8.6432277e-07;4.2139304e-06;4.2221674e-07
discriminatory;7.5231846e-06;9.864648e-07;5.9834124e-06;2.396288e-06;1.2603566e-06;6.515484e-07;1.0617828e-06;1.7465966e-06;1.1796267e-06;7.1932516e-07;9.994445e-07;6.867387e-05;2.0907312e-06;5.023865e-07;2.310273e-06;2.5679508e-05;6.35614e-07;8.334873e-07;9.886357e-07;2.6602113e-06;4.3862533e-06;9.0401693e-07;1.2963559e-06;6.731688e-07
designation;0.000348703;1.0451921e-05;8.551105e-06;2.9487608e-06;1.9768452e-06;2.5760514e-06;2.1566211e-05;2.7199635e-06;3.9814113e-06;2.7881345e-06;5.4668562e-05;3.6647464e-06;6.0639213e-05;3.6758138e-06;2.8340467e-06;1.9719932e-06;6.0558095e-06;1.3357944e-05;2.8241313e-06;1.9965928e-06;8.987236e-06;3.9650668e-06;2.873977e-06;2.7789079e-06
lick;6.0194084e-06;2.2800582e-06;1.8947514e-06;1.7715655e-06;1.1395857e-06;6.0767195e-07;8.6591854e-07;3.0604126e-06;1.4958383e-06;6.636967e-07;9.528212e-07;1.3925251e-05;2.067986e-06;5.7360995e-07;8.708217e-06;1.7599114e-05;8.6309063e-07;9.790937e-07;1.258378e-06;2.5018464e-06;1.6226112e-06;1.2699331e-06;0.00019084841;6.1686313e-07
heating;5.8198543e-06;1.9222166e-06;1.2084306e-06;1.4803608e-06;0.00012406314;8.910572e-07;1.2313113e-06;2.8731745e-06;1.1384623e-06;1.0080115e-06;8.93693e-05;1.3306633e-06;2.2906506e-06;9.647399e-07;2.4565418e-06;1.502083e-06;1.8545671e-06;1.4384677e-06;1.932136e-06;3.0576416e-06;1.9017162e-06;1.4462196e-06;7.648818e-06;9.389737e-07
unreadable;1.2271773e-06;1.152097e-06;6.929322e-07;1.0581952e-06;8.817725e-07;3.8964137e-07;1.7503342e-05;1.7519734e-06;1.4229624e-06;4.325401e-07;0.00011312917;9.731962e-07;1.4503468e-06;4.7475407e-07;6.879172e-07;1.1735634e-06;9.618019e-07;2.6265675e-06;2.3544194e-06;9.1895873e-07;1.0685093e-06;7.459791e-06;1.2671641e-06;4.0301768e-07
krill;5.6303455e-05;7.681416e-07;9.725898e-07;7.690131e-07;8.211902e-07;3.9216445e-07;5.731844e-07;1.8872969e-06;9.0223546e-07;4.3203303e-07;1.0066966e-06;8.4990927e-07;1.125837e-06;3.9994316e-07;9.2597713e-07;2.6798283e-05;9.56908e-07;7.4637757e-07;3.1020772e-06;1.1593464e-06;8.8729047e-07;6.8862846e-07;1.216894e-06;4.1021076e-07
ritual;1.4739552e-05;1.8379566e-06;0.00041241234;1.4737429e-06;1.1788948e-06;9.327536e-07;9.568998e-07;3.1997602e-06;1.5704471e-06;1.040928e-06;9.002901e-07;4.10106e-06;2.6097205e-06;7.115955e-07;4.0999374e-05;1.3747997e-06;9.92734e-07;8.268512e-07;1.0560398e-06;1.7807313e-06;1.442696e-06;9.40054e-07;5.3023714e-06;9.1412153e-07
rodney;2.1261937e-06;6.515224e-07;1.0089366e-06;2.2795082e-06;0.00011067957;5.6280385e-07;1.1424492e-06;0.0008865722;2.0195484e-06;6.427526e-07;2.6802763e-05;1.1622367e-06;2.7153678e-06;6.9721466e-07;8.657478e-07;1.6311504e-06;2.483951e-06;2.0332848e-06;4.022833e-06;2.3194414e-06;3.9919446e-06;1.0648084e-06;2.1240585e-06;5.9920114e-07
explanation;0.00012134316;0.00025932497;0.00027464033;1.9808971e-05;0.00017520528;4.8190155e-05;8.0640864e-05;4.1363414e-06;4.5857305e-06;4.752257e-05;3.928445e-05;2.280968e-06;7.161315e-05;8.258503e-05;0.0005090386;2.1674454e-05;0.00017623403;0.00012562727;9.694357e-06;5.875105e-06;1.2046844e-05;1.06514e-05;0.0003055811;5.0601113e-05
zyeh;1.0641868e-06;7.766309e-07;7.7948e-07;1.0336909e-06;7.4670885e-07;2.4075817e-07;8.8562433e-07;3.427977e-06;1.4508869e-05;2.5670988e-07;8.825385e-07;8.7406045e-07;1.6651762e-06;2.5586843e-07;1.0343704e-06;1.0999771e-06;6.3123684e-07;1.5822362e-06;5.261224e-05;8.1180934e-07;9.201941e-07;5.5019555e-05;1.4095327e-06;2.393706e-07
recursive;1.3856495e-06;1.5400494e-06;1.5584924e-06;1.2123095e-06;1.2408273e-06;6.968402e-07;1.1739544e-06;1.9496943e-06;1.2763421e-05;7.7674406e-07;8.334656e-07;1.1987333e-06;2.7701242e-05;5.457485e-07;8.215463e-05;1.1708793e-06;8.8626047e-07;4.2487645e-06;2.594405e-06;9.674459e-07;1.5788049e-06;8.493794e-06;1.4956338e-06;7.333141e-07
iread;1.3307905e-06;6.3644137e-07;1.2443748e-05;1.2246841e-06;2.432837e-05;4.7445974e-07;9.5362486e-07;1.8463207e-06;1.0456566e-06;5.305317e-07;8.274173e-07;3.820469e-06;1.899965e-06;3.6622077e-07;2.6157186e-06;3.2878626e-05;7.2658383e-07;6.9953586e-07;9.664066e-07;1.830835e-06;1.363651e-06;7.6359703e-07;1.0680609e-06;5.0069235e-07
detectable;2.1589607e-05;2.4671347e-06;1.2513598e-06;1.4364304e-06;1.0011918e-06;4.7321072e-07;1.044554e-06;3.4775065e-05;1.0381191e-05;5.16853e-07;1.3894334e-06;9.66168e-07;1.9429137e-06;5.8356443e-07;7.069698e-06;1.0807961e-06;1.3253728e-06;1.3029811e-06;8.425399e-06;1.2601074e-06;1.5051174e-06;1.3718045e-06;5.499617e-05;4.9021406e-07
dummy;1.6765543e-06;1.2758501e-06;1.0888065e-06;2.15276e-06;1.1004553e-06;8.054477e-07;1.0610817e-05;3.3873323e-06;1.806078e-06;8.4834846e-07;1.738714e-06;7.719874e-06;2.6971031e-06;8.380455e-07;1.5497989e-06;8.227982e-05;1.6779738e-06;2.9393856e-05;3.1369857e-06;1.5501405e-06;1.8930127e-06;3.0916094e-06;1.5298261e-06;8.309894e-07
indicator;0.00057187467;0.00012309538;3.0150914e-06;5.759299e-06;1.4207566e-06;2.6961204e-06;6.697516e-06;1.2689493e-06;1.8448392e-06;2.9232162e-06;2.4100182e-06;1.4336085e-06;2.8353438e-06;3.3913502e-06;6.3020845e-05;6.8996424e-06;2.0045654e-06;2.6517744e-06;9.702019e-07;1.7479682e-06;3.0194875e-05;2.356418e-06;7.254885e-05;2.9081184e-06
claremont;1.8111683e-06;2.1430196e-06;7.760998e-05;3.916381e-06;1.5130468e-06;8.8930926e-07;0.00033035016;0.00040652932;7.504717e-05;9.4455083e-07;2.6563068e-06;1.886671e-06;1.1263928e-05;1.3121413e-06;2.0932773e-06;7.8357414e-05;6.024588e-06;1.5098494e-06;6.9483203e-06;1.5987098e-06;3.9573133e-06;1.7814524e-06;1.5338157e-06;1.0060554e-06
astronomy;0.000121304794;5.0911885e-06;4.0711207e-06;2.5478837e-06;1.6344218e-06;6.927308e-07;1.2064068e-06;0.00030862022;0.0008478002;7.101065e-07;1.7377774e-06;4.0088107e-06;4.984571e-06;9.803707e-07;7.557235e-05;1.3283449e-06;2.0838697e-06;7.9352896e-05;1.0776043e-05;2.3015054e-06;2.8339894e-06;6.5412746e-06;0.0008217813;6.766077e-07
fighter;3.918167e-05;1.3942781e-06;1.7352033e-06;3.261619e-06;2.6775899e-05;5.398148e-07;1.1922095e-06;1.0052849e-05;1.9206826e-05;5.58317e-07;1.9432064e-06;0.0005111592;2.3997045e-06;5.445045e-07;1.4131872e-06;2.067268e-06;7.1802026e-07;1.6056897e-06;2.1848768e-06;4.147877e-06;3.4398838e-06;1.8968691e-06;0.00011302646;5.4437567e-07
enjoyment;1.7445631e-06;2.1649462e-06;1.5917989e-05;3.2560188e-06;2.129126e-06;4.904052e-07;1.3279931e-06;2.0210605e-06;2.2576214e-06;5.9141973e-07;1.1164846e-06;3.0418112e-06;5.3115923e-06;3.8373128e-07;2.6151847e-06;1.3472858e-06;4.435558e-07;1.6969283e-06;1.2107221e-06;1.4859735e-06;5.6370853e-05;3.754087e-05;1.7762768e-06;5.1806614e-07
edudepartment;1.2914442e-06;7.287184e-07;1.0286221e-06;1.2568223e-06;8.6403907e-07;2.119931e-07;9.260203e-07;3.728115e-05;4.9375663e-05;2.3813325e-07;1.4608747e-06;9.5303494e-07;1.4502623e-06;2.3110518e-07;9.594376e-07;1.2003482e-06;5.961283e-07;8.260777e-06;3.3893325e-06;8.2299624e-07;1.2220193e-06;1.7741332e-06;6.0364328e-06;2.2521941e-07
guide;0.00022781486;1.5466316e-05;0.00028993314;1.0241824e-05;2.5733693e-06;2.8647742e-06;2.4409442e-06;1.1893156e-05;0.0011779973;2.8900113e-06;8.6213935e-05;3.9719358e-05;5.3882654e-06;3.3247948e-06;7.72191e-05;4.927546e-06;3.1979932e-06;0.0003485916;1.4336311e-05;2.1704456e-05;8.992059e-06;0.00010856603;0.00013346919;2.5958554e-06
alpha;5.5690557e-06;5.5922224e-06;1.0945282e-06;2.6235878e-06;1.3148813e-06;5.069461e-07;1.6218579e-06;1.30725075e-05;0.00047157094;5.511645e-07;0.00034384118;1.7262863e-06;3.2684193e-06;7.779661e-07;1.366118e-06;1.387497e-06;1.6236717e-06;3.7486367e-05;1.1132669e-05;1.4582998e-06;2.9068008e-06;0.00023511362;0.0001268678;5.214466e-07
withdraw;1.5871784e-06;2.1401481e-06;2.428997e-05;8.7704204e-05;4.7940684e-06;2.0310204e-06;1.9667689e-06;3.2611745e-06;2.612411e-06;2.3543537e-06;1.022928e-06;0.0005874845;7.4863183e-06;1.1382633e-06;2.3568725e-06;4.23265e-06;6.214433e-07;1.0456765e-06;1.0575736e-06;1.47873625e-05;0.00012297083;1.2909052e-06;1.0008825e-05;2.201339e-06
omega;3.4047027e-06;1.3111417e-06;1.028125e-06;1.8269209e-06;9.1034616e-07;2.463811e-07;9.899745e-07;1.0951788e-05;8.928048e-05;2.760324e-07;3.3607826e-06;1.0876261e-06;1.6961657e-06;2.9173864e-07;1.0342037e-06;1.2562552e-06;7.665762e-07;1.6047329e-06;5.528569e-06;1.0664338e-06;1.4558955e-06;1.551101e-06;3.3742177e-05;2.713063e-07
wetware;2.3800524e-06;1.8554978e-06;6.6558005e-06;4.0435143e-06;4.2467058e-05;1.3663431e-06;1.6260984e-06;2.1745942e-05;1.8438965e-06;1.6234532e-06;2.5166587e-06;1.9266251e-06;1.1018614e-05;1.1987893e-06;2.0952107e-06;1.6510124e-06;2.1414403e-06;1.6743714e-06;2.2489348e-06;3.031516e-06;2.3374729e-05;1.3038408e-05;1.6707531e-06;1.467884e-06
remarkably;5.9800286e-06;6.0405996e-06;4.2004503e-05;7.858148e-06;1.8203026e-06;1.153006e-06;1.8360015e-06;1.9157108e-06;5.3913695e-06;1.3338201e-06;9.0779514e-07;1.5583996e-06;2.6743232e-06;8.637899e-07;3.478417e-05;1.2857852e-06;7.122892e-07;1.2136402e-06;1.2924909e-06;3.530461e-06;8.854963e-06;1.5896919e-06;1.4191843e-05;1.2195047e-06
cary;2.2981078e-05;5.5045516e-06;1.5002504e-06;4.33179e-06;1.5065186e-06;7.530537e-07;1.9677368e-06;2.7612266e-06;2.982649e-05;8.612208e-07;1.68773e-06;1.4024828e-06;3.7167242e-06;6.671484e-07;7.783001e-05;1.4379239e-06;5.6941036e-07;2.5265756e-05;3.1298614e-06;1.614993e-06;3.5690984e-05;2.0624839e-05;8.424169e-06;7.916738e-07
casbah;1.5797864e-06;1.18199e-06;1.0896052e-06;1.8570645e-06;1.0214557e-06;5.4899374e-07;2.3041173e-05;0.00056333106;6.5899167e-06;5.936824e-07;1.01245505e-05;1.0821364e-06;3.1743414e-06;8.5493144e-07;9.3480566e-07;0.00010347707;4.4659128e-06;1.2696528e-06;5.126972e-06;1.1358518e-06;2.052983e-06;1.6358069e-06;1.5263126e-06;6.040632e-07
gorman;1.5392279e-06;9.1319083e-07;1.221632e-06;2.522837e-06;9.1819085e-05;1.4673785e-06;1.3058294e-06;3.6325177e-06;1.3897782e-06;1.6805441e-06;1.9720653e-06;1.591214e-06;0.0001016359;1.2105478e-06;1.6241908e-06;5.4471697e-05;3.5467901e-06;1.293416e-06;2.6941932e-06;5.686733e-06;4.725532e-06;1.093068e-06;1.2728822e-06;1.6760614e-06
whichthe;2.4376188e-05;2.06827e-06;3.265208e-05;3.6078532e-06;1.5948333e-06;6.177797e-07;9.608495e-06;2.158368e-06;1.4481317e-06;7.2721946e-07;8.5130756e-07;1.4727274e-06;2.1245062e-06;5.147277e-07;6.4927e-06;1.2569143e-06;5.848585e-07;8.9194685e-07;9.4140086e-07;4.730013e-06;2.7550832e-05;9.26711e-07;1.6339674e-06;6.4575966e-07
