;0;1;2;3;4;5;6;7;8;9;10
redirect;7.3914766e-06;5.9783556e-06;5.745364e-05;1.994507e-06;1.3425072e-06;3.7182926e-05;2.0780477e-05;1.0712678e-05;8.335962e-05;6.9416774e-06;2.106858e-06
direction;5.4970267e-05;0.00017287064;5.557581e-05;0.00017568342;3.8717506e-05;0.0001591689;9.2051225e-05;0.00023899411;0.0001614288;0.00028803037;6.706563e-05
prop;1.4359873e-05;4.4218305e-06;1.4071029e-06;1.3632289e-06;1.1179869e-06;1.132535e-06;9.862074e-07;1.0715294e-06;3.3514556e-05;1.7816086e-05;2.3761552e-06
blow;1.0747978e-05;4.3409156e-05;6.2393716e-05;0.00010421364;0.00034251146;0.0001295241;0.00022294188;0.0004104295;1.823527e-05;0.000480888;0.00025167663
environmental;5.5459923e-06;2.1785206e-06;1.7422243e-06;0.00044664435;1.5364802e-06;1.9143258e-06;5.8298963e-05;7.361385e-05;4.592096e-06;2.0597022e-06;3.345065e-06
during;0.0003991053;1.0357811e-05;9.3798146e-05;0.0013205714;0.0006169323;0.00025940244;0.0005589673;0.00092588266;5.887322e-05;0.00034327857;0.0021178361
cwru;3.0477822e-06;0.00047708658;0.00075185177;2.1669204e-05;0.00011143403;2.2880845e-06;4.0732182e-05;2.828712e-06;4.7488436e-05;0.00034426365;1.3245681e-06
benz;5.5819174e-07;5.971236e-07;7.5184954e-07;7.7987147e-07;8.73332e-07;8.0530094e-07;7.822141e-07;7.7643796e-07;7.143963e-07;0.0001182085;7.417919e-07
sugar;1.1136087e-06;1.0853929e-06;1.3966574e-06;0.00013958605;9.2872665e-07;1.0101969e-06;1.3396389e-06;0.00021274289;9.0150866e-07;1.3447473e-06;1.7214887e-06
routine;1.1308555e-06;1.8256637e-06;6.6493274e-05;0.00014323324;9.767269e-06;1.8142502e-05;2.486501e-05;3.2269418e-05;0.0010627249;3.0894707e-06;8.537358e-06
alphabet;4.4129997e-06;8.7973785e-07;1.2926113e-06;1.1398571e-06;9.191427e-07;6.6913303e-06;8.1735527e-07;6.3054887e-07;4.3059503e-05;9.560781e-07;9.1100065e-07
johnny;6.7945246e-07;9.669828e-07;1.1443462e-06;8.5960227e-07;0.0001529498;8.3036963e-07;3.5895036e-06;1.1853274e-06;5.692553e-07;1.6502779e-06;8.422944e-07
electric;1.1858963e-06;2.8327795e-06;5.3081865e-05;7.9445264e-05;5.0609337e-06;2.2293377e-06;0.00014313954;3.1013078e-05;2.7429392e-06;0.00036313335;5.9307026e-06
accommodate;6.473909e-07;7.797249e-07;1.1117605e-06;2.0015641e-05;2.346521e-05;0.000114847186;1.536576e-06;7.978992e-07;3.0332396e-06;1.2009451e-06;1.3434587e-06
historian;0.00017766967;7.456258e-06;7.8220404e-07;5.0431368e-06;1.442963e-06;1.3981046e-06;1.2516978e-05;1.4785173e-06;9.2524647e-07;1.1123623e-06;0.00020223652
even;0.0039593205;0.004097641;0.0012695282;0.0010481826;0.0022686033;0.0038258126;0.0021267806;0.005511367;0.0011012421;0.0022137067;0.0024294544
cook;7.995766e-07;1.7309467e-06;3.5712683e-06;0.00018232141;7.245544e-05;5.166931e-06;0.00010358267;0.0006248826;5.393228e-06;2.2100858e-06;2.1947694e-06
article;0.005035476;0.0077056163;0.006384475;0.004714411;0.009542517;0.004411234;0.0059132283;0.0007588194;0.0017002145;0.010785952;0.006235676
which;0.0071953363;0.005754359;0.005034505;0.0045304056;0.0014806277;0.00547299;0.0040601217;0.0013442483;0.005939158;0.004883999;0.005123834
void;6.1052974e-06;2.4677445e-06;6.2831186e-06;2.7727879e-06;1.3896646e-05;5.97802e-06;6.505627e-05;1.9359086e-06;0.00032636707;6.503573e-05;2.5134852e-06
thepeople;3.1692176e-05;2.8706686e-06;9.981841e-07;1.8250493e-06;6.963786e-06;8.132716e-06;5.06651e-05;8.2865e-05;7.338949e-07;1.8409461e-06;1.871844e-05
meaning;0.00057475275;0.00067630655;1.8548782e-05;2.5807221e-06;2.2110403e-06;6.513312e-05;5.5044853e-05;2.1117348e-06;7.16569e-05;2.9745484e-06;6.123126e-06
confront;4.145717e-05;2.4737874e-05;8.213839e-07;2.2020638e-06;9.935136e-07;1.4877326e-05;6.841312e-05;7.378862e-06;1.1161358e-06;1.1813761e-06;4.2166786e-05
traditional;0.00022446805;0.00011418459;1.7270232e-06;8.48832e-05;3.084345e-05;5.4096115e-05;1.9900821e-05;3.3865165e-06;5.9432743e-05;6.819812e-05;8.566077e-05
carolina;1.1346146e-06;1.6232245e-06;0.00010405232;0.000121035344;3.760961e-05;1.6175247e-06;7.5467096e-06;2.631249e-06;2.0908785e-05;2.9423818e-05;1.9091467e-06
camry;5.800696e-07;5.773221e-07;7.6187666e-07;7.800835e-07;8.7281745e-07;7.804701e-07;7.1569195e-07;8.377828e-07;6.798412e-07;0.00025885832;6.8691736e-07
anniversary;2.6267587e-06;9.3137606e-07;8.5041484e-07;7.545508e-05;1.0127911e-06;3.3966799e-06;4.1963126e-06;2.81881e-06;1.0880244e-06;1.4492969e-05;0.000114265844
labour;8.375081e-07;8.968077e-07;1.0227865e-06;4.0442537e-06;8.868489e-07;8.359447e-06;3.9022375e-06;6.691236e-06;1.9634858e-06;2.1513575e-05;0.00013754926
micro;1.0220998e-06;1.0300186e-06;0.0002575618;0.00010554249;2.4547242e-06;1.6867771e-06;1.663545e-06;3.008542e-06;0.00018962217;9.468167e-06;1.5558319e-06
slug;9.467809e-07;1.0619297e-05;8.886911e-07;2.473993e-05;0.00012169952;1.0243698e-06;4.173528e-06;1.5537255e-05;8.317539e-07;2.9288456e-06;2.7212982e-05
forum;3.070355e-06;0.00013631611;2.6807652e-06;8.797916e-05;2.7417604e-05;9.389005e-05;2.8663713e-05;4.803947e-06;0.00012557296;2.39489e-06;0.00017829631
biased;3.0666666e-05;3.8932467e-05;5.158661e-06;9.88569e-06;9.185932e-05;2.7190263e-06;9.019662e-06;2.0967323e-06;1.7642099e-06;1.6594742e-06;0.000121004916
adult;0.00033265486;5.615645e-05;1.5538786e-06;0.0005485575;1.9815802e-06;2.646172e-06;0.00016474289;2.3668192e-05;1.6284843e-06;2.5501545e-06;4.8370816e-06
abroad;1.333725e-05;2.1508374e-06;7.4732446e-07;5.2940277e-06;7.890273e-07;0.00015603538;2.6064706e-06;1.6187544e-06;9.1940416e-07;9.739296e-07;0.00015061143
encore;1.0349728e-06;9.177072e-07;2.1161507e-06;1.8921739e-06;9.801256e-07;1.426032e-06;7.255123e-05;5.3048774e-05;1.149298e-06;8.710784e-06;2.6799938e-05
exemption;2.0549462e-05;5.373887e-06;6.975157e-07;1.2159293e-06;8.93956e-06;2.3262934e-05;2.1021098e-05;2.0186512e-06;7.437904e-07;1.1089822e-06;1.52655e-06
barbecue;6.426562e-07;7.0360903e-07;8.284326e-07;5.4079068e-05;8.7307717e-07;6.6840914e-07;8.6943976e-07;0.00021661595;7.212406e-07;1.03861e-06;1.4489008e-06
postage;2.2055092e-06;9.703297e-07;5.194827e-06;2.6295087e-05;1.5579401e-06;1.7256568e-06;1.2437995e-06;1.9025044e-06;8.033998e-06;5.3907155e-05;1.2425367e-06
toner;4.799842e-07;5.184833e-07;0.00011644453;6.7437054e-07;6.727137e-07;5.973273e-07;6.5215727e-07;6.1265155e-07;8.34394e-07;7.9996e-07;6.763535e-07
scholarship;8.865252e-05;1.6806094e-05;8.1673466e-07;2.571552e-05;8.142694e-07;1.2688388e-06;1.0540116e-06;9.659038e-07;2.3774887e-06;1.0158363e-06;1.584127e-05
existant;3.6845368e-06;1.8835788e-05;7.371169e-07;9.4025796e-07;8.9548035e-07;2.6570207e-05;1.21958465e-05;8.6228647e-07;7.0968173e-07;9.868695e-07;2.8140978e-06
hite;5.0626954e-07;6.798249e-07;1.1997497e-05;8.720871e-07;0.00020196769;7.5268673e-07;8.204659e-07;8.3903893e-07;3.1033444e-06;1.1717523e-06;8.3664395e-07
policeman;1.1977429e-06;1.4665766e-05;8.391008e-07;1.156772e-06;8.963526e-07;4.238938e-05;2.9436985e-06;0.00018371234;7.27387e-07;1.1466976e-06;3.8520302e-05
colonel;6.5614125e-07;6.5475206e-07;6.683002e-07;5.433154e-06;7.428183e-07;8.4410425e-07;8.9118333e-07;7.0238007e-06;6.1241843e-07;9.099778e-07;0.00014600142
caspian;8.217715e-07;1.5204929e-06;1.6256826e-06;1.5241632e-06;9.2258784e-07;1.2297984e-06;8.346391e-07;8.5323506e-07;7.54622e-05;1.2261181e-06;2.3001106e-05
galatian;9.786542e-05;1.2188932e-06;5.598312e-07;7.1039943e-07;5.8875355e-07;6.921304e-07;7.08172e-07;6.3162497e-07;5.815739e-07;6.9969656e-07;7.6575503e-07
technically;3.640321e-05;0.0001168549;9.412274e-05;1.9857898e-05;4.164686e-06;1.7182825e-05;1.4508189e-05;2.0050845e-06;2.5973093e-06;5.5533605e-05;5.213579e-06
important;0.0008029515;0.0011748775;0.000116752155;0.0007295583;0.00048327426;0.0006053661;0.00072835776;0.00023986053;0.0002063512;0.0007645001;0.0001853822
recollection;8.4514e-07;1.7192855e-06;8.6179347e-07;6.578178e-05;1.00869165e-05;8.4173126e-07;1.7049856e-06;6.756166e-06;8.217157e-07;1.1931639e-06;4.97036e-06
serbian;1.2119205e-05;1.5906843e-06;8.09499e-07;1.8292347e-06;7.7821676e-07;1.0991812e-06;1.4896905e-05;1.6460203e-06;7.9321865e-07;1.061379e-06;0.0005930689
itwa;9.717034e-05;2.6533526e-05;5.74817e-06;3.7365674e-06;7.434083e-05;7.723663e-05;1.404847e-05;0.000105824714;1.5823629e-06;5.00968e-05;7.803614e-05
worthwhile;1.3569656e-05;6.378707e-05;2.6406704e-05;2.3362836e-05;4.2249967e-06;3.492511e-06;0.00013865436;4.8476954e-06;7.44754e-06;7.378164e-05;1.5898971e-06
principal;2.4975741e-05;5.6112873e-05;1.6212546e-06;4.756104e-05;1.3693735e-06;2.8352379e-06;4.0345905e-05;2.0280079e-06;3.6179168e-05;1.1437765e-05;6.950351e-05
later;0.00064037147;0.00018824151;0.00018544943;0.00022613157;0.000203643;0.00025890395;0.00036853654;0.0022778264;0.0003764323;0.0004208532;0.0003402418
factthat;2.1979553e-05;5.7181547e-05;8.5038727e-07;2.0784478e-06;2.515056e-06;2.0392232e-05;3.0609008e-06;2.2448165e-05;9.0330127e-07;8.037169e-06;6.1180153e-06
liverpool;1.7243487e-05;1.4693856e-06;0.000103634105;1.5367268e-06;1.1960667e-06;1.1648173e-06;8.0697345e-07;8.626196e-07;5.3772535e-05;5.67898e-06;9.808466e-07
activist;1.5275484e-05;5.963866e-06;8.760679e-07;0.00010869677;9.1995645e-07;3.313877e-06;1.8969884e-05;1.5165427e-06;1.1618336e-06;1.2420261e-06;0.00024094118
inappropriate;8.3504776e-05;4.642587e-05;3.443727e-06;5.289317e-06;1.5197446e-06;2.6350377e-05;1.1714183e-05;1.6971804e-05;7.7188815e-06;6.001036e-06;2.6242937e-05
kjenk;6.60516e-07;6.075232e-07;8.031764e-07;0.00020599745;7.0546605e-07;7.6980837e-07;8.2927005e-07;8.023034e-07;1.1254241e-06;9.2588533e-07;1.1647276e-06
floppy;6.493628e-07;6.841487e-07;0.0017273192;2.8220184e-06;8.0374286e-07;8.38305e-05;1.5016714e-06;8.6841396e-07;7.764198e-05;1.8877417e-06;9.583135e-07
mussack;5.50608e-06;0.00018994801;6.2377256e-07;6.7299237e-07;9.936188e-07;6.9936135e-07;7.0163645e-07;8.75878e-07;6.890072e-07;7.4479465e-07;8.664795e-07
winter;4.1694652e-06;3.4092309e-06;4.1486287e-06;7.147776e-05;0.00012543761;2.3654534e-06;3.863456e-06;5.7377372e-05;2.9124338e-05;0.0002562263;5.0750226e-05
replace;1.1938884e-05;6.919229e-05;0.0009734947;5.317917e-05;0.00013075436;0.0002219499;3.6916445e-05;4.4442086e-06;0.00024877593;0.0011990918;0.000386301
thomasp;5.8635675e-07;6.3486294e-07;5.9448183e-07;7.647138e-07;8.884887e-07;1.2642248e-06;4.9807244e-05;8.0797395e-07;4.6172823e-07;7.747565e-07;9.674818e-07
holmdel;5.7819943e-07;6.7375396e-07;8.1534785e-07;8.006607e-07;7.123212e-07;0.00021741094;1.4050358e-06;6.135801e-07;8.3854604e-07;9.75069e-06;8.223606e-07
candle;7.384977e-06;1.1464701e-06;9.012796e-07;1.1474865e-06;8.7178836e-07;7.703313e-06;1.0328586e-05;5.715477e-05;9.036649e-07;1.3149398e-06;2.6676573e-06
houston;5.1650255e-05;5.9765825e-06;2.3653101e-05;9.188892e-05;0.00069858966;5.035042e-05;5.290803e-05;6.65448e-06;5.604055e-06;0.00023289958;1.81511e-06
skip;2.5385784e-06;2.2112959e-06;4.9928467e-06;3.6759297e-06;5.644504e-05;2.890936e-06;2.1741894e-06;5.4926877e-05;0.00015979586;0.000121697965;2.5780378e-06
shift;9.537827e-06;4.0444943e-06;7.5670655e-06;5.9664668e-05;5.4225955e-05;3.220502e-05;4.6119353e-06;5.84715e-05;0.00017941187;0.001465322;4.20749e-05
hatre;3.7492955e-05;1.1721646e-06;6.2183034e-07;9.5099216e-07;6.6287197e-07;7.6093124e-07;8.8447155e-07;1.382438e-06;5.715874e-07;7.136016e-07;2.1859438e-05
sigh;6.19874e-05;6.512585e-05;8.906511e-05;7.8697785e-06;2.843838e-05;1.7144393e-05;3.2520617e-05;1.3868094e-05;1.5795797e-06;1.0850204e-05;1.7152543e-05
theoriginal;3.1227105e-06;3.961466e-05;2.8377483e-05;1.2675719e-06;2.3056451e-05;1.2959575e-06;5.1909146e-06;1.2833189e-06;1.2350386e-05;5.491413e-06;1.0530046e-06
escalate;6.7588314e-07;8.284834e-07;6.61345e-07;9.900521e-07;8.532608e-05;9.901961e-07;3.259683e-05;1.3158873e-06;4.993887e-07;8.9170175e-07;1.4617208e-05
grubb;6.260693e-07;5.4313375e-07;9.95061e-05;6.8714746e-07;7.2802936e-07;6.7014975e-07;6.9449123e-07;6.2225314e-07;8.529738e-07;8.729749e-07;7.401497e-07
liberate;1.0585322e-05;1.037338e-06;8.0304935e-06;1.0689835e-06;6.715856e-07;1.0137553e-06;1.0491257e-06;8.987575e-07;7.612024e-07;8.2781133e-07;7.490743e-05
refuge;1.7884619e-05;4.927045e-06;8.043277e-07;1.5860114e-06;8.60391e-07;8.5129767e-07;9.4091104e-07;2.8826555e-05;7.2528394e-07;1.0107283e-06;0.0001385232
lotof;8.920135e-06;2.2713017e-05;1.9666445e-06;2.4434274e-05;8.63341e-05;1.772688e-05;1.4298424e-05;2.9634106e-05;1.6406206e-05;3.3006172e-06;1.6644492e-06
simpson;5.917451e-07;7.177938e-07;2.9238076e-05;1.9608464e-05;4.143213e-05;1.0004122e-06;9.116457e-07;1.1876402e-06;8.356977e-06;2.5827225e-05;1.0314606e-06
beneath;1.259668e-06;1.6290409e-05;1.020165e-06;1.3797252e-05;1.1436624e-06;9.387639e-07;9.619398e-07;4.4785716e-05;8.77638e-07;5.623357e-05;1.2374493e-06
active;0.00020803518;6.202288e-06;0.00013540077;0.0005090409;2.5713749e-05;6.511896e-05;9.371101e-05;3.8275684e-06;0.00011496061;0.00022228753;9.32519e-05
bear;0.0014154005;0.0008688649;2.4687606e-06;6.419357e-05;0.00020265716;0.00018336502;0.0010762203;0.00073051994;3.2756976e-05;5.9158133e-06;0.00047047072
whom;0.0006176084;0.000109321445;1.5366485e-06;8.307226e-05;0.0001742798;0.00013085968;0.00011592349;0.00011608015;3.3991057e-06;2.0079237e-06;0.00036791278
morally;2.417509e-05;0.00026087614;1.0677787e-06;1.4310448e-06;1.0965964e-06;1.7292432e-06;9.5032865e-06;1.5747277e-06;7.7349563e-07;1.0106387e-06;5.15641e-05
dome;7.2638886e-07;9.11038e-06;1.2100176e-06;7.122079e-07;6.135986e-05;6.602692e-07;7.322297e-07;7.5357076e-07;6.0696624e-07;8.2935213e-07;7.497017e-07
dane;8.8924025e-07;1.0869966e-06;3.4779862e-06;1.7018793e-06;1.1560109e-06;7.326747e-05;1.5008081e-05;1.4420543e-06;2.0242687e-05;2.9646038e-05;1.26165e-06
dole;6.514562e-07;6.9995616e-07;7.3230825e-07;8.162488e-06;7.842306e-07;1.3133814e-06;0.00019572735;1.1837278e-06;6.825092e-07;1.0782721e-06;1.2565827e-06
firepower;5.881977e-07;6.81267e-07;6.298777e-07;8.0516537e-07;5.592793e-06;1.0825136e-06;8.722918e-05;8.262034e-07;4.9837433e-07;8.585453e-07;9.994036e-07
piece;0.000120494085;9.072293e-05;0.0002584397;5.2338608e-05;4.7951497e-05;0.00029477806;9.785546e-05;0.00032279408;0.0002199964;0.00027964672;0.00013981904
giventhe;3.811652e-06;1.3490284e-06;1.5097472e-05;8.4220665e-06;9.925647e-07;7.968258e-06;1.745424e-05;1.2112745e-06;1.0174149e-06;2.8321554e-06;1.0760275e-06
headed;4.147579e-06;1.0280048e-06;3.683354e-05;9.327046e-06;1.1720091e-06;1.1885265e-06;6.4867813e-06;1.1269794e-06;2.0291238e-06;1.381486e-06;4.8645256e-06
sanction;4.36476e-05;6.1302107e-06;8.226295e-07;1.5392378e-06;8.6653984e-07;1.0639735e-05;0.00019101978;1.4497002e-06;3.4140012e-06;1.1205553e-06;4.9542887e-05
hymn;5.267816e-05;1.0398242e-06;6.1020097e-07;8.343262e-07;5.934363e-07;6.805038e-07;7.69996e-07;7.13161e-07;5.670879e-07;6.9603476e-07;8.647612e-06
jones;1.1521268e-05;2.2646464e-05;4.3712527e-05;3.3695958e-06;0.0003765702;2.2363115e-06;5.6835535e-05;5.1455386e-06;4.1965046e-05;3.3149263e-06;1.7542288e-06
thorny;1.0855963e-06;8.202389e-07;8.5614363e-07;1.368614e-06;7.439257e-07;3.6142628e-06;1.0361601e-05;1.0130157e-06;3.3550991e-06;1.0109723e-06;9.050912e-05
absence;4.8217815e-05;0.00013897118;1.3507221e-06;7.6628705e-05;1.3983023e-06;2.8219027e-05;3.7533588e-05;1.0451768e-05;1.5436828e-05;2.0578811e-05;1.192487e-05
header;8.665526e-07;1.4415244e-06;2.1984904e-05;2.4228616e-06;2.5677566e-06;0.00015071772;2.0856496e-06;1.5680934e-06;0.000528987;5.7084595e-05;1.7364919e-06
edusome;1.8794381e-06;7.9662846e-07;5.2523037e-06;9.625932e-07;9.850547e-07;1.2991217e-06;1.9473227e-05;9.401111e-07;7.4639684e-07;1.9622043e-05;9.0320196e-07
countless;1.3821026e-05;1.3214215e-06;6.7871173e-07;8.1120415e-06;6.894395e-07;1.0522805e-06;4.8434918e-06;1.0669498e-06;6.883084e-07;8.5006235e-07;4.4686294e-05
malaysia;7.4002577e-07;7.0642756e-07;3.994258e-05;1.348087e-06;8.6811554e-07;9.142773e-07;1.1133876e-06;1.1843059e-06;8.511406e-07;7.4350805e-06;7.967956e-05
queensu;2.537187e-06;1.0408243e-06;5.5674293e-05;2.0256099e-05;1.0331695e-06;2.5817696e-06;1.041012e-06;1.2302179e-06;7.6291826e-06;5.1522297e-06;1.1441404e-06
additional;2.3152475e-05;3.6044557e-06;0.00012483016;0.00023635835;3.1995998e-05;0.00044309703;0.00015119705;4.1949547e-06;0.00024629277;0.00022820079;4.9502432e-05
dartmouth;9.348907e-07;1.1863934e-06;0.00045331786;1.4739816e-05;2.9039942e-05;5.6989784e-06;5.1271e-06;4.397445e-05;3.8155682e-05;4.8823777e-06;1.4161756e-06
hemisphere;9.454735e-07;7.7179413e-07;1.0324326e-06;0.00011669026;2.4041735e-06;7.68628e-07;9.673639e-07;1.6350732e-06;8.591843e-07;1.4230952e-06;8.9601635e-06
ambush;6.3324563e-07;6.692501e-07;6.8708493e-07;9.066101e-07;7.0821636e-07;1.8275634e-05;7.9047146e-05;8.239616e-07;6.414895e-07;8.759905e-07;3.7335265e-06
fermi;0.0001349357;1.280365e-06;7.388469e-06;4.477405e-05;9.357518e-07;9.053594e-07;1.0110582e-06;1.0158948e-06;1.1272158e-06;1.4495906e-05;1.121787e-06
rock;0.00020288237;3.3392148e-06;2.6116347e-06;0.00013907136;0.00013148093;3.3378828e-06;0.000106642176;0.0011993633;1.4452028e-06;0.00017020758;1.11135005e-05
photograph;4.8752536e-06;1.5114368e-06;1.3232048e-05;0.00023849952;9.986176e-07;1.1544973e-05;2.9554171e-06;9.364309e-05;9.092303e-05;1.8955802e-06;3.8073216e-05
bosio;4.7913306e-07;6.5822246e-07;6.071384e-07;6.693478e-07;0.00025031803;5.209082e-07;7.3237914e-07;6.4687e-07;4.7797556e-07;7.447393e-07;7.468972e-07
transaction;2.1911815e-06;1.352442e-06;2.5827756e-05;2.3411067e-06;3.0077588e-05;4.1837317e-05;0.00016236823;1.2944539e-06;3.893669e-05;2.2935362e-06;6.9111825e-06
city;0.0003727651;5.211208e-06;3.619166e-06;0.0004107645;0.0011153466;8.005802e-06;0.000786874;0.0015658056;9.814674e-05;0.0001226197;0.0011702413
semitic;1.8461844e-05;1.479531e-06;6.2823153e-07;1.3047418e-06;7.546203e-07;1.1317403e-06;1.1283569e-06;1.0066672e-06;6.568968e-07;7.638412e-07;0.00025615786
taker;4.144096e-05;2.0907514e-06;2.2095528e-05;1.1646123e-05;3.3660897e-05;1.6662291e-06;2.8698301e-05;1.3543734e-06;2.1376786e-06;9.4279985e-06;5.81261e-06
whichyou;1.1919481e-05;1.8469224e-05;8.195177e-07;8.31535e-07;8.649488e-07;4.4410326e-06;9.2145376e-07;9.0170306e-07;3.2241928e-06;9.171079e-07;1.3058109e-06
engage;0.00026390172;6.7920606e-05;1.036077e-06;6.516176e-05;1.3261251e-06;3.813589e-05;0.00014921262;1.6098598e-05;1.4835339e-06;0.00015034007;0.0001926659
milan;8.114818e-06;9.645486e-07;7.438312e-07;9.75123e-07;1.1969242e-05;6.68992e-07;8.533432e-07;8.589362e-07;6.2586446e-07;8.124707e-07;3.7119975e-05
fall;0.00081557635;0.00044936468;5.8696983e-06;0.00024488193;0.00041557514;0.00017093742;0.0002931596;0.0010297729;2.7128168e-05;0.0003483669;0.0006670241
coffman;8.218154e-07;1.2405061e-06;8.919516e-07;0.00010292665;1.109873e-06;1.5827153e-06;1.4177184e-05;9.520931e-07;9.611265e-07;1.5221483e-06;1.2035821e-06
risc;5.772083e-07;6.2062315e-07;0.00034840367;1.3670696e-06;8.829821e-07;1.85749e-05;1.0554701e-06;8.085366e-07;8.513372e-05;1.1137177e-05;9.3179005e-07
dept;2.2545806e-05;1.0600796e-05;0.0005253614;0.00052428205;6.7412184e-05;3.4265588e-05;7.0203234e-05;2.9639164e-06;0.00016738678;0.00017632863;1.9846155e-05
hertz;3.936893e-06;1.40589145e-05;2.3994238e-05;9.3249156e-07;1.2297164e-06;8.880709e-07;1.015327e-06;7.7305585e-06;8.475523e-07;1.857101e-05;9.743067e-07
availability;5.2840273e-06;1.5039643e-06;2.0118274e-05;4.9839575e-05;8.90582e-06;5.292915e-05;8.3410436e-05;1.4957516e-06;0.00018900479;7.777962e-05;4.9318255e-06
explicitly;0.00011575703;0.00016293563;2.8549418e-06;1.6961872e-06;1.1344995e-06;5.6098295e-05;8.1917824e-05;1.3033616e-06;6.637483e-05;1.4771695e-05;2.3203877e-06
prevail;2.1658208e-05;1.9819015e-06;1.4980603e-06;8.184781e-06;4.077193e-05;6.1958567e-06;5.3329706e-05;1.772188e-05;1.0936984e-06;1.562951e-06;2.603443e-05
basketball;1.6224915e-06;1.2498433e-06;9.198852e-07;7.752569e-07;0.00024126779;7.1682416e-07;2.0835741e-06;1.0603109e-06;5.516775e-07;1.4015949e-06;7.8399137e-07
bond;1.2590267e-05;1.4937054e-06;1.5350124e-06;3.0038566e-06;0.0018126613;2.0657308e-06;2.8919344e-06;2.6811786e-06;3.536937e-05;0.00018267504;9.0980775e-06
legal;4.964393e-05;0.00039946404;2.5670167e-06;2.1189142e-05;1.0087051e-05;0.001782864;0.0011532671;7.72446e-06;2.7937758e-05;0.0004402013;0.00018252061
davidsson;5.869386e-07;6.281186e-07;5.7911404e-07;1.0299027e-06;6.7187705e-07;7.016515e-07;8.1849413e-07;7.512358e-07;5.2364544e-07;6.262112e-07;0.0002882917
condense;6.8896924e-07;9.788237e-07;9.5057834e-07;1.7380074e-05;1.0334376e-06;9.3603995e-07;8.731357e-07;8.863201e-07;1.0998403e-06;5.147255e-05;9.285619e-07
jersey;9.786756e-07;2.8789154e-06;2.2723948e-06;1.7544098e-05;0.0003107232;0.00028464766;9.99035e-06;1.8807485e-06;9.97695e-06;2.7091204e-05;8.8568095e-06
vertex;4.159272e-07;5.965794e-07;1.6470259e-06;1.2851116e-06;6.076489e-07;1.1090189e-06;4.802409e-07;5.53493e-07;0.00040533167;9.582131e-07;9.3225583e-07
bound;3.1910615e-05;2.3747643e-06;1.3565984e-06;1.0621365e-05;9.520119e-07;4.608359e-05;2.0496522e-05;1.6148902e-06;2.814897e-05;5.7125762e-06;5.7579045e-06
abode;2.5213578e-05;1.0802843e-06;6.8006784e-07;9.726479e-07;6.480626e-07;1.1674239e-06;1.9160072e-05;8.8008886e-07;5.6957623e-07;8.161571e-07;9.858244e-06
ranch;6.65786e-07;6.2961067e-07;7.912803e-07;1.4220209e-06;7.8877224e-07;2.1671747e-06;0.0007775969;1.788762e-06;6.2322226e-07;9.712323e-07;1.2940313e-06
bissell;5.598984e-05;1.8921306e-06;5.547414e-07;6.7205536e-07;6.3153374e-07;6.343743e-07;7.0855367e-07;6.9540596e-07;5.3620136e-07;6.7911014e-07;8.136539e-07
thefire;8.188972e-07;7.6716947e-07;7.1854896e-07;2.3576642e-06;8.606766e-07;2.1891476e-06;6.603502e-05;2.7800632e-05;5.690073e-07;1.0570757e-06;1.1950896e-06
henderson;4.721269e-07;6.9725786e-07;9.314442e-07;1.0518555e-06;0.000309899;6.653564e-07;6.8624576e-07;8.330853e-07;1.1288483e-05;9.2816623e-07;8.0278227e-07
permission;6.384503e-05;7.9268775e-06;2.6459854e-06;3.916989e-05;1.5063325e-06;0.00042087972;1.11178015e-05;3.624479e-05;0.00031810493;2.704759e-06;3.048413e-05
instigate;1.3999188e-06;1.2760084e-06;6.8862977e-07;9.4780876e-07;1.1550047e-06;8.2362016e-07;2.243167e-06;1.1103838e-06;5.513435e-07;7.63397e-07;5.7311237e-05
reflect;0.00022990505;4.6974197e-05;0.0002889831;0.00012963433;1.8410907e-05;9.0503316e-05;0.00010197526;5.7935717e-06;1.6852255e-05;0.00018285561;0.00018731333
mksol;6.863729e-07;7.6302507e-07;9.275603e-06;0.00031649106;8.5997345e-07;9.214085e-07;1.1102734e-06;1.0958869e-06;1.2194446e-06;1.5038783e-06;1.2785736e-06
eduu;5.268855e-07;6.807345e-07;3.496769e-05;1.1922109e-06;1.1971502e-05;7.437623e-07;7.203456e-07;6.6869455e-07;6.241151e-06;9.2690664e-07;8.096003e-07
horrify;1.1700353e-06;8.821162e-07;6.704093e-07;1.0159334e-06;8.1245275e-07;9.859313e-07;6.4706674e-06;2.8952918e-05;5.220872e-07;8.8725176e-07;4.6667035e-05
tryingto;5.4925284e-05;8.85456e-05;1.1958634e-06;7.059528e-06;4.5001416e-05;0.0001016448;1.1557135e-05;4.9323544e-06;1.9676568e-06;8.437799e-06;5.2888618e-06
unethical;1.110691e-06;4.6261015e-05;8.01581e-07;5.949228e-05;1.0094286e-06;1.6702981e-05;2.1082915e-06;1.4734778e-06;1.0453894e-06;1.1238999e-06;1.7732033e-06
gyro;6.801727e-07;6.994597e-07;3.787361e-06;0.00013027483;1.7239415e-06;8.9553646e-07;9.795737e-07;1.1670302e-05;1.0344733e-06;1.4945505e-06;1.3270727e-06
pound;1.3103748e-06;3.5746566e-06;4.1342973e-06;0.00034745317;2.3479726e-05;5.278745e-06;6.496445e-05;0.0006318666;2.4333713e-05;0.0001527861;3.0477982e-05
