;0;1;2;3;4;5
shot;0.0005356667;5.814046e-05;0.00040195495;2.2223294e-06;4.7081776e-06;7.893159e-06
simulator;9.473956e-07;2.1272597e-06;1.5280019e-06;2.5314328e-05;1.9245488e-06;1.303446e-06
assassinate;2.9000359e-05;3.2410844e-05;1.2607815e-06;9.0313154e-07;1.3275315e-06;1.2944502e-06
whoosh;1.3356446e-06;2.207806e-05;1.5116167e-05;1.4905011e-06;1.4204556e-06;1.4609518e-06
powered;1.5866225e-06;1.7114542e-05;2.3867475e-05;1.4828252e-06;1.1231468e-06;1.3353366e-06
toanother;4.330372e-06;1.5890421e-06;1.4897567e-05;1.6317712e-05;1.6201951e-06;7.5134035e-06
hidden;1.1069721e-05;1.45659005e-05;3.415889e-05;6.3325188e-06;4.2449033e-06;2.768002e-06
recorder;2.3602724e-05;1.16520805e-05;3.739313e-06;6.3659e-05;1.4652035e-06;4.0654045e-06
respectively;1.0845927e-05;0.0001082707;3.5223435e-05;4.9487924e-05;5.747384e-06;3.3247274e-05
cunixc;2.5024403e-06;1.5224588e-06;7.4031614e-06;1.2588102e-06;1.1146445e-06;4.8078196e-05
theycan;2.4906456e-05;2.4446342e-06;4.322488e-06;5.9869085e-06;1.7056153e-05;6.909758e-05
vibration;2.6325383e-06;2.5244819e-05;3.8451002e-05;1.0678903e-06;1.1584204e-06;1.4179382e-06
ignition;6.5985187e-06;3.18473e-06;8.70269e-05;1.5500591e-06;1.1141769e-06;3.004145e-06
laird;6.7704123e-06;2.8366883e-05;8.278972e-06;6.794899e-06;1.3683793e-06;1.959127e-06
worshiper;3.6623547e-05;1.3263719e-05;1.3415445e-06;9.0898135e-07;5.217973e-06;1.3408442e-06
scratch;5.731977e-05;2.714691e-05;0.00015525824;5.5585802e-05;1.7422726e-05;8.435098e-05
princeton;2.5108814e-06;0.00016294626;0.00023802016;0.00010593661;7.153438e-05;8.032853e-06
trouble;0.00019533423;7.455313e-05;0.0002943916;0.00042226535;0.00020351718;0.000114613926
jolla;4.8084353e-06;1.5945769e-06;1.4832059e-05;3.2006337e-05;1.283293e-06;2.4572794e-06
eventhe;1.4884598e-06;1.3580952e-06;9.368421e-06;9.852324e-07;1.7115388e-05;4.9072523e-06
florida;0.000116769064;6.595083e-05;0.00022992562;6.3554694e-06;2.7149315e-06;4.2410833e-05
painless;5.212528e-06;3.3377119e-06;2.2882246e-06;8.0547525e-06;4.5495453e-06;2.0027252e-05
hype;1.7307882e-06;1.8884024e-06;0.00014066415;2.2706174e-06;1.6954451e-06;1.0499711e-05
grave;2.8055649e-05;8.907698e-05;2.6201058e-05;3.2731398e-06;0.00012133637;5.6456793e-06
share;0.00012282119;0.00022762433;3.069295e-05;0.00067058706;0.00042664443;0.00038097918
mohammad;1.4576407e-06;1.7500262e-05;1.7608239e-06;2.3770202e-05;0.00014207939;1.7465122e-06
subscription;2.4319893e-06;7.779515e-06;2.4480798e-06;0.00011471068;1.7292806e-06;5.387705e-05
lefebvre;9.232402e-07;1.1793767e-06;5.318083e-05;1.1781348e-06;8.490762e-06;1.0451681e-06
cable;3.239112e-06;2.3267321e-05;0.0005805439;0.00054019195;1.5763309e-06;3.884421e-06
deduction;7.5121093e-06;1.3702169e-05;7.4106174e-06;1.0843078e-06;1.593088e-05;1.5743522e-06
acre;5.88948e-06;1.5899257e-05;6.655799e-06;4.4407334e-06;2.0553641e-06;1.5226837e-05
experimenter;1.6515327e-06;1.7226754e-05;1.5547548e-06;1.1490722e-06;1.2768487e-06;1.667428e-05
rendering;9.98075e-07;2.1523865e-06;5.2586497e-06;0.00010122507;1.9481856e-06;1.4626861e-06
privately;1.9080659e-05;0.00010451788;1.3047676e-05;1.6147173e-06;5.935681e-06;5.5588906e-05
elias;1.5956176e-06;0.0003184331;2.676705e-05;1.3869446e-06;4.3515342e-06;1.5882289e-06
muir;1.0961594e-06;1.3783407e-06;4.1954245e-06;1.0316703e-06;4.9103004e-05;1.533183e-06
huge;9.4826624e-05;0.00017645142;0.00020996139;0.00016472011;6.515426e-05;0.00012655965
jone;2.1838398e-05;3.0430494e-06;0.00013152325;7.398354e-05;1.8678003e-06;3.66235e-06
slaughter;0.00013307013;0.0005700508;1.6571299e-06;1.3416013e-06;7.163398e-06;1.3699312e-05
compel;2.0037e-05;2.3271281e-05;1.6524792e-06;1.2374908e-06;3.410941e-05;6.700144e-05
munny;8.6166966e-07;1.0253738e-06;7.025097e-05;9.0822135e-07;9.197428e-07;9.418843e-07
educational;3.5085217e-05;4.3941207e-05;5.3055956e-06;0.00016394575;6.551964e-06;0.00018219033
saab;1.4114875e-06;1.202858e-06;0.00017116357;1.2450016e-06;1.0496242e-06;1.184578e-06
confuse;9.234075e-05;6.810439e-05;2.1201222e-05;6.511303e-05;0.00015008583;1.512613e-05
corporate;9.765473e-06;6.4317765e-06;4.4453063e-06;6.861937e-06;2.98182e-06;0.00026619548
medicine;5.042182e-06;8.73415e-06;4.8103284e-06;1.2780168e-05;3.2965852e-06;0.001332686
jammer;2.9457975e-05;1.5992889e-06;2.2884178e-05;1.1532372e-06;1.19904e-06;1.5876845e-05
boesel;8.7591786e-07;1.2937043e-06;1.5794088e-06;5.0047474e-05;1.0570064e-06;1.2093158e-06
handguns;3.576643e-05;1.2838509e-06;1.2312302e-06;8.350674e-07;1.0984463e-06;1.2581611e-06
infamous;3.663911e-05;2.1126746e-06;3.0638435e-05;1.8759259e-06;1.7258908e-05;2.6315496e-05
andwould;1.1025732e-05;1.1751149e-05;1.8967733e-06;4.7223984e-06;3.943816e-06;1.8118694e-06
redwood;2.0714547e-06;1.6998482e-06;3.0150159e-06;1.09099765e-05;3.3558067e-06;5.5411538e-06
thebible;9.3392174e-07;1.2002935e-06;1.1426941e-06;7.927565e-07;8.939593e-05;9.2916105e-07
nose;5.2571668e-05;9.225721e-05;6.124317e-05;1.8910573e-06;5.9090935e-06;0.00023594512
negotiation;2.942925e-05;0.00032147425;1.2948391e-05;2.7728142e-06;2.0187128e-06;2.6110423e-05
brigham;1.5031069e-06;1.9801446e-06;1.639324e-06;5.9010563e-06;4.109045e-05;4.7787917e-06
spoil;1.3147731e-05;2.5142082e-05;1.6610556e-05;3.9296897e-06;2.3251092e-05;2.900209e-06
cmos;9.869073e-07;1.5582254e-06;6.7804485e-06;0.00011401034;1.0949415e-06;1.5319758e-06
terrify;4.8830207e-05;1.8133374e-05;6.352556e-06;2.36819e-06;3.3278886e-06;1.6784386e-06
scarolina;1.6004335e-06;1.9558306e-06;2.4597343e-06;3.4782846e-05;2.5888856e-05;3.693541e-05
assure;4.0267274e-05;5.740666e-05;2.8446622e-05;6.2781473e-06;5.6794095e-05;0.00025721878
unbreakable;1.3064574e-06;1.7350071e-06;1.7493686e-06;1.2267263e-06;1.098109e-06;0.00013329962
inclined;1.8359615e-05;8.46974e-06;3.6680165e-05;8.254004e-06;1.9792833e-05;7.0318756e-06
prejudice;0.00010390233;5.7115026e-06;1.2136635e-05;1.3926639e-06;8.778273e-05;3.9675237e-05
hampshire;2.6079111e-05;2.1707144e-06;4.7847116e-05;6.68016e-06;2.0068596e-06;2.4672687e-05
appreciation;8.290901e-06;4.692686e-06;1.3349921e-06;9.0399317e-07;1.6787533e-05;2.2543684e-06
butcher;2.2206874e-05;0.00015140841;9.047644e-06;1.1161442e-06;2.8584866e-06;1.5757596e-06
contrast;7.4836644e-06;9.8871074e-05;5.463056e-06;6.6310386e-05;5.4471213e-05;4.457515e-05
quantize;9.1316747e-07;1.4892631e-06;1.4354044e-06;0.00011118008;1.1432779e-06;1.3471324e-06
exclusively;6.302739e-06;3.728246e-05;3.8152557e-06;5.8071287e-06;0.00016153134;3.7723206e-05
stockpile;0.00011263507;3.8140247e-06;1.2064584e-06;8.763215e-07;1.5064954e-06;1.3722291e-06
breathe;7.843666e-05;2.445679e-06;9.026851e-06;1.6603259e-06;2.4914718e-05;1.813651e-05
lately;2.6348778e-05;1.5099808e-05;6.681002e-05;3.625657e-05;7.756253e-05;2.3902074e-05
solely;6.33263e-05;5.540727e-05;6.5817394e-06;4.4227017e-06;0.00011371847;7.949139e-06
luxury;5.120029e-06;3.760274e-06;9.6562704e-05;1.3085598e-06;7.6163965e-06;1.605885e-05
xinit;8.599605e-07;1.2321195e-06;1.500391e-06;4.2214353e-05;9.770846e-07;1.3595794e-06
meditation;1.0990632e-06;1.3563517e-06;1.4387608e-06;9.78359e-07;2.6967893e-05;3.20144e-06
genuine;2.5653268e-05;1.3871476e-05;8.765904e-06;5.914454e-06;8.2242215e-05;1.17857935e-05
brute;1.5989567e-06;1.2922616e-05;2.6139573e-06;2.426911e-06;1.2148607e-06;0.00017261706
miner;5.2254163e-06;7.2418894e-05;1.8265199e-06;1.1901888e-06;3.3195807e-05;1.8861549e-06
offend;7.70786e-06;4.655637e-06;4.13144e-06;4.746948e-06;0.00020039953;1.0723399e-05
piston;7.6724194e-07;1.1604002e-06;4.3348296e-05;8.9774386e-07;9.0262023e-07;9.684707e-07
displace;2.0305e-06;3.4708282e-05;1.7110068e-06;8.447671e-06;1.397455e-06;4.387916e-06
evelyn;1.8661716e-05;1.7083576e-06;1.4099319e-06;9.293284e-07;4.5683977e-05;1.3592113e-06
neccessary;3.3613087e-05;4.154757e-05;2.1582957e-06;4.8751385e-06;4.5943107e-06;6.4051487e-06
numberof;1.118426e-05;3.7123442e-05;6.0559223e-06;3.7451077e-06;1.7612263e-06;3.3418903e-05
handling;4.2562526e-05;3.5833561e-06;0.00011272778;4.6286794e-05;1.3459099e-06;2.130653e-06
wesley;9.634188e-07;1.3652113e-06;6.1210344e-06;5.796868e-05;1.5821262e-06;4.245395e-06
altitude;1.7411436e-06;0.0003764093;5.829202e-06;1.3566689e-06;1.4319022e-06;1.1061823e-05
throne;1.1410142e-06;2.803383e-06;3.3645279e-06;9.616278e-07;6.629041e-05;1.1163828e-06
millimeter;9.986701e-06;3.7205014e-06;4.242115e-06;1.2502941e-05;1.2537498e-06;6.2413023e-06
orgsubject;1.3042024e-05;7.1229e-05;2.264322e-06;4.8221114e-05;2.066273e-05;3.0314036e-06
ellis;2.2218653e-06;1.1067692e-05;2.5332323e-05;2.770734e-05;1.4569142e-06;3.6698846e-06
commit;0.00044185825;0.0004430795;3.2025287e-06;5.4323586e-06;0.00039204137;0.0001347445
knowingly;8.120699e-06;1.7507357e-06;6.9646658e-06;1.298072e-06;1.5073915e-05;2.8964378e-05
ifhe;1.2192956e-05;2.6784749e-06;1.5697563e-06;1.0848797e-06;1.5093298e-05;2.7759088e-06
perl;9.206069e-07;2.2657587e-06;1.5488353e-06;5.087904e-05;9.729077e-07;1.5644426e-06
clear;0.0005133939;0.0003274655;0.0003016851;6.238324e-05;0.00086552475;0.00041269543
trim;2.0778147e-05;4.7111453e-06;0.0001023952;1.9900373e-05;6.600767e-06;2.067009e-06
sage;1.8769475e-06;1.7692017e-06;2.6939426e-05;1.7011791e-05;5.648423e-06;2.695465e-05
odwyer;9.4395773e-07;1.2002683e-06;1.2170949e-06;8.4293254e-07;4.104056e-05;1.0065759e-06
shell;4.9614995e-05;0.00039733303;4.6623343e-05;0.00062469864;7.610762e-05;3.4963086e-06
monoxide;1.1395907e-06;1.9149154e-05;2.0901321e-05;1.3850558e-06;1.0776401e-06;5.9379913e-06
recently;0.00014154345;0.00024376107;0.0003770733;0.0005861727;0.00022179223;0.00040737394
community;0.00029386242;0.00060608715;3.68223e-06;4.427578e-05;0.00029960318;0.00052577094
control;0.002356818;0.0008389875;0.0003038484;0.0008380532;5.1353e-05;0.0014620551
thor;5.518808e-06;4.453023e-06;1.783752e-05;4.900141e-06;4.2412657e-06;0.00043736293
bondage;4.012842e-06;1.54992e-06;1.2927803e-06;1.0702657e-06;2.3568431e-05;5.522442e-06
telepathy;1.0382773e-06;1.4953829e-06;1.352051e-06;8.905113e-07;5.4084983e-05;1.0844826e-06
lemon;6.269534e-06;1.6169407e-06;0.00013098994;6.4381943e-06;1.2853324e-06;6.676336e-06
muchworse;1.9191361e-06;1.3492225e-06;1.3961169e-06;1.4371129e-06;9.750357e-07;2.8588423e-05
sabbath;1.450751e-06;2.3557197e-06;1.4200175e-06;1.0411826e-06;0.00025877985;1.3565577e-06
louray;9.3087357e-07;1.3712541e-06;1.6531538e-06;0.00011090226;1.099704e-06;1.4024188e-06
notin;1.8747812e-06;1.4862234e-05;3.1324619e-06;1.2613001e-06;1.267572e-05;4.3013147e-06
threat;0.00039129434;0.00016349668;5.2700434e-05;1.9088156e-06;9.0895635e-05;0.00020823439
gill;1.162954e-06;7.939249e-06;3.2463258e-06;5.341272e-05;2.4838241e-06;1.4262871e-06
msus;1.17978025e-05;5.151075e-05;6.790388e-05;8.393869e-06;1.6016232e-06;1.8412275e-06
contaminate;4.4894514e-06;1.0000844e-05;9.481475e-06;1.271395e-06;7.332535e-06;2.2311426e-05
sponsor;7.082044e-05;0.000117034324;5.05253e-06;3.8186405e-05;1.4914739e-06;5.2542506e-05
marginal;3.4116215e-06;5.236036e-06;6.611411e-05;2.6977984e-06;3.7382483e-06;1.9977331e-05
unnecessarily;3.292459e-06;1.5879634e-05;1.7976555e-06;4.29611e-05;5.22687e-06;1.6791704e-06
forthe;9.243313e-05;0.00014290637;0.00013253483;8.684172e-05;6.363115e-05;4.663366e-05
csrc;1.2374046e-06;1.3641403e-06;1.4815341e-06;1.7652399e-06;9.970754e-07;0.00018135422
blame;0.0004643743;0.00014890038;7.222656e-05;1.8130256e-06;0.000101421145;1.0820519e-05
unisy;2.916473e-06;1.5545934e-06;7.392124e-06;1.6546772e-05;2.723236e-05;1.4588703e-06
withstand;2.0171547e-05;2.2703605e-05;7.2535454e-06;3.565304e-06;1.676986e-05;5.2060777e-06
smiley;1.1617596e-05;8.2418765e-06;0.0001510249;1.8170448e-06;1.7943848e-05;7.881668e-06
solo;1.5313854e-06;2.3255009e-06;7.151084e-05;1.3865783e-06;1.598268e-06;2.9454736e-06
apana;9.842547e-07;1.3664632e-06;6.457452e-05;4.8054233e-05;1.0634237e-06;1.9275462e-06
thecurrent;3.3893198e-06;3.828354e-05;6.613432e-06;3.6991223e-05;6.924917e-06;5.9012173e-06
cleaning;1.6544949e-06;5.321741e-06;5.0266728e-05;2.9618982e-06;1.1880344e-06;2.655682e-06
bone;5.2875216e-06;0.00011376306;4.6014626e-05;3.0538445e-06;2.1575712e-05;0.00028521215
triple;2.369717e-06;2.1935118e-06;6.064545e-05;1.6519787e-06;1.6109524e-06;0.00015917761
ready;0.00020243597;0.00015365373;0.00012267564;0.0001380692;7.914431e-05;0.00014401275
kick;0.00012752846;0.00012103186;0.00017514174;3.22064e-05;8.800179e-05;3.609169e-05
scott;0.00030167322;7.443909e-06;0.0010559908;0.00028529754;0.00016318444;5.7838524e-06
empirical;1.6297595e-06;1.8191911e-06;3.013925e-06;1.4459705e-06;3.1669573e-05;0.00015064645
spouse;2.1992251e-05;2.1157588e-05;2.9628195e-06;1.3491097e-06;3.1709722e-05;8.627207e-06
forexample;6.5769414e-06;3.931239e-05;4.8930674e-06;2.6766293e-05;5.3278243e-05;1.3913684e-05
arithmetic;1.2479068e-06;1.8412214e-06;2.1344572e-06;0.00019197825;1.3306064e-06;4.1427757e-05
segmentation;1.1085224e-06;1.2581247e-06;1.8821776e-06;3.426639e-05;1.2275668e-06;4.677289e-06
surplus;1.6690575e-06;1.8967952e-06;5.3546122e-05;3.8749727e-06;1.1863349e-06;3.894787e-05
espn;9.745708e-07;1.3407122e-06;0.00018236673;1.0946219e-06;9.815975e-07;1.4575159e-06
prepare;0.00024689193;0.00022335505;1.6733651e-05;3.17944e-05;0.00016024816;0.00010072779
jack;8.3779505e-06;0.00016533796;0.0009813233;4.5535533e-05;1.1845957e-05;3.3049204e-05
bearing;3.0783995e-05;1.5343834e-05;3.5023913e-05;2.5503589e-06;3.6055364e-05;2.1863646e-06
toxic;5.9011854e-05;2.690274e-06;2.0415537e-06;1.5224634e-06;1.6691183e-06;0.00021777407
youwere;9.78554e-06;1.5979565e-06;4.271914e-06;7.1506297e-06;1.1895003e-05;1.6439182e-06
tfind;1.1625449e-06;2.034291e-06;5.7196016e-06;5.987517e-06;4.564687e-06;5.707603e-06
needless;4.4709363e-05;3.525797e-06;3.084174e-05;3.983017e-06;4.183724e-05;2.4439114e-05
ambiguity;2.2183358e-06;1.2958158e-06;1.3068784e-06;1.0832267e-06;3.874395e-05;1.1527009e-06
danger;0.00028180165;6.4056876e-05;1.9018893e-05;1.9923245e-06;0.00021301392;8.445191e-05
clown;6.583254e-06;5.725819e-05;1.5988709e-06;1.8111108e-06;1.1872359e-05;1.6820696e-06
boycott;5.080817e-06;4.582829e-05;1.1591139e-05;1.914376e-06;2.3407968e-06;3.4932907e-06
glass;8.0409765e-05;4.6781106e-06;0.00015985417;1.1975559e-05;2.891801e-05;3.847422e-05
sized;9.584171e-06;3.05124e-05;5.047974e-05;3.474525e-05;4.0287277e-06;4.269645e-05
soak;1.0325319e-05;2.092882e-06;3.8366135e-05;1.2426648e-06;3.219641e-06;3.0382354e-05
butthe;6.850262e-06;1.2205751e-05;1.4329699e-05;9.554115e-06;1.5309615e-05;4.206119e-05
participant;8.630427e-06;9.5455754e-05;3.1179518e-06;2.0548945e-05;2.070437e-05;0.00018738433
karen;1.09482435e-05;2.8027323e-06;2.0726882e-05;2.5124302e-05;2.4945684e-06;2.8785e-05
wolfram;1.274318e-06;1.5248679e-06;1.6597935e-06;3.934743e-05;1.7020526e-05;1.3908775e-06
oppressive;4.3805318e-05;2.9231152e-05;1.4192607e-06;1.0111478e-06;6.535149e-06;1.8618175e-06
instinctive;1.0459727e-06;1.3815122e-06;1.2270431e-06;9.095605e-07;7.014485e-05;1.0951952e-06
salah;1.255785e-06;9.5861345e-05;1.3507827e-06;1.0679146e-06;1.6673031e-06;1.3200034e-06
daddy;1.2134467e-06;1.5521475e-06;1.568598e-06;9.52457e-07;4.5421024e-05;2.5346592e-06
reversal;3.7902028e-05;2.7415212e-05;1.523853e-06;1.2682441e-06;2.8670333e-06;4.2645743e-06
thief;4.5287356e-06;5.92809e-06;1.4161179e-05;1.2127862e-06;0.00013304518;1.8314588e-06
hydro;9.1045183e-07;1.2089267e-06;8.199232e-05;2.9560456e-06;1.033573e-06;1.129565e-06
parr;7.21939e-07;1.0600414e-06;9.568547e-05;8.8467226e-07;9.101785e-07;9.937869e-07
cambodia;5.947455e-05;3.9106504e-05;1.7041899e-06;1.0032168e-06;1.728087e-06;1.6271927e-06
thewhole;1.2198265e-05;1.5289351e-06;1.3327197e-05;3.415691e-06;1.1467696e-05;1.9615882e-06
pronounce;6.2045247e-06;1.7273796e-05;1.8036142e-06;1.4723813e-05;2.9095787e-05;3.841186e-06
publically;2.3509116e-05;1.5908587e-05;1.8697989e-06;4.521475e-06;4.080439e-05;1.7492843e-05
schaefer;1.576986e-06;3.1277177e-05;6.643994e-06;4.918898e-05;1.3708074e-06;7.680437e-06
endeavour;1.2332071e-06;7.6862605e-05;1.3767627e-06;1.4475849e-06;1.5760152e-06;1.2811201e-06
packet;0.00032820323;2.8882512e-06;4.01181e-06;0.00016941463;2.4129768e-06;0.0001132459
accidentally;8.813443e-05;6.763132e-06;1.3256679e-05;2.0986945e-05;1.5888578e-06;3.8783796e-06
idiocy;9.426974e-06;1.5300712e-06;1.3935495e-06;9.0562406e-07;1.7619537e-05;2.1883202e-06
imakefile;1.0014129e-06;1.2046787e-06;1.5928031e-06;7.692212e-05;1.072434e-06;1.4084341e-06
hater;1.0382006e-05;2.2374097e-05;3.5429632e-06;1.0855566e-06;1.2971232e-06;1.3068876e-06
circumvent;1.999556e-05;1.540843e-06;2.4244928e-06;4.872452e-06;1.6570802e-06;9.799587e-06
everything;0.00092568767;0.00018362889;0.00026539163;0.00045872678;0.00057955977;0.00016521558
speak;0.00091135147;0.0005728643;0.00015061737;8.7289634e-05;0.0013209003;0.00018514105
technical;8.496098e-06;0.00014101328;3.9797793e-05;0.0005842654;2.5454634e-05;0.000662681
byler;1.0607071e-06;1.4776342e-06;1.1155947e-06;8.7074415e-07;0.00012037921;1.1230858e-06
employment;5.664552e-05;3.6080324e-05;1.7013969e-06;1.7501668e-06;1.5913189e-05;0.00011660019
fairbank;1.4787058e-06;2.6282557e-06;1.7916745e-05;1.43995e-06;1.4234893e-06;9.4861236e-05
perfectly;0.00014263454;3.5025936e-05;0.000102284714;8.105221e-05;0.0002446338;3.9336628e-05
geoff;3.524624e-05;5.7135944e-06;6.5893895e-05;3.349998e-05;3.9062943e-06;2.696505e-06
radford;1.2273524e-06;1.5206014e-06;4.1527005e-06;1.136503e-06;1.1432824e-06;5.3357537e-05
theprice;4.3114783e-06;1.6481764e-06;2.3264423e-05;1.4921736e-06;4.4474964e-06;1.7129195e-06
agun;2.8846594e-05;1.2218771e-06;1.2011795e-06;8.28813e-07;1.0518568e-06;1.1869415e-06
breaking;1.5262554e-05;3.194837e-06;3.3345743e-06;1.2468314e-06;3.7426912e-06;2.0301606e-05
correlation;3.164428e-06;2.8828822e-06;0.00014509444;1.8496961e-06;1.8643166e-05;7.431517e-05
tampa;1.3977212e-06;1.7878556e-06;0.0001756471;1.2244531e-06;1.0798706e-06;1.1853963e-06
secretly;2.3413431e-06;2.9807728e-05;1.4885246e-06;1.1862023e-06;7.7576e-06;1.5185102e-05
musical;2.1148885e-06;2.2920863e-06;1.8732375e-05;1.1478717e-05;1.5383224e-06;1.6520797e-06
thingy;3.964985e-06;1.4653077e-06;1.6252045e-05;3.886653e-06;1.0863242e-06;1.2948007e-06
unlock;1.511444e-06;1.417063e-06;2.1217433e-05;4.957014e-06;1.0640831e-06;5.0790764e-05
comply;3.461791e-05;9.697598e-06;1.9022875e-06;1.7862778e-06;2.0971054e-05;5.5042706e-06
myer;0.000971704;3.8208873e-06;7.573889e-07;3.916042e-06;3.2636021e-06;1.136002e-05
torre;8.1251875e-07;1.1338041e-06;0.0001318277;9.607039e-07;8.4994423e-07;9.326011e-07
transgression;3.365713e-06;1.4187127e-06;2.332595e-06;9.562415e-07;3.9696886e-05;1.2635107e-06
rtsg;2.7279973e-05;2.0017e-06;0.00013918217;2.3636201e-05;1.1654624e-05;1.40882175e-05
ballplayer;9.9019e-07;1.2540423e-06;7.035764e-05;1.0128975e-06;1.0547759e-06;1.057925e-06
curtis;1.052579e-06;1.7686637e-06;5.200808e-05;2.8562079e-05;1.0419238e-06;1.4410464e-06
burton;4.443953e-06;1.8352382e-06;8.302518e-05;1.2461443e-06;3.6812908e-06;1.7987057e-06
thatcan;5.6395997e-06;4.2325505e-06;1.0875334e-05;1.693396e-05;4.702275e-06;7.4772306e-06
scribe;1.2123478e-06;3.3214571e-06;1.2976199e-06;9.093229e-07;3.4586934e-05;1.4074244e-06
colt;7.257374e-05;1.4533915e-06;1.3796228e-05;1.0238203e-06;1.270468e-06;1.5467117e-06
anonymity;2.5931956e-06;3.378486e-06;2.299958e-06;4.608583e-06;1.4405396e-06;0.00044167603
saturday;0.00012593518;7.777732e-05;0.00015337975;1.8498177e-06;6.91997e-05;1.2416947e-05
transport;4.9343224e-05;0.0001408661;2.3974007e-06;6.1465704e-05;1.5080867e-06;1.2038178e-05
berryhill;9.178079e-07;1.1959493e-06;8.403158e-05;1.0200866e-06;1.1633504e-06;1.0709663e-06
blurb;2.9481737e-06;1.9429694e-05;2.9497844e-05;1.925315e-05;1.8009183e-06;1.3945247e-05
forget;0.00027805983;0.0003619143;0.0006011374;0.00014197586;0.000463851;9.519746e-05
lucifer;1.4218581e-06;1.8442564e-06;1.5440951e-06;5.747213e-06;0.00015222395;4.6880807e-05
heater;3.8245425e-06;1.7468265e-06;9.252938e-05;1.05256e-06;1.1691506e-06;1.2977998e-06
telesoft;9.47637e-07;7.684476e-06;1.5317268e-06;3.1293683e-05;1.0484657e-06;1.2471111e-06
dirty;1.9467032e-05;6.58346e-05;0.00015660033;3.3208038e-05;1.4687584e-05;6.560745e-06
indian;2.9748791e-05;4.930655e-05;0.00032127317;1.2538578e-05;9.47732e-06;2.2869363e-05
zone;5.2070776e-05;0.0005152666;0.0002635904;1.03891625e-05;2.1996902e-06;3.3385484e-06
divide;8.307085e-06;0.00021818212;3.791183e-05;2.780841e-05;1.67369e-05;0.00012733701
peopleto;1.4120113e-05;1.5676321e-06;2.1986657e-06;1.6638321e-06;2.3462813e-05;2.251936e-06
coupleof;1.7268798e-05;2.0419218e-06;6.6610696e-06;1.068904e-05;1.5027073e-06;6.640028e-06
zhenghao;8.9647244e-07;1.1969499e-06;1.5807424e-06;2.9525801e-05;1.0247095e-06;1.283555e-06
shapleigh;4.619687e-05;1.3535955e-06;1.2477958e-06;8.504874e-07;1.1708242e-06;1.1936263e-06
christian;8.381175e-06;9.95551e-05;2.3275686e-06;2.2172783e-06;0.0068801553;3.0458887e-06
legitimate;0.00013844088;8.938022e-05;2.1871854e-05;4.191043e-06;0.0001029409;0.0004259148
palestine;1.742888e-06;0.0006709983;1.6049526e-06;1.1778313e-06;2.9303537e-06;1.8057318e-06
bedford;1.2279729e-06;4.1112173e-05;1.3198381e-05;2.3729467e-06;1.2902954e-06;1.0743697e-05
coercive;1.8729379e-05;4.094027e-06;1.4993383e-06;1.0167698e-06;3.0422003e-05;2.607239e-06
disc;1.1246021e-06;4.7758494e-06;0.00022893347;7.959458e-06;1.1848651e-06;1.7436564e-06
roberto;8.214037e-07;1.1015732e-06;4.8332007e-05;3.2211437e-06;9.859808e-07;1.0633659e-06
hood;5.0624913e-05;3.7742536e-06;0.0001330054;1.275247e-06;1.1696803e-06;4.2810084e-06
identify;0.0001622853;0.0001468204;5.4097845e-06;0.00010397697;0.00013961802;0.0004837194
linux;1.1686598e-06;1.68616e-06;2.2681388e-06;0.0003074696;1.224528e-06;1.802064e-06
development;7.800411e-06;0.0007214441;7.284898e-05;0.00038277067;1.25759325e-05;0.00081406755
mario;1.3926465e-06;1.5976838e-06;0.0001552471;1.459177e-05;1.8882104e-06;1.331208e-06
victoria;1.9740112e-06;3.5687242e-06;9.432678e-06;4.1674622e-05;2.7848357e-05;3.3620868e-06
trial;0.00073979056;0.000114314185;2.9038529e-06;1.1684047e-05;2.6743512e-05;0.00066040223
repressive;1.667732e-05;2.3837724e-06;1.4847661e-06;9.562588e-07;1.832142e-05;2.557503e-06
republican;0.00033999555;4.970246e-06;2.1791539e-06;1.0023915e-06;3.3601414e-06;3.0895906e-06
always;0.00081230194;0.00024831106;0.00094411516;0.00040925734;0.00096632127;0.0003825129
habit;4.9212154e-05;3.711279e-05;8.540333e-05;2.3017887e-05;9.1390655e-05;1.1195371e-05
commonwealth;2.9888201e-06;3.2580097e-05;2.3543716e-06;7.263132e-06;1.7226004e-05;5.065764e-06
science;7.344757e-06;0.00096380414;1.9349034e-05;0.0006829435;0.0008225814;0.0013921091
tray;1.5384527e-06;1.8568396e-06;1.9691775e-05;4.6589134e-06;1.6965579e-06;2.660335e-05
andif;2.7640776e-06;3.3044182e-06;3.612022e-05;2.03512e-06;6.1520486e-06;1.0804186e-05
diesel;1.2731714e-06;1.9442111e-06;0.00040525827;1.3415373e-06;1.1183661e-06;1.4400339e-06
weather;2.4288222e-05;0.00016915152;0.00017847048;3.0425816e-05;1.8342923e-06;5.3194367e-06
herzog;9.830165e-07;1.2976188e-06;3.4248722e-05;7.194942e-06;1.0395596e-06;3.9602523e-06
northwest;7.5285548e-06;1.1692355e-05;1.4773452e-06;7.9547235e-06;1.1385232e-06;7.047831e-06
sepinwall;7.77679e-07;1.007289e-06;6.96928e-05;8.991302e-07;9.236481e-07;9.4561034e-07
again;0.0015894925;0.0007417583;0.0012999877;0.00039786217;0.0013568621;0.00045280348
invisible;7.3055103e-06;3.9279825e-05;6.20885e-06;2.078539e-06;4.355283e-05;1.754682e-05
