;0;1;2;3;4;5;6;7;8;9;10;11;12;13
football;1.370187e-05;1.0491015e-06;1.0790544e-06;2.130686e-06;5.1392468e-05;0.0004077565;1.0825369e-06;2.3374525e-06;1.525295e-06;1.6140555e-06;1.3463335e-06;1.1102516e-05;1.5403458e-06;2.253206e-06
secretive;3.1319596e-06;7.680025e-07;8.0485785e-07;1.0894587e-06;6.4307335e-07;2.1463745e-06;3.9357412e-05;1.2426946e-06;8.8412025e-07;6.607313e-07;1.0019425e-06;3.5049281e-06;7.5869644e-07;1.4585174e-06
verbatim;7.963722e-06;1.1111291e-06;8.992035e-06;2.4320043e-06;1.8897083e-06;1.1006197e-06;2.6205428e-06;6.841511e-06;1.7140229e-06;2.7911262e-06;2.4073557e-05;1.0819227e-05;8.280893e-06;1.7820767e-05
caronni;1.2040456e-06;7.485359e-07;0.00033858407;9.760938e-07;5.951235e-07;7.786608e-07;8.962682e-07;9.44882e-07;7.4514884e-07;6.170922e-07;1.0574853e-06;8.4470696e-07;4.8077766e-07;6.4465365e-07
young;0.00015604788;5.0442977e-06;2.4906894e-06;8.103624e-05;1.708069e-05;0.0017773372;0.0003623516;0.00086755684;0.00054311904;0.0008426438;8.68967e-06;0.00029207597;0.0005589222;4.4984343e-05
methink;1.9140812e-06;1.0583849e-06;1.6898105e-06;8.043706e-07;3.3090002e-06;6.4271935e-06;1.3460156e-05;3.2718683e-05;1.2838038e-06;6.636413e-05;1.3388164e-06;2.0587988e-06;1.0680271e-06;4.1221706e-06
chinese;2.4005874e-06;7.718099e-06;1.370119e-06;1.843331e-05;7.742271e-06;6.059508e-06;1.4557085e-05;0.0011839134;1.3171167e-06;1.2822104e-06;2.0446234e-06;2.2047616e-06;2.0737414e-05;3.8465514e-05
terrain;4.2591582e-05;1.3906132e-06;1.1719451e-06;7.542125e-05;1.3859395e-06;1.1909051e-06;2.0134588e-05;3.4603097e-05;1.2711677e-06;9.400438e-07;4.4311037e-05;2.1505584e-06;9.431452e-06;6.907243e-05
pseudocolor;1.201498e-06;9.651964e-07;7.1845096e-07;0.00011915891;5.261953e-07;8.1275823e-07;8.2844474e-07;9.694928e-07;7.145063e-07;3.640313e-07;9.2090744e-07;7.822692e-07;6.631651e-07;6.2619057e-07
teaching;2.3097718e-06;2.002953e-06;1.4087113e-06;2.3749433e-05;0.00025634505;1.0821362e-06;1.022862e-05;2.2189774e-06;1.3864507e-06;1.5869769e-06;1.3520194e-06;6.877388e-06;0.0009461249;1.0925415e-06
spline;3.715731e-06;1.2056316e-06;9.212696e-07;0.00027622344;5.780994e-07;1.0025835e-06;9.825367e-07;1.104146e-06;7.7796125e-07;4.4234528e-07;9.853115e-07;8.970746e-07;8.282105e-07;7.7038845e-07
ebrandt;1.11639965e-05;8.3483627e-07;0.00020889868;8.3079334e-07;5.972807e-07;8.6653574e-07;8.1491675e-07;8.910397e-07;8.709164e-07;6.68226e-07;1.0579472e-06;7.764096e-07;5.007776e-07;8.013439e-07
csugrad;1.009246e-05;2.6920836e-05;2.9601485e-06;3.046187e-06;9.813168e-05;1.185336e-06;4.2593697e-06;1.7988567e-06;1.0476024e-06;1.7240885e-06;1.7889972e-06;1.2922975e-06;3.6848305e-05;1.0391386e-06
methodology;2.9027976e-06;8.681554e-07;1.316367e-06;1.0859723e-06;0.00067117263;1.1204527e-06;1.1826623e-06;2.897848e-06;1.6352607e-06;1.0030342e-06;1.2952528e-06;1.1641757e-06;3.7586308e-06;3.7850208e-05
loral;1.7852986e-05;2.4860145e-05;0.00011308292;9.8614655e-06;1.3335035e-06;1.2313513e-06;1.2201215e-06;1.8706417e-06;1.7248676e-05;3.8915196e-06;0.00013509986;4.251135e-06;1.0464231e-06;4.864809e-06
platoon;1.2235e-06;5.8197764e-07;5.7209036e-07;6.240063e-07;4.6265504e-07;0.0003150536;7.104015e-07;9.276027e-07;6.359637e-07;4.981325e-07;6.1325596e-07;7.5471473e-07;5.406132e-07;6.4057946e-07
kimball;4.2819347e-06;3.7150647e-05;1.0655386e-06;1.7279737e-05;7.975869e-07;0.0002017778;1.1467328e-06;7.715437e-06;1.0338186e-06;7.5682016e-07;1.0475012e-06;1.2187695e-05;1.4922738e-06;1.0052648e-06
mortal;1.6629905e-06;7.0657475e-06;1.1528496e-06;1.1370087e-06;5.284019e-06;2.1430324e-06;1.317414e-05;1.8230141e-06;1.5650756e-06;1.5973551e-06;1.462e-06;3.0711948e-05;0.00017510516;1.7617691e-06
powell;1.7234175e-05;4.4760553e-05;1.2583523e-06;3.6143676e-06;8.1933104e-07;3.43873e-06;3.6862737e-05;1.6295594e-06;5.5353194e-06;1.1617483e-06;2.1107583e-06;4.2134314e-05;8.6557395e-07;9.119394e-06
critique;1.5805614e-05;9.16946e-07;1.880479e-05;1.6897296e-06;5.4821844e-06;1.108314e-06;1.2832721e-06;5.395783e-05;1.0427979e-06;1.2149615e-06;2.0953928e-06;3.0273599e-05;6.443719e-05;1.514778e-06
henry;4.5668153e-06;1.0644442e-06;1.1457144e-06;2.8319462e-06;6.305582e-07;2.2230713e-06;2.3207049e-06;5.3621343e-06;1.1646749e-06;2.737975e-07;5.2208475e-06;3.4520735e-06;2.5766408e-06;0.0041806004
colonization;1.362221e-06;7.0223814e-07;7.049789e-07;7.4429516e-07;1.7262959e-06;8.903184e-07;6.04984e-05;8.7765104e-05;9.658588e-07;5.0293886e-07;9.815301e-07;1.2067234e-06;8.00994e-07;1.4661556e-05
bontchev;1.0836385e-06;6.56004e-07;0.000920026;1.0787447e-06;7.6443354e-07;7.3717973e-07;8.7872417e-07;9.997299e-07;7.436793e-07;6.132963e-07;1.0316506e-06;1.2860176e-06;5.1972216e-07;7.3941277e-07
pascal;0.0001031176;2.484481e-05;1.9334936e-06;0.00019779449;9.853855e-05;1.2206672e-06;1.2201261e-06;2.6943776e-06;1.0937885e-06;1.7291139e-06;1.1154506e-05;1.1783795e-06;1.5618447e-05;1.361491e-06
mercenary;2.164448e-06;8.4247034e-07;5.0420354e-06;1.463645e-06;1.353882e-06;9.953953e-07;0.000105650885;1.6759002e-06;2.2382528e-06;8.9894854e-07;1.0357764e-06;1.270237e-05;1.0616558e-06;9.657557e-07
trailer;9.636564e-07;7.565646e-07;7.461949e-07;7.2052717e-07;4.741312e-06;9.117542e-07;9.140728e-07;1.2579799e-06;0.00014235874;9.641873e-07;6.70122e-05;9.690156e-07;9.657575e-07;8.20751e-07
amir;1.7370214e-06;3.049406e-06;8.994359e-07;1.0121921e-06;6.0460604e-07;1.042001e-06;0.00015230603;1.4219221e-06;8.286632e-07;6.0512656e-07;1.2107328e-06;1.1921562e-06;7.669087e-07;8.150507e-07
exposure;2.766864e-06;1.4022887e-06;1.3853669e-06;0.00014063944;6.065477e-06;2.4748008e-06;7.403697e-06;0.00036946798;0.00010056062;1.7375328e-06;4.256426e-06;2.6857011e-05;1.7310804e-05;0.00017455645
citizenry;3.9281517e-06;6.763348e-07;4.933809e-06;7.082087e-07;7.514017e-07;9.893045e-07;5.672621e-06;1.0487676e-06;1.07676e-06;3.4237078e-06;9.2504e-07;5.4266446e-05;8.075897e-07;8.1231536e-07
conditional;2.6390968e-05;9.155445e-07;8.599748e-07;1.2142448e-05;4.472752e-06;1.4424472e-05;1.1607614e-06;1.4675946e-06;1.8084822e-05;1.8232837e-06;1.285167e-06;2.6576704e-06;2.8852673e-05;7.2811836e-06
oriole;1.5483372e-06;6.5299605e-07;6.54976e-07;7.279624e-07;3.740982e-07;0.0006950478;8.7060215e-07;1.0466273e-06;7.236854e-07;5.618062e-07;6.1528993e-07;1.4569388e-06;5.587271e-07;7.007593e-07
boring;3.6193385e-06;1.6577436e-06;1.0720156e-05;2.545743e-05;1.0920363e-05;6.429766e-05;1.2363572e-06;1.7494626e-06;1.5177539e-05;5.1667394e-05;3.2217125e-05;3.567685e-06;1.1652916e-06;1.8597028e-06
judicial;1.4612172e-06;7.5404273e-07;6.855853e-05;9.602518e-07;5.1836137e-06;9.633038e-07;2.3256467e-05;1.5593616e-06;1.2892281e-06;9.864237e-07;1.1430315e-06;9.937545e-05;3.935581e-05;8.849587e-07
object;4.655427e-06;2.670913e-06;6.8553105e-05;0.0020346297;0.0004880327;5.146933e-05;9.199462e-05;5.727647e-06;2.5249421e-05;2.4425202e-05;8.8157525e-05;3.8950166e-05;0.00019692747;0.0017749666
smoker;5.6169683e-06;9.55378e-07;7.7594507e-07;8.1295934e-07;1.0568476e-06;3.0640488e-06;9.685999e-07;0.00037788597;1.1792649e-06;9.720044e-07;4.1841013e-05;1.8512312e-06;9.100642e-07;1.0344241e-06
mustbe;2.1408316e-06;3.1058603e-06;1.83409e-05;2.2554655e-06;0.000103721926;1.177623e-05;1.393235e-06;2.0391162e-06;2.4904342e-05;2.944715e-06;1.1397822e-05;2.5909585e-05;2.3532511e-06;1.0484579e-06
economy;5.5399296e-06;1.0082251e-06;2.3204655e-05;1.2749229e-06;1.2549216e-06;1.1377663e-06;2.1916543e-05;2.2968113e-06;1.73085e-06;2.4510268e-06;8.71175e-05;0.0010304077;4.08029e-06;5.7098012e-05
arnold;2.9241153e-05;1.4112006e-06;3.0403551e-05;9.40413e-06;1.0652026e-06;1.5512657e-06;7.211505e-05;8.953743e-05;9.660256e-07;7.614529e-07;4.0130762e-06;1.3122477e-06;9.709893e-07;4.1099025e-05
useful;2.3232436e-05;6.9572816e-05;0.00033657372;0.00082526176;0.00066889176;8.594583e-06;5.9893932e-06;0.00032139485;4.050394e-06;5.791635e-05;0.00036532708;1.4745353e-05;5.2529995e-05;0.00039129806
term;8.27333e-06;3.4559293e-05;0.00018805196;0.00042780853;0.001139632;0.00029812395;0.00045535623;0.0009877512;6.15088e-05;0.00019020191;0.00027295304;0.0013200758;0.0010109015;0.0007136612
intifada;1.0283181e-06;5.6130045e-07;6.915953e-07;6.6277374e-07;6.0469773e-07;8.468775e-07;0.000118535434;1.0274101e-06;1.0854908e-06;5.099031e-07;7.8331533e-07;9.4464843e-07;7.211514e-07;6.0612416e-07
polite;7.941091e-05;8.45988e-06;1.8102775e-06;1.7059002e-06;2.023252e-05;1.7269762e-05;1.1692591e-05;2.2543156e-06;2.5117304e-06;6.942132e-05;1.5792198e-06;6.6244866e-06;1.297205e-06;9.411474e-07
dispatch;1.6039945e-06;8.628077e-07;9.606073e-07;2.3225046e-05;9.700778e-07;9.792298e-07;5.573105e-06;1.4029472e-06;2.2805174e-05;6.1820367e-07;1.1915803e-06;2.3780949e-05;4.83337e-06;4.260791e-05
salesman;1.909219e-06;2.9354028e-06;1.6161277e-06;1.1201872e-06;1.7058032e-06;2.6004764e-06;1.1079505e-06;3.7849131e-06;2.2932138e-05;8.093729e-05;0.00021941036;1.5910651e-06;1.3451878e-06;1.0863079e-06
leak;3.0347571e-06;3.7317661e-06;0.0001057349;4.353951e-05;2.4147114e-06;1.4763723e-06;2.5881186e-06;1.8372403e-06;7.260399e-06;4.976176e-05;0.00029899884;4.824422e-06;1.3603917e-06;6.597946e-05
declare;2.2162837e-06;1.1796421e-06;1.4591423e-05;1.8360244e-05;6.447812e-05;3.9846145e-05;0.00023346682;3.2998169e-06;5.580774e-05;4.0026703e-06;6.2589847e-06;0.0002222903;0.00027421492;3.2592685e-05
columbiasc;5.808497e-05;8.0807076e-05;8.241119e-07;1.8867256e-06;9.2551267e-07;1.0197285e-06;1.0541402e-06;1.157464e-06;8.9632414e-07;9.956899e-07;3.1372827e-05;9.80655e-07;1.286904e-05;1.0355149e-06
french;1.1057646e-05;1.8482868e-06;0.000118725104;4.56609e-05;1.8824595e-06;6.232002e-05;0.0004572069;3.4697373e-06;1.8884664e-06;2.3783866e-06;3.6989906e-05;0.00019698995;7.673821e-05;0.00021597592
clue;0.00019446781;9.117751e-05;1.3354504e-05;8.395695e-05;9.080125e-05;8.746108e-05;1.9832555e-06;8.1825456e-05;3.866904e-05;0.000118859425;7.131895e-05;5.214201e-06;0.000110021836;8.8774315e-05
bundle;2.6610246e-06;0.00019137608;1.0663783e-06;0.00010854412;6.638392e-07;9.4317033e-07;1.1400897e-06;1.26316e-06;8.375561e-07;6.0255013e-07;1.1424354e-05;9.333741e-07;8.091624e-07;3.891706e-06
orally;1.2575438e-06;6.6654803e-07;5.981783e-07;6.761449e-07;8.0517367e-07;8.3264024e-07;7.701054e-07;0.00020041582;7.6190275e-07;4.16885e-07;9.999893e-07;8.9379535e-07;5.662898e-07;6.974624e-07
crew;3.4834068e-06;1.0690792e-06;1.5363787e-06;1.1777183e-06;1.248528e-06;0.000122003294;2.0695493e-06;1.1007312e-05;7.992695e-05;1.5653663e-06;6.37612e-05;1.2412659e-06;1.2144718e-06;0.00053380406
merry;1.4772589e-06;1.0592472e-06;9.1861835e-07;1.4915119e-05;1.0607109e-06;9.678012e-07;4.931446e-06;3.0508554e-05;3.6645658e-06;6.9127134e-07;2.6250154e-05;1.2766316e-06;9.483932e-07;9.155013e-07
corrado;1.3069479e-06;9.815401e-07;6.997676e-07;1.9172141e-06;6.271817e-07;6.7552776e-07;7.29133e-07;9.935216e-07;7.903247e-07;5.3980165e-07;0.00013130567;6.6786845e-07;1.0646122e-06;7.07081e-07
collaborator;2.9580801e-06;8.3672535e-07;8.21036e-07;1.1724927e-06;7.8488904e-07;1.0249623e-06;0.0002064248;8.0189375e-06;9.325782e-07;5.712299e-07;9.139239e-07;1.2852389e-06;9.011247e-07;9.19782e-06
backin;2.6742691e-05;8.829721e-07;9.483616e-07;1.2494494e-06;7.925671e-06;1.9791903e-05;1.0253193e-06;2.1775159e-06;1.9065952e-05;3.3705383e-06;1.370529e-05;1.3845294e-05;1.1839211e-06;9.322261e-07
bony;1.211149e-06;7.492129e-07;7.477308e-07;1.116365e-06;7.3546903e-07;9.735711e-07;0.00077098503;1.36415565e-05;1.0846071e-06;5.293933e-07;8.585422e-07;1.0772259e-06;9.2397784e-07;6.535066e-07
heavenly;1.1631765e-06;6.593112e-07;6.8350016e-07;7.7289934e-07;1.3748046e-05;8.4597264e-07;9.4211777e-07;1.2370992e-06;8.1322924e-07;7.376856e-07;1.4142919e-06;9.624857e-07;3.9397084e-05;6.9116304e-06
blew;1.0148628e-06;5.844238e-07;6.621483e-07;6.2815417e-07;0.00019162845;7.45959e-07;7.6896345e-07;1.5163198e-06;1.6247958e-06;6.667486e-07;9.359245e-07;7.672178e-07;1.073177e-06;5.731197e-07
yogurt;1.2306078e-06;7.199045e-07;5.4171403e-07;7.6897396e-07;8.4194426e-07;8.974853e-07;8.1859866e-07;0.00037971986;7.787763e-07;4.3950104e-07;1.0533204e-06;8.7637324e-07;5.904588e-07;6.88367e-07
personally;0.0003079439;7.037805e-05;6.526154e-05;3.7986552e-05;0.00024193747;0.00026899524;2.5803753e-05;9.655078e-05;8.055279e-05;0.0011849487;0.00020279916;6.731099e-05;0.00023526947;1.3458223e-05
dreadful;1.2038194e-06;6.607362e-07;7.8137265e-07;8.3085587e-07;2.6391679e-05;1.2718669e-05;4.550571e-06;1.4527172e-06;5.4523925e-06;1.3671805e-06;1.2009901e-06;1.0151886e-06;4.3318156e-05;7.3303687e-07
wholesale;4.3729183e-06;1.1264503e-06;1.034008e-06;8.8524655e-07;6.7573257e-07;2.6122385e-05;5.0031536e-05;1.5570628e-06;1.3775687e-06;1.0220002e-06;6.885902e-05;4.2703854e-05;1.0309428e-06;9.8628e-07
jeesus;1.0494023e-06;5.6731386e-07;6.552334e-07;6.502732e-07;0.00014881132;7.598452e-07;7.5892336e-07;2.1202243e-06;9.632143e-07;7.9672054e-07;1.0649867e-06;7.5876846e-07;5.1283955e-06;6.07297e-07
remain;5.125455e-06;8.457452e-06;0.00050736225;0.00021974012;0.00010549134;0.00014793836;0.00078460865;0.00024683253;0.00038149566;3.0454006e-05;9.8138036e-05;0.0003955462;0.00045368518;0.000478712
uranus;1.7219628e-06;7.980702e-07;7.4240734e-07;8.9286715e-07;4.7109808e-07;9.090584e-07;9.675991e-07;1.0554761e-06;6.97497e-07;3.855416e-07;1.7966656e-06;8.4000425e-07;5.8494595e-07;0.00037164913
albeit;7.869692e-06;1.2750614e-05;3.7096605e-05;1.3446311e-06;1.3152513e-05;6.266808e-05;1.3749367e-06;3.6497055e-05;2.0529512e-06;2.687995e-05;4.602338e-06;1.4437933e-06;2.9020097e-05;3.0930558e-05
nysernet;1.4184661e-06;6.636709e-07;9.0613156e-07;7.710529e-07;6.348217e-07;9.3449455e-07;0.0003607061;1.2189074e-06;1.0411404e-06;5.0437745e-07;7.864914e-07;1.1450279e-06;9.4026365e-07;6.637637e-07
tent;1.5959031e-06;8.43242e-07;0.00013320644;9.864851e-07;1.0742413e-06;1.0338439e-06;0.000118231736;1.3506841e-06;2.1597098e-06;8.5879356e-07;1.2594061e-06;1.3100795e-06;1.2355003e-05;1.9751626e-06
disapprove;3.492068e-06;7.2146605e-07;8.475389e-07;1.5292742e-06;3.926808e-06;1.3839889e-06;4.6753526e-06;1.5679017e-06;8.050728e-06;9.682768e-07;1.1325031e-06;1.9504552e-05;3.3159446e-05;7.5228047e-07
thefact;2.471307e-06;1.1456274e-06;1.2098894e-06;1.7133202e-06;6.9701678e-06;5.276389e-06;3.080552e-05;1.0547583e-05;5.499083e-06;3.474844e-05;2.247154e-06;2.9493141e-05;2.1731494e-06;1.2066411e-06
pearlstein;1.0282869e-06;5.941629e-07;7.9192716e-07;7.326888e-07;2.4313547e-05;8.2804735e-07;9.610934e-07;1.3040726e-06;1.5385047e-05;7.371195e-07;1.1699336e-06;1.4221835e-06;1.863718e-05;6.8434025e-07
morale;1.1156818e-06;6.4891805e-07;6.921225e-07;7.187154e-07;8.071718e-07;8.9924674e-07;8.336216e-05;2.1327602e-05;1.5542814e-06;5.2758537e-07;9.762621e-07;1.1560242e-06;7.5667316e-07;7.093869e-07
mcrcim;2.1290389e-06;1.4476854e-05;1.1754104e-06;0.00018732825;7.5282696e-07;2.577067e-06;0.00032408012;1.524742e-06;1.0603101e-06;6.212593e-07;1.0291262e-06;1.1923519e-06;9.928257e-07;9.0342127e-07
obligation;1.5096197e-06;1.0501416e-06;1.027436e-05;1.0081122e-06;2.6839545e-05;9.672199e-07;1.3523474e-05;7.208195e-06;1.3494396e-06;1.085592e-06;1.1623965e-06;0.00010804879;8.43724e-05;8.8467516e-07
occupant;9.856079e-07;6.7855336e-07;7.509409e-07;7.930873e-07;1.4778992e-06;9.609961e-07;4.705697e-05;6.540954e-05;9.69543e-05;7.52497e-07;1.135081e-06;1.745293e-06;7.422898e-07;7.2975575e-07
laugh;4.7400813e-06;6.591295e-05;5.328547e-06;2.3711605e-06;5.584407e-05;0.00025755868;5.771025e-05;6.301677e-06;0.00025461958;0.0006269063;1.6434386e-05;0.0001898703;5.1720945e-05;1.9898682e-06
spike;1.4767075e-05;1.9125437e-06;9.2955486e-07;1.0295025e-06;7.2758235e-07;0.00020180715;9.316783e-06;2.0201032e-06;2.552265e-06;1.3937895e-06;3.2588207e-05;1.1310373e-06;9.3023857e-07;0.00011309542
occupied;1.1188548e-06;5.7942026e-07;6.5143274e-07;6.505871e-07;5.972807e-07;7.989063e-07;8.46893e-05;9.657407e-07;8.0440356e-07;4.8127896e-07;7.6673007e-07;1.2296206e-06;6.9889194e-07;5.9735794e-07
etxmst;2.9715218e-06;6.970025e-07;6.939989e-07;7.320037e-07;6.373999e-07;6.847283e-07;7.147534e-07;9.647254e-07;7.0626015e-07;5.9119674e-07;6.401916e-05;7.082401e-07;7.533122e-07;6.6756945e-07
armenian;1.2822806e-06;1.5118275e-06;2.8098543e-06;1.8180785e-06;2.850282e-06;1.9004348e-06;0.011535762;2.5977827e-06;0.0018814919;3.1903428e-06;9.239688e-07;2.8009251e-06;2.5475522e-06;7.504619e-07
opus;7.209401e-05;1.6413095e-06;8.4471384e-07;3.5187466e-05;5.716379e-07;1.806225e-05;8.948053e-07;1.1704524e-06;7.164612e-07;8.980814e-07;2.5842542e-06;9.793877e-07;6.7151615e-07;9.275897e-07
they;0.00014504779;0.0018155577;0.0031873852;0.0013054239;0.0033761978;0.0015138496;0.004025163;0.0014561134;0.01055231;0.010221475;0.0029193177;0.0022965954;0.004430913;0.0014484962
dollar;3.3515655e-05;7.1229144e-05;8.559289e-05;2.0306587e-05;5.1748193e-05;7.1022594e-05;1.5790381e-05;1.1455278e-05;7.026023e-05;0.00026801816;0.0001531361;0.0007390252;1.928503e-06;0.00042040268
sleep;4.300334e-06;0.00022084644;2.4575672e-06;0.00012350467;3.2881893e-05;3.1124755e-06;2.5973268e-06;0.0006541809;0.00023971008;0.0006044446;5.7089587e-06;2.6618786e-06;0.0001528073;1.6324155e-06
hepatitis;1.0605407e-06;7.314283e-07;6.043966e-07;7.53208e-07;8.818671e-07;8.913175e-07;9.018938e-07;0.00052462146;7.98372e-07;5.569262e-07;1.1232668e-06;9.029084e-07;6.732507e-07;7.0660917e-07
baden;3.2759767e-06;9.451314e-07;8.20179e-07;7.4981585e-07;5.882866e-07;8.350107e-07;7.923899e-07;9.812052e-07;9.2284444e-07;6.2305827e-07;0.00038302623;7.8849786e-07;8.958473e-07;7.675921e-07
petri;1.3697388e-06;6.5771286e-07;7.270009e-07;1.1106445e-06;0.00025299934;8.450776e-07;7.5443415e-07;2.3580951e-06;8.957098e-07;6.841404e-07;9.72852e-07;7.885325e-07;1.2391529e-06;9.909895e-07
terrace;3.045589e-05;9.99762e-07;3.051939e-05;1.4244482e-06;1.036961e-06;1.2224706e-06;1.0428143e-06;1.6198829e-06;8.86863e-07;1.1761276e-06;1.2986604e-06;1.2748755e-05;1.2211994e-05;6.06653e-06
baptism;1.1487275e-06;8.010615e-07;9.07962e-07;1.0705489e-06;2.0040704e-06;1.1248499e-06;1.183968e-06;1.0317618e-06;8.699169e-07;7.560339e-07;1.1488914e-06;1.047494e-06;0.00092380214;7.7866264e-07
kokomo;1.5639627e-06;7.119593e-07;6.417186e-07;6.505499e-07;5.595714e-07;7.2752897e-07;6.9006916e-07;9.46065e-07;7.94234e-07;5.558713e-07;0.00010403749;7.066263e-07;7.5551515e-07;9.029579e-07
sabin;1.1977877e-06;5.891406e-07;6.4263054e-07;6.390985e-07;7.818623e-05;7.334757e-07;7.964265e-07;1.5456118e-06;8.996091e-07;6.5107724e-07;9.803654e-07;7.0683126e-07;2.2862127e-06;5.7474693e-07
admire;3.694967e-06;1.0650169e-06;1.276597e-06;3.3242825e-06;2.102337e-05;2.1217156e-05;1.942262e-06;2.0306882e-06;3.7179498e-06;2.2078899e-05;1.5546466e-05;1.9395937e-05;2.422866e-05;1.6155798e-05
waco;1.3372627e-06;9.802258e-07;1.724829e-06;1.2277357e-06;5.5590317e-06;1.5211295e-06;1.9804997e-06;2.4505161e-06;0.003314838;3.4593709e-06;1.2628145e-06;7.776683e-05;2.7811045e-06;1.0484688e-06
approval;1.9953318e-06;1.2528685e-06;0.00023950405;6.2126214e-06;2.5696552e-06;1.3960758e-06;1.1794209e-05;0.00022936324;1.462568e-05;2.8305035e-06;4.073145e-05;6.268362e-05;7.118283e-05;1.74574e-05
clutter;1.6520848e-06;8.079871e-06;7.6183517e-07;3.2492737e-06;1.0907794e-06;9.588219e-07;9.289412e-07;1.0902255e-06;7.5604635e-07;8.0660345e-07;1.4133723e-06;9.77803e-07;1.8468283e-05;4.3909396e-05
innocence;1.0900397e-06;7.405846e-07;1.0456251e-05;9.519335e-07;3.2009626e-05;9.2557275e-07;1.7384027e-06;1.3456917e-06;2.507034e-05;2.0674802e-06;1.3044036e-06;3.4263985e-06;8.2290644e-05;7.4237687e-07
overly;4.779906e-06;1.1667098e-06;2.4650408e-06;1.0699162e-06;3.9003982e-05;4.0035513e-05;1.3750127e-06;4.4111268e-05;8.031136e-06;4.479667e-05;2.117138e-05;4.9492855e-06;9.649662e-06;5.5782995e-05
expound;1.280513e-05;7.8526125e-07;8.829162e-07;9.276579e-07;1.8238883e-06;1.1152802e-06;8.194693e-06;1.4203525e-06;2.371468e-06;1.4630823e-06;1.5492894e-06;8.218252e-06;4.8685244e-05;3.830914e-06
film;0.00019333298;7.802772e-06;2.436887e-06;8.563477e-05;2.5553347e-06;2.3160139e-05;2.4998192e-06;4.8242364e-06;0.0003352684;3.0602414e-06;5.0429453e-06;3.09209e-05;2.7104331e-06;0.00049453275
howell;2.5170707e-06;2.271752e-06;9.4820695e-07;1.1664868e-06;9.52485e-07;3.3540255e-05;1.0987111e-06;1.447712e-06;9.872288e-05;1.3648134e-06;0.0002929063;1.5165783e-06;9.615981e-07;9.986353e-07
just;0.0015984416;0.0053593805;0.0026918747;0.0008154399;0.004775089;0.0033931057;0.0012870526;0.0023116996;0.004850194;0.017345231;0.004836244;0.0008306817;0.002868109;0.002535811
transcribe;1.8915885e-06;7.449168e-07;7.373102e-07;1.9119336e-06;8.4378655e-07;8.6811394e-07;1.0384259e-06;1.2776537e-06;9.615704e-07;7.091771e-07;1.033159e-06;4.2634067e-05;8.650748e-06;9.678501e-06
dedicate;0.00013665331;1.5386257e-06;1.665149e-05;2.6623355e-05;9.933052e-07;1.2201992e-06;4.417458e-05;1.5476944e-06;1.1261792e-06;9.0466085e-07;1.5955541e-06;8.236103e-06;1.2818917e-05;1.9922749e-05
marketplace;1.9735303e-06;1.2866749e-06;8.1716695e-05;1.9961442e-05;1.1281059e-06;1.0117852e-06;1.0738031e-06;1.2620608e-06;1.4589292e-06;1.4583112e-06;3.9600445e-06;6.278371e-06;1.4889033e-06;8.678798e-06
integrate;8.069112e-06;5.7428708e-05;0.000107685715;0.00028988495;3.2581836e-06;1.7569479e-06;6.7323313e-06;1.2864121e-05;1.454037e-06;1.6244932e-06;2.704423e-05;5.2140793e-05;2.1095342e-05;8.754331e-05
autumn;2.9428995e-06;4.1248272e-06;9.922521e-07;8.991348e-07;1.3740371e-06;8.002828e-06;0.00011239257;1.5672813e-06;1.2357528e-06;8.8023734e-07;1.14582e-06;5.6899635e-06;8.908463e-07;1.1476965e-05
annoyance;1.8625925e-06;1.3355828e-05;1.7818651e-06;8.447774e-07;6.572463e-07;6.8091106e-07;7.125986e-07;1.0698822e-06;7.549303e-07;7.2190124e-07;7.1073875e-05;7.0091744e-07;7.6037696e-07;7.480025e-07
quack;2.612813e-06;7.514326e-07;6.832336e-07;1.1976151e-06;1.6677031e-06;1.0751105e-06;1.4236044e-06;0.0012101851;1.055397e-06;5.738366e-07;1.7567372e-06;2.5634483e-06;0.00015314556;7.920102e-07
simon;0.00081130513;4.1403197e-05;1.446116e-06;2.8484023e-05;0.000147722;1.8683555e-06;2.7168737e-06;2.9769071e-05;8.647024e-06;2.3701537e-06;2.489568e-06;5.1484214e-05;7.8683974e-05;6.456261e-05
jacobson;3.810179e-06;1.0388061e-06;1.7358688e-06;2.3223516e-05;7.054997e-07;9.1606506e-07;8.8186476e-07;8.053044e-06;7.6405723e-07;4.7027274e-07;1.0730694e-06;1.0026973e-06;6.918407e-07;7.35847e-07
ofany;2.3848266e-05;1.0111225e-06;1.9773981e-05;1.26364e-06;2.3009574e-05;1.1763383e-06;1.3971037e-05;1.957925e-06;1.5483031e-06;4.2441725e-06;1.2825461e-05;2.1426851e-05;1.0827257e-05;1.096024e-06
armored;7.599449e-07;6.8647404e-07;7.724506e-07;7.729627e-07;1.2622155e-06;9.2520304e-07;3.4334153e-05;1.2510455e-06;0.00045811513;1.0742918e-06;2.8633349e-05;1.295061e-06;8.587988e-07;7.7396e-07
anthony;0.000597637;0.00014911464;1.7712404e-06;7.810702e-05;7.881771e-06;0.0001371419;1.0719517e-05;0.00011517905;1.7608772e-06;2.1335586e-06;2.3712525e-06;3.4150198e-06;9.965034e-05;2.0746345e-06
