;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
rtfm;7.1935966e-07;8.966292e-07;1.2495826e-06;2.4352508e-07;0.00022478489;6.0453465e-07;7.9513046e-07;1.2189089e-06;8.577171e-05;1.362349e-06;2.0413488e-06;2.6804034e-06;3.846312e-05;9.1742615e-05;9.385684e-07;1.5641809e-06;1.1201437e-06;4.8671222e-06;1.5362779e-06
alive;0.0002514668;6.803719e-06;0.00087441877;2.7543751e-06;1.4393072e-06;5.5212354e-06;0.00018358011;0.00037431618;3.302333e-06;7.700437e-06;0.0004095147;1.3342645e-06;1.9470247e-06;2.532026e-06;2.4216306e-06;5.344476e-05;0.00034947108;1.3207259e-06;3.4625064e-05
block;5.041735e-05;6.478208e-06;0.00090135366;5.523662e-06;0.00024803853;2.6523812e-05;3.526668e-05;0.00019144578;0.00014085164;0.00039454072;0.00017256182;7.3441197e-06;0.0003584191;0.003053384;1.9882666e-06;3.597968e-05;0.00011166965;6.3409265e-05;1.2165105e-05
lower;1.9140437e-06;1.4630225e-06;2.421222e-06;9.813565e-07;7.3251344e-06;6.368535e-06;9.18492e-07;1.7418752e-06;1.780349e-06;6.196389e-05;1.919309e-05;3.5902908e-06;0.00019979531;1.460743e-06;5.914534e-05;0.00012628996;1.1369243e-06;3.6313402e-05;5.2822775e-06
above;0.0014795713;0.001143023;9.237795e-05;8.667948e-05;0.0016117325;0.00025666066;0.0011217908;0.0008941723;0.0013598561;0.0006751985;0.00064680574;9.267636e-05;0.0009769158;0.00067335303;0.0006095302;0.0005663849;0.0006837374;0.00080449105;7.9096535e-05
throughput;6.0144424e-07;5.594431e-07;6.349588e-07;2.667007e-07;7.0599776e-07;3.7511506e-07;6.406772e-07;7.654759e-07;8.7301066e-07;6.582024e-07;9.835769e-07;2.3132739e-06;7.208266e-07;2.0726773e-05;6.8618493e-07;9.755255e-07;5.597608e-07;0.00014682558;1.061575e-06
responsible;0.0002125887;0.00016714483;0.00010944885;1.0710921e-05;1.4188982e-05;3.2293825e-05;9.880528e-05;0.0010932614;0.00016232609;0.0003886279;2.395378e-05;5.9686777e-06;4.8601123e-05;8.628068e-05;1.8633567e-05;0.00025232628;0.0003023313;7.937978e-06;0.0016911513
most;0.0023410532;0.0014798258;0.00048972206;0.00019094875;0.0016067318;0.006049823;0.0025685604;0.0015540832;0.0016952791;0.002293642;0.0013260535;6.1730257e-06;0.0022269348;0.0015693606;0.0014884083;0.002646423;0.0016585918;0.0007617073;0.0016812055
appeal;1.553951e-05;9.798384e-05;7.8648285e-05;2.4185856e-06;6.1316605e-06;5.4494376e-06;4.0142295e-05;6.685953e-05;3.93621e-06;0.00029429654;3.8630933e-06;3.7936654e-06;3.3011747e-06;2.3597837e-05;0.00038117555;3.1824984e-06;0.000300912;3.782269e-05;0.0001064109
happen;0.002386096;0.0005743949;0.004647173;0.0006839963;0.00023755095;0.0029756215;0.0004209788;0.0021954859;5.791664e-06;0.00043885165;2.2476917e-05;8.773212e-06;0.000533879;0.0006824274;0.0007557327;0.0003485114;0.00082048366;0.00029834008;0.00094603124
disperse;2.6233906e-06;8.444363e-06;1.8517969e-05;5.2117366e-07;7.17561e-07;7.134567e-07;1.6184349e-06;1.0607865e-06;1.1752046e-06;5.925896e-06;2.1426169e-05;1.7455162e-06;9.4249697e-07;3.8775943e-06;8.469302e-07;1.3463317e-06;2.931016e-06;6.5638756e-07;2.381393e-05
networked;6.6327044e-07;7.035107e-07;7.651816e-07;4.411609e-07;3.7718914e-05;4.8960584e-07;7.2507527e-07;9.1416126e-07;1.9698043e-06;8.702137e-07;1.3251918e-06;8.927413e-06;9.882692e-07;1.6240458e-05;8.621836e-07;1.1568865e-06;7.658155e-07;3.93884e-05;1.3676388e-06
publish;5.825444e-06;6.5743534e-06;0.00021671772;2.2824056e-06;0.00013881606;2.6206326e-06;0.00031041628;5.2348137e-06;0.0013398911;3.1398824e-05;0.0003910228;9.6604235e-06;3.4721634e-05;0.00045017723;2.0083914e-06;0.000757038;0.0009799411;3.8402177e-06;4.464956e-05
init;8.780012e-07;2.683578e-06;1.9953939e-06;6.7591884e-07;0.00027250798;1.2652976e-06;1.1065761e-06;1.2886197e-06;2.639396e-06;1.4957741e-06;4.403395e-05;3.9847005e-06;8.788001e-06;1.1581934e-05;8.9057596e-07;1.7328144e-06;1.752394e-06;0.00027488414;1.2572249e-06
configuration;6.245603e-07;1.3753212e-06;1.6097054e-06;8.072026e-07;0.00031938916;1.7664354e-06;8.7696634e-07;1.0227191e-06;6.800052e-06;1.0103025e-06;0.00014663445;8.236123e-06;0.00012801748;1.8401023e-06;9.803532e-07;1.7721145e-06;1.2685256e-06;0.0010356725;1.329804e-06
patrol;1.4539131e-06;9.086331e-07;2.1749424e-06;1.6952688e-07;9.876434e-07;2.633333e-07;1.0120289e-06;2.98843e-05;1.1979675e-06;1.7643985e-06;2.0529592e-06;1.7530534e-06;1.2077747e-05;1.0471337e-06;1.0756246e-06;1.3471436e-06;0.00020456717;7.3947444e-07;2.4293158e-06
weren;0.00041801736;0.00017889815;0.0006928733;2.3584225e-05;1.5077569e-06;0.0002184697;7.196516e-05;0.0003853659;1.6703328e-06;2.8312745e-05;1.8874494e-05;2.5443974e-06;7.503521e-05;4.0289697e-06;0.00030635763;1.2074996e-05;6.6139332e-06;1.4279907e-06;8.5252206e-05
nucleus;5.964185e-07;5.5708773e-07;9.098835e-07;1.572688e-07;6.344864e-07;2.9476774e-07;6.290456e-07;7.123244e-07;1.2655943e-06;1.0100366e-06;0.00024150172;1.6688268e-06;1.0707456e-06;9.3406805e-07;8.5779334e-07;1.632729e-05;7.715511e-07;6.568315e-07;1.1382858e-06
feel;0.006731301;0.00060385815;0.0017651536;0.00017305033;8.259447e-05;0.0016119534;0.0008609764;0.00038778025;7.143404e-05;0.00061025284;2.1739175e-05;4.80714e-06;0.0011437343;0.00022006493;0.00051042443;0.00084948697;0.00033205337;7.444052e-06;0.0019890557
thompson;1.3062656e-06;9.457476e-07;2.1191408e-06;2.0762068e-06;5.8157793e-06;8.2228865e-07;1.0425313e-06;2.2940922e-05;5.005186e-05;1.7244321e-06;5.574426e-06;0.0003554844;7.496723e-05;1.0793733e-06;0.000250212;1.6503989e-06;5.191222e-06;5.0151507e-06;5.3324006e-06
athens;7.680883e-07;6.532747e-07;9.503024e-07;1.0347309e-07;5.7785024e-07;2.5768767e-07;1.0712362e-06;7.1638607e-07;1.0599779e-06;9.738285e-07;1.3856999e-06;1.4993732e-06;1.1548905e-06;7.429596e-07;7.7200485e-07;0.00037132297;2.0319774e-06;6.4462995e-07;8.2010405e-07
contractor;1.4903545e-06;1.5046247e-06;2.7380183e-06;2.9255943e-07;1.1217645e-06;7.704425e-07;1.071791e-06;1.3331675e-06;4.8176444e-06;3.9159582e-05;0.00013844082;1.4353024e-06;5.1438474e-05;8.16131e-05;1.1672054e-06;3.7710531e-06;3.1933992e-05;9.2952064e-07;2.6141515e-06
stefan;9.62616e-07;9.775088e-07;1.1940203e-06;6.763399e-07;4.3615455e-05;1.1409207e-06;8.333508e-07;1.1472396e-06;3.6239783e-06;1.3228035e-06;2.1440987e-06;5.6851122e-06;3.3378255e-05;5.800051e-05;1.0652823e-06;1.5166404e-06;1.0216567e-06;0.00028476297;1.6514376e-06
madam;7.09137e-07;7.226446e-07;8.4249797e-07;1.8630007e-07;1.0170965e-06;2.7149918e-07;7.5890046e-07;7.307329e-07;1.3217996e-06;8.425895e-07;0.00018990066;2.1346452e-06;9.592292e-07;3.7786815e-06;8.2479966e-07;1.3544799e-06;7.9331517e-07;7.5383423e-07;1.2775703e-06
gland;1.1922597e-06;8.3179845e-07;9.135553e-07;1.8481872e-07;5.7786184e-07;3.404632e-07;3.0450744e-06;1.0679976e-06;9.2207773e-07;9.489158e-07;1.2865409e-06;2.4423837e-06;9.2243585e-07;7.144843e-07;8.9465857e-07;0.00024177003;7.062219e-07;6.729666e-07;1.1578609e-06
loophole;8.72417e-06;2.0293517e-05;1.3127975e-06;3.7876038e-07;7.2540274e-07;8.472831e-07;1.2593378e-06;7.727642e-05;9.616112e-07;1.2892823e-05;3.9858005e-06;1.2599056e-06;1.0171113e-06;1.3503675e-06;1.0923079e-06;1.4083544e-06;1.0771649e-06;7.322058e-07;3.1481968e-06
islamic;4.2305373e-06;0.0022474213;1.1593664e-06;2.1338762e-07;1.3066729e-06;2.8341373e-07;3.6096205e-06;1.1201905e-06;1.5477118e-06;2.7755023e-06;2.6647806e-06;9.212965e-07;9.854299e-07;1.2989366e-06;1.1262165e-06;3.020647e-06;0.00078286504;6.9025924e-07;2.0417851e-06
interception;9.167371e-07;7.6149297e-07;7.4176745e-07;1.419114e-07;6.754324e-07;2.6421475e-07;7.350025e-07;9.57724e-07;9.28006e-07;1.8209917e-06;1.2340219e-06;1.049601e-06;7.4439714e-07;0.00011225977;7.777333e-07;1.0741921e-06;1.5931341e-06;6.710798e-07;1.2410785e-06
prevalent;6.0191737e-06;1.0004087e-05;1.1404314e-06;4.1073372e-07;8.667125e-07;7.321109e-07;1.4866692e-05;3.1195648e-06;7.057329e-06;2.6989103e-06;1.6787818e-06;2.0123405e-06;1.0870361e-06;1.5299998e-05;9.189326e-07;0.000103651226;9.784231e-07;7.5783333e-07;2.2541308e-06
ultimately;7.888947e-06;9.623695e-05;9.479066e-05;8.9352164e-07;7.0131487e-06;2.5310114e-06;0.00012608543;8.240377e-05;7.693965e-06;6.309518e-05;3.8818005e-05;1.3101883e-06;1.5937472e-06;4.3479067e-05;4.0086106e-06;9.874079e-06;3.7447994e-06;3.2088699e-06;3.988261e-06
bosox;7.233372e-07;5.796078e-07;5.6058434e-07;3.3058885e-07;5.5381804e-07;3.3038185e-07;6.3256243e-07;7.073771e-07;1.0487023e-06;6.4668916e-07;1.0268903e-06;2.019899e-05;8.670451e-07;6.032269e-07;0.00024764388;9.947205e-07;6.2562304e-07;7.0815094e-07;1.7691136e-06
july;3.7331847e-05;2.7476706e-06;2.3811683e-05;5.5148294e-06;3.680314e-06;1.989949e-06;7.6027827e-06;8.3866835e-06;0.00044099902;9.410197e-05;0.00019523359;0.00043562776;4.025691e-05;2.0697678e-05;5.7975376e-05;5.070204e-06;0.0003491834;1.2554017e-06;9.815825e-06
anwar;1.5589108e-06;8.5470185e-07;1.4280607e-06;2.592007e-07;7.0891576e-07;2.0915064e-07;1.0039674e-06;1.0524761e-06;1.0732583e-06;1.0124495e-06;1.2932438e-06;1.458165e-06;7.510179e-07;8.722145e-07;8.3691236e-07;9.868742e-07;0.00033848357;5.314737e-07;6.45336e-05
croatia;9.396779e-07;7.76039e-07;1.5407772e-06;9.5524264e-08;8.629862e-07;1.3949867e-07;9.1562083e-07;8.7764585e-07;1.0856528e-06;1.0453344e-06;1.5050125e-06;1.1997341e-06;9.115483e-07;8.126383e-07;8.391853e-07;7.283884e-06;0.00022480427;5.652757e-07;1.0943302e-06
hayashida;6.188271e-07;6.08782e-07;6.6076853e-07;1.10253936e-07;5.719346e-07;1.8612641e-07;6.713656e-07;5.831019e-07;1.0731499e-06;7.410277e-07;0.000107958724;1.2369056e-06;7.492938e-07;7.1681984e-07;6.926109e-07;1.1798863e-06;6.775761e-07;5.619426e-07;9.470358e-07
initialize;6.5203466e-07;6.3590846e-07;8.470506e-07;1.8120183e-07;0.00010487728;4.1742123e-07;6.5696025e-07;8.891471e-07;1.5686238e-06;7.252673e-07;1.1458303e-06;1.8487738e-06;7.9048345e-07;9.4173976e-07;6.96009e-07;9.765942e-07;9.601229e-07;2.0695894e-05;7.1050147e-07
mufti;1.2781691e-06;8.9828285e-07;1.6115225e-06;1.5504143e-07;3.6592333e-05;2.4248158e-07;9.175797e-07;1.0840519e-06;1.4749944e-06;1.0665254e-06;1.4691581e-06;2.6756172e-06;9.263217e-07;8.7641524e-07;8.741047e-07;1.1893443e-06;0.00015092392;8.850139e-07;1.14715e-06
presidency;2.0867517e-06;1.4037249e-06;5.563123e-06;1.9837177e-07;7.2916123e-07;4.634098e-07;1.0206465e-05;2.0162968e-06;1.5335892e-06;0.00012938293;1.8725165e-06;1.2089823e-06;8.3012617e-07;1.15448e-06;8.929351e-07;1.3908466e-06;1.3983196e-06;6.047987e-07;2.5927768e-06
jointly;1.8200676e-06;1.59759e-06;1.512445e-06;2.3226093e-07;3.5053522e-06;5.2374577e-07;8.888197e-06;4.181908e-06;3.35511e-05;0.00010141586;1.7751809e-06;2.0302814e-06;9.579209e-07;1.1650624e-06;1.7428351e-06;6.9926923e-06;4.0576674e-06;6.146496e-06;2.9814032e-06
raleigh;7.4126507e-07;5.5973976e-07;6.517569e-07;5.9901254e-07;6.5245695e-07;4.3758467e-07;6.2813615e-07;7.226392e-07;1.5428853e-06;6.0455955e-07;1.0311238e-06;3.9171606e-05;1.6191469e-05;6.1944667e-07;1.5624804e-05;1.3905482e-06;5.950264e-07;1.2861266e-05;1.893993e-06
monash;3.0067024e-06;0.00078671135;9.0653504e-07;3.7079583e-06;4.581201e-05;7.122806e-07;2.0562105e-05;1.0419291e-06;1.2044537e-05;1.1367492e-06;1.6408973e-06;0.0003060253;1.276862e-06;3.1020072e-06;1.2865821e-06;1.4635075e-06;9.615413e-07;1.1759798e-05;3.167386e-06
kusmierczak;8.1853693e-07;5.2461473e-07;8.361944e-07;8.031179e-08;5.804218e-07;1.7012181e-07;6.3236456e-07;0.00014673875;7.2731046e-07;8.915267e-07;7.3940936e-07;1.0391045e-06;6.4586084e-07;8.525079e-07;6.097918e-07;8.1316284e-07;6.4525597e-07;5.214307e-07;1.090123e-06
alow;1.065784e-06;7.7433424e-07;1.2717846e-06;1.8154553e-07;7.0702123e-07;3.4264886e-07;1.2810312e-06;3.923694e-05;9.506348e-07;1.3194307e-06;1.6350652e-05;1.4471141e-06;1.33952835e-05;9.114954e-07;8.514589e-07;1.2002271e-06;7.913815e-07;7.2345307e-07;1.5231628e-06
supernatural;2.8730651e-06;0.00021694551;4.500403e-07;2.4644902e-07;6.57341e-07;2.7581413e-07;0.00010129395;8.7069964e-07;7.8181944e-07;1.199582e-06;1.2156017e-06;1.0594213e-06;7.268003e-07;7.905785e-07;8.2356013e-07;1.1405418e-06;8.542173e-07;6.025144e-07;1.211104e-06
nothingto;3.12797e-06;1.0634964e-05;1.1142461e-06;4.6938092e-07;6.9049366e-07;4.4524185e-07;3.0263895e-06;1.9531226e-05;1.0643762e-06;1.4007478e-06;1.2919569e-06;2.2226347e-06;9.338363e-07;1.0324164e-06;1.0071933e-06;1.786102e-06;1.0572317e-05;6.398526e-07;3.610016e-05
saving;7.900353e-06;2.6965647e-05;1.3280526e-05;2.0030616e-06;0.00025612782;6.880488e-06;7.70183e-06;3.3478275e-06;2.8319257e-06;0.00017737798;2.7842363e-05;4.292903e-06;2.1424228e-05;1.8235517e-06;3.7988539e-06;4.2590414e-06;2.73412e-05;5.28944e-05;9.12781e-06
cordially;9.676331e-07;8.347388e-07;7.5512895e-07;1.6365445e-07;5.674383e-07;3.337577e-07;3.606737e-06;8.2474173e-07;7.5919326e-07;7.596961e-07;1.073127e-06;1.952208e-06;8.836976e-07;6.571801e-07;0.00019771043;1.0471311e-06;2.1890019e-06;5.988412e-07;1.3482884e-06
analogy;8.573373e-05;0.00068467314;1.7337798e-05;1.4184529e-06;1.3379826e-06;4.299598e-06;9.994164e-06;3.1191827e-05;3.6366737e-06;5.612131e-05;6.6705186e-05;8.8782747e-07;1.3834415e-06;8.9356596e-05;1.4004514e-06;1.1740154e-05;0.00012079021;1.1032795e-06;5.536661e-06
zion;1.4575476e-06;1.0841624e-06;1.0854358e-06;1.733258e-07;7.8502234e-07;2.3396188e-07;1.918768e-05;1.4094114e-06;1.0892608e-06;9.787417e-07;1.5240242e-06;1.5091424e-06;2.4398058e-05;8.264075e-07;8.745834e-07;1.1674932e-06;2.623844e-05;7.0851024e-07;1.2627355e-06
thyagi;1.8356359e-06;1.8676578e-06;7.728631e-07;2.469212e-07;6.025804e-07;1.7630282e-07;0.00020140831;9.0059126e-07;8.991232e-07;8.66369e-07;1.1154467e-06;2.6482335e-06;7.115263e-07;6.388297e-07;7.5332775e-07;1.1232332e-06;7.8193193e-07;6.0139377e-07;1.3626264e-06
infrastructure;4.5134916e-06;1.6766135e-06;1.8986166e-06;2.975741e-07;1.1833075e-06;9.379661e-07;8.649286e-07;1.4184972e-06;2.3401142e-05;0.00020043884;8.416578e-05;1.3181026e-06;1.1427884e-06;0.00040011498;9.3432993e-07;2.5806576e-06;2.418793e-06;9.543345e-07;2.510622e-06
boarding;9.86177e-07;3.9390164e-07;7.8767516e-05;1.7068893e-07;5.8273133e-07;4.7540016e-07;7.7100134e-07;1.7039264e-06;8.5265884e-07;9.759035e-07;1.2488443e-06;1.4822795e-06;9.0279747e-07;7.671017e-07;4.1358595e-05;1.1713989e-06;9.654152e-07;5.645403e-07;1.5606195e-06
merely;0.0004846437;0.0007975284;3.6494885e-06;2.3807857e-05;4.714822e-06;3.629627e-05;0.00029175356;0.00027558696;2.8691825e-06;0.00012075133;2.1701664e-05;3.4034358e-06;4.9556716e-06;8.021684e-05;3.528188e-05;5.0388528e-05;4.0730403e-05;2.2577199e-06;0.00035846716
decrease;5.461471e-06;2.9172056e-06;1.4612342e-05;2.351834e-06;3.1481882e-06;1.1639206e-05;1.2592045e-06;4.0790333e-06;3.0895767e-06;0.00030558783;0.00012331456;4.6453883e-06;6.0009857e-05;5.571347e-06;5.8725123e-05;0.0005360857;4.3944576e-05;3.605066e-05;0.00011067168
pluto;5.0155313e-07;6.6747066e-07;9.1039647e-07;1.3940287e-07;1.5768369e-06;2.40498e-07;7.465137e-07;6.013161e-07;1.3409986e-06;8.944521e-07;0.0008968297;1.5225462e-06;8.91202e-07;9.722075e-07;7.536138e-07;1.4978021e-06;1.0107397e-06;7.5246953e-07;1.0204072e-06
shadow;5.158149e-06;6.0881684e-06;2.8233326e-06;2.2986545e-05;1.027213e-05;4.6739756e-06;8.576291e-05;2.285921e-06;0.00016991385;3.0490344e-06;0.00023263719;0.00030019582;0.00021662429;2.0011244e-06;3.976162e-05;3.5798107e-06;1.5850152e-05;0.00016680747;1.1143458e-05
voucher;9.5250425e-07;1.0661117e-06;1.2464524e-06;1.8359216e-07;1.3846e-06;2.1686402e-07;7.4530794e-07;1.0170739e-05;0.00017952971;4.4210024e-05;1.7350595e-06;8.020948e-06;1.1174458e-06;1.119131e-06;9.336574e-07;1.4918431e-06;8.4397e-07;9.667366e-07;2.16386e-06
assembler;6.194134e-07;7.825373e-07;8.703002e-07;1.0417177e-06;4.5089848e-05;3.0183452e-07;7.846941e-07;9.818946e-07;0.00015284323;1.0221054e-06;1.8578328e-06;0.00024626046;2.187738e-06;5.490126e-06;1.1231372e-06;1.3553638e-06;9.23793e-07;1.3704247e-05;2.4833064e-06
spice;1.1270339e-06;8.422827e-07;8.281692e-07;1.5232226e-06;7.185245e-07;3.8421726e-07;3.7364382e-06;8.359506e-07;1.4083129e-06;8.084023e-07;1.2839276e-06;0.00024753087;1.1479506e-06;6.704308e-07;2.3526638e-05;3.021703e-05;6.757493e-07;9.108017e-07;2.1865624e-06
repacholi;7.449687e-07;6.4013113e-07;6.2871624e-07;1.6116178e-07;4.7386564e-07;2.0372704e-07;6.99833e-07;8.767925e-07;6.460603e-06;8.781997e-07;1.0469482e-06;2.1322098e-06;7.4889664e-07;0.000100697354;8.736005e-07;9.989719e-07;6.1848414e-07;7.2675437e-07;1.9589475e-06
driving;8.864216e-06;7.781533e-06;2.183153e-06;7.797055e-07;1.3867592e-06;1.7666342e-06;1.0753006e-06;8.481733e-06;1.5579284e-06;3.535883e-05;2.1008302e-06;2.8224515e-06;0.0006381318;1.255116e-06;1.2385075e-06;1.8197046e-06;5.2302235e-05;1.9236618e-06;1.0298125e-05
cookie;2.6002658e-06;1.2560214e-05;2.6611608e-06;1.0375971e-06;0.00010247292;2.972127e-06;1.1751356e-06;2.8381879e-05;9.721892e-06;2.198679e-06;1.2315348e-05;5.759965e-06;3.892501e-05;7.6035874e-05;3.5803772e-05;4.629484e-06;1.3350049e-06;1.5693001e-06;3.6966696e-06
gracious;4.753632e-06;7.155925e-06;1.3841939e-05;4.237221e-07;7.531695e-07;6.6931653e-07;5.1072955e-05;1.2413932e-06;2.0839552e-06;1.4342713e-05;1.6387642e-06;2.0225705e-06;9.179918e-07;8.50254e-07;1.4078714e-06;4.5171255e-06;1.1123279e-06;6.524881e-07;2.0632522e-06
stair;1.1954271e-06;4.965494e-07;8.9458576e-05;1.8067415e-07;1.8963214e-06;5.5874335e-07;8.840223e-07;3.86094e-06;1.1116188e-06;1.3017813e-06;1.5469469e-06;1.3140511e-06;1.0635353e-06;8.8725204e-07;1.3955837e-06;3.2410753e-05;1.0825231e-06;7.510249e-07;1.2917894e-06
starting;3.4564978e-06;1.5021344e-05;1.6132154e-06;9.451223e-07;4.243105e-05;3.9557426e-06;2.7878932e-05;5.7431175e-06;1.2673783e-06;1.8314552e-06;1.8846092e-06;2.0987306e-06;1.6269047e-05;5.3039163e-05;0.00013073321;1.913921e-06;1.1319089e-06;2.1126345e-06;2.783209e-06
victor;7.2100937e-07;8.0016014e-07;1.1636256e-06;2.5450788e-06;9.678288e-05;1.0745489e-06;8.222411e-07;9.97672e-07;1.1574257e-05;1.1334334e-06;6.523635e-05;0.00018730712;7.47088e-05;1.9813087e-06;1.2630783e-06;1.6126611e-06;1.0465042e-06;0.00023131003;2.4018175e-06
discharge;1.6582086e-06;6.175615e-07;5.0432656e-05;4.041579e-06;1.3242068e-06;2.2503962e-06;9.956815e-07;2.9878556e-06;4.4713193e-05;1.7297472e-06;2.094189e-06;9.492661e-05;0.00052544905;1.2609385e-06;5.7584803e-05;9.938482e-05;4.7895483e-06;1.30456e-05;0.00040912244
aperson;4.6411966e-05;1.4453458e-05;1.115289e-06;5.543718e-07;6.6333234e-07;1.2705987e-06;7.614643e-06;1.2076738e-05;9.3634833e-07;3.2586972e-06;1.3105438e-06;1.3842214e-06;3.1060106e-05;9.959616e-07;8.678915e-07;1.1941781e-06;1.2121267e-06;5.753346e-07;2.495595e-06
hpgl;6.6574e-07;6.698505e-07;7.1216255e-07;1.3972219e-07;0.000114572416;2.7701302e-07;6.5684753e-07;8.381115e-07;1.932226e-06;7.889079e-07;1.2048542e-06;2.6150353e-06;8.7282183e-07;7.998404e-07;8.2619385e-07;9.966367e-07;8.443588e-07;1.2679669e-06;8.442026e-07
contour;6.5908927e-07;6.945908e-07;1.6553807e-06;1.3493968e-07;6.5336666e-05;1.6604929e-07;7.3414503e-07;1.0396769e-06;0.00025158873;1.0862123e-06;1.6150877e-06;6.3386874e-06;9.796465e-07;9.3729204e-07;7.7199746e-07;1.372209e-06;1.1712972e-05;1.0340972e-06;1.4993896e-06
pinch;9.769445e-07;6.6855824e-07;1.4373868e-05;4.2510106e-07;3.4334341e-06;1.9233796e-06;8.8416397e-07;1.0712057e-06;1.7086314e-06;1.4660559e-06;6.64823e-05;3.745033e-06;9.347586e-05;9.610102e-07;0.00071096147;3.5798416e-06;1.2102543e-06;1.4281202e-06;2.3095606e-06
frost;1.3440356e-06;9.095851e-07;2.920206e-06;4.1820647e-07;3.959987e-05;1.3732881e-06;2.3831687e-06;1.1677267e-06;2.6296475e-06;1.2962141e-06;4.90307e-05;2.790559e-06;0.00042067867;1.1865658e-06;9.979391e-07;2.9260409e-05;1.2838531e-06;1.2987034e-06;1.5318172e-06
capture;2.439618e-06;3.7599461e-06;1.7175013e-05;1.2340339e-06;0.00025483457;3.009009e-06;4.863779e-06;0.00034458196;2.1275458e-05;3.733725e-06;0.00021853366;3.9530014e-06;7.562477e-06;0.00015884428;2.1568409e-05;8.350593e-06;0.00018253333;0.00015156408;7.078007e-06
nowhere;8.507202e-05;0.00016313976;2.7580352e-06;1.1378427e-05;5.260852e-06;1.576611e-05;5.9013426e-05;2.8077623e-06;2.727538e-06;1.0426041e-05;4.3298875e-05;5.804748e-06;9.326923e-05;4.32574e-06;8.6871885e-05;5.997891e-06;8.3206774e-05;1.4202798e-05;0.00035086443
access;6.90003e-06;9.146254e-06;4.0972027e-05;0.00012493928;0.00063075166;3.8407677e-05;4.2209817e-06;0.00019919133;0.0027751117;7.334395e-05;0.0020498089;0.0007413261;5.3079784e-06;0.0033289124;2.4690094e-06;0.00020060611;3.8056949e-06;0.0016935468;0.0018354839
legalization;2.1834396e-06;1.0521578e-06;6.793332e-07;6.7393313e-07;5.1463536e-07;6.2207437e-07;6.947525e-07;3.4933887e-06;1.1640436e-06;2.29525e-05;1.0791265e-06;3.0866704e-06;8.691289e-07;1.1028727e-06;1.0087217e-06;1.3408054e-06;6.1159056e-07;5.8517554e-07;0.000293462
dearly;2.350415e-06;1.043731e-06;1.1716385e-05;2.4612137e-07;3.017388e-06;4.2837846e-07;1.7124534e-05;1.2461248e-05;1.1140693e-06;1.5024234e-06;1.4957847e-06;1.6734901e-06;7.302464e-06;9.902865e-07;8.913423e-07;2.6864038e-06;1.2353933e-05;6.9547207e-07;1.5548525e-06
bona;7.0584434e-07;7.292047e-07;7.376322e-07;1.3887158e-07;5.759725e-07;2.8553202e-07;6.689607e-07;8.524472e-07;8.7035136e-07;8.6240635e-07;1.1063779e-06;1.346815e-06;7.3133987e-07;8.0577316e-05;1.026033e-05;9.629529e-07;1.3151226e-06;6.7968546e-07;1.2545445e-06
jean;2.720407e-06;1.1797772e-05;8.236883e-05;3.8915405e-06;1.4637755e-05;1.457139e-06;9.911596e-06;1.4015087e-06;1.7458631e-05;2.0586556e-06;1.4220589e-05;0.00013346261;2.9604666e-06;1.2501226e-06;1.1313455e-05;1.9874283e-06;4.8482225e-06;1.1700632e-05;1.0132774e-05
socal;7.469172e-07;6.095622e-07;8.7447336e-07;1.0204303e-07;5.2000547e-07;2.1139216e-07;7.3515736e-07;8.757529e-07;1.9040432e-05;9.4071544e-07;1.3071649e-06;2.2011022e-06;1.0757846e-06;7.257898e-07;8.316072e-07;9.359474e-05;7.456004e-07;6.491161e-07;1.2492137e-06
kyle;3.150934e-06;2.405566e-05;5.946988e-07;1.7336391e-06;4.5365636e-07;8.774295e-07;1.0157621e-06;1.0873216e-06;2.4513183e-06;2.8718848e-06;6.5763397e-06;4.957749e-06;2.5442155e-06;1.1704949e-06;1.6362665e-06;1.1294354e-06;7.7200815e-07;6.778826e-07;0.0011344777
youwant;1.26646255e-05;4.0992505e-05;1.2838146e-05;3.1103953e-06;1.0846805e-05;1.1532863e-05;1.7295513e-06;2.8530296e-05;1.545974e-06;3.4280233e-06;1.9251864e-05;2.46281e-06;2.0555876e-06;3.1854528e-05;1.9643082e-06;2.1572525e-06;1.2498073e-06;2.4115552e-05;9.4747265e-06
straight;0.00014500276;9.652718e-05;0.00048707527;0.00020235425;3.6335245e-05;0.00040693456;0.00036880575;4.6879904e-05;4.7412605e-06;2.3567336e-05;4.7197485e-05;1.8148065e-05;0.0004382544;7.851328e-05;0.00036905095;4.8662867e-05;1.1415881e-05;0.00018895169;0.0002953393
iknow;1.0702213e-05;3.157982e-05;1.7474187e-06;1.0851766e-06;1.274262e-06;2.1086473e-06;1.34316415e-05;4.5982393e-05;1.3638634e-06;2.8993877e-06;4.913103e-06;2.731792e-06;3.7783582e-06;1.4346758e-06;1.3273632e-06;2.3877368e-05;1.785172e-05;1.6434795e-05;3.2081286e-06
toread;2.4138415e-06;2.6908126e-06;1.213697e-06;9.2954e-07;2.5964606e-05;8.15916e-07;3.395389e-05;1.2091926e-06;1.908708e-06;1.2478092e-06;1.7116218e-06;5.9581107e-06;1.4028627e-06;1.1093612e-06;1.3845014e-06;2.0424759e-05;3.7876846e-06;1.3943381e-06;2.4362402e-05
