;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
exnet;6.981977e-07;1.1770937e-06;6.168468e-07;7.453653e-07;7.4303813e-07;6.9624343e-07;5.736101e-07;8.012282e-07;9.344001e-07;6.639752e-07;4.5800945e-07;5.740054e-07;0.00026349194;7.129139e-07;3.708576e-06;5.2865937e-07;5.9071164e-07
betrayal;6.3408993e-07;8.374959e-07;7.0453245e-07;1.4781729e-06;6.325004e-05;8.076519e-07;5.793022e-07;1.1120643e-06;1.061804e-06;7.322579e-07;6.938336e-07;9.342251e-07;1.0660661e-06;2.1389866e-05;1.5242815e-06;7.149692e-07;7.344041e-07
smoke;3.7942078e-05;3.1811978e-06;1.4717567e-05;3.9639584e-05;3.3525978e-06;7.5603726e-05;0.00048771396;4.208959e-06;0.0011043865;8.643248e-05;2.255035e-05;0.0004353113;0.00016245696;3.5653209e-06;4.4788285e-05;2.2618158e-06;3.514804e-06
mother;1.6353871e-06;1.987495e-06;2.3984285e-06;0.000311582;0.0007446165;2.260213e-06;0.00015603751;0.00026127696;0.00037919503;3.3283624e-05;3.3082666e-05;0.001689631;1.0443843e-05;0.00021994427;8.851546e-05;3.2512892e-06;0.00016799966
threaten;0.00032010133;1.0332526e-06;2.1534156e-06;7.8810066e-05;2.0790378e-05;5.9424754e-05;0.00031342526;4.4049804e-05;0.00026621518;3.81589e-06;9.794692e-06;0.00016045517;2.9084417e-06;0.00021841915;0.00016945979;1.7909748e-06;1.0199548e-06
relax;3.0118638e-06;1.687037e-06;1.4673302e-06;3.398687e-06;1.2830114e-05;1.6633048e-05;2.0975087e-05;1.6855478e-06;9.4059236e-05;1.8079053e-06;3.4486934e-06;1.5093562e-05;1.7645505e-06;9.344188e-06;2.3997288e-06;1.1985923e-06;4.8777958e-05
amsterdam;1.2322759e-05;2.1703133e-06;0.00010227159;7.7244283e-07;7.818412e-07;8.333602e-07;6.5878345e-07;1.1425354e-06;1.2910261e-06;9.876252e-07;3.6875943e-07;1.0003941e-06;1.2082635e-06;2.2266931e-05;2.1231829e-06;1.0659682e-05;4.803384e-06
arab;1.4374356e-06;3.0840386e-07;1.4893162e-06;6.937392e-07;8.175922e-07;6.978062e-07;6.902378e-07;2.054964e-06;2.0517248e-06;9.770018e-07;1.5113116e-07;3.2713467e-06;7.230756e-07;0.0070076846;2.4636963e-06;1.8102069e-06;8.9433036e-07
revelation;7.604842e-07;7.8211195e-07;6.898942e-07;0.00028268993;0.00095740944;8.31455e-07;1.047713e-06;1.1593573e-06;1.2738757e-06;6.6395495e-07;1.7840895e-06;1.0747574e-06;1.3397338e-06;1.3399925e-06;2.009256e-06;8.121791e-07;6.39004e-07
allof;2.5234674e-05;1.8979193e-06;1.113926e-06;0.00011631893;3.4474695e-05;9.774625e-06;3.78578e-06;1.8983827e-06;1.5086969e-05;1.402446e-06;7.88835e-06;1.4783413e-06;1.7239723e-05;2.6190232e-06;6.0946377e-06;9.903463e-06;2.6506195e-05
omnipotent;6.493405e-07;9.780549e-07;6.0957433e-07;0.00027586083;1.0082951e-05;8.17622e-07;5.529533e-07;9.042855e-07;1.8720349e-06;7.105197e-07;1.18689e-06;6.178709e-07;1.1077735e-06;8.0458113e-07;1.4253302e-06;6.365572e-07;5.769409e-07
slmr;1.0750341e-06;6.2929146e-05;1.4598105e-05;9.90732e-07;7.8873705e-07;9.992277e-07;5.833705e-07;1.5252523e-06;0.00013239992;5.979411e-05;1.0136453e-06;1.2390159e-06;1.6906631e-06;8.553743e-07;1.4632167e-06;2.8166235e-06;1.2877914e-06
pour;1.1865932e-06;1.1972677e-06;2.8427796e-06;1.979144e-06;2.7105201e-05;3.9264723e-06;0.00014401221;4.1714386e-05;1.0455003e-05;1.6714828e-05;1.6477927e-06;8.589061e-05;1.9298386e-06;7.353524e-05;2.2164728e-05;1.5088007e-06;1.1885434e-06
babylon;6.261022e-07;8.985423e-07;6.1441153e-07;1.7593842e-06;0.00022219276;8.342723e-07;6.1098984e-07;8.660286e-07;6.075988e-06;7.4753257e-07;8.2914715e-07;6.781352e-07;1.0977951e-06;7.763769e-07;1.251096e-06;5.562443e-07;6.4907056e-07
help;0.00094076473;0.011588226;0.0020434703;0.00015246683;0.0003978147;0.0009844406;0.00036978256;0.0005503606;0.0030554277;0.0009697485;0.001353363;0.0015312709;0.00028068642;0.0010708675;0.00046731482;0.0027020758;0.0042794445
isolation;5.25213e-06;2.7284048e-06;3.0449475e-05;9.554433e-06;1.3039183e-06;1.256038e-06;5.929232e-05;3.2034827e-06;7.512434e-06;4.9705144e-05;1.3991919e-06;1.3383528e-05;5.051052e-06;1.9375553e-05;8.138686e-06;1.0280795e-05;1.5073364e-06
thomas;4.167907e-06;0.0006193214;6.722186e-05;1.6398576e-06;1.2638324e-06;0.00019257056;1.7679442e-06;0.00027566135;9.2258215e-06;3.2369953e-06;1.5539053e-06;2.4307456e-06;0.00012081012;2.8662287e-05;1.0893845e-05;0.00012857217;7.400749e-05
steinn;7.0744187e-07;9.3472295e-07;8.176796e-07;7.362966e-07;6.6209304e-07;8.2134125e-07;5.226397e-07;0.00036511204;1.2836379e-06;9.966536e-07;2.3142117e-07;7.294497e-07;9.3368254e-07;7.271884e-07;1.1100684e-06;6.5941657e-07;7.541208e-07
cramm;5.603434e-07;1.1285711e-06;5.619824e-07;5.868975e-07;6.075285e-07;6.627629e-07;4.519103e-07;7.066985e-07;8.3969496e-07;6.5129916e-07;3.6854638e-07;4.7470044e-07;0.000244569;6.1983644e-07;1.3376771e-06;4.9715123e-07;5.8294444e-07
clean;3.4716893e-05;4.2763054e-06;2.6502108e-05;3.957454e-05;7.580185e-05;2.6439202e-05;0.00015714858;0.00016298171;0.00043315673;0.0010040764;0.00024995027;8.818883e-05;0.00020565902;5.772384e-05;8.314362e-05;0.00014973654;0.00033490392
delve;1.012504e-06;1.6881652e-06;1.3953827e-06;5.7111654e-05;1.7311282e-06;1.1654502e-06;9.400448e-07;1.8978016e-06;1.8445169e-06;4.1653325e-06;4.701499e-06;9.408199e-07;2.338276e-06;9.567531e-07;9.713968e-06;1.137473e-06;1.4508082e-06
mock;8.114087e-07;1.1351989e-06;8.10145e-07;3.4796714e-05;7.7977784e-05;1.3804105e-06;1.3107309e-06;1.5350652e-05;2.0791751e-06;1.5182695e-06;2.10153e-05;1.2022459e-05;1.6864198e-06;7.802571e-06;2.4072401e-06;1.0038308e-06;2.4201697e-06
destroy;0.00022615201;1.7323225e-06;2.4847338e-06;2.3038474e-05;0.00049165107;6.446723e-06;0.00021862972;4.138019e-05;2.4457364e-05;2.0355033e-05;1.14365685e-05;0.00017942392;6.599944e-06;0.001079109;0.00019812932;0.00038196825;3.5235164e-06
reveal;0.00075370277;2.077281e-06;6.246066e-06;0.00037379892;0.00058095716;1.1180759e-06;5.4372085e-06;0.0002667069;0.00012055461;1.2243719e-06;3.328652e-06;3.2221376e-06;4.3660216e-06;0.0002063734;5.18445e-05;5.0214235e-06;8.488411e-06
edusan;5.487774e-07;1.1677987e-06;7.494182e-07;5.7817715e-07;5.948603e-07;6.822841e-07;4.4336653e-07;7.433188e-07;8.433489e-07;6.84843e-07;3.4127513e-07;4.844219e-07;0.00012900829;6.152833e-07;1.0211479e-06;5.2524763e-07;5.937882e-07
rachel;1.0922187e-06;2.0274583e-06;8.737421e-07;7.8591836e-07;7.41659e-07;8.724616e-07;6.237813e-07;8.195149e-07;1.5536226e-06;7.985365e-07;5.268922e-07;9.953295e-07;9.949298e-07;9.574532e-05;1.7417555e-06;8.0337634e-07;6.886822e-07
bedroom;7.568861e-07;1.1317042e-06;1.0219319e-06;1.3389337e-06;1.8209845e-06;1.4735242e-06;0.00012306486;1.4928781e-06;2.024494e-06;1.4930469e-06;1.2220378e-06;0.00041112708;2.2377642e-06;1.0444779e-05;1.094555e-05;1.0907646e-06;9.915549e-07
reedr;5.3536405e-07;9.280469e-07;5.870409e-07;1.2970029e-06;8.435647e-05;7.9489155e-07;5.205336e-07;7.7361653e-07;9.520991e-07;6.755752e-07;5.263955e-07;5.548239e-07;9.360354e-07;7.494194e-07;1.0771143e-06;5.3288954e-07;6.63463e-07
chord;7.161715e-07;1.8898693e-06;3.8518036e-05;7.238058e-07;1.2052018e-06;9.2078454e-07;5.2654343e-07;2.6366893e-06;1.1646742e-06;0.00010030284;6.7773516e-07;6.762114e-07;9.744113e-07;7.9221e-07;9.596183e-07;9.4907915e-07;1.7183667e-05
cyprs;5.7230153e-07;1.1857263e-06;6.274553e-07;1.75059e-05;3.7869474e-06;2.9089919e-05;5.39672e-07;8.604347e-07;1.0770356e-06;8.467456e-07;8.2550594e-07;6.717558e-07;6.3207495e-05;7.040903e-07;1.1755022e-06;6.1680237e-07;6.140028e-07
dispose;9.68289e-07;1.5581248e-06;8.494799e-07;1.847864e-06;2.782264e-05;1.1645969e-06;2.152485e-05;2.7222293e-06;2.4658895e-05;1.0382353e-06;1.8197583e-06;1.4781878e-06;8.383717e-06;1.3613669e-06;2.3828816e-05;8.475034e-07;5.6370104e-06
toget;2.4800542e-05;0.00016250495;1.9162633e-06;3.7030152e-06;8.11333e-06;2.4368353e-05;9.103197e-06;3.8005203e-06;8.273642e-05;5.0771605e-06;3.6811838e-05;3.1037569e-06;1.8445513e-05;1.3811376e-05;4.0481373e-05;1.4079734e-05;3.674918e-05
turmoil;7.693811e-07;1.0454801e-06;8.789396e-07;6.750609e-07;7.687896e-07;8.6188356e-07;7.525976e-05;9.0116305e-07;1.0572862e-06;6.92007e-07;4.7162442e-07;8.791428e-07;2.546927e-05;3.0644333e-05;2.2916986e-06;7.982031e-07;7.0780214e-07
stealth;1.1507954e-06;2.6383468e-06;2.0214097e-06;3.0663687e-05;1.3145525e-06;1.2374473e-06;1.0957062e-06;3.441243e-06;1.746565e-06;0.0003823884;2.3544771e-06;2.0512762e-06;1.5653922e-06;0.00017497821;5.975469e-06;1.6606847e-06;0.0004717955
silver;3.8552353e-06;0.00086148496;8.5507025e-05;3.297949e-06;0.00014767668;0.00012361094;0.00027175574;2.5566615e-06;0.00015061961;0.0002999886;8.779169e-06;2.6670205e-06;0.0001484688;5.3951848e-05;8.236295e-06;2.722877e-06;7.3164985e-05
abide;0.00025157613;1.0479138e-06;8.3573025e-07;3.0451822e-05;1.4734586e-05;1.0135597e-06;0.00029476968;1.541725e-06;1.8134402e-06;1.0513706e-06;5.056003e-06;1.3752862e-06;2.0515556e-06;4.478493e-06;0.00035111274;9.621431e-07;6.4864116e-07
newman;5.779851e-07;0.00037122623;2.1622984e-05;6.143258e-07;6.346729e-07;8.403643e-07;4.3681968e-07;1.077045e-06;9.374758e-07;1.4321963e-06;4.091913e-07;4.4427117e-07;1.0144186e-06;6.222458e-07;1.082211e-06;7.925121e-07;1.2257597e-06
danny;0.00012581646;0.0007292697;3.970962e-06;1.1794241e-06;9.411667e-07;0.00020144109;1.0339004e-06;1.6765108e-06;2.0239052e-06;1.1991799e-05;2.1727064e-06;3.9076276e-05;2.646576e-06;0.00021287058;2.5779852e-06;5.1928357e-05;1.7646614e-06
regional;1.6342909e-06;1.7307373e-06;8.701341e-05;3.3183042e-06;1.7172063e-06;2.137893e-06;1.0120916e-06;1.841459e-05;8.9867404e-05;1.6336882e-06;1.0958968e-06;0.0001494664;1.843911e-06;0.00031697366;2.46909e-05;1.6389923e-06;1.1806693e-06
overthrow;1.3288668e-06;1.1076876e-06;7.5365756e-07;2.2239576e-06;6.657947e-05;9.164655e-07;5.763931e-05;1.318437e-06;1.467744e-06;8.2771066e-07;1.6138085e-06;1.3802884e-06;4.3750893e-05;8.907791e-06;6.845906e-05;8.2516976e-07;8.1098784e-07
acutally;1.1496881e-05;2.3352734e-06;1.221683e-06;1.5489685e-06;9.2901024e-07;1.2281606e-06;8.18588e-06;5.0017534e-06;4.0893215e-06;2.793741e-05;1.4362013e-06;9.7309e-07;3.510774e-05;9.015687e-07;1.888164e-06;1.0784846e-06;1.8411602e-05
chastity;6.699337e-07;7.874332e-07;8.039033e-07;1.943405e-06;9.624022e-07;8.115618e-07;4.732196e-07;1.1268793e-06;0.0008691018;7.0364365e-07;5.177361e-07;8.045049e-07;9.4655616e-07;2.191404e-06;1.3995785e-06;6.4436426e-07;5.655585e-07
book;2.5868414e-05;0.008175869;0.0018246789;0.0006418438;0.003349926;0.00014617038;4.677575e-06;0.001562718;0.00083915755;0.00033210558;0.00023565082;0.00019027237;0.00016279072;0.00089358666;0.00044505336;0.00026714476;8.150732e-06
bobbe;5.737513e-07;1.0820157e-06;5.733464e-07;0.00054526085;2.0018606e-06;7.5839387e-07;4.5966905e-07;8.7770906e-07;8.586173e-07;6.5653757e-07;1.2479135e-06;4.640566e-07;1.1020403e-06;6.988129e-07;1.4440486e-06;6.5132156e-07;5.1751977e-07
southwest;9.952258e-07;2.6348619e-06;1.8706907e-05;1.6049478e-05;6.7322253e-06;1.1084476e-06;7.893084e-07;3.5338213e-05;1.0804229e-05;1.1730185e-06;7.60135e-07;2.1156523e-06;6.7879395e-05;1.3997006e-06;2.0667967e-06;1.066109e-06;9.616705e-07
farley;4.9099054e-07;2.914716e-06;5.1935217e-06;4.6599482e-07;7.072534e-07;7.3920813e-07;4.747266e-07;8.040221e-07;9.585357e-07;8.543745e-07;4.922303e-07;5.086507e-07;8.941258e-07;7.1746246e-07;8.9905257e-07;1.0355229e-06;0.00018477908
hoover;9.362238e-05;1.151244e-06;9.366423e-07;1.120629e-06;4.66834e-06;8.443689e-07;9.266223e-07;6.140404e-05;1.6081028e-06;1.0903715e-06;8.001887e-07;8.398253e-07;1.32344e-06;6.0665907e-06;4.1202925e-06;9.640672e-07;6.662268e-07
premier;6.9836886e-07;1.3278492e-06;1.0420321e-06;7.676452e-07;7.984623e-07;2.2138254e-05;8.16029e-07;9.789348e-07;7.90198e-06;9.516667e-07;7.8211906e-07;1.1239894e-06;1.1336402e-06;4.4133052e-05;1.3503316e-06;9.266199e-07;2.795353e-05
bogg;5.5575265e-07;1.2331884e-06;6.701603e-07;9.22091e-07;1.5348988e-06;0.00038508343;2.3997034e-06;8.5539966e-07;9.644887e-07;8.090605e-07;6.598979e-07;6.5141285e-07;8.872615e-07;7.5571154e-07;2.0826312e-06;5.8976326e-07;6.661442e-07
university;0.00020724593;0.0110229235;0.0039486485;0.00025106446;4.8946582e-05;6.372264e-05;0.00044909367;0.0008447817;0.0013526438;2.9039176e-05;1.6923945e-05;8.012882e-06;0.0044003553;0.00271296;0.00010549638;8.13438e-05;0.00091480266
script;2.4095002e-06;5.328845e-06;0.000332396;1.1500169e-06;1.3001126e-06;8.909345e-07;3.2289997e-06;1.7071461e-06;1.9296214e-05;1.1351225e-06;5.5683455e-07;1.5907854e-06;6.3440755e-05;3.6185305e-05;2.0970467e-06;0.0006447202;2.3881264e-06
ifwe;7.5404387e-07;1.113907e-06;6.8137564e-07;0.000117300624;1.43102225e-05;1.92489e-06;7.313958e-07;1.3203281e-06;2.1276817e-06;9.219315e-07;1.634533e-06;7.8555985e-07;1.3067846e-06;7.965677e-07;6.6090674e-06;6.5745616e-07;6.516688e-07
public;0.0050673573;1.4352503e-05;0.002169792;3.425412e-05;0.00022846232;2.26793e-06;0.0008295788;0.000258315;0.00070749415;4.122364e-06;9.444496e-06;0.00061807374;0.0004881973;0.0005410392;0.0041340585;0.00023784321;2.390886e-06
sinin;5.0976024e-07;9.37798e-07;5.872408e-07;2.0322861e-06;7.7187884e-05;7.6885505e-07;4.9077323e-07;7.74368e-07;9.418561e-07;6.948029e-07;5.8832023e-07;5.3068135e-07;9.881055e-07;6.201877e-07;1.0598106e-06;5.2899225e-07;6.8743157e-07
passive;4.374113e-05;2.9595237e-06;3.0980543e-06;5.0680897e-05;6.312714e-05;1.1980857e-06;1.3102647e-06;3.5355522e-06;6.1593615e-05;5.0534785e-05;5.678824e-06;2.0259013e-06;2.6891535e-06;1.132084e-05;2.6982987e-06;4.3007425e-05;6.192117e-05
diminish;1.7018265e-05;1.2111484e-06;1.1062255e-06;6.1036303e-06;2.6107842e-05;4.5082834e-06;1.890051e-05;1.5364088e-06;2.1339833e-05;4.034036e-06;3.7338766e-06;1.5677558e-06;2.2880004e-05;2.4107621e-05;7.538678e-05;1.0623477e-06;9.1232954e-07
letter;0.0006310134;0.0009892877;0.0003529839;9.536432e-05;0.0006588593;6.685725e-06;0.00038396224;0.00016352134;6.077156e-05;0.00019538614;3.2127322e-05;0.0006146726;4.6117966e-05;0.0005484285;0.00082010834;3.924095e-05;5.1386593e-05
utzoo;8.0277505e-07;1.1681719e-06;1.0327157e-06;7.1094024e-07;6.789943e-07;7.911299e-07;5.407967e-07;0.00078041176;1.3482668e-06;1.0033943e-06;1.8365607e-07;8.027927e-07;7.913368e-07;7.209234e-07;1.1315632e-06;7.118687e-07;8.2296435e-07
league;4.0966306e-06;1.035086e-06;1.0787948e-06;1.8288525e-06;1.1340561e-06;0.0044008265;1.2538624e-06;3.7421019e-06;2.0870002e-06;1.3143588e-06;2.5502243e-06;3.1336208e-06;6.310137e-06;0.00029472206;1.8836549e-06;2.2345378e-06;2.2133643e-06
incur;1.5272863e-06;2.190999e-06;8.671862e-06;2.992297e-06;6.25193e-06;1.3766859e-06;9.662692e-06;1.4044797e-05;2.1079402e-05;9.924822e-06;5.158554e-05;1.7175313e-06;1.7598398e-06;1.0210798e-05;6.940009e-06;1.486464e-05;1.2741698e-05
cando;1.0883642e-06;6.300066e-05;2.4882409e-06;1.5810022e-06;5.6157014e-06;3.8143771e-06;1.0005322e-06;1.2414258e-06;1.8080403e-06;3.8954217e-06;1.5935666e-05;1.1445186e-06;1.7650705e-06;1.0159149e-06;3.4476273e-06;1.87058e-05;3.1611704e-05
becausei;9.0928336e-07;2.2311765e-06;8.4993934e-07;1.8698869e-06;9.530654e-06;2.2917824e-05;7.5706726e-06;1.3316827e-06;2.5785554e-05;6.065062e-06;5.583296e-05;2.011956e-06;4.3077653e-05;9.947794e-07;2.1285048e-06;1.5252589e-06;1.2486609e-06
traction;7.508205e-07;1.3965836e-06;1.992969e-06;8.3718595e-07;7.3037097e-07;1.0586527e-06;5.778946e-07;2.0445702e-06;1.68302e-05;0.00018014816;8.6830255e-07;8.44122e-07;9.931988e-07;6.747178e-07;1.0164571e-06;7.077922e-07;9.616961e-07
wayto;1.2016571e-06;2.8421045e-06;1.3354054e-06;2.9582747e-05;1.142207e-05;8.689832e-05;1.6089572e-05;1.2212961e-05;1.7918449e-06;1.489534e-06;2.3147095e-06;1.855531e-06;6.800016e-05;3.7983405e-06;2.7125666e-06;2.0028767e-05;2.260388e-06
ordo;6.320933e-07;1.596793e-06;7.563606e-07;1.4370115e-06;9.392108e-05;9.88243e-07;6.4173867e-07;9.725281e-07;1.1110327e-06;9.762364e-07;6.96716e-07;7.3000643e-07;1.1203786e-06;8.816578e-07;1.2998823e-06;6.8730316e-07;4.611455e-06
amorc;5.66245e-07;1.1694002e-06;6.2015584e-07;1.216052e-06;3.392546e-05;7.402092e-07;5.2279427e-07;8.1766945e-07;9.918891e-07;6.7671203e-07;5.4574735e-07;6.317191e-07;0.00022935354;6.9082364e-07;1.1464947e-06;5.665254e-07;6.572341e-07
archive;0.0003055572;1.50463375e-05;0.003495164;9.874834e-07;1.2158179e-06;1.1735631e-06;1.0295249e-06;3.3021697e-06;2.4115839e-06;1.9521478e-06;2.4614272e-07;5.2970936e-06;1.8464644e-06;0.00044562755;3.9043452e-06;0.0009201441;7.0147576e-06
poorly;1.3406541e-06;4.190784e-06;4.4663616e-06;5.1758296e-05;4.385079e-06;0.00023520706;2.3316654e-05;5.6534052e-05;7.0879214e-05;5.427496e-06;1.0823615e-05;2.0856069e-06;2.2669249e-06;1.3836682e-06;1.1390241e-05;3.1875843e-05;2.3505413e-06
trooper;9.0060144e-07;1.3780453e-06;7.687039e-07;1.590086e-05;2.0031212e-06;1.064551e-06;1.7367585e-05;1.1910643e-06;1.3201239e-06;6.567775e-05;1.4489822e-06;8.096186e-07;3.6463443e-05;8.8847185e-07;1.8094801e-06;7.9523835e-07;8.735732e-07
lobbying;7.870476e-05;1.4347357e-06;2.6330608e-06;3.886328e-06;2.1871974e-06;8.9921014e-07;1.1724455e-06;2.137427e-05;1.7680312e-06;1.1050513e-06;6.974246e-07;2.6939895e-06;1.787642e-06;2.5092008e-06;4.2121697e-05;1.5744152e-05;8.7643707e-07
fade;1.0170195e-06;1.1178333e-05;1.6034647e-06;2.3245764e-06;2.3041683e-05;2.9147097e-05;6.102707e-05;1.6629154e-05;1.7474697e-06;7.7677e-05;4.1228245e-06;1.5323752e-06;1.8703925e-06;2.058677e-06;2.0644957e-06;1.3485969e-06;1.06537345e-05
specialty;1.1157796e-06;1.7081209e-05;1.9002595e-05;1.2559718e-06;9.899237e-07;1.1135863e-06;9.944479e-07;1.6487128e-06;7.408637e-05;2.9278352e-05;2.7326275e-06;1.1158095e-06;1.5006625e-06;9.0617687e-07;4.293959e-05;9.226976e-07;1.8063679e-06
fortress;8.565191e-07;9.904063e-07;8.195072e-07;5.406323e-06;1.4407667e-05;8.925801e-07;3.5329627e-05;9.948839e-07;1.2778715e-06;7.6400636e-07;7.555997e-07;1.1122715e-06;1.3244298e-06;2.8088387e-05;5.067616e-06;8.3510287e-07;7.206584e-07
whose;0.0004215157;2.7802125e-06;6.424557e-05;0.0003789637;0.00077815686;0.000116697294;0.00013189593;0.00013427022;0.00022072304;5.5377724e-05;2.3952618e-05;0.0003890599;0.00024596025;0.0005252225;0.00051972095;8.528937e-05;2.0837379e-06
disk;0.0007498796;1.4779342e-05;0.00097261503;1.00652e-06;1.4458436e-06;1.6860656e-06;1.1511235e-06;6.0557275e-05;5.7393195e-06;2.2989258e-05;1.201709e-06;2.6448754e-06;2.871735e-06;1.9362235e-06;3.475542e-06;0.00034460466;0.008647638
array;1.7322982e-05;4.9514365e-06;0.00025825374;1.0370146e-06;1.1774855e-06;1.165736e-06;8.6465064e-07;0.0009171059;2.359001e-06;2.5269066e-05;3.936273e-07;1.8418234e-06;1.6495974e-06;2.0235755e-06;1.800771e-06;0.00010782584;6.35376e-05
reference;3.495083e-05;0.0010086992;0.0018225563;0.0008100446;0.0010311549;2.8100425e-05;0.00011222878;0.00065372244;0.00060742674;0.0004148753;1.2054182e-05;0.0001248601;0.00027973787;0.0004849211;3.7453683e-05;0.0004941584;1.4007009e-05
extraordinaire;7.3675204e-07;1.4512923e-06;8.3958315e-07;7.0183575e-07;7.0682654e-07;9.1203367e-07;5.330561e-07;8.648459e-07;1.0234512e-06;1.8362865e-05;6.456278e-07;7.8091904e-07;9.749448e-07;5.2706906e-05;1.0720784e-06;8.2671204e-07;8.5568877e-07
embassy;6.302178e-05;1.0165678e-05;2.6846196e-06;1.2624253e-06;1.4114e-06;1.3346684e-06;5.957729e-05;8.063038e-06;1.4303808e-05;1.3739988e-06;1.1414144e-06;3.8441372e-05;3.0211215e-06;0.000113026355;8.001973e-06;1.3288721e-06;1.0715631e-06
contemporary;2.7041283e-06;1.2253936e-06;2.2885562e-05;3.0037234e-05;0.00015724007;8.253363e-07;1.0901414e-06;1.3471579e-06;1.7843128e-06;8.731419e-07;9.809896e-07;1.3374629e-06;1.6757474e-06;5.1965257e-05;1.76493e-05;1.0737218e-06;7.6579926e-07
quark;1.005844e-06;2.8362101e-06;1.4708481e-06;3.2235454e-05;1.1605831e-06;1.1118227e-06;5.7280545e-07;2.5312638e-05;1.337295e-06;1.0892293e-06;5.55231e-07;9.431421e-07;1.2279828e-06;9.698088e-07;1.3746501e-06;8.853738e-05;3.4841337e-06
static;1.5135058e-06;4.681033e-06;1.8301143e-06;1.0328644e-06;9.762954e-07;1.2071242e-06;6.949525e-07;1.24799435e-05;1.5353218e-06;2.65906e-05;9.670232e-07;1.2379742e-06;3.7156355e-05;1.1008296e-06;1.2860427e-06;0.00063332677;0.00013694998
hard;0.0011229694;1.8259521e-05;0.00011027528;0.00072815386;0.00037700386;0.0005049895;0.00080029224;0.00028722256;0.0004897001;0.001144468;0.0015764963;0.0006605115;1.7646236e-05;0.00014815641;0.00024392111;0.0002672737;0.0048417547
count;2.7228312e-05;0.00036840566;5.859469e-05;0.0003184922;0.000107422056;0.00067259226;0.00023197356;8.696699e-05;0.00018703325;0.00015609257;6.454468e-05;8.4337364e-05;0.0005708454;0.0002631036;0.000281898;0.0007374841;7.006618e-05
incorporate;0.00017256098;5.873391e-06;0.00028266374;4.412523e-05;1.6136853e-05;1.9341608e-06;2.1212914e-05;5.0481627e-05;5.1569386e-06;3.9248378e-05;2.169168e-06;1.214772e-05;2.908683e-05;1.6032212e-06;2.2152513e-05;8.655807e-05;1.1913584e-05
novice;1.0874304e-06;1.23448335e-05;2.7868798e-05;7.792901e-07;8.22731e-07;6.096883e-06;4.291471e-06;1.3825788e-06;1.4026577e-06;4.8232978e-05;1.1357192e-06;1.4944444e-06;1.2843598e-06;9.723973e-07;1.3080202e-06;1.37393135e-05;4.11209e-05
printout;4.045835e-06;5.339976e-06;7.6041775e-05;7.6857407e-07;7.5973804e-07;9.593161e-07;6.098785e-07;1.5112596e-06;1.2752613e-06;1.1868626e-06;4.3332213e-07;7.2513416e-07;1.2819845e-06;9.884077e-07;1.2649976e-06;2.0391337e-05;1.7546128e-05
whichwa;5.775244e-07;2.0195678e-06;1.056716e-06;4.4894837e-06;1.0048067e-05;4.6521393e-05;7.282394e-07;2.1123246e-06;1.3570815e-06;1.2854211e-05;1.0734424e-06;1.4802219e-05;1.2094152e-06;8.4783994e-07;1.3012009e-06;8.1229535e-07;8.777437e-07
comprise;3.366029e-06;1.938184e-06;9.0890346e-05;4.7980942e-05;3.1399131e-06;1.5034893e-05;1.2600176e-06;1.973456e-06;5.130709e-05;2.5722757e-05;4.8313777e-06;2.1614985e-06;0.000104035185;9.092904e-05;3.0464385e-05;1.7028901e-06;1.017225e-06
diarrhea;6.836194e-07;1.2445969e-06;6.916551e-07;4.263413e-06;9.745763e-07;8.7544873e-07;5.7013443e-07;1.3461613e-06;0.00024339698;2.8800043e-06;9.442006e-07;8.568338e-07;3.594095e-05;7.58746e-07;1.3149091e-06;6.792602e-07;7.4944836e-07
fetched;9.290062e-07;1.2179104e-06;1.0295463e-06;8.500235e-06;1.3051275e-05;9.818475e-07;2.8256816e-05;1.1773373e-06;1.4854405e-06;4.647544e-06;1.0431273e-06;1.1527299e-06;1.3515943e-06;1.9461453e-05;2.0079456e-06;1.3765806e-05;1.0348534e-06
various;0.00022296277;3.168203e-05;0.001942105;0.00028321557;0.0004713937;1.4134472e-05;5.5326902e-05;0.00044970922;0.00037107588;0.000106900196;7.2894045e-06;0.00036020458;1.1536277e-05;0.00022461636;9.928844e-05;0.00020761648;0.00027296707
immediately;2.6629536e-06;1.0957123e-05;2.1721533e-05;2.152314e-05;0.00034046127;0.0001747008;0.00031831922;9.9584984e-05;7.713482e-05;9.026868e-05;6.0758653e-06;0.0007241377;0.00015755663;6.425279e-05;5.1856965e-05;8.737355e-05;4.956765e-05
nobody;0.00040881132;4.557033e-06;2.6400121e-05;0.0002886667;7.599352e-05;0.00024933342;0.00013020013;0.00011963158;2.3533239e-05;5.8474166e-06;0.0007213742;3.5259105e-05;0.00017403941;0.00016869427;0.00030969956;4.2589695e-06;1.6659825e-06
interchange;9.963104e-07;1.4663117e-06;3.92434e-05;7.7116437e-07;7.682158e-07;8.1872685e-07;5.463173e-07;3.384772e-06;1.1574482e-06;9.514888e-07;3.1338737e-07;5.1838892e-06;9.665011e-07;9.684594e-07;1.4527925e-06;2.7056945e-05;1.0000801e-06
