;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
mother;3.190399e-06;2.3409666e-06;0.00024008604;0.00010996343;7.208637e-05;0.00020664293;1.7114127e-05;1.8666222e-05;3.9742463e-06;0.00018045762;3.7459392e-06;1.5733205e-05;1.4621375e-05;0.00035404434;0.0005189391;0.0021183519;3.6902848e-06;0.00072797464;0.00028838715;1.9426712e-05;1.9017548e-06
threaten;3.2001317e-06;1.357934e-06;4.3076077e-05;0.00032887145;0.00020747662;1.2574226e-06;5.438088e-06;1.64674e-05;5.072216e-06;0.0002435389;0.00030303013;5.013084e-06;4.560556e-06;0.0002462298;2.907149e-05;0.00020355696;1.1216372e-06;4.276488e-05;8.639675e-05;3.0775332e-06;5.5348028e-05
relax;2.3585358e-06;1.4728149e-06;2.6133043e-06;2.2226053e-05;2.1073986e-06;6.943962e-05;2.6741682e-06;2.8485492e-06;2.1150709e-06;8.963752e-06;7.620178e-06;2.8435052e-06;2.3743169e-06;7.283196e-05;3.8805742e-06;1.5309966e-05;3.1570548e-06;2.0228681e-05;5.5285295e-06;2.149893e-06;1.9247109e-05
amsterdam;2.102484e-06;1.4141518e-05;1.72848e-06;8.59829e-07;2.7282379e-06;5.3716867e-06;2.0167235e-07;5.843553e-07;9.311137e-05;2.6065181e-05;2.1368414e-05;2.1736547e-07;1.8611884e-07;1.873072e-06;1.4549476e-06;1.3637616e-06;3.3919612e-06;1.0139948e-06;1.202033e-06;1.1735924e-06;1.316049e-06
arab;2.0020966e-06;1.6912885e-06;3.261908e-06;1.5303951e-06;3.7372224e-06;6.033007e-07;7.926782e-08;8.006755e-08;3.798449e-06;0.006026974;1.157138e-06;8.687925e-08;7.0027056e-08;3.241073e-06;1.6014332e-06;8.869712e-06;6.0024206e-07;1.1581268e-06;7.1961597e-07;1.4372478e-06;1.2230048e-06
revelation;1.8244638e-06;9.967484e-07;1.8375148e-06;2.1571452e-06;1.8531795e-06;1.0023402e-06;3.883438e-07;6.3830885e-07;1.2470936e-06;2.4367969e-06;1.3793676e-06;3.9759362e-07;3.2964547e-07;2.1734813e-06;3.8228786e-06;1.6243685e-06;9.3914116e-07;0.0011544139;0.00037658482;1.083536e-06;1.1599103e-06
allof;3.0896258e-06;9.558579e-06;2.218716e-06;1.7353354e-05;3.327859e-06;3.57789e-05;2.6574144e-06;3.872368e-06;1.7308994e-06;2.6259356e-06;2.4683774e-05;2.758218e-06;2.3019581e-06;1.4746031e-05;7.836606e-06;2.0706107e-06;2.9119537e-06;4.5526103e-05;0.000110407265;1.532641e-06;1.2916262e-05
omnipotent;1.6160724e-06;7.78817e-07;1.1742544e-06;1.0872461e-06;1.1821368e-06;9.67714e-07;3.636686e-07;6.084597e-07;8.787362e-07;1.0590996e-06;8.3010934e-07;3.797742e-07;3.102228e-07;3.4420789e-06;1.6636984e-06;7.538564e-07;1.173143e-06;8.563043e-06;0.00023800036;7.7462306e-07;9.1497634e-07
slmr;4.1812605e-06;2.696346e-06;2.5614659e-06;1.2127059e-06;9.14159e-07;2.5831855e-06;1.2395175e-06;1.0777767e-06;3.3088759e-06;9.101052e-07;8.8600274e-07;1.4083838e-06;1.3224407e-06;0.00013352596;1.8169594e-06;1.4640433e-06;0.00016153033;8.3600946e-07;1.1830971e-06;7.268252e-05;1.0886378e-06
pour;2.4894478e-06;1.3242137e-06;4.080861e-05;0.00022045309;2.4723697e-05;1.2630003e-06;1.0296659e-06;1.7576402e-06;4.3481105e-06;7.370626e-05;1.6941175e-06;1.0636089e-06;9.4570794e-07;2.080846e-05;4.351918e-06;0.00020470055;1.7949147e-06;3.4240922e-05;2.6627836e-06;2.006266e-05;6.2844424e-06
babylon;3.0482827e-06;7.255906e-07;1.1648285e-06;1.1846622e-06;1.0930642e-06;7.624479e-07;2.5707965e-07;3.1156253e-07;9.796413e-07;1.1172249e-06;8.2978084e-07;2.6976804e-07;2.2375214e-07;4.328824e-06;2.0728255e-06;8.444885e-07;1.2244832e-06;0.00020731591;2.025652e-06;1.0161526e-06;9.664722e-07
help;0.00012648634;0.0028333955;0.000542714;1.6374592e-05;0.00056966906;0.003775511;0.0025385765;0.0007015498;0.001655651;0.00083161367;0.0007738389;0.002644494;0.0029086205;0.0036589133;0.00055715867;0.0013288128;0.02150333;0.00028584353;8.484107e-05;0.00081488874;0.0008498644
isolation;1.3197568e-05;1.1413766e-05;4.503606e-06;6.284707e-05;5.1369466e-06;2.2196932e-06;9.725967e-07;1.7659858e-06;2.8068744e-05;1.8797677e-05;5.8392006e-06;1.0238083e-06;9.380209e-07;1.9303867e-05;2.9845498e-06;2.0695998e-05;3.778943e-06;1.663528e-06;1.4394274e-05;4.918278e-05;1.806617e-06
thomas;0.001045737;8.9406516e-05;0.0002043831;2.3544278e-06;6.386568e-06;6.69813e-05;2.605133e-06;1.281092e-06;4.777872e-05;1.5655121e-06;2.7178887e-06;3.2516336e-06;2.600232e-06;1.141821e-05;4.4837766e-06;2.1340725e-06;0.00048837584;1.1511246e-06;1.691471e-06;3.3492563e-06;0.0001671003
steinn;1.9586037e-06;9.671058e-07;0.00023248665;9.4153717e-07;1.4687411e-06;8.718447e-07;1.4030974e-07;3.3713076e-07;1.5754639e-06;1.1066672e-06;7.31175e-07;1.5255172e-07;1.2407993e-07;2.7799463e-06;7.7859903e-07;1.088598e-06;1.0527003e-06;9.073654e-07;8.835075e-07;1.4115352e-06;1.014423e-06
cramm;0.00033636487;6.993399e-07;8.5801383e-07;9.258948e-07;1.3639959e-06;7.684308e-07;2.13578e-07;1.2696266e-07;9.339417e-07;7.082413e-07;5.430016e-07;2.4164217e-07;1.9533307e-07;1.1264555e-06;1.0753985e-06;4.2656342e-07;1.7430157e-06;6.9859595e-07;7.252198e-07;8.8997245e-07;1.0284589e-06
clean;0.00030576118;0.00013962317;0.00017560598;0.00010155785;5.5249533e-05;0.00023429637;0.0001517854;0.0006161493;2.2033815e-05;4.8210633e-05;1.5328369e-05;0.00014513535;0.00015320367;0.00030610836;4.688993e-05;0.00011068873;8.203667e-06;6.253324e-05;2.9415036e-05;0.0010410098;1.8433504e-05
delve;1.8803834e-06;2.1623061e-06;2.3222626e-06;1.4427784e-06;5.7488787e-06;2.4965445e-06;1.2774768e-06;2.224535e-06;1.8266239e-06;1.325369e-06;1.2601504e-06;1.3230416e-06;1.1626772e-06;2.8777013e-06;7.744449e-06;1.1670345e-06;2.3338212e-06;1.8445756e-06;5.4029882e-05;5.0773583e-06;1.4048052e-06
mock;1.5369885e-06;1.002757e-06;1.5117709e-05;2.345609e-06;2.2127429e-06;3.0374729e-06;1.0775987e-06;1.0119012e-06;1.2227066e-06;9.168852e-06;1.1208288e-06;1.0589673e-06;9.2621684e-07;2.7836577e-06;3.872258e-05;1.608875e-05;1.431731e-06;6.364205e-05;3.6547954e-05;1.4221964e-06;1.3689207e-06
destroy;3.656342e-06;0.00048715292;3.7873688e-05;0.00017164263;0.0001160924;3.6914696e-06;4.7317185e-06;1.5065174e-05;5.5604214e-06;0.0011795713;0.00022298623;4.2275838e-06;4.4218023e-06;3.106953e-05;0.00018565306;0.0002311693;2.2471254e-06;0.00040121604;1.9256784e-05;2.3547362e-05;7.661789e-06
reveal;2.9136421e-05;3.306677e-06;0.0003055264;6.146964e-06;5.657522e-05;4.303292e-06;1.5862425e-06;4.727812e-06;1.0915042e-05;0.00018974302;0.0006681248;1.5062318e-06;1.2831072e-06;9.982747e-05;5.317715e-06;4.702438e-06;1.9564443e-06;0.00047674793;0.00033331572;1.5219442e-06;1.9509837e-06
edusan;0.00024518088;7.2510494e-07;8.9520694e-07;9.871583e-07;1.1597632e-06;8.547982e-07;2.2712874e-07;1.4387771e-07;1.0875693e-06;8.114685e-07;6.3756767e-07;2.5643683e-07;2.0751179e-07;1.250147e-06;1.0498579e-06;5.0383113e-07;1.9291695e-06;7.4047404e-07;7.3937116e-07;9.859677e-07;1.0985865e-06
rachel;4.5433102e-05;7.8730716e-07;1.1357052e-06;1.0749995e-06;1.6010562e-06;8.866804e-07;2.8709243e-07;2.1206051e-07;1.5217222e-06;8.164646e-05;1.1403721e-06;3.1832678e-07;2.6382932e-07;1.8039993e-06;2.084285e-06;1.315918e-06;2.3303785e-06;9.2288747e-07;1.0451963e-06;9.721762e-07;1.1195609e-06
bedroom;2.6551363e-06;1.1945102e-06;2.0565867e-06;9.955964e-05;1.934674e-05;1.2410321e-06;5.698869e-07;5.8757183e-07;1.3278229e-06;1.468752e-05;2.210471e-06;6.174581e-07;5.269006e-07;2.5790332e-06;4.6282867e-06;0.00046096696;1.3935378e-06;2.078635e-06;1.5903938e-06;2.0898774e-06;1.6788612e-06
reedr;1.6344706e-06;7.083525e-07;9.440673e-07;1.103616e-06;1.0460255e-06;7.867954e-07;2.1231627e-07;2.86908e-07;8.414342e-07;1.2427889e-06;8.425723e-07;2.2563708e-07;1.8551793e-07;1.2671869e-06;1.4365685e-06;7.902563e-07;1.228917e-06;9.2302136e-05;1.8150192e-06;9.4573954e-07;9.506149e-07
chord;1.9800061e-06;1.8633757e-06;3.7112904e-06;8.9121954e-07;1.2415464e-06;3.574113e-05;3.6156086e-07;7.149054e-07;2.9771763e-05;9.931546e-07;1.1393428e-06;3.9703247e-07;3.4914794e-07;1.699232e-06;1.0272745e-06;8.6996863e-07;3.3360984e-06;1.0964254e-06;9.019535e-07;0.00013609868;1.3430274e-06
cyprs;2.3853613e-06;7.9427406e-07;1.2712068e-06;4.9967908e-05;1.6492961e-06;8.940524e-07;6.12357e-07;6.2662167e-07;7.725095e-07;1.1684656e-06;9.796407e-07;6.8855957e-07;5.365462e-07;1.9660015e-06;2.1448272e-06;1.2534073e-06;1.2234174e-06;5.178858e-06;2.8338629e-05;1.2253822e-06;5.4509503e-05
dispose;2.4700112e-06;1.1876098e-06;3.085142e-06;2.3560206e-05;4.524052e-05;2.8873167e-06;6.4730733e-07;1.3136702e-06;1.5118554e-06;2.250314e-06;1.3073883e-06;6.790763e-07;5.7201663e-07;2.7054275e-05;3.2545252e-06;2.24693e-06;1.9907686e-06;4.783788e-05;2.483737e-06;1.2344854e-06;1.3538462e-06
toget;9.631809e-06;2.128261e-05;3.4009784e-06;5.4593943e-06;2.4410016e-05;4.2606694e-05;9.529195e-05;3.9665796e-05;2.7625003e-06;1.5746458e-05;1.1983885e-05;0.00010550159;9.888328e-05;5.2470474e-05;7.510377e-05;4.739919e-06;0.00022946061;1.2197612e-05;6.4508727e-06;5.3179647e-06;2.4803927e-05
turmoil;4.0949733e-05;7.177064e-07;1.0448517e-06;8.872605e-05;1.9720467e-06;7.228666e-07;2.512964e-07;1.6946778e-07;9.1329156e-07;3.183845e-05;7.8263247e-07;2.8495793e-07;2.3295338e-07;1.4312175e-06;1.9117704e-06;1.2361787e-06;1.3898441e-06;9.189099e-07;1.0099407e-06;9.85997e-07;1.0487405e-06
stealth;2.7672102e-06;1.8159678e-06;3.047542e-06;1.2042225e-06;7.162453e-06;0.00055873144;2.140918e-06;1.8255768e-06;2.5550703e-06;0.00021214611;2.004441e-06;2.3259465e-06;2.0369534e-06;1.9410447e-06;2.306407e-06;2.698266e-06;7.1772834e-06;1.810008e-06;3.5103672e-05;0.00031584193;1.4305507e-06
silver;0.0015999638;2.568532e-06;3.4764278e-06;0.00021163981;6.2105214e-06;1.91449e-06;3.469887e-06;9.3355766e-07;7.599593e-05;4.579003e-05;2.64871e-06;4.1862604e-06;3.5501355e-06;2.4956213e-05;5.889189e-06;3.6643535e-06;0.00016477663;0.0001672921;3.3146368e-06;0.00021027954;8.084258e-05
abide;2.0067762e-06;9.1089504e-07;1.374855e-06;0.00011303717;0.0002911691;1.0520296e-06;1.8464635e-06;1.8081321e-06;1.1882611e-06;4.303393e-06;0.00026967586;1.7605621e-06;1.5724557e-06;1.9004849e-06;0.0004242257;1.8509783e-06;8.798778e-07;1.2978596e-05;3.8763617e-05;9.710901e-07;1.3006247e-06
newman;3.3731153e-06;1.9156003e-06;1.5983998e-06;7.7710496e-07;1.5104727e-06;2.639226e-06;3.2603114e-07;2.3845558e-07;3.933172e-05;1.0094749e-06;9.950023e-07;4.037832e-07;3.396237e-07;1.813618e-06;1.1296627e-06;7.5733976e-07;0.0004906098;8.374793e-07;9.28636e-07;2.41271e-06;1.0782485e-06
danny;0.00036059885;4.2693282e-05;1.7927949e-06;1.6695886e-06;2.5174581e-06;2.5857462e-06;6.288363e-06;1.353384e-06;5.25228e-06;0.00016745114;9.016012e-05;7.2163425e-06;6.6017815e-06;2.553198e-06;4.6246492e-05;4.9661583e-05;0.00022575044;1.1083874e-06;1.2955533e-06;1.8764911e-05;0.00012177268
regional;2.541011e-06;1.5544e-06;1.5806925e-05;1.3634884e-06;5.8746533e-05;1.2260007e-06;3.4473902e-07;1.288978e-06;0.00010564654;0.00028311368;1.8415217e-06;3.5117444e-07;3.040282e-07;5.247295e-05;2.3359876e-06;0.00015337352;2.6229072e-06;1.6831854e-06;3.1887162e-06;1.5686485e-06;2.462164e-06
overthrow;1.2019238e-05;7.220749e-07;1.2344505e-06;6.0023798e-05;4.7154357e-05;7.606649e-07;4.4770155e-07;4.848894e-07;9.61178e-07;9.016214e-06;1.7831796e-06;4.707446e-07;3.9276952e-07;1.2633932e-06;1.1326211e-05;1.3183661e-06;1.1167839e-06;5.5465134e-05;1.9869517e-06;1.1428399e-06;1.125818e-06
acutally;1.7170073e-06;1.0670811e-06;5.455395e-06;3.0345824e-05;1.7855792e-06;1.51440545e-05;6.1603953e-07;8.0697725e-07;1.2362821e-06;1.0153065e-06;1.052343e-05;6.696547e-07;5.77699e-07;3.2675914e-06;1.8031946e-06;1.3061369e-06;1.8925329e-06;8.5259745e-07;1.5266369e-06;2.1751688e-05;1.4360895e-06
chastity;1.6743418e-06;7.2631263e-07;3.145784e-06;1.2412443e-06;5.017966e-07;6.891737e-07;4.029408e-07;1.3192936e-06;1.5085113e-06;4.125574e-06;8.259541e-07;4.0195397e-07;3.6267608e-07;0.0011416196;1.9022259e-06;1.6013888e-06;1.2448328e-06;1.1280807e-06;2.3488788e-06;6.0982626e-07;2.7549775e-06
book;0.0021819456;0.00019950223;0.0015537514;6.4566716e-06;0.0003531318;8.799199e-06;0.00015285227;6.1661274e-05;0.002264655;0.0009633313;1.2747458e-05;0.00016118369;0.00015171316;0.00091567263;0.0004781733;0.00019868716;0.007923313;0.0038654755;0.000712742;0.0002888881;9.863508e-05
bobbe;1.7943975e-06;7.92468e-07;1.0406313e-06;1.1004158e-06;1.2954415e-06;1.048012e-06;3.9999313e-07;5.8816164e-07;8.7061073e-07;1.1186343e-06;8.781861e-07;4.1664674e-07;3.3662548e-07;1.6767804e-06;2.0328614e-06;7.6358975e-07;1.1572639e-06;3.4195707e-06;0.0006191648;7.411813e-07;9.436149e-07
southwest;2.1420869e-05;1.461189e-06;3.2567903e-05;6.6917205e-06;3.3748602e-06;1.2043188e-06;8.7857404e-07;1.0470227e-06;1.7028744e-05;2.9497676e-06;1.2939436e-06;8.855812e-07;7.782676e-07;1.6755646e-05;3.3997127e-05;2.6205644e-06;2.276632e-06;1.1471109e-05;2.1402833e-05;1.4277504e-06;1.5196711e-06
farley;0.00012775997;1.8463638e-06;1.0533831e-06;8.4869725e-07;9.768094e-07;0.00025191915;4.4043705e-07;2.1860099e-07;1.3696238e-06;7.565536e-07;9.59378e-07;5.097254e-07;3.9682942e-07;1.298308e-06;1.0256133e-06;4.960781e-07;3.6384151e-06;6.9093795e-07;8.983018e-07;1.2792513e-06;1.1785495e-06
hoover;1.5119048e-06;1.1279999e-06;5.5546087e-05;1.9506797e-06;2.6499386e-06;1.159233e-06;5.677122e-07;8.289577e-07;1.7630852e-06;6.732342e-06;0.00015584068;5.634763e-07;4.993792e-07;2.7166627e-06;1.5963975e-05;1.5914652e-06;1.1537156e-06;6.2300787e-06;1.5245823e-06;1.5373372e-06;1.5301533e-06
premier;1.972838e-06;9.522521e-07;1.4547699e-06;1.092246e-06;1.3723859e-06;2.8100914e-05;5.323858e-07;5.3500503e-07;1.7446631e-06;3.829494e-05;9.852716e-07;6.0671306e-07;4.7496346e-07;8.15887e-06;1.610202e-06;1.5330595e-06;2.3107796e-06;8.248729e-07;1.1365111e-06;1.0985983e-06;3.072504e-05
bogg;2.279021e-06;7.3457846e-07;1.1202442e-06;5.83689e-06;1.6487959e-06;9.1133137e-07;4.2048043e-07;3.8087438e-07;8.5234217e-07;1.019423e-06;9.706063e-07;4.9863087e-07;3.7656392e-07;1.3841085e-06;1.5356994e-06;1.1870225e-06;1.1854625e-06;1.4037852e-06;9.666937e-07;1.239297e-06;0.0002906324
university;0.02173747;8.3961975e-05;0.0006377796;0.0005244599;4.012492e-05;0.0007130197;3.781202e-05;3.0147164e-06;0.0040821563;0.001287485;0.000112757356;4.1995423e-05;3.8003418e-05;0.00076657365;3.514522e-05;1.1465787e-05;0.0037578424;5.2050014e-05;0.000110528636;1.038882e-05;1.1509915e-05
script;0.00011711391;0.00068439275;3.4344062e-06;2.1457927e-06;2.34862e-06;2.624433e-06;2.565543e-07;1.0581206e-06;0.00039950214;3.7493344e-05;1.8836932e-06;2.7233463e-07;2.5429483e-07;3.642301e-05;2.0602185e-06;1.6610825e-06;7.669642e-06;1.333802e-06;1.8037186e-06;1.3314102e-06;1.3451578e-06
ifwe;2.1264214e-06;8.5986477e-07;1.8842251e-06;1.5307089e-06;7.621992e-06;1.0544805e-06;5.8862844e-07;1.0397151e-06;1.1274806e-06;1.3160385e-06;1.1315333e-06;6.1398543e-07;5.012578e-07;2.7776885e-06;2.6317468e-06;1.0589572e-06;1.4362495e-06;1.8606863e-05;0.0001282113;1.0361531e-06;3.061826e-06
public;0.00042823356;0.00025250312;0.0002964055;0.00057007925;0.002920087;3.256328e-06;1.1907263e-05;3.965002e-05;0.0020280113;0.0004783491;0.0041171378;1.0931813e-05;1.1015426e-05;0.00056402845;0.00017057982;0.00040324312;3.3940694e-05;0.00028348665;4.4695716e-05;5.1667353e-06;4.9746236e-06
sinin;1.6132622e-06;6.7657123e-07;8.9794395e-07;1.0140841e-06;1.0383238e-06;7.669577e-07;2.1254782e-07;2.908747e-07;7.757378e-07;9.911307e-07;8.200901e-07;2.247604e-07;1.8457837e-07;1.2244141e-06;1.4151898e-06;6.9172404e-07;1.1515259e-06;8.313477e-05;3.1403906e-06;9.0147796e-07;8.54943e-07
passive;2.3106268e-06;5.8529444e-05;4.3168075e-06;1.9269885e-06;2.1041433e-06;9.309886e-05;4.353276e-06;8.539818e-06;3.1411544e-06;1.1820571e-05;3.1658084e-05;4.2601396e-06;4.077263e-06;4.8745977e-05;1.18727785e-05;2.4388846e-06;5.59537e-06;6.7021574e-05;3.6344776e-05;7.335908e-05;1.9742372e-06
diminish;2.3954535e-06;1.0470199e-06;2.2243155e-06;2.3045213e-05;8.386472e-05;1.0995533e-06;1.2037189e-06;2.8505574e-06;2.621916e-06;1.7255756e-05;1.8563695e-05;1.2113779e-06;1.0645136e-06;2.21758e-05;8.600797e-06;2.5585875e-06;1.4798342e-06;3.117441e-05;1.0913519e-05;4.613252e-06;4.187615e-06
letter;0.00020399556;3.4730583e-05;0.00014260519;0.00026261358;0.00074388855;4.2821186e-05;8.250009e-05;5.2315623e-05;0.00042483243;0.00045542428;0.00072999723;8.403551e-05;8.2598955e-05;4.1971653e-05;0.0002886991;0.00050950504;0.0005338244;0.0005267763;6.518895e-05;0.00019110124;7.913353e-06
utzoo;1.7059574e-06;9.738983e-07;0.00076442485;1.0886364e-06;1.8779663e-06;1.030875e-06;1.3902704e-07;3.6956013e-07;1.7424233e-06;1.2106318e-06;1.0182125e-06;1.5373001e-07;1.2255123e-07;2.8855443e-06;7.764961e-07;1.2538221e-06;1.0239393e-06;8.70751e-07;7.778974e-07;1.7936272e-06;1.0094491e-06
league;2.4518145e-05;1.921349e-06;5.0897997e-06;2.831007e-06;4.183396e-06;1.7876846e-06;2.6938003e-06;5.748054e-07;5.8976652e-06;0.00018531784;3.3533677e-06;3.3421707e-06;2.343151e-06;3.3132546e-06;4.4052667e-06;7.6621955e-06;2.4133165e-06;1.1074703e-06;2.376365e-06;3.1920113e-06;0.0038777066
incur;2.6392715e-06;1.8440032e-05;1.9240486e-05;3.7813145e-06;3.765442e-06;1.4694943e-05;1.4118699e-06;2.7921667e-06;1.551595e-05;1.1469331e-05;1.5493612e-06;1.4019676e-06;1.3265243e-06;2.5710375e-05;3.794178e-05;2.0683015e-06;3.3769172e-06;1.2570418e-05;6.225887e-06;1.30450835e-05;1.3615892e-06
cando;3.6662095e-06;2.4416613e-05;1.7645407e-06;1.3550042e-06;4.4453577e-06;4.7883943e-05;2.6548887e-06;3.0142535e-06;3.689822e-06;1.3109153e-06;1.6485835e-06;3.0435426e-06;2.6360763e-06;2.125055e-06;3.5877054e-06;1.8101242e-06;7.060079e-05;4.337816e-06;3.2797932e-06;5.046884e-06;5.8214177e-06
becausei;4.646769e-06;1.979983e-06;1.4963342e-06;1.6734535e-05;2.3199386e-06;1.7922988e-06;1.8657098e-05;2.4088802e-05;8.6467793e-07;1.2184281e-06;1.3584914e-06;1.8946763e-05;1.8458384e-05;8.027782e-06;6.401656e-05;2.1008163e-06;2.7356475e-06;7.724464e-06;2.5707623e-06;5.616643e-06;2.0573878e-05
traction;1.5362705e-06;9.15792e-07;2.357722e-06;1.0082097e-06;9.995094e-07;9.633062e-07;4.855085e-07;1.0040084e-06;1.7037669e-06;8.578274e-07;8.224029e-07;5.099977e-07;4.7449984e-07;1.0233046e-05;1.2583934e-06;9.492168e-07;1.7157407e-06;6.885003e-07;8.166613e-07;0.00014461925;1.1065514e-06
wayto;5.394481e-06;3.059196e-05;1.23286345e-05;1.7838802e-05;3.6712208e-06;3.1130294e-06;2.6697876e-06;3.0955996e-06;2.039926e-06;5.7091765e-06;1.7730679e-06;2.9463292e-06;2.4232527e-06;3.2886076e-06;6.7345286e-06;2.7962856e-06;5.866476e-06;1.3089485e-05;7.2710835e-05;2.4188291e-06;0.0001076039
ordo;2.5144702e-06;8.667419e-07;1.0975901e-06;1.1530906e-06;1.1757729e-06;4.6327505e-06;2.9289e-07;3.277983e-07;9.655577e-07;1.0652332e-06;9.2488347e-07;3.1472976e-07;2.5623382e-07;1.3269511e-06;1.87361e-06;7.9980185e-07;1.6724862e-06;9.050968e-05;1.826032e-06;1.2338663e-06;1.0135102e-06
amorc;0.00025226246;7.0483696e-07;9.4890277e-07;9.794471e-07;9.634196e-07;7.704399e-07;2.5335868e-07;1.6357427e-07;1.0105341e-06;8.1977106e-07;6.460281e-07;2.7989017e-07;2.2561461e-07;1.2135689e-06;1.1306736e-06;5.066136e-07;1.7554454e-06;3.7227448e-05;1.5250607e-06;9.4234895e-07;9.96541e-07
archive;6.7295714e-06;0.0010356042;7.1527725e-06;1.8517552e-06;7.791135e-06;9.972107e-06;1.6751065e-07;1.8024369e-06;0.003154222;0.00047140123;0.00034439447;1.7020014e-07;1.6293521e-07;6.3003245e-06;2.1736287e-06;6.7265464e-06;8.9201e-06;2.0170467e-06;2.6332575e-06;3.0919039e-06;3.1286952e-06
poorly;0.00020979553;3.6169124e-05;4.9661183e-05;2.2670778e-05;6.1973396e-06;3.178042e-06;9.161101e-06;2.0272582e-05;3.0182616e-06;1.4045852e-06;1.5381326e-06;9.791125e-06;8.503299e-06;8.126394e-05;3.9539805e-06;2.9476666e-06;5.2595333e-06;5.0588974e-06;4.5401543e-05;6.2229983e-06;0.00024390063
trooper;1.7560277e-06;8.078129e-07;1.4266986e-06;3.387025e-05;1.5654914e-06;1.0077566e-06;5.023233e-07;6.374864e-07;6.797273e-07;1.0066879e-06;9.50611e-07;5.429782e-07;4.7559257e-07;1.4218563e-06;1.7162675e-06;9.302982e-07;1.4816658e-06;2.569262e-06;1.3381958e-05;5.3798172e-05;1.0762554e-06
lobbying;2.0731059e-06;1.5134401e-05;1.1943266e-05;1.387079e-06;2.8513512e-05;1.4019352e-06;3.287804e-07;1.2284204e-06;6.3391126e-06;3.324274e-06;9.573422e-05;3.3930655e-07;2.9171986e-07;2.0312548e-06;1.7138452e-06;2.2047611e-06;1.8305275e-06;2.150147e-06;2.9556718e-06;1.3820505e-06;1.4890093e-06
fade;3.4671602e-06;1.8433466e-06;1.4429952e-05;2.3705777e-06;2.4567435e-06;9.98313e-06;4.425416e-06;2.5458755e-06;1.8697824e-06;2.003021e-06;1.475633e-06;4.5557717e-06;4.2354113e-06;2.7483634e-06;0.00015816714;1.856147e-06;4.5138268e-06;2.531728e-05;2.5081206e-06;0.00010117583;2.9745643e-05
specialty;4.0616355e-06;1.9297538e-06;3.6335286e-06;1.325977e-06;4.7703103e-05;3.5478345e-06;1.2034559e-06;3.2923776e-06;3.5538706e-05;1.1677727e-06;1.4497687e-06;1.2866699e-06;1.2057747e-06;9.571589e-05;2.966556e-06;1.6815109e-06;2.9088424e-05;1.0415434e-06;1.6102108e-06;4.2143896e-05;1.4380356e-06
fortress;1.740864e-06;8.5559407e-07;1.3159581e-06;5.357973e-05;2.0522436e-06;8.910511e-07;3.3974214e-07;4.054557e-07;1.021937e-06;4.4202232e-05;9.805043e-07;3.6760952e-07;3.059776e-07;1.7961045e-06;2.4194874e-06;1.7235172e-06;1.2506254e-06;2.1245743e-05;5.333359e-06;1.2525943e-06;1.0611999e-06
whose;5.2542373e-06;9.2250295e-05;0.00015455404;0.00020691234;0.00037920283;2.4365827e-06;1.6942624e-05;6.4509135e-05;7.739689e-05;0.00046636356;0.00044483537;1.4792852e-05;1.4542984e-05;0.00019429487;0.00038409443;0.00037491988;2.9642854e-06;0.000617251;0.0004139035;3.2621436e-05;0.00011691142
disk;4.8620086e-06;0.0004136505;6.784165e-05;1.3530324e-06;4.2171173e-06;0.00832124;1.0714115e-06;2.5357372e-06;0.0009979355;2.3953098e-06;0.000716647;1.2446961e-06;1.0617548e-06;6.486138e-06;1.8244709e-06;1.659434e-06;2.1430638e-05;1.2491645e-06;2.6037683e-06;1.1408847e-05;4.2025817e-06
array;2.8556226e-06;0.00011796101;0.0006846884;1.1313164e-06;2.8661686e-06;8.349671e-05;3.0324682e-07;1.6850832e-06;0.00025951635;2.3683679e-06;1.7187287e-05;3.2803712e-07;2.901157e-07;5.0351214e-06;1.029924e-06;1.9280674e-06;6.234941e-06;1.3468846e-06;1.4177695e-06;2.3148106e-05;1.8291336e-06
reference;0.00027117447;0.00045311154;0.00081285846;0.00013865184;1.8707591e-05;1.553694e-05;1.3049003e-05;2.0550073e-05;0.0021330465;0.00055183785;3.568013e-05;1.4054341e-05;1.3975117e-05;0.00066542916;1.1551065e-05;0.00020040474;0.0032819458;0.0011311964;0.0009831797;0.0005057043;2.5253252e-05
extraordinaire;1.2756794e-06;7.5506057e-07;1.1444293e-06;9.189435e-07;1.1023676e-06;8.5233984e-07;2.3753022e-07;3.1461556e-07;9.629525e-07;5.220437e-05;7.662495e-07;2.57111e-07;2.2419044e-07;1.0740486e-06;1.2877895e-06;1.1277874e-06;1.2157063e-06;7.9545134e-07;8.491812e-07;1.3922029e-05;8.873534e-07
embassy;4.7261424e-06;1.1458017e-06;4.0445625e-06;7.0058944e-05;4.1073356e-05;1.266944e-06;5.9963446e-07;6.57708e-07;3.9801785e-06;9.016373e-05;7.377515e-05;6.5238345e-07;5.562293e-07;4.214117e-06;5.629046e-06;3.7790508e-06;6.8155323e-06;1.4717352e-06;1.7198619e-06;1.4696525e-06;1.508164e-06
