;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
rotational;1.4530899e-06;2.0813054e-06;6.8979415e-07;1.2521207e-06;3.2933156e-07;1.2963734e-06;1.4226974e-06;1.0067425e-06;4.949606e-07;1.439299e-06;1.2143832e-06;3.89266e-07;9.4188147e-07;5.433106e-07;2.141337e-05;8.2612786e-07;8.752184e-07;5.2626137e-06;1.2238851e-06;1.0384658e-06;9.588587e-07;0.0002897206
europa;1.2702584e-06;1.8618238e-06;1.5641299e-05;2.7995172e-06;8.821594e-07;1.7435298e-06;1.9868578e-06;8.043847e-07;1.1706954e-06;2.6942578e-06;1.0601477e-06;1.0121183e-06;8.8581623e-07;1.1655069e-06;1.2313199e-05;9.113704e-07;1.0901207e-06;5.3191005e-05;3.1664856e-06;8.992025e-07;1.2776852e-06;8.704479e-05
mutual;3.4977547e-05;4.200785e-06;3.013288e-06;6.0302023e-05;7.589807e-07;2.2921085e-06;1.6086175e-05;2.4392966e-06;1.8069235e-06;0.0014196814;1.402395e-05;7.1701794e-07;2.2733648e-06;1.1776116e-06;2.127746e-06;0.00019159037;5.004799e-06;1.2537051e-05;1.7620767e-06;2.8537625e-06;1.914721e-06;2.8761583e-06
transfer;0.0005864154;2.954759e-06;6.174227e-06;2.0963369e-05;5.232439e-06;3.5239053e-05;7.5864205e-06;0.0002873047;6.186491e-06;4.284056e-06;0.00014673552;5.037984e-06;1.2078535e-05;1.752452e-06;8.2623796e-05;0.00028344084;4.7310364e-06;0.0015517354;0.00018824596;0.00042606343;5.6576973e-06;0.00017095389
hold;0.001405625;0.0005910564;0.001882964;0.00034625668;0.0002204443;0.00077972544;7.021045e-06;0.00063140434;0.00020825844;0.0014114903;0.00039134134;0.00019594062;0.0014063676;3.728321e-05;0.000665709;0.0006606711;0.0013164091;0.00036534344;0.0002039515;0.000397014;0.0008398598;0.0004447045
cancer;4.3039713e-06;3.7634272e-06;2.7487552e-06;4.2562824e-06;1.9525028e-06;4.311773e-06;3.0068281e-06;9.237394e-06;4.578648e-06;3.0488768e-06;1.108332e-06;1.6195862e-06;5.678325e-06;1.0530101e-06;2.822278e-06;4.647085e-05;1.1496123e-05;2.0681105e-06;0.0045103147;1.0065636e-06;2.890211e-06;3.5156684e-06
revision;2.1874866e-05;1.7038892e-06;3.3241138e-06;0.00016738012;9.64661e-07;1.8967225e-05;2.612298e-06;1.3023076e-05;1.5735305e-06;1.8959652e-06;8.904271e-05;8.632119e-07;3.6035606e-05;6.297653e-07;4.516293e-06;7.953198e-05;4.948865e-06;0.00024864764;2.0854955e-06;6.408471e-05;2.2841177e-06;3.4050987e-05
forgiveness;1.3443358e-06;1.2427697e-06;1.109322e-06;1.2906629e-06;5.044261e-07;1.1686687e-06;9.3031605e-07;9.207376e-07;2.291693e-06;2.0843688e-06;7.245372e-07;4.202796e-07;2.8933646e-05;4.9684587e-07;9.3882204e-07;2.005536e-06;0.00012452359;7.355575e-07;1.1912272e-06;6.184727e-07;9.872508e-07;1.1871623e-06
high;0.0015046934;0.0014237601;0.000250199;0.00039583785;0.00024710628;0.00091829477;1.4933642e-05;0.0011978567;0.00010000167;0.001115999;0.0009912278;0.0002751139;0.000250343;6.426899e-05;0.0045068557;0.0004352591;0.00056663476;0.0025727905;0.0025250614;0.0015081777;0.0005720886;0.0037735966
buffering;8.8131924e-07;1.1247038e-06;4.988313e-07;6.6059823e-07;3.252769e-07;7.3000405e-07;1.5568885e-06;8.87404e-07;7.318846e-07;1.0398062e-06;4.3884444e-05;3.3458025e-07;8.2054015e-07;4.1176773e-07;1.1626508e-06;6.8033563e-07;8.883951e-07;8.2898565e-05;6.933533e-07;1.1149764e-06;7.708636e-07;1.0466005e-06
checkout;1.4121603e-05;1.6481463e-06;5.4332656e-07;1.4025709e-06;3.3017122e-07;1.9535603e-06;1.5390849e-06;2.1680703e-06;8.5648924e-07;1.542903e-06;1.1856634e-05;3.3768774e-07;1.072711e-06;3.1318618e-07;1.5025457e-06;1.1840068e-06;1.8600875e-06;1.0268279e-06;1.3050236e-06;1.3188272e-06;2.2220963e-06;7.9983925e-05
surprise;1.2670668e-05;0.00088892225;0.00017738661;1.5559424e-05;4.0368675e-05;1.0151649e-05;3.567875e-06;1.8527633e-05;3.984949e-05;0.00068792276;7.471142e-06;4.2042757e-05;6.3980997e-06;3.1031646e-05;0.00015681915;8.0737445e-05;0.00015587948;3.4308778e-06;4.0085066e-05;2.2797747e-06;0.0005600732;8.1543316e-05
fuss;7.73606e-06;1.1922679e-05;1.0624242e-06;1.9583129e-06;9.017117e-07;2.0465855e-06;2.0680275e-06;3.565691e-06;3.0279468e-06;4.153301e-05;3.1767554e-06;7.8903423e-07;1.4429269e-05;7.0652885e-07;1.2667361e-06;3.277523e-05;2.4120588e-06;3.3136962e-06;1.4023657e-06;9.656745e-07;1.275902e-05;1.6870822e-06
bandit;6.664465e-07;1.4752741e-06;0.00022399852;1.7377843e-05;6.8621966e-07;1.0839852e-06;3.352565e-06;6.5741057e-07;1.702241e-06;1.352273e-06;3.9977652e-07;6.5754114e-07;6.0002293e-07;6.299346e-07;5.6894887e-06;5.89242e-07;1.1401999e-06;1.0813727e-06;1.2120976e-06;1.1031989e-06;1.2659626e-06;5.414815e-07
lambda;1.7625434e-06;1.6318571e-06;6.618747e-07;1.6320909e-06;4.3806915e-07;1.4530495e-06;6.56663e-05;1.3693012e-05;5.6764827e-07;4.3762616e-06;9.6293e-07;5.607794e-07;1.1972503e-06;1.521207e-06;2.2605175e-06;1.1511884e-06;1.1756804e-06;8.906215e-07;1.2791965e-06;1.0645766e-06;1.038947e-06;0.000113657814
midway;1.40531865e-05;3.6718066e-05;2.434893e-06;2.717539e-06;4.9981827e-06;2.7201352e-06;0.0003905602;1.420405e-06;8.807119e-06;0.00011174014;1.446809e-06;5.350456e-06;0.00021553818;1.8004472e-05;1.8632587e-06;5.6679393e-05;0.00015581839;3.576114e-05;2.158495e-06;1.4097418e-06;3.1415486e-06;2.2369654e-06
parent;2.591536e-05;8.103665e-06;0.0010015962;0.00013369953;2.2671711e-05;2.8790791e-05;3.1573556e-06;2.6988994e-06;7.226257e-05;0.00042695546;0.0003620284;1.601116e-05;0.00034795224;5.488933e-06;1.0726753e-05;2.8223882e-05;0.0008357162;2.771045e-06;0.000244171;5.3903937e-06;0.00033509216;3.633257e-06
wordperfect;1.5661652e-06;1.3427834e-06;7.715779e-07;1.2283053e-06;5.9693247e-07;1.344555e-06;0.00019122545;4.2632048e-05;7.176698e-07;1.5809808e-06;2.842294e-06;7.778489e-07;1.4338015e-06;2.5443542e-06;1.3324965e-06;1.1284304e-06;5.661132e-06;0.00016547693;1.2106211e-06;9.7300814e-05;9.87847e-07;1.3906136e-06
angle;3.6815188e-06;5.3841017e-05;1.824617e-05;5.262277e-06;3.1988614e-06;5.579689e-06;3.6212107e-06;2.005121e-05;2.630721e-06;4.068351e-06;1.0785765e-05;3.8379662e-06;4.1931758e-06;3.1964887e-06;0.00022291657;1.8724572e-06;9.832119e-06;6.8985155e-06;4.8576214e-05;0.0002893912;7.060373e-05;0.00041921315
numerous;0.00010652077;3.49975e-06;6.761928e-06;9.297614e-05;3.2322841e-06;5.682147e-05;5.0461904e-06;5.786377e-06;5.0589456e-06;4.0414866e-06;2.9617595e-05;2.855256e-06;0.00012966529;1.4821328e-06;3.6131172e-05;0.00012366113;3.733512e-05;1.6779508e-05;0.00014920751;0.00018137379;0.00039334226;0.00015783422
vanderbilt;3.7658057e-05;1.0523117e-06;7.959664e-07;2.186951e-06;2.5756268e-07;1.4612611e-06;1.7302218e-06;1.0364341e-06;1.3871601e-06;0.00024911942;7.6997156e-07;2.4269906e-07;9.898519e-07;2.5029124e-07;9.072064e-07;1.176506e-06;1.0774974e-06;7.860179e-07;1.1957538e-06;8.044503e-07;1.2441328e-06;1.4838553e-06
diplomatic;3.06692e-05;1.4758609e-06;3.9597408e-06;0.00024266052;3.407449e-07;6.771933e-05;1.3264098e-06;2.073747e-05;1.2911713e-06;1.7306659e-06;7.1065546e-07;2.5462433e-07;1.5573167e-05;1.5419114e-07;7.665966e-07;6.359003e-05;1.9717972e-06;7.2061056e-07;1.8087417e-06;1.492221e-06;1.9786912e-06;3.2683022e-06
temper;1.5751526e-06;5.823518e-05;2.7152446e-05;4.227931e-06;1.2506581e-06;1.7699817e-06;2.1113292e-06;8.920113e-07;3.4292032e-06;0.00036417396;1.0469686e-06;1.2166356e-06;1.216087e-06;1.6600018e-06;1.5015102e-06;1.3631123e-06;3.454181e-05;1.0608192e-06;9.235304e-06;1.8699615e-05;1.5093942e-06;1.5763428e-06
vital;6.4480846e-05;3.5565313e-06;2.9699938e-06;1.16812935e-05;1.1436847e-06;1.6414953e-05;8.1771606e-05;7.091416e-06;1.5105375e-06;2.9816288e-06;1.5043042e-06;1.3108281e-06;1.6759049e-06;1.7698319e-06;1.7079677e-06;2.9549192e-06;6.1942574e-06;4.171629e-05;0.000114559756;1.7829274e-06;2.5627849e-05;2.0357318e-05
imag;1.5269436e-06;1.171019e-06;6.2296436e-07;1.2582244e-06;4.280972e-07;9.047505e-07;2.6710784e-06;1.2516634e-06;8.851371e-07;1.5961182e-06;2.0783168e-06;4.191029e-07;1.4461277e-06;6.08652e-07;1.2116619e-06;9.7446384e-05;1.3120441e-06;0.00041956612;9.006763e-07;8.290046e-07;9.805008e-07;1.0701507e-06
nicoll;1.1377188e-06;1.4743036e-06;5.146502e-07;1.0033439e-06;2.1569252e-07;9.901088e-07;1.4233352e-06;8.670812e-07;4.1376452e-07;5.76986e-06;8.143472e-07;2.391632e-07;7.44297e-07;3.5605905e-07;4.5316674e-06;7.021762e-07;7.209732e-07;7.569196e-07;1.0517338e-06;8.2666065e-07;7.381077e-07;0.00019708423
shield;8.50825e-05;8.590627e-06;0.00012776624;3.268521e-05;3.961818e-06;2.3702769e-05;5.493895e-06;0.0001271392;5.8877913e-06;4.7756835e-06;1.3834821e-06;3.841273e-06;2.1896976e-06;1.8541208e-06;0.00016799175;0.00013980211;1.5380198e-05;1.4013729e-06;2.2581453e-06;2.1258918e-06;2.9054714e-05;7.678578e-05
range;8.954589e-05;0.00015132783;3.0973806e-05;0.0002336691;1.392135e-05;0.0004899326;6.700978e-06;5.071321e-05;5.825604e-06;4.403176e-06;0.00022547097;1.5754506e-05;5.6913937e-06;7.349524e-06;0.0009932449;0.000107321954;5.3615342e-05;0.0004681699;0.00026019666;0.0005157252;0.00040069284;0.0010443538
doctor;0.00031107123;5.2865416e-06;0.0011220973;7.370434e-05;3.509093e-06;2.2230408e-05;4.099876e-06;2.5714007e-06;1.2747987e-05;5.420799e-06;6.557619e-07;2.7158062e-06;1.8563293e-05;5.0412604e-07;3.1980037e-06;3.705306e-06;2.6426233e-06;1.3713861e-06;0.006184481;2.5402012e-06;7.264576e-06;3.5402054e-06
tthink;5.2477303e-06;7.382726e-05;4.1344965e-06;1.3695015e-06;2.8444278e-05;3.1103366e-06;4.693713e-06;2.3048799e-05;5.6369754e-05;2.930058e-06;5.1223637e-06;2.7894494e-05;3.4064997e-05;2.485501e-05;2.2822975e-05;1.2168723e-05;4.021116e-06;2.1804171e-05;1.8838957e-06;9.49748e-07;4.033786e-06;2.2562656e-06
grain;4.937712e-06;3.5077492e-06;3.997337e-06;6.8338672e-06;1.7809117e-06;0.0002767143;1.1193739e-06;4.5408313e-05;2.7150702e-06;7.432418e-06;1.6346829e-06;1.7652314e-06;4.3080136e-06;1.3475463e-06;6.3415264e-06;2.5841684e-06;4.245386e-05;1.3756695e-06;0.00017262407;7.2083544e-06;3.631072e-05;0.00027568048
andone;7.6007914e-06;1.3282203e-05;6.2868294e-06;4.654423e-05;4.8223e-07;1.9558609e-06;1.7592347e-06;2.3916898e-06;1.1174146e-06;1.370871e-06;2.4880221e-06;4.4128805e-07;1.1426183e-06;3.5661535e-07;1.4967979e-05;1.5215974e-06;1.2624245e-06;1.1027219e-06;2.6878986e-05;4.1458056e-06;3.0439876e-06;2.4560084e-06
cola;1.8871895e-06;9.813513e-06;1.0012336e-06;1.7199741e-06;9.2702453e-07;1.7877998e-06;5.6871253e-05;5.0265728e-05;9.0390853e-07;1.6629429e-05;1.1900456e-06;1.1951445e-06;1.3722106e-06;3.3674316e-06;2.1362307e-06;1.3326182e-06;7.498427e-06;1.065318e-05;8.0675145e-06;1.2772239e-06;1.1689563e-06;5.690985e-05
physik;1.2184635e-06;1.1536339e-06;5.1233053e-07;1.0707311e-06;4.227834e-07;9.901871e-07;2.3090479e-06;1.2487722e-06;1.1348933e-06;2.0365922e-05;0.00022718715;4.1060534e-07;1.3977174e-05;4.970317e-07;1.2423786e-06;1.0879688e-06;1.2462659e-06;3.1619104e-05;9.565127e-07;3.6794612e-05;8.9149694e-07;1.4087968e-06
rebel;8.144328e-06;9.3724775e-06;5.243888e-06;9.68829e-05;3.8206372e-07;2.113042e-06;7.1409304e-05;1.7277665e-06;7.491507e-07;1.8583047e-05;6.817486e-07;3.90321e-07;2.661319e-06;9.974264e-07;1.0209797e-06;5.807538e-06;4.172892e-05;1.0839984e-06;1.5212493e-06;2.842279e-06;1.0936071e-05;2.0386012e-06
andhave;2.6810032e-05;3.343403e-05;1.3165625e-06;1.8899357e-06;1.5098799e-06;2.5932477e-06;1.7160419e-05;1.0629636e-05;3.1260251e-06;1.4163127e-05;3.4842951e-06;1.5778872e-06;4.1151834e-05;2.0725083e-06;2.522824e-06;1.8853173e-06;6.914534e-06;4.5767774e-05;8.173696e-06;1.6562202e-05;2.3925047e-06;2.0804036e-06
swedish;5.215845e-05;8.046697e-05;2.4258559e-06;1.6182366e-05;1.1820165e-06;3.2326193e-06;4.263898e-05;5.4494544e-06;1.3721896e-06;2.1449357e-06;1.5817456e-06;1.373778e-06;1.9873714e-06;2.2585282e-06;7.327578e-06;2.1664458e-05;3.2282949e-06;2.9895496e-05;1.920067e-06;2.1047542e-06;1.8241583e-06;0.00011632639
deficient;1.3873589e-06;2.0620848e-05;7.338214e-07;1.0484113e-06;4.163542e-07;1.1486175e-06;1.5880481e-06;3.237839e-06;1.2380253e-06;1.1706139e-06;5.49546e-07;3.7115413e-07;1.6125161e-05;3.8622727e-07;7.030138e-07;1.0919541e-06;1.1498507e-06;7.035311e-07;5.3064854e-05;6.710552e-07;1.0240342e-06;1.2863429e-06
effect;0.00036964647;0.0001531699;0.0002603451;6.476976e-05;8.464879e-05;0.0013355359;4.155335e-06;0.00032713727;7.245213e-05;0.0011979111;0.0006857105;7.142386e-05;0.00056376786;1.2547793e-05;0.0005454281;0.00012209974;7.80872e-05;5.960059e-05;0.0047521982;4.9252176e-05;0.0002840338;0.0004750477
historically;7.541807e-05;1.8041027e-06;2.6265905e-06;5.820404e-05;8.4935283e-07;4.5258544e-06;1.4119585e-06;2.7528537e-05;2.726851e-06;4.166796e-06;2.6167065e-05;6.728506e-07;6.0279377e-05;4.2999002e-07;1.4819225e-06;2.8330509e-05;7.9304715e-05;1.1685804e-06;1.9000427e-06;3.338691e-06;4.7534736e-06;3.4733363e-05
breed;2.2852522e-05;1.7505702e-06;4.0649084e-06;3.3292017e-06;1.8322784e-06;3.579006e-06;4.116205e-06;1.5460064e-06;8.672091e-06;0.00017341974;1.071672e-06;1.5333042e-06;1.4336674e-05;1.1169952e-06;2.193212e-06;4.960484e-05;2.602028e-06;9.425219e-07;1.14252725e-05;7.7886725e-06;4.0053346e-06;2.0808611e-05
differencebetween;2.8570146e-05;5.0332037e-06;1.130715e-06;2.0220782e-06;7.9240147e-07;2.154155e-06;1.8454809e-06;1.6941483e-06;3.0747476e-06;1.9065142e-06;9.779848e-07;6.5656735e-07;0.00012079048;5.212584e-07;4.4721155e-06;1.540486e-05;2.2549171e-05;2.3712155e-06;1.4797066e-06;7.768239e-07;6.434376e-06;1.6280077e-06
until;0.0002802077;0.0010104631;0.0007485543;0.0008007671;0.0009147066;0.00076365896;2.9456185e-06;0.00027553935;0.00091216515;0.0004807935;0.00043723514;0.0007380976;0.00018164213;0.0001444488;0.0007279598;0.00066414045;0.0009012605;0.00048193656;0.0006464132;8.911364e-06;0.0009472652;0.000472746
rahul;1.9659292e-06;1.1844758e-06;8.445227e-07;9.533275e-07;9.983343e-07;1.018004e-06;0.00018834168;1.2954031e-06;1.52632e-06;0.00057530036;0.00012815843;1.264534e-06;1.3196571e-06;3.942006e-06;4.991727e-06;1.0934192e-06;1.0292088e-06;1.2985399e-05;1.1402587e-06;1.9129404e-06;1.1084494e-06;1.5089182e-06
amplified;1.2611318e-06;1.0446834e-06;5.861173e-07;9.224137e-07;2.9213857e-07;9.612053e-07;1.553187e-06;0.00014051802;7.640481e-07;1.0095886e-06;8.67183e-07;2.8997482e-07;7.2926434e-07;3.1493713e-07;1.7250743e-06;7.780458e-07;8.546171e-07;2.081518e-06;9.393263e-07;7.875956e-07;1.3716782e-06;1.336259e-06
joan;5.278783e-05;1.8865084e-06;2.9028351e-06;1.1847528e-06;3.7986765e-06;3.1024858e-06;6.920633e-05;1.5547089e-06;1.9053226e-05;2.442055e-06;1.0047726e-06;3.5756898e-06;2.2858894e-06;3.4120521e-06;5.9374524e-06;1.8051658e-06;2.0594525e-05;9.3171093e-07;1.8560706e-06;7.779634e-07;5.986897e-06;1.3234965e-06
csie;1.0284248e-06;1.274297e-06;7.452709e-07;7.309701e-07;5.1042326e-07;9.2972556e-07;3.0879798e-06;1.0742925e-06;1.2198478e-06;1.4550475e-06;4.2490315e-06;5.184379e-07;1.0181399e-06;6.692969e-07;1.0295703e-06;7.9976655e-07;9.62441e-07;2.1939857e-05;1.5674337e-05;8.658728e-07;9.1973556e-07;1.3099711e-06
trunk;3.1233442e-06;1.4197209e-06;1.0148785e-05;3.3432038e-06;9.1605403e-07;2.3762022e-05;1.7589897e-06;4.689494e-06;1.6770493e-06;1.5401936e-06;8.2758e-07;9.697867e-07;8.2718316e-07;6.417785e-07;0.0005871873;1.0456429e-06;1.1442368e-06;1.1135774e-06;1.1870561e-06;9.637803e-07;9.26475e-06;2.149538e-06
comm;3.992811e-06;4.6376003e-06;1.0509508e-05;3.0875e-06;3.6679186e-05;6.3323737e-06;0.0003768032;0.00015227709;1.3215934e-05;4.5114125e-06;9.483697e-05;5.674168e-05;2.975553e-06;0.00023817498;2.7345812e-05;2.0740488e-06;5.060695e-05;9.1353584e-05;0.00019164695;3.077021e-05;3.3357012e-06;0.00015171662
title;0.0004361449;0.00012504315;1.4630397e-05;0.00028556454;8.906996e-06;2.9911516e-05;0.0010160635;6.831951e-06;8.751976e-06;0.0009116656;0.00097288756;9.222182e-06;0.0001113652;2.1734133e-05;9.921968e-06;0.00020618994;0.00016957276;1.3135959e-05;4.861088e-05;0.00050082995;3.0807474e-05;7.7025725e-05
buddha;1.8234628e-06;1.6392192e-06;1.3137968e-06;1.8796486e-06;1.2577642e-06;1.8108518e-06;1.6441088e-06;1.526946e-06;3.779617e-06;2.229264e-06;4.464123e-05;1.0114641e-06;1.3236345e-05;9.2729243e-07;7.677079e-06;5.611948e-05;4.629837e-05;1.7547959e-06;2.9467892e-06;1.290052e-06;1.4394817e-06;1.9683814e-06
todamhyp;9.710927e-07;8.284105e-07;5.8067275e-07;8.2194515e-07;1.8623815e-07;6.552494e-07;1.2598608e-06;7.0370487e-07;8.041975e-07;0.00028634543;5.3238784e-07;1.8279398e-07;7.391058e-07;2.7910664e-07;7.492234e-07;7.060069e-07;8.7478367e-07;6.575366e-07;9.562536e-07;5.4856287e-07;7.606479e-07;8.8056316e-07
thwart;1.8197347e-06;1.346474e-06;9.578067e-07;1.3878574e-06;5.0191784e-07;1.4085656e-06;1.329931e-06;7.4413685e-05;1.3164353e-06;1.4521489e-06;1.0378516e-05;4.7077302e-07;1.2693512e-06;4.6109596e-07;9.995263e-07;1.4606749e-06;3.2030057e-05;1.022775e-06;1.2407339e-06;1.4456717e-06;2.6228541e-05;1.2853166e-06
uncecs;1.0515538e-06;1.1896901e-06;8.626639e-07;8.344837e-07;4.5108268e-07;8.7062125e-07;1.6678988e-06;8.2914335e-07;1.3275031e-06;1.2865719e-06;6.770815e-07;4.2532906e-07;4.3795542e-05;4.4720545e-07;5.7072244e-05;1.0854856e-06;1.4085902e-06;8.954265e-07;9.0478534e-07;6.5957875e-07;8.817184e-07;1.3248288e-06
steel;2.3793316e-05;1.8070351e-06;3.312536e-05;5.7164918e-05;1.3256465e-06;2.8421346e-06;9.721761e-06;1.8319909e-06;2.710628e-06;4.2399235e-05;9.695564e-07;1.2348006e-06;2.2767626e-06;1.0795267e-06;0.00036651536;0.0002624235;2.9730973e-06;1.4108629e-06;1.7661786e-06;1.8190949e-06;6.777399e-06;6.0682364e-06
bacteria;1.817558e-06;1.5712794e-06;8.675737e-07;1.3949938e-06;3.6289995e-07;1.7453016e-06;1.4708799e-06;1.3739362e-06;8.463906e-07;3.6093056e-06;6.5639574e-07;3.5651018e-07;1.333963e-06;3.283237e-07;1.5141427e-06;1.2020296e-06;1.00269e-06;9.329717e-07;0.000815967;8.053492e-07;1.1376036e-06;4.0643255e-05
sudden;1.6860375e-05;6.018349e-05;0.00017044955;1.0533823e-05;7.190338e-05;6.0221373e-06;1.5355296e-06;1.9572037e-06;0.0003042156;6.594536e-06;4.992041e-06;5.5296692e-05;4.1739754e-06;1.550016e-05;2.3727081e-05;9.8122755e-06;2.6353311e-05;1.8650939e-06;0.00012215157;3.5269356e-06;5.1669773e-05;2.0914451e-05
forthat;1.7751725e-05;3.4573409e-06;1.8423866e-06;1.6312023e-06;1.5770481e-06;1.4604064e-05;2.1447208e-06;1.4562469e-06;6.553746e-06;1.3391953e-05;2.55562e-06;1.3598878e-06;1.3251451e-05;1.0504264e-06;1.5479741e-06;3.0880053e-06;3.048234e-05;1.880841e-06;6.009702e-06;1.0964025e-06;4.364105e-06;2.1872272e-06
scorch;1.1581496e-06;1.033133e-06;9.262264e-07;1.2286686e-06;3.0661732e-07;9.409298e-07;1.5703179e-06;9.224356e-07;1.1572937e-06;0.00017431854;9.349866e-07;2.9671946e-07;1.6494253e-06;4.966976e-07;9.256784e-07;1.1456947e-06;1.850338e-05;1.2801414e-06;1.1702641e-06;2.8442257e-06;9.3803493e-07;1.0743001e-06
wreck;6.7031406e-06;1.9548354e-05;8.944991e-05;0.0001100095;1.1093983e-06;2.786517e-06;1.8748684e-06;1.10951e-06;2.2424733e-06;1.7395982e-06;5.8574e-07;1.0260167e-06;1.3809316e-06;8.038444e-07;6.6113566e-06;1.7732009e-06;3.7330742e-06;3.6274564e-06;1.864359e-05;1.1452172e-06;6.053426e-06;4.018421e-06
ccsvax;3.1318032e-06;1.7585013e-05;1.4086437e-06;1.3033077e-06;7.0059747e-07;1.5327282e-06;6.829371e-05;1.2884394e-06;1.1074698e-06;1.6463872e-06;1.957596e-06;8.4859397e-07;1.174108e-06;1.6827358e-06;1.2044636e-06;1.1233816e-06;1.2119691e-06;5.1565107e-06;1.2603689e-06;1.4086036e-06;0.00018374734;1.3326359e-06
diff;1.5205496e-06;8.031103e-06;1.0074383e-06;1.2641045e-06;5.5761603e-07;2.1784772e-06;2.527106e-06;1.4756303e-06;8.323877e-07;1.4424362e-06;8.8698784e-05;6.228259e-07;1.0218178e-06;6.8797317e-07;9.544394e-05;9.826119e-07;1.0568835e-06;1.4629444e-05;1.1132362e-06;0.00014668136;9.187423e-07;1.4507008e-05
flip;4.6836765e-05;8.5959866e-05;2.3986517e-05;3.3623182e-06;2.6145597e-05;4.640522e-06;3.9137826e-06;8.167858e-06;4.5747285e-05;4.313516e-06;3.411073e-05;2.7683793e-05;1.4492853e-05;1.7510596e-05;7.4758864e-05;2.3641853e-06;6.868499e-06;6.634285e-05;2.964628e-06;4.55735e-05;2.2689376e-06;4.543859e-05
likethis;1.4986741e-06;1.4701519e-06;2.1116803e-06;1.325378e-06;2.1110804e-06;1.7283093e-06;1.6660657e-06;1.1203757e-06;5.570962e-06;4.8706556e-06;1.5529798e-06;1.9499307e-06;5.502459e-06;2.0354173e-06;8.146451e-06;8.998035e-06;1.3468936e-05;8.93287e-06;1.0665335e-05;1.2291309e-06;1.0870899e-06;7.861532e-06
yoke;4.5952085e-05;1.3233417e-06;2.5703155e-06;4.3483982e-05;2.2210703e-07;1.7310442e-06;1.0762388e-06;1.2175582e-06;1.0113897e-06;1.5542021e-06;6.7462577e-07;1.8494745e-07;1.5923479e-06;1.7691374e-07;1.10524e-06;2.7359617e-06;5.7979334e-05;9.990005e-07;1.2380863e-06;9.0083074e-07;1.5087021e-06;1.6900308e-06
offthe;1.8295942e-06;3.7244787e-05;9.0213905e-07;1.388477e-06;6.6176625e-07;1.8823165e-06;1.8934804e-06;4.0561186e-05;1.151984e-06;1.3878495e-06;1.2700946e-06;6.8522223e-07;1.0896609e-06;7.745447e-07;1.2625488e-06;1.0290647e-06;1.0406677e-06;9.129305e-07;3.2589956e-05;1.0846309e-06;1.1131657e-06;2.9252638e-05
ensure;0.00030319052;2.270465e-06;1.6765284e-06;3.6188253e-06;2.4339251e-06;0.0002726384;2.8854374e-06;0.0014459973;6.8502773e-06;4.7901385e-06;0.00011491098;2.0053517e-06;1.5081511e-05;5.860403e-07;3.6877593e-06;5.768298e-05;2.4182177e-06;4.8942347e-06;5.575375e-05;2.761423e-05;6.004603e-06;2.8254537e-05
robin;2.4092628e-06;0.0002830795;2.3497585e-06;1.58928e-06;2.4087622e-06;2.3332943e-06;0.00028782646;0.00010252619;1.5523889e-06;2.236824e-06;2.1279882e-06;3.2843182e-06;2.5309462e-06;9.686903e-06;0.00020410019;1.3452391e-06;1.608326e-05;1.7453893e-06;1.0930957e-05;2.2069284e-05;1.8986923e-06;4.1710355e-06
prohibition;0.00023359664;1.5640748e-06;1.0997469e-06;2.2252877e-06;4.829927e-07;2.6831142e-06;1.4682731e-06;9.109659e-05;2.0547755e-06;3.4348557e-06;1.0410455e-06;4.383879e-07;1.8404669e-06;2.9174294e-07;9.78632e-07;2.3446064e-06;0.00010490024;7.3098124e-07;1.8288902e-06;8.929276e-07;3.5493984e-05;2.8253849e-06
retrieve;3.948296e-06;1.9636348e-06;2.4906174e-06;2.794035e-05;4.3732027e-07;2.5537347e-06;3.1204345e-06;9.977442e-06;7.743073e-07;2.220918e-06;0.00028106273;4.2865474e-07;1.5574904e-06;3.9299096e-07;1.8301167e-06;1.6518627e-06;2.234646e-06;1.935507e-06;1.7517372e-05;0.00023127126;3.5418393e-06;9.237676e-05
trap;4.8891725e-05;2.1554815e-06;7.219984e-05;0.00010152344;7.468644e-06;6.826456e-06;4.1495973e-06;0.00023167019;1.2248318e-05;6.742653e-06;3.3359825e-05;6.1731607e-06;9.0840505e-05;2.1399514e-06;0.0001960157;0.00021939889;1.3012187e-05;1.5031632e-05;2.1410817e-05;3.2415514e-06;0.00020471662;1.0040991e-05
waste;0.00014201752;0.00013628496;2.103617e-05;8.5102965e-06;0.00095353887;0.00014536221;5.3046874e-06;1.1926929e-05;0.0024860038;0.00017880808;1.8290242e-05;0.0008075409;0.00019644102;0.0003335941;8.812704e-06;0.0006136569;2.0862122e-05;1.7878292e-05;7.051807e-05;2.2788965e-06;0.00010452199;0.00025901932
ihope;1.360477e-06;3.3909742e-05;1.0304461e-06;1.3810276e-06;7.1973864e-07;1.4614283e-06;2.5222714e-06;2.4570031e-06;1.791339e-06;1.4173011e-06;7.4389e-06;6.812327e-07;1.8794222e-05;8.3895657e-07;1.0792232e-06;1.5654383e-06;7.1200575e-06;1.1838492e-06;1.2597271e-06;2.7888625e-06;4.2632564e-06;1.6123295e-06
