;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
confess;1.7598395e-06;2.8288403e-05;3.1770926e-06;1.3973678e-06;2.1820722e-06;2.1654816e-06;2.4451627e-05;2.0731034e-06;2.1553915e-05;3.103062e-05;6.5535365e-05;2.5017296e-05;3.6872945e-05;5.847342e-06;0.00011680921;2.1028309e-06;3.6037825e-05;2.3493567e-06;3.0253512e-05;5.133694e-06;2.47311e-05;5.082032e-06;1.9244642e-05
shah;3.1517633e-05;1.1179384e-06;2.1452042e-06;2.6585244e-06;1.9920758e-06;2.341435e-06;1.0235966e-06;1.6820443e-06;0.00012973225;1.1781326e-06;1.4289539e-06;1.2982696e-05;2.8096529e-06;1.3712037e-06;1.0060829e-06;3.4143418e-06;1.4121136e-06;7.1516646e-05;1.2140006e-06;4.0245646e-05;1.0181465e-06;2.7629924e-06;2.2963206e-06
demand;2.343313e-05;9.809519e-05;3.0563533e-06;2.1655833e-05;6.392635e-05;4.326412e-06;8.4467196e-05;0.00016501313;0.00025480185;0.00010640635;0.00041662395;0.0005636496;8.214518e-06;0.00020035221;0.00018415009;5.928426e-06;0.00021186091;1.3920474e-05;0.00010398992;0.00019073869;8.126388e-05;4.50735e-05;0.00025829003
sender;9.2010254e-05;1.7553222e-06;0.00014813298;4.761379e-05;4.3305686e-06;5.9273007e-05;1.8285037e-06;0.00014130557;3.5059988e-06;1.483012e-06;1.8647934e-06;1.5902505e-06;8.503112e-06;1.9009811e-06;3.8039557e-06;1.4540167e-06;1.35101e-06;0.00028714212;1.7202099e-06;7.72436e-06;1.8761187e-06;0.00031432905;3.034102e-06
judgment;3.3743368e-06;1.3245888e-06;1.6249811e-06;3.2641197e-05;7.2481225e-07;1.0482456e-06;1.0247531e-06;1.4288278e-06;0.00017762432;1.2320436e-06;7.9536185e-05;3.238797e-06;1.9495037e-06;4.18955e-05;0.0002786527;1.5817346e-05;5.334133e-05;1.7122572e-06;1.3036989e-06;1.6671783e-06;9.81219e-07;2.563175e-06;2.97384e-06
homeland;9.894143e-07;4.5126902e-07;1.2393073e-06;1.0297356e-06;7.749848e-07;7.0120905e-07;3.8859537e-07;8.8099665e-07;2.031101e-06;5.5097087e-07;2.3125509e-05;0.00078919955;1.5954844e-06;1.2520221e-06;1.462985e-06;1.1008756e-06;4.391116e-06;4.1104832e-07;5.165238e-07;1.3006131e-06;4.0700215e-07;8.696745e-07;1.4117153e-06
marginally;1.4170205e-06;7.3152756e-07;1.1802118e-06;2.01965e-06;1.2712666e-06;8.070951e-07;6.819092e-07;1.28098045e-05;1.2020478e-06;7.284943e-07;9.620679e-07;9.321608e-07;1.0731063e-06;1.0058851e-06;7.9653915e-07;0.00014436664;1.0087967e-06;2.535352e-06;7.669995e-07;2.3777575e-06;6.873479e-07;5.8914076e-05;1.2278092e-06
comsoftware;1.4298091e-06;3.7137087e-07;1.2905093e-06;1.8476356e-05;1.2748178e-06;1.2196748e-06;3.3409586e-07;9.2638555e-07;8.6003627e-07;3.5592456e-07;8.8408257e-07;7.4181816e-07;1.2479394e-06;8.416893e-07;6.9674104e-07;8.3444536e-07;9.327362e-07;9.4179944e-05;3.8744437e-07;1.2341844e-06;3.533362e-07;1.6274191e-06;9.1717897e-07
uwasa;6.345802e-05;2.3950608e-07;1.3096811e-06;2.0868629e-06;3.4127588e-05;2.8388595e-06;2.2275394e-07;9.578059e-07;1.3023689e-06;2.4037698e-07;7.829498e-07;8.834911e-07;1.157579e-06;6.831696e-07;6.670972e-07;9.278802e-07;4.9754186e-07;1.1589137e-06;2.640703e-07;1.2404206e-06;2.471997e-07;1.6273447e-06;9.0419076e-07
theu;1.443773e-06;5.203768e-07;1.5771095e-06;7.962182e-07;8.52607e-07;1.113065e-06;4.734587e-07;3.6276624e-06;3.1600473e-06;5.334319e-07;1.2570226e-06;1.4322434e-06;1.7634686e-06;1.4304787e-06;1.0511665e-05;1.1674998e-06;3.0926108e-06;1.3556028e-06;5.4555005e-07;3.831779e-05;4.6740743e-07;1.4058762e-06;6.393243e-05
alias;0.00029560478;3.430658e-07;9.167884e-06;0.000357934;2.0451164e-06;5.9319236e-06;3.0933754e-07;4.9950836e-06;3.8591525e-06;3.382457e-07;1.0375289e-06;4.072855e-06;1.2985603e-06;1.2436041e-06;8.556546e-07;1.1257167e-06;7.381584e-07;1.2622577e-06;3.6328646e-07;1.5999981e-06;3.285318e-07;8.054316e-06;1.3676265e-06
windshield;9.4182775e-07;4.2313835e-07;2.4070156e-05;7.445333e-07;1.1617259e-06;1.869789e-06;4.05364e-07;9.574891e-07;9.085387e-07;4.0422026e-07;2.3639047e-06;7.131506e-07;1.3697295e-06;8.251278e-07;7.01628e-07;9.3199696e-07;1.0511607e-06;0.00010525176;4.3502635e-07;1.2574085e-06;4.2220984e-07;1.0520041e-06;1.1754829e-06
trivial;2.9313194e-06;3.6134156e-06;3.527762e-06;1.4062714e-05;1.7008117e-06;1.4290073e-06;3.2238972e-06;0.0001295421;3.6770912e-06;3.4690738e-06;1.9247464e-06;7.419926e-06;7.427674e-06;6.272343e-05;2.6293603e-06;1.9516604e-06;5.1559387e-06;7.149649e-06;3.7260043e-06;1.3649899e-05;3.194025e-06;0.0003413422;9.5564545e-05
channel;0.00016888202;1.7929506e-05;4.6969228e-05;4.8868847e-06;0.0009733016;1.241674e-05;1.9122284e-05;0.00022450101;9.537722e-06;1.8902436e-05;5.7853344e-05;3.8980026e-05;4.8978186e-06;3.4665609e-06;1.5331907e-06;0.00018641035;2.3862588e-06;0.0006668952;1.9386332e-05;0.00012584;2.0961888e-05;0.00047355023;3.488963e-05
basil;9.382615e-07;3.128032e-07;1.0020302e-06;9.4883234e-07;6.2595984e-07;6.1436816e-07;2.820943e-07;8.162197e-07;1.6588876e-06;3.4408973e-07;1.0987235e-06;0.00019153077;1.1805971e-06;1.2179256e-06;1.0192289e-05;7.9206103e-07;1.8533601e-06;4.3844798e-07;3.552282e-07;1.1975218e-06;2.9017255e-07;7.9897274e-07;1.1528657e-06
troy;1.0785265e-05;1.275794e-05;2.8736354e-06;3.5940413e-06;3.1799175e-06;5.632141e-06;1.1824998e-05;6.9595603e-06;7.57463e-06;1.27193325e-05;4.909498e-06;2.1355625e-05;4.5949446e-06;3.3588215e-06;1.1690327e-05;2.435209e-05;3.8584818e-05;0.00017785076;1.3129877e-05;1.8661897e-06;1.2812492e-05;4.1095736e-06;1.2605567e-05
wiretapping;2.2288418e-06;4.0386345e-07;1.1927557e-06;7.750527e-07;1.1046599e-06;8.5699276e-07;3.8090303e-07;0.00026972318;0.00014434737;4.0184108e-07;7.5370696e-07;1.738227e-06;1.0468802e-06;9.035512e-07;6.6585903e-07;1.0915171e-06;1.135215e-06;1.7527603e-06;4.4605295e-07;1.2588879e-06;3.5498545e-07;1.2806986e-06;1.5809211e-06
destruction;2.321201e-06;1.6281101e-06;1.5712516e-06;1.0068195e-05;1.4850357e-06;1.0636853e-06;1.3434897e-06;2.287364e-06;5.004923e-06;1.7389369e-06;5.9270784e-05;0.00042724411;3.516611e-06;1.5042896e-05;0.00017459157;1.3283883e-06;9.0289475e-05;2.4367191e-05;1.7302395e-06;1.6313359e-06;1.4349981e-06;3.192035e-06;0.00038296502
plant;3.2995165e-06;2.5543172e-06;2.9051253e-06;1.3156533e-06;1.5871084e-06;1.1315412e-06;2.265748e-06;3.7440018e-06;1.6461241e-05;2.7312374e-06;0.00019899156;2.2006298e-05;4.025767e-06;5.300225e-05;2.374846e-05;2.1673754e-06;6.4421097e-06;0.0010940444;2.7178596e-06;0.00025343272;2.3638572e-06;3.839834e-06;0.00031916235
disorder;2.2884637e-06;1.0648477e-06;7.532573e-05;1.3503889e-06;9.898652e-07;3.2909968e-06;1.0493426e-06;8.459624e-07;1.7459412e-06;9.673557e-07;1.2535556e-06;1.376817e-06;7.5956114e-06;3.112392e-05;2.9222738e-05;1.9102504e-06;2.527866e-06;1.6013919e-06;1.0397265e-06;0.0004956032;9.573872e-07;5.86074e-06;1.507027e-06
academic;0.00090269354;1.39693e-06;0.00011127423;2.9176606e-06;2.223771e-06;9.274183e-06;1.3085048e-06;0.00020622325;0.00020961589;1.3059184e-06;7.1883946e-06;2.2933407e-05;3.4611996e-06;8.024887e-05;3.1864863e-06;1.624649e-06;3.8134126e-06;1.8542257e-06;1.4282408e-06;7.334102e-05;1.2712748e-06;6.5109866e-06;2.0198577e-05
utsa;1.4625035e-06;8.6163703e-07;0.0005957892;1.0739177e-06;1.155006e-06;2.1394305e-06;9.004061e-07;4.3828248e-05;1.5487533e-06;7.220452e-07;1.3922997e-06;1.1069093e-06;4.636206e-06;4.48515e-05;1.1915147e-06;1.1494302e-06;1.912845e-06;4.256562e-06;8.627992e-07;1.3426555e-06;8.529581e-07;5.0187837e-06;1.0246269e-05
crary;1.8737254e-06;5.4392075e-07;1.5396284e-06;6.6556445e-06;8.4106244e-07;1.1141311e-06;4.991724e-07;1.0000085e-06;2.100401e-06;5.965722e-07;2.5095883e-06;1.4260271e-06;0.00010830075;1.1794896e-06;8.5484464e-07;1.1420351e-06;1.1485835e-06;1.4187884e-06;5.861679e-07;8.725128e-05;5.0638226e-07;1.4537275e-06;0.00046232867
moop;8.8138654e-07;4.367847e-07;1.3407738e-06;6.5195997e-07;7.071603e-07;8.504842e-07;4.208351e-07;6.3932885e-07;7.3896643e-07;4.4074054e-07;1.1532492e-06;8.7933614e-07;0.00014848041;7.5458684e-07;6.2155635e-07;5.8828657e-05;8.6261855e-07;9.903531e-07;4.6902062e-07;1.0743425e-06;4.4129553e-07;5.8243364e-07;1.224131e-06
soup;1.9320407e-06;8.6632616e-07;1.7362256e-06;1.3836266e-05;6.02759e-06;1.5251143e-06;7.301697e-07;8.9692e-07;9.999608e-07;9.267832e-07;9.47984e-05;1.319062e-06;2.4629821e-06;5.258539e-06;9.0250506e-07;1.3800793e-06;1.5041537e-06;1.6366278e-06;8.9575684e-07;8.913662e-05;7.3953436e-07;3.636536e-06;1.3585102e-06
linda;2.3281526e-05;6.0964817e-07;6.451464e-06;1.4970182e-06;2.0961522e-06;0.00012653448;6.2047695e-07;1.1519493e-06;4.9604296e-05;6.104068e-07;1.2095518e-06;1.4718877e-06;1.6961473e-06;1.0309781e-06;7.50784e-07;3.5652505e-05;1.2916286e-06;7.942077e-06;6.4653403e-07;1.8390821e-06;6.30948e-07;1.6323855e-06;1.4820267e-05
grow;0.0001467336;8.192553e-05;4.2523807e-06;5.3063806e-05;1.992636e-06;5.44829e-06;6.1833125e-05;2.725282e-06;0.00039824925;8.72683e-05;0.00024212005;7.0795526e-05;0.00020548551;0.00015022619;0.00036661304;6.7995126e-05;0.0010440848;7.2822513e-06;7.8789555e-05;0.00038902287;6.3277694e-05;6.437952e-05;0.00040418448
phig;0.0010614891;1.0217794e-07;1.3565395e-06;1.0514949e-05;2.1747492e-06;6.5219124e-06;8.64979e-08;6.0101155e-07;2.1092774e-06;9.229776e-08;4.866539e-07;1.3798455e-06;2.692657e-07;1.0029645e-06;6.5446704e-07;1.0872576e-06;7.13746e-07;7.652249e-07;9.9318505e-08;2.0075515e-06;8.846042e-08;3.4372224e-06;9.525562e-07
random;3.2941763e-05;8.547479e-06;5.208908e-06;0.00013155016;1.0533785e-05;3.586718e-06;7.696556e-06;0.001845321;5.203361e-06;8.420959e-06;3.9300092e-05;1.1434337e-05;6.706614e-06;0.00025631182;2.9547177e-06;3.1154002e-06;5.5931732e-06;8.1266235e-06;8.651618e-06;5.4359043e-05;7.661075e-06;0.0013220338;8.56394e-05
crohn;1.3481067e-06;3.116122e-07;1.3466839e-06;8.277836e-07;7.794016e-07;9.240674e-07;2.9004477e-07;5.721061e-07;1.0956205e-06;3.3910098e-07;7.573608e-07;1.1452267e-06;1.1041926e-06;7.6592767e-07;7.399835e-07;9.408864e-07;6.808962e-07;1.1953049e-06;3.2945826e-07;0.00041251077;2.7201355e-07;1.4623653e-06;7.952335e-07
resume;0.00014330575;2.8373386e-06;3.116758e-05;1.2617878e-05;3.8667217e-06;2.707078e-05;2.6016075e-06;1.2728476e-06;1.5378144e-05;2.9279524e-06;2.4402636e-05;5.7445362e-05;2.8939296e-06;3.9660163e-06;1.9902222e-05;5.663359e-05;1.4113241e-05;1.4123974e-06;2.8565348e-06;9.599394e-05;2.6886644e-06;7.513396e-06;2.5752179e-06
cereal;1.2468067e-06;3.134548e-07;0.00037133615;7.5490834e-07;7.696626e-07;1.5426841e-06;3.1878102e-07;5.8443624e-07;9.887559e-07;3.1013045e-07;7.9092814e-07;9.318177e-07;1.248225e-06;8.277058e-07;6.5344057e-07;9.2313167e-07;6.9800376e-07;1.1955717e-06;3.1741212e-07;0.00012516162;2.9469658e-07;1.1014326e-06;9.2870215e-07
tract;1.4199018e-06;5.344034e-07;1.5337313e-06;9.5247594e-07;7.532142e-07;8.8016344e-07;4.7606886e-07;7.07118e-07;1.8389375e-06;5.4515925e-07;1.5274792e-06;2.1151507e-06;1.4263867e-06;1.7955695e-06;8.2704864e-05;1.0479982e-06;5.6469526e-06;1.339342e-06;5.406406e-07;0.00031710774;4.5694586e-07;1.6978283e-06;2.4676017e-06
intelligence;1.0117296e-05;3.7329494e-06;0.0023511664;2.795798e-06;1.3596973e-06;3.330209e-06;3.7958218e-06;0.0003610626;0.0006471622;3.308705e-06;3.2625244e-06;0.000108405504;4.733228e-06;0.00023554018;3.8742846e-06;1.9484282e-06;9.552362e-05;4.303305e-06;3.6355389e-06;8.866954e-06;3.2233618e-06;1.3865647e-05;2.128546e-05
snoop;2.7185874e-06;4.9585134e-07;1.596761e-06;1.150617e-06;1.1282374e-06;1.5780649e-06;4.64749e-07;0.000107631844;3.4129553e-05;4.9753197e-07;1.1635585e-06;2.2318084e-06;1.789088e-06;1.2613774e-06;1.0696988e-06;1.0817047e-06;1.8679923e-06;1.7052922e-06;5.476059e-07;1.3507622e-06;4.5539497e-07;1.3301762e-06;1.2500516e-05
limb;1.0742756e-05;9.137304e-07;1.4802537e-06;1.6181485e-06;1.08889e-06;1.0250504e-06;7.8568377e-07;7.5353664e-06;2.3358061e-06;9.037554e-07;1.1679962e-05;3.985331e-06;1.7264811e-06;2.0300658e-05;2.3373384e-05;1.2908868e-06;2.3676414e-06;2.7588233e-06;9.428453e-07;6.2508036e-05;7.899745e-07;5.416602e-05;6.9523194e-06
erroneous;3.5518558e-06;4.8853786e-07;1.203308e-06;1.312454e-06;1.2775355e-06;1.0384181e-06;4.463659e-07;1.2651121e-05;7.4616282e-06;4.4357589e-07;8.069802e-07;1.9913025e-06;1.166172e-06;8.893543e-06;4.6188718e-05;9.4146986e-07;2.4494002e-06;1.2723978e-06;5.2140217e-07;1.1874652e-06;4.4532368e-07;2.4027258e-06;2.9682865e-06
therewere;1.7752276e-06;2.3553948e-06;1.5492664e-05;1.1772258e-06;1.4165486e-06;2.9861253e-06;2.1430385e-06;1.4899031e-06;6.0729285e-06;2.4276983e-06;9.8816774e-05;7.7666555e-06;3.0476325e-05;1.950214e-06;1.4492243e-05;1.47010505e-05;8.027602e-06;2.2852806e-05;2.3802913e-06;1.16928495e-05;2.1999642e-06;2.879034e-06;3.6615363e-06
thigh;2.0963564e-06;7.5421207e-07;2.86993e-05;9.4090893e-07;1.1841759e-06;2.2951165e-06;7.263865e-07;1.0665012e-06;2.0960647e-06;7.905679e-07;6.3468397e-06;1.2088669e-06;2.4538526e-06;1.0230505e-06;8.797357e-07;1.2198664e-05;1.1688047e-06;8.721122e-06;7.8071054e-07;5.3358126e-05;7.276615e-07;2.4044496e-06;5.906344e-05
direct;0.00048244948;1.3071625e-05;0.00037080108;0.00020722774;0.00020922348;0.00036859052;1.2607552e-05;0.00028541897;0.00058171607;1.09840275e-05;4.7525235e-05;0.0001560013;5.25346e-06;0.00036871765;0.00026012666;2.0706639e-06;0.00041286455;0.00014004669;1.2429801e-05;0.0001077277;1.2185148e-05;0.00010403431;0.00021088337
gerard;5.214038e-06;7.031243e-07;1.454658e-06;0.0001511206;1.4861237e-06;1.356347e-06;6.130991e-07;1.5002473e-06;0.0015095827;8.040467e-07;8.582292e-07;9.76498e-06;1.0339468e-06;1.1167887e-06;9.950228e-07;1.7376581e-06;2.1380272e-06;8.309552e-07;7.764492e-07;1.8342109e-06;5.455736e-07;2.3368798e-06;1.7508584e-06
aludra;1.5329068e-06;5.7870085e-07;0.00014917219;9.3631695e-07;1.5844067e-05;8.018689e-05;6.457591e-07;9.194876e-07;9.0385635e-07;5.4615373e-07;1.1752863e-06;7.540687e-07;1.4528352e-06;6.0838437e-07;6.4186736e-07;5.3782187e-05;9.946563e-07;1.3263235e-06;6.002018e-07;1.0573023e-06;6.5605525e-07;9.993286e-07;1.0388401e-06
pretoria;1.6719846e-06;4.6331667e-07;2.3956165e-06;1.0098697e-06;7.3063427e-07;1.9396189e-06;4.2453556e-07;8.7361815e-07;1.1121972e-06;4.0973543e-07;8.4438955e-07;1.1178678e-06;1.6811479e-06;1.6523407e-05;5.7471963e-05;1.0121055e-06;2.4373392e-06;1.263474e-06;4.7070233e-07;1.9635545e-06;4.2628326e-07;1.4777079e-06;1.2325971e-06
architecture;0.00024018093;5.2711414e-07;1.6697278e-06;2.2197059e-05;0.00019410261;4.4891653e-06;5.025255e-07;1.6428517e-05;2.726738e-06;5.1330767e-07;1.085546e-06;3.2250507e-06;1.5028666e-06;1.0603675e-06;2.8313143e-06;1.0263412e-06;7.8098645e-07;1.5931585e-06;5.8473796e-07;2.597249e-06;5.491195e-07;5.3599715e-06;1.2482534e-06
musthave;1.0457754e-06;6.268794e-07;1.6653116e-06;8.140567e-07;9.641284e-07;8.979229e-07;5.724683e-07;5.3008596e-05;1.21251e-06;5.841849e-07;1.48910985e-05;1.3259775e-06;1.8997887e-06;8.296199e-06;6.1822893e-06;1.0300105e-06;2.005392e-06;1.3725493e-06;6.538327e-07;1.7612489e-06;5.734015e-07;1.2535154e-06;1.3634605e-06
compromise;4.100791e-06;6.996097e-06;1.6325207e-06;3.2219389e-06;1.7135106e-06;9.272861e-07;6.0534317e-06;0.00071087375;0.0005022533;7.2565867e-06;2.7174483e-06;0.00034420902;4.798947e-06;3.2408356e-05;3.2500582e-05;2.1881879e-06;2.966864e-05;6.4735136e-06;7.3593797e-06;7.891793e-05;5.4522643e-06;5.6482106e-05;4.1301446e-06
mary;2.2392527e-05;8.967224e-07;5.5335728e-05;1.6709813e-06;1.6839796e-06;2.5782329e-06;9.515282e-07;1.2001498e-06;9.849025e-06;7.6849e-07;2.274108e-06;2.6312784e-06;4.2335655e-06;2.6900327e-06;0.002112907;1.5570815e-06;9.40745e-06;2.5438289e-05;9.086775e-07;0.0005032412;7.712863e-07;3.005092e-06;5.383827e-06
multiple;0.00086176983;6.124077e-06;3.5772043e-06;0.0010489215;0.0003673589;5.3778534e-05;5.577193e-06;1.4505439e-05;4.423749e-06;5.719373e-06;3.3202858e-05;3.8546086e-06;0.0006550925;1.22416495e-05;3.6599435e-05;1.846914e-06;6.264403e-06;3.943848e-05;6.1826854e-06;0.00020000435;6.1723536e-06;0.0006520796;2.5576252e-05
pharmaceutical;1.6526125e-06;3.3666302e-07;1.3947879e-06;7.28617e-07;7.026938e-07;9.107828e-07;3.0269265e-07;8.1127854e-07;1.17400095e-05;3.6699387e-07;9.525623e-07;1.2958592e-06;1.2559807e-06;8.9286954e-07;6.941088e-07;1.0702184e-06;9.842079e-07;1.6703293e-06;3.6080812e-07;7.4240575e-05;2.8859066e-07;1.1226392e-06;3.6845115e-06
brother;3.0704268e-06;4.188319e-05;6.9049915e-05;2.0418577e-06;2.4953458e-06;8.087305e-06;3.742751e-05;0.00048697012;0.000103374565;3.8113263e-05;0.0009855166;0.00017785479;1.3941586e-05;0.00011384419;0.00068171223;5.130253e-06;0.00076363457;0.00016661368;4.0279894e-05;1.0275494e-05;3.445855e-05;5.836494e-06;1.50974665e-05
xpert;2.8488187e-06;2.5719154e-07;1.4154277e-06;0.00017111751;1.3028605e-06;9.094475e-06;2.2906869e-07;6.2981445e-07;7.0032297e-07;2.589535e-07;7.213353e-07;1.0193262e-06;9.905652e-07;8.6095696e-07;6.8509246e-07;7.934325e-07;1.0690793e-06;9.199712e-07;2.688683e-07;1.1386268e-06;2.3636802e-07;1.8079132e-06;8.033592e-07
keyword;0.00046371875;1.2392838e-06;7.725553e-06;1.7099395e-05;1.5463229e-05;7.735687e-05;1.2925402e-06;2.3527964e-05;4.1980284e-06;1.1345128e-06;1.732479e-06;1.3313933e-05;2.6450364e-06;4.452789e-06;1.0837675e-06;7.477934e-05;1.257524e-06;1.4985213e-05;1.3006513e-06;1.9212139e-06;1.389803e-06;5.937787e-06;2.172782e-06
xserver;3.2806156e-06;2.8622426e-07;2.6337639e-06;0.0003447594;2.472489e-06;2.7327042e-06;2.4901195e-07;7.752748e-07;7.708646e-07;2.8749335e-07;7.5458365e-07;1.1720127e-06;1.0004856e-06;8.664815e-07;7.5006614e-07;8.951481e-07;1.0504642e-06;1.0758077e-06;2.9983786e-07;1.1690719e-06;2.584158e-07;1.9104805e-06;8.688e-07
district;1.1145124e-05;9.643014e-07;1.546146e-05;1.3401062e-06;1.0576404e-06;1.296266e-06;8.546111e-07;4.9787204e-06;0.00032278223;1.137733e-06;0.000115757415;0.00022210563;2.4596443e-06;1.7697155e-06;9.330283e-06;4.6021823e-06;3.03766e-06;9.728831e-06;1.1018028e-06;3.860545e-06;8.6872757e-07;2.129556e-06;0.0002192674
adolf;1.0624334e-06;4.6896096e-07;1.3159171e-06;8.781024e-07;8.156896e-07;9.10583e-07;4.2045198e-07;1.1726704e-06;2.6508417e-06;5.28574e-07;1.692075e-06;7.3065385e-05;2.120455e-06;1.3300964e-06;1.1630033e-06;9.701083e-07;2.428446e-06;9.182498e-06;5.290437e-07;1.2333313e-06;4.4993752e-07;1.1267268e-06;6.443942e-05
matusevich;9.2312507e-07;2.3951543e-07;0.00022756393;6.4026887e-07;7.136643e-07;1.6107709e-06;2.3635926e-07;6.2720414e-07;7.0704584e-07;2.3045664e-07;7.417805e-07;7.5768384e-07;1.1404392e-06;7.2481106e-07;6.319197e-07;8.529353e-07;7.5799176e-07;9.778624e-07;2.507938e-07;1.2719647e-06;2.3877982e-07;7.3665353e-07;8.8703456e-07
ther;4.1337444e-06;3.3600725e-06;4.809002e-06;1.5171584e-06;1.3627563e-05;5.60711e-05;3.5074222e-06;8.175706e-06;2.9844432e-06;3.2665166e-06;1.6614074e-06;3.2231503e-06;3.4459308e-06;2.0984749e-06;4.726861e-05;1.2187936e-05;3.949463e-06;2.2922063e-06;3.4954166e-06;2.9338813e-05;3.4877223e-06;3.1658715e-06;3.855273e-05
iiin;1.2909613e-06;5.532012e-07;9.458868e-05;1.1671505e-06;6.6720295e-06;1.7551179e-06;5.338847e-07;1.2421461e-06;1.8710898e-06;6.04e-07;1.5374595e-06;0.00012628065;1.6584195e-06;1.0510556e-06;9.783472e-07;1.0089396e-06;1.3226622e-06;9.2337115e-07;6.234847e-07;1.3948579e-06;5.5337506e-07;4.317497e-06;1.8992486e-06
winner;4.5439565e-06;3.825897e-06;2.079227e-06;0.00026367707;1.3392562e-05;1.8467316e-06;3.5423525e-06;7.594445e-06;1.1675701e-05;3.8298904e-06;2.9492785e-06;2.2691324e-06;0.00039534195;2.7499277e-06;1.1274419e-06;0.00071106455;2.717213e-06;2.1563443e-05;3.959251e-06;3.4579705e-06;3.5840158e-06;4.4947687e-05;4.5760435e-06
weak;2.6426987e-06;4.0942887e-05;1.5855653e-06;3.2505427e-06;1.882882e-06;1.2427478e-06;3.8399743e-05;0.00041969598;9.643658e-06;3.756883e-05;1.37570305e-05;6.664904e-05;1.0656549e-05;0.0006557472;9.72499e-05;0.0003744662;3.2762033e-05;4.4562297e-05;4.0990857e-05;1.6841605e-05;3.5828234e-05;0.00025152726;3.9383045e-05
imaginary;1.1875977e-05;1.6819624e-06;2.8678778e-06;1.6178785e-06;9.411927e-07;1.9087777e-06;1.3649798e-06;9.052642e-07;2.0215855e-06;1.6351138e-06;1.2185003e-06;1.1646422e-06;1.6018373e-06;3.1855318e-05;1.7540908e-06;5.105201e-05;6.752471e-05;1.372048e-06;1.5895115e-06;9.930489e-06;1.4279266e-06;5.886151e-05;1.3313198e-06
abolish;1.8775264e-06;1.0948851e-06;1.4746472e-06;9.280821e-07;7.2586715e-07;9.041467e-07;8.742346e-07;7.5854005e-06;0.00028317797;1.0986222e-06;2.484008e-06;3.0034182e-06;6.585156e-06;5.4784264e-06;7.670777e-05;1.3399987e-06;0.00015178129;2.0854818e-06;1.0991529e-06;1.4991152e-06;8.539087e-07;1.596685e-06;3.727147e-05
minister;2.8930187e-06;1.0434135e-06;1.916093e-06;1.3712136e-06;6.6117184e-07;6.194011e-07;9.1045086e-07;1.557981e-06;0.00063360296;1.1951059e-06;6.773398e-05;0.00061388756;2.1262922e-05;1.944659e-06;0.00016306694;2.5820307e-06;5.3788663e-06;1.5927377e-06;1.2080919e-06;1.9932268e-06;8.569018e-07;1.118351e-06;5.0307685e-06
theoretical;8.366603e-05;2.2079985e-06;6.144607e-05;1.9950144e-06;2.3019993e-05;2.9734683e-06;2.195247e-06;7.17313e-05;4.598769e-06;1.8685877e-06;1.3201743e-06;2.6224677e-06;2.5391282e-06;0.00026009537;4.9144196e-06;5.900978e-06;2.8145787e-06;1.3653349e-05;2.1830142e-06;0.00019001789;2.0958598e-06;2.8720946e-05;1.463379e-05
executive;2.8958551e-05;1.1644693e-06;3.4837208e-06;1.977391e-06;1.460166e-06;1.3255541e-06;1.0958709e-06;0.0003211985;0.00060132926;1.2887815e-06;5.5653973e-06;8.065042e-05;2.3271282e-06;1.7630277e-06;1.4063071e-06;2.3785762e-05;1.9771012e-06;2.9439866e-06;1.3275876e-06;7.704955e-06;1.0569001e-06;3.254505e-06;8.9662615e-05
leader;9.264474e-06;8.847944e-06;6.7224864e-06;0.00011994908;2.2545141e-06;1.7522595e-06;7.82674e-06;0.00015203694;0.0010627761;8.183862e-06;0.00032485533;0.0015725582;0.00021447804;0.00014692279;0.00035542191;0.0002484317;0.00027157055;8.9059766e-05;8.910933e-06;8.3187815e-06;7.1332424e-06;5.1986603e-06;1.7712991e-05
biopsy;1.1349404e-06;2.5312497e-07;1.2587035e-06;7.372929e-07;6.863628e-07;7.8105575e-07;2.320192e-07;5.7413604e-07;1.0014085e-06;2.73727e-07;7.2917584e-07;9.286746e-07;1.0097654e-06;7.514379e-07;6.241396e-07;8.115358e-07;7.044719e-07;1.0424302e-06;2.6760816e-07;0.00022667181;2.220508e-07;1.1835764e-06;8.574973e-07
morrisin;8.269223e-07;2.9771445e-07;1.097621e-06;6.424604e-07;6.6928266e-07;7.1995413e-07;2.798945e-07;6.027692e-07;8.892461e-07;3.021407e-07;8.1978993e-07;7.780403e-07;9.802571e-07;6.7439316e-07;6.161109e-07;0.00024387185;7.7438716e-07;8.839206e-07;3.1738188e-07;1.0183328e-06;2.9002373e-07;7.4240705e-07;8.844759e-07
lanmola;8.0179325e-07;3.331488e-07;1.1362798e-06;6.7106384e-07;1.0981098e-06;9.4568156e-07;3.0760572e-07;8.799865e-07;7.734426e-07;3.2394323e-07;8.2044687e-07;6.0842075e-07;1.0767127e-06;7.11363e-07;6.2332947e-07;7.632265e-07;8.0440935e-07;0.00020778477;3.513459e-07;1.1196972e-06;3.275932e-07;9.876277e-07;8.609626e-07
particularly;0.0001737321;2.579014e-05;4.544027e-06;2.9157412e-05;0.00017503546;8.965997e-05;2.5087165e-05;6.208311e-05;0.00039837442;2.3272012e-05;0.00011098466;5.162687e-06;2.9784002e-05;0.0001963258;0.00019622114;0.00024690037;1.4609566e-05;0.000252792;2.5566078e-05;0.00016553958;2.4679008e-05;0.00036994545;0.000344178
