;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
floppy;7.113265e-07;2.542607e-06;5.015557e-07;4.7910844e-06;1.5716745e-06;2.3216396e-06;2.2707466e-07;0.0001739164;0.00012546852;8.920117e-06;1.549072e-06;1.430762e-06;0.002817192;8.89689e-06;3.0206022e-06;5.3987685e-07;1.3061903e-06;5.5396936e-07;1.4263626e-06;1.109568e-06
mussack;6.4469555e-07;8.3204503e-07;5.3218355e-07;1.1980362e-06;1.573186e-06;1.6319375e-06;2.7627948e-06;7.1840475e-07;9.3349496e-07;1.0953702e-06;1.3550913e-06;7.511668e-07;8.6495163e-07;8.4928035e-07;7.84163e-07;4.7216244e-07;2.2158674e-05;5.0785854e-07;9.4053206e-07;0.00040889246
winter;6.1047256e-05;4.3634664e-05;6.6947414e-06;9.1863985e-05;4.9077116e-05;5.72891e-05;4.0946807e-06;6.711639e-05;1.6975266e-06;9.1174414e-05;5.10253e-05;2.6622922e-06;4.0685927e-06;2.9082544e-06;0.00025358447;7.1192867e-06;4.2187608e-06;6.826848e-06;0.0001318958;2.8209865e-06
replace;5.7016478e-06;0.00023084419;1.8360324e-05;9.968832e-05;0.0005154989;5.5323476e-06;1.0806685e-05;4.7586178e-05;0.00025279427;1.1272321e-05;4.9518163e-05;5.185872e-06;0.0014297068;0.0003300474;0.0014458725;2.0553438e-05;1.2870433e-05;1.871071e-05;0.00018439318;0.00012377689
thomasp;9.356633e-07;1.4768146e-06;2.6315263e-07;1.0221531e-06;1.2593557e-06;2.2729166e-06;7.6590425e-07;7.337682e-07;1.0587927e-06;1.1505489e-06;9.4462507e-07;7.4107505e-05;8.5520645e-07;5.1320274e-07;7.973341e-07;2.388257e-07;7.474456e-07;2.5027504e-07;1.020061e-06;9.151618e-07
holmdel;8.7214073e-07;1.3256715e-06;3.936786e-07;1.3084451e-06;8.538618e-07;1.7038903e-06;7.643107e-07;9.4520186e-07;0.00021722529;1.3989652e-06;1.1087423e-06;9.818059e-07;9.751027e-07;8.03444e-07;2.886642e-05;4.05184e-07;6.0989845e-07;3.9765945e-07;8.9514464e-07;9.574446e-07
candle;7.610858e-05;2.2528293e-06;9.379333e-07;2.0220093e-06;4.2924494e-06;2.0884986e-06;2.8144905e-06;1.2504586e-06;7.32101e-06;1.4151128e-06;1.7475098e-06;3.4820547e-05;1.1150357e-06;9.844217e-07;1.4788078e-06;8.464813e-07;1.2117127e-05;9.0206436e-07;1.5093549e-06;1.2196626e-06
houston;4.378034e-06;6.698453e-06;2.1588685e-05;0.0001428183;1.5695715e-06;2.413144e-05;3.5291691e-06;1.8751256e-05;3.5624314e-05;0.0006286105;3.325161e-06;8.078119e-05;9.010162e-06;3.6801487e-06;0.00023385591;2.0402564e-05;5.2102547e-05;2.1160946e-05;0.0007562561;1.699761e-05
skip;4.3938788e-05;4.6104005e-06;8.653086e-06;9.006093e-06;2.8041436e-06;0.00012340854;3.6305482e-06;1.7562377e-05;2.4399944e-06;3.5199024e-05;3.3292512e-05;1.8617142e-06;6.7036394e-06;0.00029294824;0.00015496206;9.019461e-06;3.7764453e-06;8.86007e-06;5.1259274e-05;2.0311402e-06
shift;0.00014454177;4.509837e-05;4.58877e-06;0.00010250466;4.020232e-05;2.7482788e-06;2.399108e-06;1.4080371e-05;3.918471e-05;3.2329915e-06;1.1390344e-05;4.9230202e-06;5.5594184e-05;0.0003356212;0.0020512927;5.0046892e-06;1.437699e-05;4.5603733e-06;4.37348e-05;4.914472e-06
hatre;1.8609537e-06;1.8970705e-06;4.5234543e-07;1.139368e-06;3.7532518e-05;1.6982126e-06;3.5486999e-06;7.837815e-07;9.3632224e-07;1.0394838e-06;1.3194331e-06;1.2901007e-06;8.404211e-07;8.334616e-07;7.97027e-07;4.129719e-07;4.4583354e-05;4.2962807e-07;9.533219e-07;2.2831866e-06
sigh;5.6971526e-06;3.157531e-06;0.00012262496;5.8464825e-06;5.588429e-06;4.3564156e-05;0.00024343304;1.2497267e-06;4.810975e-06;2.0281192e-05;3.3999854e-06;9.22244e-06;5.3155247e-05;1.5946895e-06;6.5792456e-06;0.00011345855;3.3107055e-05;0.00011703187;3.2854102e-06;1.5122854e-05
theoriginal;1.3557358e-06;1.8757273e-06;2.087477e-06;2.1159253e-06;1.6109078e-06;2.8386219e-06;2.4698288e-06;2.0046464e-06;1.668279e-06;3.684078e-06;2.283767e-06;1.7962942e-05;4.1779145e-05;2.5578558e-05;6.922604e-06;1.9342476e-06;5.6693507e-06;2.0557936e-06;2.981385e-05;4.4570963e-05
escalate;1.9287534e-06;1.9770691e-06;4.1890726e-07;1.1870579e-06;1.7311138e-05;2.369962e-06;9.4726033e-07;6.9794316e-07;1.0276949e-06;8.7834184e-07;1.1611444e-06;5.150832e-05;8.631198e-07;6.370262e-07;8.226348e-07;3.773235e-07;9.1261944e-07;3.992851e-07;0.00011996388;1.0846124e-06
grubb;5.4998986e-07;8.238271e-07;3.1818493e-07;1.0540889e-06;7.6314325e-07;1.330018e-05;3.1752677e-07;8.3618704e-07;6.599219e-07;2.5575507e-06;9.1587196e-07;7.5169277e-07;9.827187e-05;6.612638e-07;1.0027981e-06;3.2640116e-07;8.408519e-07;3.2810146e-07;8.787607e-07;8.2617055e-07
liberate;1.702419e-06;2.0095003e-06;3.5259114e-07;1.293358e-06;9.7774275e-05;1.938323e-06;1.1341764e-06;1.0301326e-06;1.3788243e-06;1.456419e-06;1.3471604e-06;1.5759696e-06;1.4619415e-05;1.1021731e-06;9.575622e-07;3.424294e-07;1.3682531e-05;3.449651e-07;1.032347e-06;2.0004495e-06
refuge;5.467319e-05;2.2112938e-06;4.6651348e-07;3.923088e-06;0.00021572023;1.837381e-06;1.9461802e-06;7.405049e-07;1.0231993e-06;1.0355548e-06;1.7199579e-06;1.499689e-06;9.288891e-07;1.2538893e-06;9.677046e-07;4.4316488e-07;3.522726e-05;4.4359453e-07;1.1107867e-06;2.459741e-06
lotof;2.171545e-05;3.2983487e-06;5.719701e-06;4.2735148e-05;2.2708518e-06;1.1038794e-05;6.088612e-06;2.0492105e-06;1.4659855e-05;4.458427e-06;1.0513316e-05;2.7116072e-05;1.9931629e-06;3.0116656e-05;4.702659e-06;5.3428957e-06;9.944969e-06;5.558865e-06;7.9158686e-05;6.6938555e-05
simpson;1.1401436e-06;1.9402496e-06;1.113987e-06;5.47725e-05;1.0311865e-06;6.2626284e-05;5.561677e-07;1.5275384e-05;1.3911343e-06;5.8438827e-06;6.3930065e-06;1.0949171e-06;1.1467586e-05;8.358038e-06;3.5061716e-05;1.1924011e-06;9.794078e-07;1.1667626e-06;3.9760936e-05;1.2664705e-06
beneath;3.0644787e-05;1.7777534e-06;1.7876112e-06;3.0634736e-05;1.5773339e-06;2.3568668e-06;2.6292219e-06;8.7222105e-07;1.2853956e-06;2.2151876e-06;2.3717872e-05;1.0720757e-06;1.277309e-06;1.2106851e-06;5.7558456e-05;1.8129516e-06;2.9066894e-06;1.7431146e-06;1.5617228e-06;4.4318556e-05
active;6.215194e-06;0.00015900808;1.8479406e-05;0.00030221636;8.745939e-05;6.616486e-06;2.5053674e-05;9.369546e-05;5.5141354e-05;1.4732215e-05;0.0007530458;7.172744e-05;0.00017214927;0.00011532273;0.00022363974;1.9260646e-05;0.00020239626;1.8398287e-05;2.4866278e-05;1.3389363e-05
bear;0.0009935538;0.00011929179;1.7041782e-05;9.357589e-05;0.00050761015;6.467273e-06;9.5297604e-05;6.4603205e-06;0.00021125014;1.3236045e-06;0.00015688787;0.0021691222;3.4366556e-06;8.612252e-05;5.8147143e-06;1.4823921e-05;0.0013293499;1.5524014e-05;0.00022446107;0.0011426565
whom;0.00017686834;0.00021188718;4.9098285e-06;5.1956017e-06;0.00041954854;6.205492e-05;3.0830917e-05;8.615728e-06;0.00011709544;4.3673886e-06;0.0002175806;6.2098195e-05;1.6733036e-06;2.5337256e-06;2.0337043e-06;4.2888773e-06;0.0006192835;4.8966276e-06;0.00022310694;0.000118877215
morally;1.5055838e-06;3.872933e-06;1.8891744e-06;3.1285758e-06;6.1557526e-05;3.2454116e-06;2.034309e-05;1.0413594e-06;2.706784e-06;1.2358498e-06;5.374966e-06;2.8008915e-05;1.7995018e-06;1.2720267e-06;1.2198996e-06;1.61986e-06;3.3731023e-05;1.7398859e-06;1.370723e-06;0.00043768532
dome;5.2492766e-07;8.968642e-07;4.208955e-07;1.1326943e-06;8.633373e-07;2.4494407e-06;6.837738e-07;9.2395544e-07;7.410402e-07;2.5575653e-06;1.1807713e-06;7.526253e-07;1.2662804e-06;6.925816e-07;9.791145e-07;3.9575983e-07;8.5347864e-07;4.1908422e-07;6.48496e-05;1.1297841e-05
dane;2.2682507e-06;1.1067721e-06;5.3972588e-05;1.9345698e-06;8.5999767e-07;9.696747e-06;1.4668636e-05;3.816913e-06;2.810808e-05;4.8401056e-05;1.5115722e-06;3.420791e-06;3.410178e-06;2.5731326e-06;7.67157e-06;5.2860352e-05;1.0130565e-06;5.172498e-05;2.2942115e-06;1.7640896e-06
dole;1.1704662e-06;0.0004250791;1.18290465e-07;1.9211495e-05;1.8626329e-06;2.0436391e-06;9.75086e-07;1.8483524e-06;1.749242e-06;8.2692816e-07;1.2906545e-06;3.0145175e-06;8.9342404e-07;7.2652153e-07;9.213714e-07;1.1689237e-07;7.146201e-07;1.18626204e-07;9.0068414e-07;1.0188651e-06
firepower;9.858552e-07;1.6007541e-06;3.0708793e-07;1.1023657e-06;1.3662852e-06;2.1524777e-06;7.567798e-07;6.950631e-07;1.0833917e-06;8.49192e-07;9.599621e-07;0.00012061843;8.4497145e-07;4.9895107e-07;8.3085587e-07;2.744223e-07;7.340716e-07;2.9233672e-07;7.8511175e-06;9.533627e-07
piece;0.0003906838;5.460001e-05;0.0003059939;8.063892e-05;0.00014927896;9.347985e-06;0.00025683062;0.00017216435;0.00026187277;3.099896e-05;1.785909e-05;9.877645e-05;0.00034741298;0.00017231116;0.00035913952;0.00030403823;0.00011707873;0.00031470793;3.193093e-05;6.380554e-05
giventhe;1.336782e-06;1.919462e-06;6.006907e-07;1.7165112e-05;1.1533684e-06;2.452236e-06;9.1899483e-07;1.2167192e-06;1.14329005e-05;1.4324002e-06;1.2644531e-06;2.0857926e-05;1.4774037e-05;9.707416e-07;1.8821607e-06;5.8230984e-07;4.157641e-06;5.934173e-07;1.2987327e-06;1.5328094e-06
headed;1.290179e-06;1.786048e-06;5.467151e-07;2.895838e-05;5.2564837e-06;1.0847254e-05;6.0866347e-07;1.5801114e-06;1.185951e-06;2.1383935e-06;1.4347808e-06;5.823463e-06;4.195485e-05;3.0107276e-06;1.4182211e-06;5.5492376e-07;4.212085e-06;5.4497224e-07;1.2617858e-06;1.5773253e-06
sanction;1.5346508e-06;0.00028190718;3.0783212e-07;2.704184e-06;1.4163051e-05;2.9837179e-06;3.743191e-06;4.7386825e-06;2.0572381e-06;1.4639736e-06;1.7044749e-06;1.5301444e-05;1.120031e-06;1.3544735e-06;8.382248e-07;2.6976227e-07;4.8093345e-05;2.9911521e-07;1.1738513e-06;1.8947618e-05
hymn;1.425348e-06;1.1764326e-06;2.2349731e-07;1.1671684e-06;2.028009e-05;1.5475324e-06;9.982323e-07;7.4901084e-07;8.039168e-07;8.748541e-07;1.1356037e-06;1.0690802e-06;8.7347973e-07;7.5716724e-07;7.150884e-07;2.0656799e-07;5.8752616e-05;2.1653612e-07;8.3843776e-07;2.0498917e-06
jones;1.2239715e-06;1.3014562e-05;2.6144653e-06;9.292633e-06;2.240277e-06;0.0002887504;1.4175029e-06;1.7250703e-05;1.917575e-06;9.043512e-06;2.5458353e-06;0.00011410474;8.4101885e-05;6.1933155e-05;3.284698e-06;2.4153733e-06;3.4162138e-06;2.7017538e-06;0.00041088474;3.094161e-05
thorny;1.560042e-06;3.04686e-05;1.9853313e-07;1.8278151e-06;0.00012161186;2.4059525e-06;1.217078e-06;3.5852304e-06;3.1128848e-06;1.3245527e-06;1.6072215e-06;1.7889798e-06;9.4291244e-07;1.5090818e-06;8.672719e-07;1.9399512e-07;1.4320584e-06;1.939609e-07;1.091868e-06;1.3397097e-06
absence;2.4449077e-05;6.573894e-05;1.6267197e-06;3.8380436e-05;7.595176e-06;2.2614595e-06;4.814119e-06;4.062633e-06;2.6353173e-05;1.759471e-06;0.00019317953;9.054604e-06;2.0692257e-06;2.3524017e-05;3.1103034e-05;1.5656517e-06;5.6918005e-05;1.601431e-06;2.033825e-06;0.00016664223
header;1.7051391e-06;2.0247473e-06;1.9422534e-06;2.9265311e-06;1.3319726e-06;5.4708303e-06;1.3703931e-06;0.00036998742;0.00013413712;0.0003925782;2.3493683e-06;1.1349877e-06;8.077123e-06;0.0005958698;6.622281e-05;2.0239254e-06;1.0631411e-06;1.9994172e-06;2.4350613e-06;1.6142825e-06
edusome;1.0197049e-06;1.5302278e-06;4.155613e-07;1.2509333e-06;1.1715402e-06;1.2413664e-05;6.948809e-07;9.218194e-07;1.10551e-06;1.6833768e-06;1.2086963e-06;5.7728328e-05;1.9691436e-06;6.149354e-07;6.177497e-06;3.9030584e-07;8.456214e-07;4.0300438e-07;1.2107738e-06;1.0343189e-06
countless;2.1225312e-06;1.2015593e-05;2.64503e-07;1.7847164e-05;3.6469555e-05;2.4469937e-06;1.1767078e-06;1.1298645e-06;1.1229107e-06;8.75845e-07;1.5073947e-06;2.4950816e-06;9.4989645e-07;8.966331e-07;8.127686e-07;2.5440542e-07;1.7065635e-05;2.558812e-07;1.0514981e-06;2.227421e-06
malaysia;1.1142325e-06;8.3896164e-05;5.9280876e-07;1.701524e-06;1.664299e-06;0.00012535289;1.1577876e-06;2.4339572e-06;1.0174447e-06;2.4909017e-05;1.7926244e-06;1.5910089e-06;2.2689337e-06;7.16443e-07;2.4311391e-06;5.9294325e-07;6.975229e-07;5.980636e-07;1.1951362e-06;1.0414155e-06
queensu;1.3512245e-06;1.5866241e-06;9.090293e-07;6.5794986e-05;1.0277973e-06;4.530264e-06;7.3666973e-07;4.5867014e-06;3.0169617e-06;6.2609074e-06;1.7730817e-06;1.0003209e-06;5.2161842e-05;7.029407e-06;2.7431047e-06;9.685918e-07;2.5695786e-06;9.277639e-07;1.2431965e-06;1.6024916e-06
additional;3.9177357e-06;0.0004371576;2.597543e-06;0.00014760374;3.754319e-05;5.550035e-06;3.732433e-06;0.00068864034;0.00044323827;1.26378445e-05;0.00020739522;1.1525956e-05;0.00027581223;7.6906894e-05;0.00025890255;2.8109096e-06;3.005394e-05;2.7971994e-06;2.3179138e-05;6.8739596e-06
dartmouth;1.8957602e-06;3.1665747e-06;1.3881917e-06;2.5449797e-06;1.5906256e-06;7.9168285e-06;9.795485e-07;7.365155e-05;5.117173e-06;9.901826e-06;7.927233e-05;2.955232e-05;0.0006145786;2.3615478e-06;6.701394e-06;1.3822917e-06;3.0235224e-06;1.4903536e-06;2.3414934e-05;1.6091058e-06
hemisphere;9.3038324e-07;2.476286e-06;2.28532e-07;0.0003037379;1.1538899e-06;1.5518227e-06;2.976057e-07;1.3142704e-06;1.5213266e-06;7.016007e-07;1.6241924e-06;9.140422e-07;9.496039e-07;7.8989393e-07;1.4140088e-06;2.3552836e-07;7.2593883e-07;2.1963312e-07;2.2049817e-06;1.3644249e-06
ambush;1.2936312e-06;1.8975392e-06;3.5507742e-07;1.3277604e-06;6.4069086e-06;1.9620356e-06;1.1003807e-06;8.353621e-07;2.708567e-05;7.930331e-07;1.0489625e-06;0.00015796562;9.604668e-07;7.3130064e-07;9.886088e-07;3.2695195e-07;8.425464e-07;3.3879132e-07;1.0735754e-06;1.3382374e-06
fermi;6.713721e-07;1.3542968e-06;6.3466825e-07;4.5674293e-05;8.993054e-07;0.00081956957;3.621393e-07;2.1349038e-06;6.913265e-07;5.11035e-06;1.5325717e-06;1.1233554e-06;1.1540208e-06;6.145766e-07;4.105773e-06;6.5602234e-07;2.3428563e-06;6.481544e-07;1.3326478e-06;1.2774263e-06
rock;0.0016434148;1.6212227e-05;1.3019003e-05;0.0003128069;7.4993413e-06;0.00010281877;4.456746e-06;3.3788315e-06;3.1385923e-06;4.959388e-06;2.2691334e-05;0.00023049979;8.999552e-06;2.2653307e-06;0.0001809398;1.2230902e-05;0.00031852938;1.2967349e-05;0.00014899307;1.3045782e-05
photograph;0.00014561703;1.2766415e-05;1.1987145e-06;8.352897e-05;1.3289611e-05;0.00072992046;8.2959997e-07;1.2104026e-05;2.1924493e-06;9.065316e-06;2.3235305e-06;2.927801e-06;2.3694374e-06;8.834387e-05;1.8452004e-06;1.2491419e-06;2.6780103e-06;1.2311135e-06;1.960768e-06;1.0747422e-06
bosio;8.536464e-07;9.66793e-07;3.8993497e-07;1.0560005e-06;1.0723277e-06;2.2541217e-06;5.8654234e-07;6.586287e-07;7.1701845e-07;1.2570068e-06;1.1676382e-06;9.858649e-07;8.570803e-07;5.508656e-07;1.1702573e-06;3.6827532e-07;7.081736e-07;3.884073e-07;0.00037670165;8.42438e-07
transaction;1.8474827e-06;0.00034805553;9.916646e-07;3.1650652e-06;6.925284e-06;6.2715903e-06;3.098459e-06;7.693654e-05;1.5112081e-05;2.2256898e-05;2.4207736e-06;1.5186603e-05;3.9903996e-05;7.0225856e-06;2.1738704e-06;9.5210487e-07;2.1339947e-06;1.0280228e-06;2.4642892e-05;1.5982304e-06
city;0.0024287333;0.0010389688;1.1478628e-05;0.00027711276;0.001022956;0.0003338363;1.6024414e-05;0.00018069394;3.1685647e-06;1.9826999e-05;0.0005536378;0.00070914446;2.9057794e-06;9.3111275e-06;0.00014224209;1.1271811e-05;0.00033658737;1.1970784e-05;0.0012310018;1.0848902e-05
semitic;1.8573882e-06;6.854167e-06;2.565586e-07;1.405915e-06;0.00029804074;8.526353e-06;1.3570742e-06;1.1243685e-06;1.191098e-06;1.0954496e-06;1.5172163e-06;1.6916895e-06;8.654648e-07;9.77059e-07;8.4254145e-07;2.4142668e-07;1.4394674e-05;2.4556303e-07;9.535164e-07;2.2399315e-06
taker;1.649662e-06;4.61743e-06;2.872406e-06;2.0665859e-05;2.8691943e-06;0.00010376858;1.5530069e-06;3.0888614e-06;1.1185009e-06;0.000120110235;1.773278e-06;5.2825915e-05;3.6342274e-06;1.9995098e-06;4.8567936e-06;2.7410751e-06;7.934883e-06;2.7693452e-06;3.151581e-05;4.9565365e-06
whichyou;7.652022e-07;1.2245465e-06;6.6447365e-07;1.4706292e-06;1.7007958e-06;2.370091e-06;1.9263518e-06;1.2533981e-06;7.0503793e-06;3.7555612e-06;1.5027814e-06;1.041695e-06;1.3074075e-06;1.8858683e-06;1.1784778e-06;6.154331e-07;1.4906019e-05;6.5052063e-07;1.1022108e-06;3.7357495e-05
engage;3.3947126e-05;0.00032198188;3.1509685e-06;3.7467067e-05;0.00015193272;9.681108e-05;1.27696985e-05;5.5633373e-06;1.16529745e-05;2.822922e-06;3.8980615e-05;0.00013793296;1.556466e-06;1.8185337e-06;0.00015854472;2.918491e-06;0.00028948067;3.0284882e-06;1.8980489e-06;9.460019e-05
milan;1.502576e-06;1.5271735e-06;3.2785002e-07;1.1646101e-06;4.3936994e-05;4.885442e-06;1.0397669e-06;8.8957677e-07;9.253141e-07;1.1345394e-06;1.2833833e-06;1.3123564e-06;9.0905604e-07;8.113742e-07;8.1665183e-07;3.063911e-07;1.5531035e-05;3.1966917e-07;8.906515e-06;1.6329388e-06
fall;0.0016114955;0.0004322482;9.479311e-05;0.00041205858;0.00056571653;3.6538055e-05;7.8543e-05;1.2423046e-05;0.00016564081;8.222778e-06;0.00041326572;0.00032731972;7.3302904e-06;5.6504716e-05;0.00053987204;9.235332e-05;0.0007864298;9.22276e-05;0.00053773285;0.0004799646
coffman;9.028073e-07;2.0568934e-06;3.503417e-07;0.00015857581;1.1460769e-06;2.4255987e-05;4.1820303e-07;1.4484189e-06;1.1976258e-06;1.286314e-06;1.314303e-06;1.9617608e-05;9.94608e-07;7.45029e-07;1.169396e-06;3.4690623e-07;8.945505e-07;3.4001908e-07;1.0718987e-06;1.5742116e-06
risc;8.0867943e-07;1.7785641e-06;7.94134e-07;2.4215842e-06;1.1833417e-06;2.7465182e-06;4.959974e-07;5.0127346e-05;4.2985983e-05;1.2163388e-05;1.4439034e-06;1.002377e-06;0.00057861675;0.00013115989;1.52636e-05;8.502353e-07;1.3357229e-06;8.543987e-07;1.1773154e-06;1.263751e-06
dept;2.4498195e-06;6.61176e-06;6.6431685e-06;1.1687045e-05;3.4438474e-06;0.0029679616;1.5898627e-06;0.00017888121;2.073575e-06;0.00021547041;0.0005057692;9.900894e-05;0.000152182;3.1318425e-05;5.800165e-05;7.2871567e-06;3.4542588e-06;7.234559e-06;2.8856462e-06;4.4385424e-06
hertz;2.2112486e-06;1.217022e-06;1.6135065e-06;1.8092843e-06;1.0918935e-06;5.2671703e-06;1.5504793e-06;1.0219972e-06;1.2010858e-06;5.840579e-06;1.8690132e-06;1.5233855e-06;4.3269425e-05;1.2165913e-06;2.129526e-05;1.5941168e-06;4.928333e-06;1.6149796e-06;1.7237769e-06;2.8209717e-05
availability;2.031142e-06;6.089787e-05;1.0835319e-06;1.1472014e-05;4.8491543e-06;5.861882e-06;1.6405947e-06;0.00039277005;4.382501e-05;1.5375525e-05;5.7953744e-06;9.148328e-05;8.265383e-05;4.902101e-06;8.8672175e-05;1.0766561e-06;4.439107e-06;1.1558493e-06;1.2115528e-05;1.9213437e-06
explicitly;1.2927702e-06;0.00010624592;1.2020399e-06;3.7641355e-06;4.189787e-06;2.968975e-06;5.440408e-06;2.4617839e-05;7.2691175e-05;3.4305535e-06;2.3664088e-06;5.0612987e-05;7.002932e-06;7.206392e-05;1.6415552e-05;1.0503712e-06;0.00014753344;1.1952554e-06;1.4508364e-06;0.00029548805
prevail;2.210693e-05;6.77833e-05;1.2383259e-06;1.1660093e-05;1.8766323e-05;3.8315643e-06;4.315336e-06;1.5094563e-06;8.82045e-06;1.4665881e-06;2.0150424e-06;4.550881e-05;1.4013425e-06;1.36047e-06;1.4246099e-06;1.1172829e-06;2.1760437e-05;1.2009982e-06;5.2332896e-05;2.0430373e-06
basketball;1.336532e-06;6.7612664e-06;6.2550356e-07;1.5316264e-06;1.2621318e-06;2.574948e-06;1.1403836e-06;1.0744691e-06;9.5198556e-07;1.8042181e-06;1.5218261e-06;1.4413362e-06;2.7548572e-06;7.4238704e-07;2.6581504e-06;5.872918e-07;2.5702648e-06;6.32133e-07;0.00031340276;1.5650056e-06
bond;3.3462939e-06;1.5326807e-05;1.9145375e-06;4.626854e-06;8.450678e-06;4.7725032e-05;1.5379718e-06;5.938996e-05;1.9683805e-06;8.227351e-06;4.831123e-06;3.1224354e-06;2.5341396e-06;4.043294e-06;0.00021952023;1.732663e-06;1.9397501e-05;1.9297115e-06;0.0015506228;3.2213543e-06
legal;8.246835e-06;0.00029483062;3.9858307e-05;8.199015e-06;0.00018043024;0.00023779382;0.00019195155;8.878317e-06;0.0017752202;5.241761e-06;0.00020481524;0.0013424862;3.3465162e-06;4.7777812e-05;0.00040356113;3.7289876e-05;3.8197002e-05;3.7347763e-05;6.384846e-06;0.00048203045
davidsson;1.3214689e-06;1.4850993e-06;1.6903945e-07;8.2851113e-07;0.00033258743;1.6307785e-06;8.7833797e-07;6.927938e-07;8.788806e-07;8.11026e-07;1.1000416e-06;1.082095e-06;6.490284e-07;6.4938973e-07;6.332203e-07;1.674837e-07;7.5329353e-07;1.5930827e-07;7.5076844e-07;1.1859032e-06
condense;1.1362781e-06;1.2706872e-06;5.630899e-07;4.9064212e-05;7.313379e-07;2.486095e-06;5.463871e-07;1.4564431e-06;1.1948763e-06;2.796742e-06;1.6628072e-06;8.684667e-07;1.3586656e-06;1.0778618e-06;8.352262e-05;5.9991834e-07;8.196982e-07;5.5632e-07;1.1434627e-06;1.2591375e-06
jersey;1.6769898e-06;8.394974e-06;2.0338518e-06;7.599801e-06;7.1532977e-06;6.3146995e-06;2.061721e-06;3.62587e-05;0.00021920321;1.8679411e-05;2.3423872e-05;9.31214e-06;2.627991e-06;1.7181493e-06;3.3323493e-05;2.0089028e-06;1.1504904e-06;2.0905609e-06;0.0003194862;3.1180584e-06
vertex;7.7091255e-07;1.8377484e-06;4.609705e-08;2.4137655e-06;1.4881663e-06;2.3575749e-06;4.127801e-07;0.000616213;1.4283978e-06;8.27896e-06;9.003177e-07;6.9962715e-07;9.354391e-07;2.2410764e-05;6.8554334e-07;4.6970328e-08;9.557942e-07;4.8998082e-08;5.6802185e-07;9.700971e-07
bound;2.339724e-06;2.2004022e-05;8.418957e-07;2.9180978e-06;6.62122e-06;6.3598764e-06;3.1025959e-06;3.9539005e-05;3.7678863e-05;3.8041562e-06;3.450255e-05;3.2683405e-05;1.8565763e-06;1.4410942e-05;6.9769612e-06;7.777497e-07;3.7543017e-05;8.4906287e-07;1.6384846e-06;3.4755408e-06
abode;1.4789393e-06;1.534116e-06;2.7879943e-07;1.1404019e-06;1.4638453e-05;1.9216825e-06;1.0948005e-06;7.292929e-07;1.0246631e-06;8.40666e-07;1.0875129e-06;3.125568e-05;9.2205244e-07;6.6519414e-07;7.350599e-07;2.4728635e-07;1.8165043e-05;2.6383134e-07;9.507869e-07;1.7384168e-06
ranch;1.2907623e-06;2.4370163e-06;3.5540364e-07;1.3487996e-06;1.7200371e-06;2.5174281e-06;1.09554e-06;1.0578765e-06;2.1736785e-06;7.801227e-07;1.0084782e-06;0.0012774215;1.0627151e-06;7.2493935e-07;1.1413792e-06;3.1232148e-07;7.994159e-07;3.3259835e-07;1.2296425e-06;1.2175997e-06
bissell;1.0707522e-06;8.975247e-07;3.4910735e-07;1.2497194e-06;1.1455875e-06;1.8251925e-06;1.2691287e-06;7.3120736e-07;8.3027004e-07;1.2488994e-06;1.1688994e-06;9.559842e-07;1.0391433e-06;7.506296e-07;9.616144e-07;3.1675313e-07;6.603763e-05;3.425068e-07;1.1017357e-06;4.752214e-06
thefire;8.839454e-06;2.0585517e-06;3.7140637e-07;5.74798e-06;1.4813498e-06;1.9835759e-06;9.585324e-07;7.131377e-07;2.2860893e-06;8.699346e-07;1.1482833e-06;9.929204e-05;8.6756796e-07;6.329163e-07;9.2413546e-07;3.4267214e-07;1.0536913e-06;3.5387896e-07;1.158801e-06;7.869328e-07
henderson;5.763817e-07;1.5044436e-06;2.5445863e-07;1.5191898e-06;1.1243108e-06;3.0811482e-06;4.5364135e-07;1.774531e-05;8.4212326e-07;2.628015e-06;1.2130197e-06;9.423818e-07;9.2707484e-07;9.662774e-07;1.1726805e-06;2.3364488e-07;7.1292925e-07;2.5977593e-07;0.00036026063;8.168242e-07
permission;3.2211377e-05;1.2069571e-05;1.5318417e-06;4.753399e-05;3.225782e-05;1.0736944e-05;5.579456e-06;0.0004251596;0.0004002751;7.880395e-06;3.3937544e-05;9.497037e-06;2.9161706e-06;0.0002441311;2.5073696e-06;1.5020712e-06;8.739212e-05;1.6133971e-06;1.9422132e-06;2.4831275e-05
instigate;1.2179678e-06;2.198507e-06;3.2943714e-07;1.2028984e-06;3.0125399e-05;2.3826839e-05;8.5803475e-07;8.474011e-07;8.6394544e-07;1.7335317e-06;1.3007772e-06;3.3641209e-06;8.755314e-07;7.358325e-07;8.690578e-07;3.1863732e-07;1.0669226e-06;3.1990675e-07;1.2312888e-06;1.7268668e-06
reflect;1.9566836e-05;0.00021401623;6.0803708e-05;7.113378e-05;0.00017320957;0.000400714;2.5981051e-05;1.574162e-05;8.479677e-05;0.00016482707;0.00012148351;3.4386496e-05;0.00022572458;7.704806e-05;0.0002465395;6.399752e-05;0.00023195724;6.0962237e-05;5.7584416e-06;7.909563e-05
